com.aiuta	fashionsdk-configuration-defaults-images-android	4.1.0		N/A
org.xwiki.commons	xwiki-commons-crypto-pkix	6.1		e0f78002664e4e10be173664582bc116ab0d54ef
org.xwiki.commons	xwiki-commons-crypto-pkix	6.1-milestone-1		e84d2c89217cdba2c7df0d5890d9b255d29d51b9
org.xwiki.commons	xwiki-commons-crypto-pkix	6.1-milestone-2		4060d2e2e1dca246ef12119138e2f1d01a8138c1
org.xwiki.commons	xwiki-commons-crypto-pkix	6.1-rc-1		1d2974dccb614e48c4194aec01048382e9618efa
org.xwiki.commons	xwiki-commons-crypto-pkix	6.2		0e295268235e143a4d5e796ea1c3c6dc46af372c
org.xwiki.commons	xwiki-commons-crypto-pkix	6.2-milestone-1		1caab4a9f4bfbe5ff7b91bc69b4d8682fbeefcee
org.xwiki.commons	xwiki-commons-crypto-pkix	6.2-milestone-2		1f34cca50a8b936d522055ed55338f31e3c78d73
org.xwiki.commons	xwiki-commons-crypto-pkix	6.2-rc-1		690c4abdb615ca4e279e5849804450e9568600a4
org.xwiki.commons	xwiki-commons-crypto-pkix	6.2.1		101f50e12040a9fd20f9bf2ea0cb0df37e567f17
org.xwiki.commons	xwiki-commons-crypto-pkix	6.2.2		d47959309002d1d4f81a8814de10ab56661d8d24
org.xwiki.commons	xwiki-commons-crypto-pkix	6.2.3		d1d75b47621fc24d30c51ae204628b0756b938df
org.xwiki.commons	xwiki-commons-crypto-pkix	6.2.4		cf34e8ae8a88dae28d184eb9be41a7abefe3a378
org.xwiki.commons	xwiki-commons-crypto-pkix	6.2.5		d5baf0f37587c70d6012063cd88237f00fe85e7d
org.xwiki.commons	xwiki-commons-crypto-pkix	6.2.6		2633df17390563ebcc63cd68006d58c6e4ff248e
org.xwiki.commons	xwiki-commons-crypto-pkix	6.2.7		b9299104389be7d58b82cce2bde39be4e685ecf9
org.xwiki.commons	xwiki-commons-crypto-pkix	6.3		ceb453af11f93b1dab6d31c7986548956cbaf637
org.xwiki.commons	xwiki-commons-crypto-pkix	6.3-milestone-1		3099073b183e33bcaad317df341c897cde8f471e
org.xwiki.commons	xwiki-commons-crypto-pkix	6.3-milestone-2		69317f86eb90e6e68788cb90806b48938981607c
org.xwiki.commons	xwiki-commons-crypto-pkix	6.3-rc-1		0efa8a5c157a19495bd967d2044901f773177b75
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4		1f95532cd789eedd79b89e1195efb596e2e44b32
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4-milestone-1		de4fbb9d538c54dbe41710f2a517a116f113583b
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4-milestone-2		3ba42929aff5259ab2b4a662e67951ef4ad15aad
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4-milestone-3		f4f25d06596d6201d8d6946c79c8993cf55ee09e
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4-rc-1		eb81caafb97815eac526f269c6086efbb5fd7bbe
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4.1		4c800608d65a904fc54e019b7f6481933e840d82
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4.2		0ff6803a0339514265e8b1fc0e101c44519a287a
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4.3		dba054fb0e71305e637bf1b8277ceb7d5b734358
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4.4		cbf435cdb647565afa4dcb91d2471042fd43d3b1
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4.5		f8d820a4c9e663ad81517b1241b08111b9edd691
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4.6		fba17420207911a1bacb747296d1369c303c3572
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4.7		d3089db962e03752b5adb42e5056a1e059ccd833
org.xwiki.commons	xwiki-commons-crypto-pkix	6.4.8		66cef1e58b7d0f413ca6e33fe17faabb4df3e5c4
org.xwiki.commons	xwiki-commons-crypto-pkix	7.0		fa4f8365fb581f8e8c2437e8aa942cb86680426b
org.xwiki.commons	xwiki-commons-crypto-pkix	7.0-milestone-1		594674c5f7f76ba45c57b40d038b32216670d231
org.xwiki.commons	xwiki-commons-crypto-pkix	7.0-milestone-2		b0046a4d50830488ed98df84f1e9198fc34dbbf0
org.xwiki.commons	xwiki-commons-crypto-pkix	7.0-rc-1		2359523f0fa44eafe6be5a7a309ad85600b1fa6f
org.xwiki.commons	xwiki-commons-crypto-pkix	7.0.1		091ee46650872f052a7650b8ad80019f8b51d66b
org.xwiki.commons	xwiki-commons-crypto-pkix	7.1		a8c1f5299cb6399cea623169b458eaea769c12ee
org.xwiki.commons	xwiki-commons-crypto-pkix	7.1-milestone-1		d06ecbef20e8b90d8993e80297d5ae214ff8b2bc
org.xwiki.commons	xwiki-commons-crypto-pkix	7.1-milestone-2		212810522f747c4d8b48faabe330426c79ae6a8f
org.xwiki.commons	xwiki-commons-crypto-pkix	7.1-rc-1		188f94659de1a255447236f9cd70b4bc366c9b3f
org.xwiki.commons	xwiki-commons-crypto-pkix	7.1.1		97a9b2a60e3cecf0bf0ff98cb1e786e57e556728
org.xwiki.commons	xwiki-commons-crypto-pkix	7.1.2		69556ca93d36eea4d50d7cd59106de4490af281f
org.xwiki.commons	xwiki-commons-crypto-pkix	7.1.3		5474e44859513af70921484c42ebc78be329a2c0
org.xwiki.commons	xwiki-commons-crypto-pkix	7.1.4		74e623f79adf13d7424934bba3dee5ceeabb8223
org.xwiki.commons	xwiki-commons-crypto-pkix	7.2		1cd0699151e2e541f0f92e2b3fae34615b5db01d
org.xwiki.commons	xwiki-commons-crypto-pkix	7.2-milestone-1		8e943d3a9dae64fb79fae60b4de05ec1d0adca29
org.xwiki.commons	xwiki-commons-crypto-pkix	7.2-milestone-2		9ca92251cc879789da92cf64a03ab5d805790f48
org.xwiki.commons	xwiki-commons-crypto-pkix	7.2-milestone-3		eb4c847cb15ed93c9e3327cc0a09e70e21e68d54
org.xwiki.commons	xwiki-commons-crypto-pkix	7.2-rc-1		0d379abc8bb9c50107779c647d90141301d94b7a
org.xwiki.commons	xwiki-commons-crypto-pkix	7.3		0ef609eb2b84ad579069544d6ddc5d78e338b4e5
org.xwiki.commons	xwiki-commons-crypto-pkix	7.3-milestone-1		c9e58610e3c2b07302ded6566dc992d0160895ea
org.xwiki.commons	xwiki-commons-crypto-pkix	7.3-rc-1		aa557757466c4e2d0532541c431a49b7f19c5217
org.xwiki.commons	xwiki-commons-crypto-pkix	7.4		36a101c0d5f5595e8d3269fa0b9aed6366ecae09
org.xwiki.commons	xwiki-commons-crypto-pkix	7.4-milestone-1		2022569f9a83b97920082140cf300ad06f8867f4
org.xwiki.commons	xwiki-commons-crypto-pkix	7.4-milestone-2		35d1b039075440056f4cb6364f9bbbd88d23ca64
org.xwiki.commons	xwiki-commons-crypto-pkix	7.4-rc-1		8656f4575670bdd1cafec6cb806ce0c71418783e
org.xwiki.commons	xwiki-commons-crypto-pkix	7.4.1		9c4ba73da6ae3684c19f429bb18dc931884bc700
org.xwiki.commons	xwiki-commons-crypto-pkix	7.4.2		3dc56bf9d250efbd3a5176745846bfffb18754cd
org.xwiki.commons	xwiki-commons-crypto-pkix	7.4.3		638e62a5e67bae9ab0f9683ee99f588125be919b
org.xwiki.commons	xwiki-commons-crypto-pkix	7.4.4		1efd3ac0957d2cd619ab7a1d6502c7db2005fc62
org.xwiki.commons	xwiki-commons-crypto-pkix	7.4.5		19b591e6da9882e88985123c804a49874fb27fae
org.xwiki.commons	xwiki-commons-crypto-pkix	7.4.6		72cd2a2abab0bae04563331c631090c203f668b9
org.xwiki.commons	xwiki-commons-crypto-pkix	8.0		ab302e3a2241b0fff8ed2d56a838c7915fda44cc
org.xwiki.commons	xwiki-commons-crypto-pkix	8.0-milestone-1		f5f2ca3274600a6f0a8e085715968ea1066b9ea9
org.xwiki.commons	xwiki-commons-crypto-pkix	8.0-milestone-2		beba7b4b2c64e473d289ec11a34c997cfc696dfe
org.xwiki.commons	xwiki-commons-crypto-pkix	8.0-rc-1		245d94b7f49f8cbefc94de8bf4b32a3fe121ea12
org.xwiki.commons	xwiki-commons-crypto-pkix	8.1		4f1e367e8c34279ef5ef6158b0b4bc0f599a6923
org.xwiki.commons	xwiki-commons-crypto-pkix	8.1-milestone-1		89ffbf43a241c1e1f2bd697499f5de5842425d57
org.xwiki.commons	xwiki-commons-crypto-pkix	8.1-milestone-2		0368234a93e48e4ef3c7159a643128a5f79a0c41
org.xwiki.commons	xwiki-commons-crypto-pkix	8.1-rc-1		988bce55a7da7eef1ebd4bace184b1a1a89f4bc2
org.xwiki.commons	xwiki-commons-crypto-pkix	8.2		a36772b832a56dc30e2966ce42372ff48737b96a
org.xwiki.commons	xwiki-commons-crypto-pkix	8.2-milestone-1		808f802a9e5293d0f67b36ff9f4cbc9f12eaf29b
org.xwiki.commons	xwiki-commons-crypto-pkix	8.2-milestone-2		bd46b67b68821e161f74cfb4546b0c287906cca0
org.xwiki.commons	xwiki-commons-crypto-pkix	8.2-rc-1		540ad8b3f29bea6d32fabb62c67ea814a05e70fa
org.xwiki.commons	xwiki-commons-crypto-pkix	8.2.1		efd7db46aa8a52827d9f0eb830860805f71b4486
org.xwiki.commons	xwiki-commons-crypto-pkix	8.2.2		60112f16d13cf67f4bfa31c74eead05be3f166a8
org.xwiki.commons	xwiki-commons-crypto-pkix	8.3		6363849733b767d09bb390d47e5682c444203292
org.xwiki.commons	xwiki-commons-crypto-pkix	8.3-milestone-2		2ddc41b5eae5f696264f0acd827ec6ab647d0208
org.xwiki.commons	xwiki-commons-crypto-pkix	8.3-rc-1		ed59bcc532d06cc60803f817ddfc2a12d599031b
org.xwiki.commons	xwiki-commons-crypto-pkix	8.4		d3eb542c24c9485d23b15a024a092a87c0bdaf6a
org.xwiki.commons	xwiki-commons-crypto-pkix	8.4-rc-1		d8647e927dc0cc02d9f6da552ac06ee8e2e52aed
org.xwiki.commons	xwiki-commons-crypto-pkix	8.4.1		880ca96d356a441649e29362e3d94b9484f9f71e
org.xwiki.commons	xwiki-commons-crypto-pkix	8.4.2		4932e7e9d3e589e8c213dfd6ac9968c023c6ccaf
org.xwiki.commons	xwiki-commons-crypto-pkix	8.4.3		efe086281d17c601e9b5c1f68d4ba4197c0867d0
org.xwiki.commons	xwiki-commons-crypto-pkix	8.4.4		f1aaea06767be9c0a1606d8c105a7e5d2d5dcd81
org.xwiki.commons	xwiki-commons-crypto-pkix	8.4.5		9172ed3d30397bdb8524b775918bd92b6ff6441a
org.xwiki.commons	xwiki-commons-crypto-pkix	8.4.6		ffde664c0d42db98c05db552b376c49f23bb5786
org.xwiki.commons	xwiki-commons-crypto-pkix	9.0		5029c447ca30476e410a7ed68d7542b957473925
org.xwiki.commons	xwiki-commons-crypto-pkix	9.0-rc-1		c2d0ad494dd8d77950c31cbe9227d2a334b83027
org.xwiki.commons	xwiki-commons-crypto-pkix	9.1		f5e83a86a9474e68c496b4084db23050608b3297
org.xwiki.commons	xwiki-commons-crypto-pkix	9.1-rc-1		a859fd0fb5139186401125482fffb6b895f00255
org.xwiki.commons	xwiki-commons-crypto-pkix	9.1.1		d9239ab160823ccdbeaf8881a4a38347e5d486ad
org.xwiki.commons	xwiki-commons-crypto-pkix	9.1.2		eca212e1577210bb9a44cc9be85324281d57bb29
org.xwiki.commons	xwiki-commons-crypto-pkix	9.10		f38ea09ad93f6176882091e708eec3e0498a5f52
org.xwiki.commons	xwiki-commons-crypto-pkix	9.10-rc-1		8a9910852b060e66dd85a996ebafc1a653482a1f
org.xwiki.commons	xwiki-commons-crypto-pkix	9.10.1		617b43a9ace305cbc13e3a85a597f27f50b666b1
org.xwiki.commons	xwiki-commons-crypto-pkix	9.11		898230b4060b75b08f69fac3e9a461a1440db574
org.xwiki.commons	xwiki-commons-crypto-pkix	9.11-rc-1		cfe91ee803b37e26b0f6a93b897dfc82242a5146
org.xwiki.commons	xwiki-commons-crypto-pkix	9.11.1		002cf633697e012fc5fd19251b2f7c0e2afb4cf5
org.xwiki.commons	xwiki-commons-crypto-pkix	9.11.2		09b61af276b8292e777d96b1ab5430ce75cd76fe
org.xwiki.commons	xwiki-commons-crypto-pkix	9.11.3		fe0f569415e1dc4020ab8c7e85d554b8ea0212c7
org.xwiki.commons	xwiki-commons-crypto-pkix	9.11.4		efa3431cbb45bd13bb4f92dbaecdb1467d988704
org.xwiki.commons	xwiki-commons-crypto-pkix	9.11.5		0d52e1d08ce1b5727ef6543f8510ebee72988445
org.xwiki.commons	xwiki-commons-crypto-pkix	9.11.6		803d6508710625f07bd611eef987dd6a3763a43a
org.xwiki.commons	xwiki-commons-crypto-pkix	9.11.7		9ece9bf6bc66f175f9d257c6f786a58f5b7e3be3
org.xwiki.commons	xwiki-commons-crypto-pkix	9.11.8		5b7203f9a1a81adce123cd3e2000d34ba2df6b3c
org.xwiki.commons	xwiki-commons-crypto-pkix	9.11.9		7630d19fdfd953ccca7abc1eea2d395af964c992
org.xwiki.commons	xwiki-commons-crypto-pkix	9.2		a1ebd1021bce763480be60d026a0814f9144ff60
org.xwiki.commons	xwiki-commons-crypto-pkix	9.2-rc-1		95e238326a06692f6f92b901b052d4247b8beb08
org.xwiki.commons	xwiki-commons-crypto-pkix	9.3		050903da95651afabd2a7128b4b105e8799e0326
org.xwiki.commons	xwiki-commons-crypto-pkix	9.3-rc-1		c6d865631fcde82336f93ff8eb01b2c8e38c5c53
org.xwiki.commons	xwiki-commons-crypto-pkix	9.3.1		5acda54f02d7834e1b781c4d743f79b38b57bf8e
org.xwiki.commons	xwiki-commons-crypto-pkix	9.4		c50476c42b6777f4bc3989bbb5b283edac8ccfb0
org.xwiki.commons	xwiki-commons-crypto-pkix	9.4-rc-1		687fc065faab958190414911c2170d3d6a2db811
org.xwiki.commons	xwiki-commons-crypto-pkix	9.5		3734c78a798522f3d871c2c17d58da76a3d07f5c
org.xwiki.commons	xwiki-commons-crypto-pkix	9.5-rc-1		28cd4453705dba8485c91aa3d98d03a88fc3ace4
org.xwiki.commons	xwiki-commons-crypto-pkix	9.5.1		35cbe8357a5c873c1564af310c092583acca62e8
org.xwiki.commons	xwiki-commons-crypto-pkix	9.6		9f6edadb07f5e0ef43cf237be114bbc00c00f9c3
org.xwiki.commons	xwiki-commons-crypto-pkix	9.6-rc-1		98a41e6ad5d5826cf075d6f6ebdb9c4582d4c33b
org.xwiki.commons	xwiki-commons-crypto-pkix	9.7		28a3f05f91ea39dd5912c46aec03e7e5a18c0f46
org.xwiki.commons	xwiki-commons-crypto-pkix	9.7-rc-1		004d2b57f6311ce9d750570a0cd843ad03559576
org.xwiki.commons	xwiki-commons-crypto-pkix	9.8		80498ce1a1767a3de9803d9cf74fb88c495e9a07
org.xwiki.commons	xwiki-commons-crypto-pkix	9.8-rc-1		aa4f8ee21422190425b3113d78f11f0bfa4b6bbd
org.xwiki.commons	xwiki-commons-crypto-pkix	9.8.1		c3e392ac902a3244df117996cdc613b90f888f9c
org.xwiki.commons	xwiki-commons-crypto-pkix	9.9		8bc30da390ff754f85cc6e689dc3476282ccd16e
org.xwiki.commons	xwiki-commons-crypto-pkix	9.9-rc-1		9a0c381020b19e324f0c4ae48e626c90dd309e3e
org.xwiki.commons	xwiki-commons-crypto-pkix	9.9-rc-2		5c55119410a2a64b7387caab957d49867f0969f5
ru.vladislavsumin.core.factory-generator	api	0.0.3		9f526957516c2be926d7bc939d83059d82cc075b
ru.vladislavsumin.core.factory-generator	api	0.0.4		9f526957516c2be926d7bc939d83059d82cc075b
ru.vladislavsumin.core.factory-generator	api	0.0.5		9f526957516c2be926d7bc939d83059d82cc075b
