ca.dsolutions	javafx	1.0		e870b2d60a98ab560e29dc7b91b5a26691d4bf77
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.9.3		88754c5bee34d8868d69cb597e511e170b87c7df
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.9.4		7f850e5f5bee7446c8a43c27550e9078be5c01a0
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.9.5		f0e8dca1ede873d8c00e768a48fe0495778289d0
io.siddhi.distribution	io.siddhi.distribution.editor.core.feature	0.1.0		N/A
io.siddhi.distribution	io.siddhi.distribution.editor.core.feature	1.0.0-m1		N/A
io.siddhi.distribution	io.siddhi.distribution.editor.core.feature	1.0.0-m2		N/A
io.siddhi.distribution	io.siddhi.distribution.editor.core.feature	1.0.0-m3		N/A
io.siddhi.distribution	io.siddhi.distribution.editor.core.feature	5.1.0		N/A
io.siddhi.distribution	io.siddhi.distribution.editor.core.feature	5.1.0-alpha		N/A
io.siddhi.distribution	io.siddhi.distribution.editor.core.feature	5.1.0-m1		N/A
io.siddhi.distribution	io.siddhi.distribution.editor.core.feature	5.1.0-m2		N/A
io.siddhi.distribution	io.siddhi.distribution.editor.core.feature	5.1.2		N/A
io.smallrye	smallrye-opentracing-parent	1.1.0		N/A
io.smallrye	smallrye-opentracing-parent	1.1.1		N/A
io.smallrye	smallrye-opentracing-parent	1.2.0		N/A
io.smallrye	smallrye-opentracing-parent	1.2.1		N/A
io.smallrye	smallrye-opentracing-parent	1.3.0		N/A
io.smallrye	smallrye-opentracing-parent	1.3.2		N/A
io.smallrye	smallrye-opentracing-parent	1.3.3		N/A
io.smallrye	smallrye-opentracing-parent	1.3.4		N/A
io.smallrye	smallrye-opentracing-parent	1.3.5		N/A
io.smallrye	smallrye-opentracing-parent	2.0.0		N/A
io.smallrye	smallrye-opentracing-parent	2.0.0-RC1		N/A
io.smallrye	smallrye-opentracing-parent	2.0.1		N/A
io.smallrye	smallrye-opentracing-parent	2.1.0		N/A
io.smallrye	smallrye-opentracing-parent	2.1.1		N/A
io.smallrye	smallrye-opentracing-parent	2.1.2		N/A
io.smallrye	smallrye-opentracing-parent	2.1.3		N/A
io.smallrye	smallrye-opentracing-parent	3.0.0		N/A
io.smallrye	smallrye-opentracing-parent	3.0.0-RC1		N/A
io.smallrye	smallrye-opentracing-parent	3.0.3		N/A
io.squark	nested-jar-classloader	0.1.10		0de38d735a03fca580c1aceb93b0836593c21904
net.java.truevfs	truevfs-profile-base_2.11	0.12.0		64b4989642fe3d8b48259bff3251ad0cb9df0e6d
net.java.truevfs	truevfs-profile-base_2.11	0.12.1		873adba9e9ccf75a09daeee628e4f88181b8db78
net.java.truevfs	truevfs-profile-base_2.11	0.12.2		063120af06f2e740ab4fa03b1730ec9e2230f2d8
net.johnmcdonnell.netbeans	nb-google-java-code-formatter-plugin	1.0.0		6dcc8fe797c3eac5bc8a65974cbd86827d735dbe
net.mamoe	mirai-core-utils-macosArm64	2.13.0		N/A
net.mamoe	mirai-core-utils-macosArm64	2.13.0	metadata	0836f7d34dd38e1422f4c8ba72dbe758de54e973
net.mamoe	mirai-core-utils-macosArm64	2.13.0-RC2		N/A
net.mamoe	mirai-core-utils-macosArm64	2.13.0-RC2	metadata	f64b2a323fc6446b8268d408c53e2ce96db03741
net.mamoe	mirai-core-utils-macosArm64	2.13.1		N/A
net.mamoe	mirai-core-utils-macosArm64	2.13.1	metadata	dc73881243f99d3ae78c59531749db511d6dd968
net.mamoe	mirai-core-utils-macosArm64	2.13.2		N/A
net.mamoe	mirai-core-utils-macosArm64	2.13.2	metadata	fb988b146185561fee3e345a2640b6dbc20944cc
net.mamoe	mirai-core-utils-macosArm64	2.13.3		N/A
net.mamoe	mirai-core-utils-macosArm64	2.13.3	metadata	0cbfa0fdbd1e44b44dad3cdb6510b0a71543a3da
net.mamoe	mirai-core-utils-macosArm64	2.13.4		N/A
net.mamoe	mirai-core-utils-macosArm64	2.13.4	metadata	41a627a44adcda88accb4fe0b0f7c655bce7229b
net.mamoe	mirai-core-utils-macosArm64	2.14.0		N/A
net.mamoe	mirai-core-utils-macosArm64	2.14.0	metadata	06868b92b3cf2a1939c84d1096831d409210727c
net.mamoe	mirai-core-utils-macosArm64	2.14.0-RC		N/A
net.mamoe	mirai-core-utils-macosArm64	2.14.0-RC	metadata	75e6fb7925f76be78ca7b13a1d8a77239595f7ec
net.mamoe	mirai-core-utils-macosArm64	2.15.0-M1		N/A
net.mamoe	mirai-core-utils-macosArm64	2.15.0-M1	metadata	fec6b82faa2bbc85a09d557d7ebff361a562cc9c
net.risesoft	risenet-y9boot-support-platform-jpa-repository	v9.6.6		819df233618b2e43138dd6be73a855fa598ad914
net.risesoft	risenet-y9boot-support-platform-jpa-repository	v9.6.6.2		0f9fa1cd1f0a0116dea14653898e97d7ce9197c5
net.risesoft	risenet-y9boot-support-platform-jpa-repository	v9.6.7		51b3936f182873df2374e8812af3fdcde036e1ac
net.sf.ij-plugins	ijp-toolkit2_2.10	2.0.0		d1651212dc35b1dfe0d205840cb95a26340fdb19
net.wetheinter	xapi-jre-process	0.3		304b6f691f568fd6895437da1691ecba71d2655f
net.wetheinter	xapi-jre-process	0.4		ac51a3107d2dfb1f67f52607d34d8770f887dc3f
net.wetheinter	xapi-jre-process	0.5		105e308e3838a17a5dc60154fc28310283ea9132
org.apache.nifi	nifi-site-to-site-reporting-bundle	0.7.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	0.7.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	0.7.2		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	0.7.3		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	0.7.4		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.0.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.0.0-BETA		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.0.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.1.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.1.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.1.2		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.10.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.11.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.11.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.11.2		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.11.3		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.11.4		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.12.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.12.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.13.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.13.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.13.2		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.14.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.15.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.15.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.15.2		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.15.3		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.16.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.16.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.16.2		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.16.3		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.17.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.18.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.19.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.19.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.2.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.20.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.21.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.22.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.23.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.23.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.23.2		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.24.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.25.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.26.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.27.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.28.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.28.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.3.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.4.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.5.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.6.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.7.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.7.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.8.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.9.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.9.1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	1.9.2		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	2.0.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	2.0.0-M1		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	2.0.0-M2		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	2.0.0-M3		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	2.0.0-M4		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	2.1.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	2.2.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	2.3.0		N/A
org.apache.nifi	nifi-site-to-site-reporting-bundle	2.4.0		N/A
org.apache.royale.framework	Jewel-Light-NoFlat-Secondary-Amethyst-Theme	0.9.10		N/A
org.apache.royale.framework	Jewel-Light-NoFlat-Secondary-Amethyst-Theme	0.9.12		N/A
org.apache.royale.framework	Jewel-Light-NoFlat-Secondary-Amethyst-Theme	0.9.4		N/A
org.apache.royale.framework	Jewel-Light-NoFlat-Secondary-Amethyst-Theme	0.9.6		N/A
org.apache.royale.framework	Jewel-Light-NoFlat-Secondary-Amethyst-Theme	0.9.7		N/A
org.apache.royale.framework	Jewel-Light-NoFlat-Secondary-Amethyst-Theme	0.9.8		N/A
org.apache.royale.framework	Jewel-Light-NoFlat-Secondary-Amethyst-Theme	0.9.9		N/A
org.carewebframework	org.carewebframework.vista.api.notification	1.1.0		084c09c40e0b0a4bbdfb2d73711b4284ed82d99a
org.cloudgraph	cloudgraph-store	1.0.0		d090cacd6f651b015bab7271171237b48224d704
org.cloudgraph	cloudgraph-store	1.0.1		9de4e1df514852be44213dcd9a7158cbd9696ecd
org.cloudgraph	cloudgraph-store	1.0.2		deb0b588751b2d4e497b61c97c13c039d0f9e2cf
org.cloudgraph	cloudgraph-store	1.0.3		efd04a8072113d3e067ff1e025e84a7bd3b27178
org.cloudgraph	cloudgraph-store	1.0.4		d55cd7e8506f4f10ce3e6086b36246c9dfa3a048
org.cloudgraph	cloudgraph-store	1.0.5		f4a858a25a445bf2fd8c6eeb7af204578a6229cf
org.cloudgraph	cloudgraph-store	1.0.6		b88ed8214ca905197b3be950de0cc005404406d5
org.cloudgraph	cloudgraph-store	1.0.7		f790cd2aaff6c2f87a8305fcc5e795c65f906863
org.cloudgraph	cloudgraph-store	1.0.8		949e609c8bb5cc2375deee784787efbf76f84c76
org.cloudgraph	cloudgraph-store	1.0.9		34630659a2b3849041e42715baefe9542962fa2c
org.cloudgraph	cloudgraph-store	1.1.0		b4b0a17838a0b53654eb44c84e93b940dc9f79a7
org.cloudgraph	cloudgraph-store	1.1.1		dea0eeef62438f0e03a8824fcf761b7e3a39ddc9
org.cloudgraph	cloudgraph-store	1.1.2		edb55d909a004c5d99f86761b9dec97f1a20e0c3
org.cloudgraph	cloudgraph-store	1.1.3		0b4220531381e1fc14d72546a861aecb754f6b40
org.cloudgraph	cloudgraph-store	1.1.4		635ca7bc36d17b4d7c1d53a76bc97f44757dddb8
org.cloudgraph	cloudgraph-store	1.1.5		a33936cd176434b83557eb7b29d5df65b5f6904c
org.cloudgraph	cloudgraph-store	1.1.6		75a9716bb6f548713e66fd749e43dbfac2f772c8
org.cloudgraph	cloudgraph-store	1.1.8		353296c60f894ad7b46588a79004b1697c6773b7
org.cloudgraph	cloudgraph-store	1.1.9		ddf5f2b4cbb0045bc4ce2f275c5c7e56441fb75c
org.cloudgraph	cloudgraph-store	1.2.0		370b3fda656e714e74b1f11c95b8dfc075a3e61c
org.cloudgraph	cloudgraph-store	1.2.1		c0c8a49351ba95ff4d3cb3f634079aac3ca09387
org.cloudgraph	cloudgraph-store	1.2.2		a422e147c1629acf41637471926e7b43c2e054aa
org.cloudgraph	cloudgraph-store	1.2.3		373497ba7723f301ea77afe83edb2144fa9716c2
org.cloudgraph	cloudgraph-store	1.2.4		368f9f8f6f15e6776bc802e02fbc1d0361921a8e
org.cloudgraph	cloudgraph-store	1.2.5		35cfc5995b13fc054ac80d2b8f5f01ce7a01bd94
org.cloudgraph	cloudgraph-store	1.2.6		caa1b5d3f41c6377a2886bc6c3ab16d330b0053f
org.cloudgraph	cloudgraph-store	1.2.7		74e1f7bf45f4e6ecb372e76bbae60570eea32a5e
org.cloudgraph	cloudgraph-store	1.2.8		fb095b5dac41d3358edc8904b4c467468f8e9fd8
org.cloudgraph	cloudgraph-store	1.2.9		50100b2cb71d0429c528b05ae6e5020ea1177d82
org.cloudgraph	cloudgraph-store	1.3.0		1bdfd108c03c47a243a21d31e4cd5e01ca3e4627
org.cloudgraph	cloudgraph-store	1.3.1		0ac06c4ad542488159b2ee0dfbf3a8cfd593c4f7
org.cloudgraph	cloudgraph-store	1.3.2		46644118bda57426cfd5e1d46053d7e08cc0aef9
org.cloudgraph	cloudgraph-store	1.3.3		ff0252ef19db273b1b88c157a3ee0b0482bfbdfa
org.cloudgraph	cloudgraph-store	1.3.4		f8e24095c9782a5aca821377b315a1bc1e43ea33
org.cloudgraph	cloudgraph-store	1.3.5		0dd0a9bf108041eeb89b7075aa9145f2349e669d
org.cloudgraph	cloudgraph-store	1.3.6		d07493ff8f2105d9fd97837f25722c9dece6abf7
org.cloudgraph	cloudgraph-store	1.3.7		399c843c37273eea1c789957964f2d86b115dde6
org.cloudgraph	cloudgraph-store	1.3.8		07969aeebd0aa6b6df96011a3d91a1fd53d1c051
org.cloudgraph	cloudgraph-store	2.0.0		a3d67015981f9f7c695e11823237ec0da5418346
org.cloudgraph	cloudgraph-store	2.0.1		1f9a342eaeb3ab9bddb7e5b31a717a9ebcc2f36a
org.cloudgraph	cloudgraph-store	2.0.2		9d626b20cfe6e8cf29576fb2beb39ebf73c6218b
org.cloudgraph	cloudgraph-store	2.0.3		a8d990c10c479fc4009ff1f7678fcd4e3a20b564
org.cloudgraph	cloudgraph-store	2.0.4		529d29d5663decea03002827037cc23f2c0b97b3
org.cloudgraph	cloudgraph-store	2.0.5		7bc102ab0bdc3b556d8abaea86b33fed808fd478
org.dynamoframework	dynamo-jpa	1.0.0		ea78a221da850326a6061eb34f7208fb6183b408
org.dynamoframework	dynamo-jpa	1.0.1		5a940093232248a23d10ad9e71665520780501c6
org.dynamoframework	dynamo-jpa	1.2.2-CB2		ae688d215f91865c93ea7af6461ad16c47fa0fd2
org.dynamoframework	dynamo-jpa	1.6-CB1		37717ca64e3768a42f86ce4de2bdbb8f927f9179
org.eclipse.ecf	org.eclipse.ecf.provider.filetransfer.httpclient45	1.0.300		a1d707ae777d7d1ea29a81f50cd7347d8d28de50
org.eclipse.ecf	org.eclipse.ecf.provider.filetransfer.httpclient45	1.0.301		4a821cce32d24f188c9c67697978b638bfa271e9
org.eclipse.ecf	org.eclipse.ecf.provider.filetransfer.httpclient45	1.0.400		6e90baa21dcbfabf3bc99a95031a6f10c35a903e
org.eclipse.ecf	org.eclipse.ecf.provider.filetransfer.httpclient45	1.0.401		0b044a89691bb7098a1f809e8c85dc714f4662ae
org.eclipse.ecf	org.eclipse.ecf.provider.filetransfer.httpclient45	1.0.500		08119d260604d1c95a5bbcc7d6c01b4e42d28364
org.eclipse.ecf	org.eclipse.ecf.provider.filetransfer.httpclient45	1.0.600		78220a416fda0b9816b5e26f524ab2d8152b94b0
org.http4k	http4k-client-apache4-async	3.252.0		d3fb0f8f9166b445326105e14c479a4c6956140d
org.http4k	http4k-client-apache4-async	3.253.0		51c3cd1337ecfb4666227fe53f82c698969c5bba
org.http4k	http4k-client-apache4-async	3.254.0		b8a8227276d450fb86fed4ed5cc55a9c89e0443a
org.http4k	http4k-client-apache4-async	3.255.0		a536a0380c657fbafdd3e66c7950aa67f14d5679
org.http4k	http4k-client-apache4-async	3.256.0		7c7cff235b3ccba105a616d83f8f83c183fa9f43
org.http4k	http4k-client-apache4-async	3.257.0		783b1edd1b5db37aa7fd272bf6989a4c95d49b68
org.http4k	http4k-client-apache4-async	3.258.0		db8be7854b54b93412e52042350d28c86af15e0c
org.http4k	http4k-client-apache4-async	3.259.0		cbfaa0b0d81a433befb783b0751e4b9886fd0098
org.http4k	http4k-client-apache4-async	3.260.0		6c5efa546664271ab00bd84b75e093f4dce1fca3
org.http4k	http4k-client-apache4-async	3.261.0		d3297bc905ed40d81d8049b26dfbd3af0d3d8389
org.http4k	http4k-client-apache4-async	3.262.0		f15b0b477f84b3480f7588f165dc5f334a3b454a
org.http4k	http4k-client-apache4-async	3.263.0		29665e6684967c0b3dc188e186c029a8086968c7
org.http4k	http4k-client-apache4-async	3.264.0		2ff6223250a1afc11325ea2f227b87d8d9b76828
org.http4k	http4k-client-apache4-async	3.265.0		09753abd60a56a83e2db945f8e45291e7a21e4de
org.http4k	http4k-client-apache4-async	3.266.0		5f4293fb945aaa16c2cf2c44106675ed4fbea88f
org.http4k	http4k-client-apache4-async	3.268.0		085171112a780d98c54979df322e341fe393adb5
org.http4k	http4k-client-apache4-async	3.269.0		5fd523744a50b9825ee80cfe09f6159bedd07c07
org.http4k	http4k-client-apache4-async	3.270.0		3fdca1f53dfe6fba4c74a1a4375aeaa82411c520
org.http4k	http4k-client-apache4-async	3.271.0		6b52061bdcce6fd15bd6b07a82aa1dc600f142ff
org.http4k	http4k-client-apache4-async	3.272.0		6d8c102135d3581fb19853a368dc51603e087885
org.http4k	http4k-client-apache4-async	3.273.0		a6fdf64d8ac9468774e41b961c85ab75b2d0c44e
org.http4k	http4k-client-apache4-async	3.274.0		9170425d849f4f822471b97ce082222b1950afd3
org.http4k	http4k-client-apache4-async	3.275.0		09fa30d89b73633971111a222d1135eb43d9b228
org.http4k	http4k-client-apache4-async	3.276.0		0f7bb51d303481784ea1c2cd97fdc0939cd81e0d
org.http4k	http4k-client-apache4-async	3.277.0		00624c0c4d1442a3ff960427107434afc71e59dc
org.http4k	http4k-client-apache4-async	3.278.0		25a732de5fc2f43c66c1aa965e80c4d275a33129
org.http4k	http4k-client-apache4-async	3.279.0		a65051fec78a43fa4a9f1c2b0e678bac0fc6cc6f
org.http4k	http4k-client-apache4-async	3.281.0		a36ea05323216fdb0d3a6a02ecbea843f985078d
org.http4k	http4k-client-apache4-async	3.283.0		710642197be0981eb8f3a318a7ea174ccf14d245
org.http4k	http4k-client-apache4-async	3.283.1		303a138298c4ee9344f9ce9abc930334c7041cd7
org.http4k	http4k-client-apache4-async	3.284.0		029d7915b1457f594ded5d21b13c311c443b79b7
org.http4k	http4k-client-apache4-async	3.285.0		2b96d94b3d2d7b8f489fd281b00e75a808c5b049
org.http4k	http4k-client-apache4-async	3.285.1		751e124136a0f1a73098a60c8efc898a7fc68ea8
org.http4k	http4k-client-apache4-async	3.285.2		aef387c67cfd3da1a82e98728816030c62419f04
org.http4k	http4k-client-apache4-async	4.0.0.0		e340c64599b10586a3eb73f9deb8360019aa1adc
org.http4k	http4k-client-apache4-async	4.1.0.0		ecfb434e135fb7f38a9427254d1657e18c61a1b0
org.http4k	http4k-client-apache4-async	4.1.1.0		fec128cb1d56fcb3df14184bb68539fad3485345
org.http4k	http4k-client-apache4-async	4.1.1.1		32f8f730f7bd533425db3ad4379317c419e59b20
org.http4k	http4k-client-apache4-async	4.1.1.2		ffea4d96f7edde3bc142c6cf0a7ae190a0731c63
org.http4k	http4k-client-apache4-async	4.1.2.0		3284a90cb657867a5b3253e5a3aab3b8bc7c28cf
org.http4k	http4k-client-apache4-async	4.1.2.1		9d91ced9de4c0dbe75c6000d601325e4c5f3a31f
org.http4k	http4k-client-apache4-async	4.10.0.0.0		f00484e72658a195d0211436a2b3979b8e2139cd
org.http4k	http4k-client-apache4-async	4.10.0.1		8a6524e860ebe6e722926732da8e32e42a65bfb0
org.http4k	http4k-client-apache4-async	4.10.1.0		5a7d365248a7e8d42ca5702035fee7d1adc0500e
org.http4k	http4k-client-apache4-async	4.11.0.0		ece4eb46b6ae6698c1e9ffea1b5e08f6d400440b
org.http4k	http4k-client-apache4-async	4.11.0.1		492569e8a182ffdc657f51a3e65f3bc1812c167a
org.http4k	http4k-client-apache4-async	4.12.0.0		d88828cf373c18b1a918709cfc9d486531b58ba1
org.http4k	http4k-client-apache4-async	4.12.0.1		1f85d3f25ade213d1a8c024655950be264a43b82
org.http4k	http4k-client-apache4-async	4.12.1.0		2288abc3c0696b4db2f8bbab42de76a9ed215af1
org.http4k	http4k-client-apache4-async	4.12.2.0		1102439502eeaccef3ec573196ec45c62216ed5f
org.http4k	http4k-client-apache4-async	4.12.3.0		bf5340d1c5ed020cdb70180354886d2cbcb6dc88
org.http4k	http4k-client-apache4-async	4.12.3.1		517a641babe564064b9724224be2500a22671727
org.http4k	http4k-client-apache4-async	4.13.0.0		7aafed49c528417aa0a398c322fcf551db5d90ae
org.http4k	http4k-client-apache4-async	4.13.1.0		6e2c082796125f9f7b84d8faa92a3c886f4a1bf7
org.http4k	http4k-client-apache4-async	4.13.3.0		42cc8d83c8bee6c7b07c48c8bb24e37287b0cd18
org.http4k	http4k-client-apache4-async	4.13.4.0		f93e2c20d97ff5712a5501fd02bd756b9f7e2ee4
org.http4k	http4k-client-apache4-async	4.14.0.0		c72ae9812fb28ca0ab94a6fcee1c018ee94aebe3
org.http4k	http4k-client-apache4-async	4.14.1.0		b03bfff2925576ac2834c7d284941c3bc9b57d31
org.http4k	http4k-client-apache4-async	4.14.1.1		3351a7f1e1dded12766ad6460d5201bc4e4b6eda
org.http4k	http4k-client-apache4-async	4.14.1.2		0935c27cff1f6628d3e4c116d7de8575c25e4ffc
org.http4k	http4k-client-apache4-async	4.14.1.3		914b7df8f7f5992721cb7efbb7eaacea1852ce71
org.http4k	http4k-client-apache4-async	4.14.1.4		27a4acd89e5f3fadbe0dce70dad0acb64edb447c
org.http4k	http4k-client-apache4-async	4.15.0.0		eb2f94c1b1e7332cc0d3ad2ffb4d3e87d3510270
org.http4k	http4k-client-apache4-async	4.16.0.0		a1c3c05ccf3cf2e086cf41d6dad06562497828b7
org.http4k	http4k-client-apache4-async	4.16.1.0		8738d92572c90231d3a15f3d8bd1c332113df657
org.http4k	http4k-client-apache4-async	4.16.2.0		162d0562ef48d9e13c1caa12e02824e9e209d4d0
org.http4k	http4k-client-apache4-async	4.16.3.0		8ba043e2cd57df2bd5e4631e9941bf837fb7d79c
org.http4k	http4k-client-apache4-async	4.17.0.0		46258d6e7a60b29d069b1ea40972eb07c71a965e
org.http4k	http4k-client-apache4-async	4.17.1.0		1a60da2e72f93c1b7584e1dddf787b7f7d18f6b1
org.http4k	http4k-client-apache4-async	4.17.2.0		9ecd7645df4eae66d3192717d74614dd29a6f0e2
org.http4k	http4k-client-apache4-async	4.17.3.0		f85413774e1ca643f52127694f8effe699f08b88
org.http4k	http4k-client-apache4-async	4.17.4.0		fc2d0a89958477a878905b5aad812e8aa01aedb9
org.http4k	http4k-client-apache4-async	4.17.5.0		b910f771ca7cc33df00235127938f103d24b2590
org.http4k	http4k-client-apache4-async	4.17.6.0		99aa18b329a7d48ec7f29e9c0f2ab5869ef7c551
org.http4k	http4k-client-apache4-async	4.17.7.0		887bebd4509f1e5c1f1f70467d11259a83499e6b
org.http4k	http4k-client-apache4-async	4.17.8.0		bab6183a293581b0087f4605f315803f90781c5d
org.http4k	http4k-client-apache4-async	4.17.9.0		9790b891213087f623f91e9d76f6f2a618948815
org.http4k	http4k-client-apache4-async	4.18.0.0		29ad3fb36107d19a44a1d3c51adbf0bc16ff5f09
org.http4k	http4k-client-apache4-async	4.19.0.0		204315a0681e9e8a498840a2716c9f69d809fec0
org.http4k	http4k-client-apache4-async	4.19.1.0		32ab9b25a45aaef62bfb60cce8261bb8b9eab623
org.http4k	http4k-client-apache4-async	4.19.2.0		52baa1d0e38bd8d8942563196bb806f36f01af50
org.http4k	http4k-client-apache4-async	4.19.3.0		0beb8db6576466fbb200acafd7bfcc742c0b3c5c
org.http4k	http4k-client-apache4-async	4.19.4.0		455ded2de748c64973b1edb52d30e9b94099a168
org.http4k	http4k-client-apache4-async	4.19.5.0		fcdc8a9a2cac30e535bc6ec411c256bdb9ef1447
org.http4k	http4k-client-apache4-async	4.2.0.0		1537c09935fe17b7169252f5d83b5cf791f19ec8
org.http4k	http4k-client-apache4-async	4.20.0.0		a6043d1e5ab00bd48136bfc755742404a5eae69c
org.http4k	http4k-client-apache4-async	4.20.1.0		00f461868f925d82a9aa130be0af64eb6a9924be
org.http4k	http4k-client-apache4-async	4.20.2.0		e4fd69aca7e4bc2cca7c7f02cb00ba93137dbae9
org.http4k	http4k-client-apache4-async	4.21.0.0		ec74241db1667686c4454ac6794c2fda7716aa85
org.http4k	http4k-client-apache4-async	4.21.1.0		93c8c00c20a66b6b312bd8c00c250c3d214c6cf5
org.http4k	http4k-client-apache4-async	4.21.1.1		599d3043dcb03f5855065618f59122cb2a52c59a
org.http4k	http4k-client-apache4-async	4.22.0.0		865ad7f8ba38ab178b2e6d727da224a050d88046
org.http4k	http4k-client-apache4-async	4.22.0.1		c8123953865e9fdd3e4466b51e52f2b54e1e04c4
org.http4k	http4k-client-apache4-async	4.23.0.0		a5ea6677235b7a577a3daba3a723901d8d9651ab
org.http4k	http4k-client-apache4-async	4.24.0.0		1de297997ad4c679cf19002a88395e8ad1ff2b7c
org.http4k	http4k-client-apache4-async	4.25.0.0		f6ecdcd24259b6c065e756a0c8f0ef0dfe54f9e4
org.http4k	http4k-client-apache4-async	4.25.1.0		6d836f085416c2946cf1938b56f726f8635bb8f7
org.http4k	http4k-client-apache4-async	4.25.10.0		e6f8a3bbd2128fe52c9f6d248fad9617e28485e4
org.http4k	http4k-client-apache4-async	4.25.10.1		f3e8455bd71bf3a99ad0033caf90f28a0dd1aebf
org.http4k	http4k-client-apache4-async	4.25.11.0		70bdb0e03ea3fb3cc59ac1ff27219777a44b6c98
org.http4k	http4k-client-apache4-async	4.25.12.0		c55e12c4c598627ca6ccfa6a19f27c17d1c239b7
org.http4k	http4k-client-apache4-async	4.25.13.0		855a5c4e98f7e39679e824e2a2e396c0bcf5ab1d
org.http4k	http4k-client-apache4-async	4.25.14.0		2bc831b9129e0209a5f758ed59767374a01385b8
