beehive	controls	1.0-alpha		eadb1603726c947c0f1e3e6d966fdcf23f7fcbdb
org.jetbrains.androidx.savedstate	savedstate-linuxx64	1.2.2		N/A
org.jetbrains.androidx.savedstate	savedstate-linuxx64	1.3.0-alpha01		N/A
org.jetbrains.androidx.savedstate	savedstate-linuxx64	1.3.0-alpha02		N/A
org.jetbrains.androidx.savedstate	savedstate-linuxx64	1.3.0-alpha03		N/A
org.jetbrains.androidx.savedstate	savedstate-linuxx64	1.3.0-alpha04		N/A
org.jetbrains.androidx.savedstate	savedstate-linuxx64	1.3.0-alpha05		N/A
org.jetbrains.androidx.savedstate	savedstate-linuxx64	1.3.0-alpha06		N/A
org.jfrog.filespecs	file-specs-java	1.0.2		cee3d478ba166e6660eca06a859098f2c642b21e
org.jfrog.filespecs	file-specs-java	1.1.0		4d9d45d0da5bbdd1e2781b071734bc9e0570b3ef
org.jfrog.filespecs	file-specs-java	1.1.1		352f2a5b9018beac6755b295f43db4555e03ae2a
org.jfrog.filespecs	file-specs-java	1.1.2		46fac123acb7174aafb021ea724a12a381455a06
org.kie.kogito	kogito-addons-quarkus-kubernetes-test-utils	1.37.0.Final		4bca9db1502eb883c9c698280fecbec606aad7d9
org.kie.kogito	kogito-addons-quarkus-kubernetes-test-utils	1.38.0.Final		bbeb0058b17bb74c414d77610c405d2c1cab7851
org.kie.kogito	kogito-addons-quarkus-kubernetes-test-utils	1.39.0.Final		e6afe2bc0a74300beb4fe312a8eafb09e0256180
org.kie.workbench	kie-wb-common-ala	7.10.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.11.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.12.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.13.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.14.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.15.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.16.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.17.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.18.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.19.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.20.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.21.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.22.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.23.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.24.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.25.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.26.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.27.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.28.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.29.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.30.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.31.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.32.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.33.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.34.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.35.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.36.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.36.1.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.37.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.38.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.39.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.40.0.20200703		N/A
org.kie.workbench	kie-wb-common-ala	7.40.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.41.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.41.0.t20200723		N/A
org.kie.workbench	kie-wb-common-ala	7.42.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.43.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.43.1.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.44.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.45.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.45.0.t20201009		N/A
org.kie.workbench	kie-wb-common-ala	7.46.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.47.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.48.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.49.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.5.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.50.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.51.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.52.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.53.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.54.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.55.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.56.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.57.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.58.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.59.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.6.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.60.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.61.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.62.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.63.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.64.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.65.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.66.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.67.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.68.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.69.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.7.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.70.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.71.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.72.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.73.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.74.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.74.1.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.8.0.Final		N/A
org.kie.workbench	kie-wb-common-ala	7.9.0.Final		N/A
org.ladsn	ladsn-plugins-data-jpa	1.0.1		c652839ec57a9f0b3c55985df05d25a7848470cc
org.ladsn	ladsn-plugins-data-jpa	1.0.2		f77559d739b3b2a1b1ef18dae6799f57a23ed1ff
org.ladsn	ladsn-plugins-data-jpa	1.0.3		8f5ea86bde9312f412c16be5d5907412ba9017b8
org.microbean	microbean-loader-jackson-properties	0.0.1		e22b55e8c3bd57167bdb895fd5aa9f839711fbfd
org.microbean	microbean-loader-jackson-properties	0.0.2		654b62c07c7c52f737c6d6c707490716126d0bd5
org.microbean	microbean-loader-jackson-properties	0.0.3		1624b3d624571fd1004d0a0603e88a9cecc927e4
org.microbean	microbean-loader-jackson-properties	0.0.4		0c7e7a5562aab1d06b197e2e232cc67cf938848b
org.microbean	microbean-loader-jackson-properties	0.0.5		b738823afb1803aa446a965946c520c2c665f625
org.milyn.edi.unedifact	d95a-mapping	1.0		c10afad92e836fd9185978300da6663727a97e54
org.milyn.edi.unedifact	d95a-mapping	1.4		309f2bc0917cb6098ef755c3e6c2110e3f094882
org.milyn.edi.unedifact	d95a-mapping	1.4.1		a34cb20f8ed5084e26c4bb3760715d47fdbc3152
org.milyn.edi.unedifact	d95a-mapping	1.4.2		a7b59c4cb2cb42c14b5e61625ba42f99d57284c9
org.milyn.edi.unedifact	d95a-mapping	1.5		ec3621cbc75a5d89c5c15206d4e05134505c3575
org.milyn.edi.unedifact	d95a-mapping	1.5.1		4fa5294a9b0b0c445f00843d434d1a333804d321
org.milyn.edi.unedifact	d95a-mapping	1.5.2		04a63bc67f107dfaf7539bea1882a2003f5f70fb
org.milyn.edi.unedifact	d95a-mapping	1.6		68b0cbef26b72c0ba7e777601c566035bff6da31
org.milyn.edi.unedifact	d95a-mapping	1.7.0		ff034ccc53d7043e7ea17b23663b7775b96f73e2
org.milyn.edi.unedifact	d95a-mapping	1.7.1.0		933e9b5b1dda342bca3b579b269d4e47d033d480
org.molgenis	molgenis-pathways	1.10.0		a17de6cda35c9c496cb2ebbe88ac7ee52aea1cc3
org.molgenis	molgenis-pathways	1.11.0		14f659785b7e36361aab513bbba91b7a86010007
org.molgenis	molgenis-pathways	1.12.0		c0ca9da569cff42abfe899b177e5bec61d701cf5
org.molgenis	molgenis-pathways	1.12.1		a65d194f7a453bc7ad81ef8ab4af0ef4c92aeb0e
org.molgenis	molgenis-pathways	1.12.2		f034a576f5fd1538d2f7a99837bac7878c874428
org.molgenis	molgenis-pathways	1.13.0		109f06f3d6771b72ab960c20f28c0aefdcc25f35
org.molgenis	molgenis-pathways	1.14.0		362cb3d4eb986c32f77cdb28670dca4a7e2e0755
org.molgenis	molgenis-pathways	1.14.1		50ae9981f7c16e829aba5e9d08718bd8c1e7aa87
org.molgenis	molgenis-pathways	1.15.0		802b7ffcf830417f7d05d5799e682a65c36e3c4f
org.molgenis	molgenis-pathways	1.16.0		a21fd8ee0b38c7bc84a29d906dcc0280160186cc
org.molgenis	molgenis-pathways	1.16.1		c48227a011732422eeaa33ac7f2d717c56c57c97
org.molgenis	molgenis-pathways	1.16.2		df2d1969eccba24e133329e76d941b7621bb5713
org.molgenis	molgenis-pathways	1.16.3		cd6812bda0f54a0f5e3036397d070148d439cda4
org.molgenis	molgenis-pathways	1.17.0		6559a6bbcfb1e660c5d27a41e25c4db2ea0070c9
org.molgenis	molgenis-pathways	1.17.1		767ddab97c28b3fc6e7a3b5ab1ee25732890418b
org.molgenis	molgenis-pathways	1.18.0		b7307bcfe43fd4903f775491724f739d58b830de
org.molgenis	molgenis-pathways	1.19.0		9ea089d456c28d2c653402a9728c3d4f0bf2f61c
org.molgenis	molgenis-pathways	1.21.0		e7f9d46d6d4ad3305bbcecbe0ad1ca698ebb3a13
org.molgenis	molgenis-pathways	1.21.1		ba5c3559b42d26bc9f086c39e1d239c287c17dce
org.molgenis	molgenis-pathways	1.21.2		c27a04383c400e3047e6cedcc0cbf4accdd22dbc
org.molgenis	molgenis-pathways	1.21.3		83353c3a3452ce550aed729ad09036dbe807f234
org.molgenis	molgenis-pathways	1.21.4		dcd076b7692f881db8064f3c707771bd0682face
org.molgenis	molgenis-pathways	1.21.5		c05c8050d5a1421877ca026413254f5d635d3118
org.molgenis	molgenis-pathways	1.5.0		a16c0d25fe55a8421ed86bf74f12e1f41ce30d0f
org.molgenis	molgenis-pathways	1.6.0		d0f8a1c34fd489c6969e74f2978dbe3f4847fadd
org.molgenis	molgenis-pathways	1.6.1		370dac686cb89254a693d450ac5bac11808cbb36
org.molgenis	molgenis-pathways	1.7.0		4f46b7274e9b943f609bc54bd1658cead521e60e
org.molgenis	molgenis-pathways	1.8.0		45c43db3b821727670b4487ca124d3d15fe60266
org.molgenis	molgenis-pathways	1.8.1		d61a6a435d0487dbbf0133c6d3101340661c8414
org.molgenis	molgenis-pathways	1.8.2		f12a800f617750054d3b9078f6fe37bf53dabb1d
org.molgenis	molgenis-pathways	1.8.3		1050313ab4085be6547f02ccf5e33525dc6002b3
org.molgenis	molgenis-pathways	1.9.0		dc7c4e810ca3ed42a83dba94ac25ffd2fb19d975
org.molgenis	molgenis-pathways	1.9.1		a09c7bdaf11fd45169581fd085c97ff20d7599eb
org.molgenis	molgenis-pathways	2.0.0		690d11ccf436c51c0b688b926fcc14dbf09f33f0
org.molgenis	molgenis-pathways	2.0.1		8214402e5bcad073815817eb056cef0e99a4d7d9
org.molgenis	molgenis-pathways	2.1.0		f272a03cd7177e495f982af12c6d1677960c90a2
org.molgenis	molgenis-pathways	3.0.0		30d2cd98c92bad77713c4ed73772395f17ec5f40
org.molgenis	molgenis-pathways	3.0.1		7e06fd845755d3c2f0b9003946fea3e44ddcd179
org.molgenis	molgenis-pathways	3.0.2		bc6a2c13fd99d14ff7731c4c3a5f3242b2ae9e81
org.molgenis	molgenis-pathways	4.0.0		085c34d3f9de68caa6eb24becc595ce969091a2f
org.molgenis	molgenis-pathways	4.1.0		58225fd75a69a0352c26ca65a21482a226e45edc
org.molgenis	molgenis-pathways	5.0.0		33fc71f3fa0eb8375b6c51790f83123277c01556
org.molgenis	molgenis-pathways	5.0.1		d84484dc64322effd45d5a2bd4eef58edf43f50b
org.molgenis	molgenis-pathways	5.1.0		03a1b9dba88d2ec5f39dae5ea1832c97dec7faba
org.molgenis	molgenis-pathways	5.2.0		e2a75a9dbb33cf350718854deaaf1fc1b878383c
org.molgenis	molgenis-pathways	5.2.1		89774d2873591b132ce9e5075af22a5841bb30a0
org.molgenis	molgenis-pathways	5.2.2		e16db13d845920e3a076e21499fb04401cd9e131
org.mvnpm	bail	1.0.5		b9549ba396b9366e39e86161296b763c6352216f
org.mvnpm	bail	2.0.0		25013ae04953acb2d4471d2536ab238639dcb3ec
org.mvnpm	bail	2.0.1		c702971e1edb4ef471bbcdd4b63d1b51dc9fbc2c
org.mvnpm	bail	2.0.2		33ecaae30c4ecb874b17d930e5a9dca4f9c6c459
org.odpi.egeria	server-operations-api	4.3		993fd7da9bfeb06497f64464dd9b95a74f65c0de
org.odpi.egeria	server-operations-api	5.0		1cddf388b29d2b29f3f6322910170ad2daea7323
org.odpi.egeria	server-operations-api	5.1		e2e2d819e0b14c7c9ac872ba9de044d083f0afcb
org.odpi.egeria	server-operations-api	5.2		934b0b31094e714288d334d30de729c1b5605c71
org.odpi.egeria	server-operations-api	5.2.1		6351eb89f7710320d66d774164656e6177db07dd
org.onosproject	openflowj	0.3.7.oe		fd2b40123fe8002d3a450e05d386c6f1dcbc1017
org.onosproject	openflowj	0.3.8.oe		292043947fce09eb75eeab5d509d5e270f673533
org.onosproject	openflowj	0.3.9.oe		d807724dd717a6ed37cc360bf033f7d726340fde
org.onosproject	openflowj	0.4.0.onos		2623eef4a4392380541c29148e6795caf7f5b01b
org.onosproject	openflowj	0.9.0.onos		788e73bfcbc93b1faf5405e69a5c709d5bde406a
org.onosproject	openflowj	0.9.1.onos		398d673640f43093c56eee05a20eadea944208dc
org.onosproject	openflowj	0.9.2.onos		7cd6a35f6638f8ee3f5415484842bf95a4e619db
org.onosproject	openflowj	0.9.4.onos		4bec8dd21188542b0f3f709069246eea2a0879d0
org.onosproject	openflowj	0.9.5.onos		ac34ddca406771eae3736ebfdd1a7502abaebe14
org.onosproject	openflowj	0.9.6.onos		3af3b529871775ba612f6689b2d6460057e17067
org.onosproject	openflowj	0.9.7.onos		87b7685730283ccf5fb5366f8e576e4cd9b409ca
org.onosproject	openflowj	0.9.8.onos		4dc85deb24584eee18ef103d10a01c20d2f657bc
org.onosproject	openflowj	0.9.9.onos		b65829ebfd258b62d66a7b7ce9b1fd2a52f7e6fb
org.onosproject	openflowj	3.2.0.onos		b890ecb2901912b9c7ededd1d1028fea73aa5db4
org.onosproject	openflowj	3.2.1.onos		66544b285cddc8d53485107310f07b7bc90ac63b
org.openprovenance.prov	modules-services	0.9.0		N/A
org.openprovenance.prov	modules-services	0.9.1		N/A
org.openprovenance.prov	modules-services	0.9.10		N/A
org.openprovenance.prov	modules-services	0.9.11		N/A
org.openprovenance.prov	modules-services	0.9.12		N/A
org.openprovenance.prov	modules-services	0.9.13		N/A
org.openprovenance.prov	modules-services	0.9.14		N/A
org.openprovenance.prov	modules-services	0.9.15		N/A
org.openprovenance.prov	modules-services	0.9.16		N/A
org.openprovenance.prov	modules-services	0.9.17		N/A
org.openprovenance.prov	modules-services	0.9.18		N/A
org.openprovenance.prov	modules-services	0.9.19		N/A
org.openprovenance.prov	modules-services	0.9.2		N/A
org.openprovenance.prov	modules-services	0.9.20		N/A
org.openprovenance.prov	modules-services	0.9.21		N/A
org.openprovenance.prov	modules-services	0.9.22		N/A
org.openprovenance.prov	modules-services	0.9.23		N/A
org.openprovenance.prov	modules-services	0.9.24		N/A
org.openprovenance.prov	modules-services	0.9.25		N/A
org.openprovenance.prov	modules-services	0.9.26		N/A
org.openprovenance.prov	modules-services	0.9.27		N/A
org.openprovenance.prov	modules-services	0.9.28		N/A
org.openprovenance.prov	modules-services	0.9.29		N/A
org.openprovenance.prov	modules-services	0.9.3		N/A
org.openprovenance.prov	modules-services	0.9.31		N/A
org.openprovenance.prov	modules-services	0.9.4		N/A
org.openprovenance.prov	modules-services	0.9.5		N/A
org.openprovenance.prov	modules-services	0.9.6		N/A
org.openprovenance.prov	modules-services	0.9.7		N/A
org.openprovenance.prov	modules-services	0.9.8		N/A
org.openprovenance.prov	modules-services	0.9.9		N/A
org.openprovenance.prov	modules-services	1.0.0		N/A
org.openprovenance.prov	modules-services	2.0.0		N/A
org.openprovenance.prov	modules-services	2.0.1		N/A
org.openprovenance.prov	modules-services	2.0.2		N/A
org.openprovenance.prov	modules-services	2.0.3		N/A
org.openprovenance.prov	modules-services	2.0.4		N/A
org.openprovenance.prov	modules-services	2.0.5		N/A
org.openprovenance.prov	modules-services	2.0.6		N/A
org.openprovenance.prov	modules-services	2.0.7		N/A
org.openprovenance.prov	modules-services	2.0.8		N/A
org.openprovenance.prov	modules-services	2.1.0		N/A
org.openprovenance.prov	modules-services	2.1.1		N/A
org.openprovenance.prov	modules-services	2.2.0		N/A
org.openprovenance.prov	modules-services	2.2.1		N/A
org.springframework.cloud	spring-cloud-dataflow-common-persistence	2.11.1		793424513e6a94a6fbc7dc28b588b85cd704d615
org.springframework.cloud	spring-cloud-dataflow-common-persistence	2.11.2		51fbde84ff62a6e19bcbddca667b663d29c42dce
org.springframework.cloud	spring-cloud-dataflow-common-persistence	2.11.3		a1aa8e38c28972123125274440c3d28015880d8f
org.springframework.cloud	spring-cloud-dataflow-common-persistence	2.11.4		2381ab8a68bba36dcceb863891899c1bf147d88e
org.springframework.cloud	spring-cloud-dataflow-common-persistence	2.11.5		d79e326760fefde7793ec4c8054ae9ab9257c40c
org.webjars.npm	minimist-options	3.0.2		26736cbdf9b2e6bfa54d7f547aa6649024899fa1
org.webjars.npm	minimist-options	4.1.0		bcfa7e3b94074abd541cd5fab38c41fbca632fed
org.webjars.npm	vaadin__button	23.2.1		c73b284991e26d17a00a9281d2020cd799bbde72
org.webjars.npm	vaadin__button	23.3.0-alpha1		1221edf7669d00246936205ef4ba201b1d4021be
org.webjars.npm	vaadin__button	23.3.0-beta1		0b5ea17f3ccc451dd57dc71147472c534a124871
org.webjars.npm	vaadin__button	24.2.0-alpha1		f1a3431892edb3713f5063b197b639ca0d2a9bcd
org.webjars.npm	vaadin__button	24.3.0-alpha9		b8c1b9a497c0140c29daef43e65e8b0ee31444a9
org.webjars.npm	vaadin__button	24.4.10		c500af7e766d21f4d7b22dbe1d6e083b5fe71485
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.3.0		f747b5645cf81828305ac1833ddb51ef6876a257
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.3.1		9f67c8e9918f479d391dcfd6b7b18f8848e47520
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.3.2		0e69b7275981c12ba6afbec2f57e8eba8e040e69
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.3.3		84cbc3dcfec84b7a695e2492e54fba260eaf00c5
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.3.4		60dbc72fb8920814903c40b1fab076913012f00d
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.3.5		b86a1bb251f4e7a6ab6cd92aca05ac4a933effb8
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.3.6		84ca729676e3559daff0a3a6088335f61625deda
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.4.0		9ce2938708e8e6f56746a5838313b5bccca0372b
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.4.1		95edb37b2a8886fcd4f412d9fccf913fdc3832b7
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.4.2		05e4c78ee09aac5051881d2b3b281a1346e01074
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.4.3		bc9484d69d2070e06169501391204315238c61d0
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.4.4		c1c70d134835ce512e500b73b180185d044eb134
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.4.5		592e09e7bea21852521cee46584127013827132f
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.4.6		380a72357e492d67e45add4e5052f33d0f3d56c6
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.4.7		7e04bb0b3411d9a0c49625ad6af75eb4a71415da
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.4.8		9346ac1c4dd1e35921b95903061e08062d0425d6
org.wso2.carbon.commons	org.wso2.carbon.um.ws.api	4.4.9		83b4bb8184bdd330abf4f03bead622bb122e85f6
org.wvlet.airframe	airspec_sjs1_2.12	20.10.0		ba215ab94bd7c73d2a7353992e6500ea421a770f
org.wvlet.airframe	airspec_sjs1_2.12	20.10.1		92f6650b2583e52a00524e2fbb680f7df9fb158d
org.wvlet.airframe	airspec_sjs1_2.12	20.10.2		b42f87e4aa78570234133cf8d8dd5f8128469234
org.wvlet.airframe	airspec_sjs1_2.12	20.10.3		2aa86a7bbf8f6983b081bfd6b3e5d894062d9ba5
org.wvlet.airframe	airspec_sjs1_2.12	20.11.0		eda08e203e702c74b6fd021d6441ce804e7a7941
org.wvlet.airframe	airspec_sjs1_2.12	20.12.0		d9633271b5998a2621dc11d2f386d7fd796299eb
org.wvlet.airframe	airspec_sjs1_2.12	20.12.1		c8bdb4d7faa53010278d7dbd4caa4ef65af82c27
org.wvlet.airframe	airspec_sjs1_2.12	20.12.2		97a6390bd2d4e796d85d907299acc43d86d5dc89
org.wvlet.airframe	airspec_sjs1_2.12	20.2.0		db85a84cf6e0f997a2e7b4d056074b0fba5b875c
org.wvlet.airframe	airspec_sjs1_2.12	20.2.1		36190405d933884871901c87cfe89b1ecfa29629
org.wvlet.airframe	airspec_sjs1_2.12	20.3.0		4858cf016a51bf6579cf77cb343a9e771c54f912
org.wvlet.airframe	airspec_sjs1_2.12	20.3.1		f2f2ea28212a2d270c35916144b54d2791af2b13
org.wvlet.airframe	airspec_sjs1_2.12	20.3.2		ba7bc5d586f502331716c5fd3b04eacf228f7c59
org.wvlet.airframe	airspec_sjs1_2.12	20.3.3		9f17a277ebfb3ed83a8d51b87d61d28fbcf685b0
org.wvlet.airframe	airspec_sjs1_2.12	20.4.0		79df524a2f4c96ccd194713171e2307c88a0b170
org.wvlet.airframe	airspec_sjs1_2.12	20.4.1		85ea671162ba5c382a98302d9a32d349586047dc
org.wvlet.airframe	airspec_sjs1_2.12	20.5.0		7fec894194e9ba63b9cd3980f235ea07f07b9797
org.wvlet.airframe	airspec_sjs1_2.12	20.5.1		d7a9b4ff71b0414fee1f0aacde7791c52d40050c
org.wvlet.airframe	airspec_sjs1_2.12	20.5.2		2ab1d4aec47a3a860164a093ff21d611cf82b8db
org.wvlet.airframe	airspec_sjs1_2.12	20.6.0		bc636b953b13d965d296141a10ab466831215245
org.wvlet.airframe	airspec_sjs1_2.12	20.6.1		349fb540b349e827466f7a9cd891fbc526443d17
org.wvlet.airframe	airspec_sjs1_2.12	20.6.2		4d8914d4581df594e1395a2e58747c3299ca7372
org.wvlet.airframe	airspec_sjs1_2.12	20.7.0		9dcab03b86f1ccde13e9a9963c9eae3d90431b55
org.wvlet.airframe	airspec_sjs1_2.12	20.8.0		8ad867c1205e60853f089f682c3702a6194262d0
org.wvlet.airframe	airspec_sjs1_2.12	20.9.0		fde2ef09050688beff1cda548f5324bae4b9ba3b
org.wvlet.airframe	airspec_sjs1_2.12	20.9.1		2795debb7fd3a373e13507383bc691fb8933dff3
org.wvlet.airframe	airspec_sjs1_2.12	20.9.2		6195e3999effadb25ce5ac58cc9dc50349524f70
org.wvlet.airframe	airspec_sjs1_2.12	2025.1.0		4adf3d5dadee6b8ee8c1283cdd41a508f06df5ff
org.wvlet.airframe	airspec_sjs1_2.12	2025.1.1		6268bfcd9115d19195a91a674d43de85a7b3cce8
org.wvlet.airframe	airspec_sjs1_2.12	2025.1.10		49e7ce6977fdee1cc53bb2a03088af15dfea370d
org.wvlet.airframe	airspec_sjs1_2.12	2025.1.2		5a0009506c2f0010435fb7c75c8af86756fc6b78
org.wvlet.airframe	airspec_sjs1_2.12	2025.1.3		45e190791c52fa557cc08b62541beaef42dd9f36
org.wvlet.airframe	airspec_sjs1_2.12	2025.1.4		fe9185e8e36bf4d00d0547f89bc115a2955597e8
org.wvlet.airframe	airspec_sjs1_2.12	2025.1.5		3ce6d0768e73a9f6f702ebd4f5cada36e8484f9b
org.wvlet.airframe	airspec_sjs1_2.12	2025.1.6		5320056009e36b3732708c1d7a2a0705e3fe7200
org.wvlet.airframe	airspec_sjs1_2.12	2025.1.7		647dd40557623a3d2526bb5617b2345af5965d72
org.wvlet.airframe	airspec_sjs1_2.12	2025.1.8		904f6a499684e6731e5cd15e546db9387158adfa
org.wvlet.airframe	airspec_sjs1_2.12	2025.1.9		aa86dd3b42d12dc6253d8c8dc2761d89126337d1
org.wvlet.airframe	airspec_sjs1_2.12	21.1.0		50205d8d169db72f75c1ebb6f5269262f9c87660
org.wvlet.airframe	airspec_sjs1_2.12	21.1.1		95f3f493ab0d867dddcbdd7e09b064ddc32d8430
org.wvlet.airframe	airspec_sjs1_2.12	21.10.0		32242f6fc9d039682a12026259c756f09943bffe
org.wvlet.airframe	airspec_sjs1_2.12	21.11.0		b63ee56c2fbb04951cb50573f2597f2f324574c4
org.wvlet.airframe	airspec_sjs1_2.12	21.12.0		0eac7a84d4d8fc0831553eb9ffc7b827d5a5f629
org.wvlet.airframe	airspec_sjs1_2.12	21.12.1		0f3e8b4fa966e8d51249cc216b089a55820bec09
org.wvlet.airframe	airspec_sjs1_2.12	21.2.0		4c5cf53ad8f2a3708ac938ad8c6793f1c7f61747
org.wvlet.airframe	airspec_sjs1_2.12	21.3.0		b370b29599c62108ea53fec3170d7f21b9e4123a
org.wvlet.airframe	airspec_sjs1_2.12	21.3.1		d3635c5a280fc4fb817de0570b33103a9652218b
org.wvlet.airframe	airspec_sjs1_2.12	21.4.0		c759f393c7acb3256e02324c0e027242a5ea9fde
org.wvlet.airframe	airspec_sjs1_2.12	21.4.1		8faf305381038baaa3adb47a3b1dda4614a31a51
org.wvlet.airframe	airspec_sjs1_2.12	21.5.0		dafb773fc98a38250806f9147d7b480f1595d9b0
org.wvlet.airframe	airspec_sjs1_2.12	21.5.1		11f13397331ba4d17b82948f170a557279ec202f
org.wvlet.airframe	airspec_sjs1_2.12	21.5.2		a26938bb2f6283aba3f9e4b55a682d3223cb3943
org.wvlet.airframe	airspec_sjs1_2.12	21.5.3		104e4181881948759ea7a5eef5a4b5d4d361d431
org.wvlet.airframe	airspec_sjs1_2.12	21.5.4		b500b9d5851bde1ba470a98b921f46fd1b63e782
org.wvlet.airframe	airspec_sjs1_2.12	21.6.0		04848c330f6435a71764265557a842a9e3282dbd
org.wvlet.airframe	airspec_sjs1_2.12	21.7.0		31064adbc1fad05cab0de96872c62f4354e12c75
org.wvlet.airframe	airspec_sjs1_2.12	21.8.0		84503364fbc2bbfe4180a8fd117eca1e78047de0
org.wvlet.airframe	airspec_sjs1_2.12	21.8.1		b1f6173637f4d4e7609efa32ff4cb76b134b6c24
org.wvlet.airframe	airspec_sjs1_2.12	21.9.0		0984d2ed8163a210560428c1cd6f2b5f4eedc503
