by.exonit.redmine.client	client-play-ws-standalone-2_2.12	6.0.0-M5		81d93357058405f4e1b408c46b54586fbfeff966
love.forte.simbot.boot	simboot-core	3.0.0.preview.18.0		f180f4c5235ce55a673b79006d48b0b2aa0908c2
love.forte.simbot.boot	simboot-core	3.0.0.preview.19.0		d53661ff91d2db259184a141d02c33963567510b
love.forte.simbot.boot	simboot-core	3.0.0.preview.2.0		77a8e0f2c859bc86bdd26a85cca46f1b4cc1fefd
love.forte.simbot.boot	simboot-core	3.0.0.preview.20.0		6db207354b0576a37290e44f21bc4ea2f825ac6e
love.forte.simbot.boot	simboot-core	3.0.0.preview.3.0		ac3958c3b25993fb8adfad23a75ee3ae7c017397
love.forte.simbot.boot	simboot-core	3.0.0.preview.4.0		2238c6fc0de959b04aee5a1503e7ec2272237ff9
love.forte.simbot.boot	simboot-core	3.0.0.preview.4.1		47f0dfd327c3f9ed6de13d541adac18cc9f9e4fd
love.forte.simbot.boot	simboot-core	3.0.0.preview.5.0		324dec68f43e33275b6eae49074c6e6217ca17a4
love.forte.simbot.boot	simboot-core	3.0.0.preview.6.0		d3dae1eeb2fef18104f7504191721cc4869b8782
love.forte.simbot.boot	simboot-core	3.0.0.preview.7.0		074d532dbcbe70feba51a88429a0bf95d3ccb1ce
love.forte.simbot.boot	simboot-core	3.0.0.preview.8.0		ac9979986de87b6f6064fa411367ec74f42d77e2
love.forte.simbot.boot	simboot-core	3.0.0.preview.8.1		d27ac02e54e6043e3e0003856d160ae44c1aa976
love.forte.simbot.boot	simboot-core	3.0.0.preview.9.0		7b96f960e6eaea5e11c61ae1e1fb691434a5989b
love.forte.simbot.boot	simboot-core	3.0.0.preview.9.1		51318cd3692f0141d60b30c0328798f7669a163f
love.forte.simbot.boot	simboot-core	3.1.0		3cd45b56f262a8317557be167a708b398e5321de
love.forte.simbot.boot	simboot-core	3.2.0		41f575916c2132188da9c06245df1bad092f56ee
love.forte.simbot.boot	simboot-core	3.3.0		950ac752cd7a85bfd90b0bbc51f7e924bd52060a
love.forte.simbot.boot	simboot-core	3.3.0-beta1		cd9bd0dab235b67563425057ebcf8e8a0408beaf
merlin-tutorial	locator-api	1.0		091d7aebefa460e58a2f0a69b3a67413ef254955
net.exoego	aws-sdk-scalajs-facade-ivs_sjs0.6_2.12	0.30.0-v2.715.0		62f9fadcee92b85b98001a4402946ba86a1e2cdb
net.ftlines.metagen	metagen-parent	1.0		N/A
net.ftlines.metagen	metagen-parent	1.1		N/A
net.ftlines.metagen	metagen-parent	1.2		N/A
net.ftlines.metagen	metagen-parent	1.3		N/A
net.ftlines.metagen	metagen-parent	1.4		N/A
net.ftlines.metagen	metagen-parent	1.5		N/A
net.ftlines.metagen	metagen-parent	1.6		N/A
net.ftlines.metagen	metagen-parent	1.6.1		N/A
net.ftlines.metagen	metagen-parent	1.6.2		N/A
net.ftlines.metagen	metagen-parent	1.6.3		N/A
net.ftlines.metagen	metagen-parent	1.6.4		N/A
net.ftlines.metagen	metagen-parent	2.0		N/A
net.ftlines.metagen	metagen-parent	2.1		N/A
net.ftlines.metagen	metagen-parent	2.2		N/A
net.ftlines.metagen	metagen-parent	2.3		N/A
net.ftlines.metagen	metagen-parent	2.3.1		N/A
net.ftlines.metagen	metagen-parent	2.4		N/A
net.ftlines.metagen	metagen-parent	2.5		N/A
net.neoremind	dynamicproxy	1.0.0		131c7d98b36de9c7aef0563ff069982353725ab5
net.sf.ij-plugins	ijp_color_ui_2.13	0.8.0		eb3afa42476b7a90a3edbb2b2ca41bf44f683aef
net.sf.okapi.filters	okapi-filter-wsxzpackage	1.45.0		a1a24f39a03b9976683923852f1c30cce81ef996
net.sf.okapi.filters	okapi-filter-wsxzpackage	1.46.0		53583f23046c6a11b56fdef2e39aa2a55a413595
net.sf.okapi.filters	okapi-filter-wsxzpackage	1.47.0		448b14e07a28d4f9adfeb6b8b28ce515d19e6883
net.silkmc	silk-core	1.10.0		f17eb6cb75a4871d4a5ff31fda9866ba735b54e1
net.silkmc	silk-core	1.10.1		53c46c49f7c16a5ea596fe7f22122f2b8c4aecd6
net.silkmc	silk-core	1.10.2		2d00fb5d320bff31ea49f8727a1988f671545bc4
net.silkmc	silk-core	1.10.3		6a60a754e131c2145c7dd977eed1d26754d2037e
net.silkmc	silk-core	1.10.4		fa59e8d5a4cc7aa6e4c449ef18da90bfd6dab5ea
net.silkmc	silk-core	1.10.5		d2ef787ddbccbee284f4300e6bd0aa6479a3c359
net.silkmc	silk-core	1.10.6		994cfdb88b29987c27cea55e6465dad537023ed0
net.silkmc	silk-core	1.10.7		0b4c653c98d9e4c1e1f25fd175bfcae64614318e
net.silkmc	silk-core	1.9.0		f3bf08e7354609346962eae2bf7bd0ff32561f39
net.silkmc	silk-core	1.9.1		2b7d5071bcfd2ab085670370068d2b6abccf62e1
net.silkmc	silk-core	1.9.2		c1a5a4961886ba12a444d628f0a3441b615526fc
net.silkmc	silk-core	1.9.3		ae074da3ad2ad43c06c6e47a5e84bd703f799693
net.silkmc	silk-core	1.9.4		7c505576518cd09940da1c083bab99ac48e014f0
net.silkmc	silk-core	1.9.5		0cf1967b975da716402099e03a76b588ac94d596
net.silkmc	silk-core	1.9.6		79da29590d72505dcff80ac5173bebc4ceb03199
net.silkmc	silk-core	1.9.7		930e8f9bb3754396fb8e0b0058d34d22cdd63fb6
net.silkmc	silk-core	1.9.8		ab3a958f28a1a246ed38c078f954367e4614c588
net.truelicense	truelicense-jsf	3.0.0		466a5e4bf4143492a25a5aa221b39b04f140716d
net.truelicense	truelicense-jsf	3.1.0		b5a42f9c527c32704508246622eaad595c8c2df6
net.truelicense	truelicense-jsf	3.2.0		4141c9ab82408b74400ed0cf860885d6c558b742
net.vvakame	jsonpullparser-google-http-client	1.6.2		b84b86e904d184986c98cb6a9ba4caf77c2d369e
net.xdob.springframework.boot	spring-boot-starter-artemis	2.7.18		d43bc94a24b8604bb3d0a7f1ffaabcfab74ec190
net.xdob.springframework.boot	spring-boot-starter-artemis	2.7.19		108f0bf4b216d92a140d7349f214504b1beccfc1
net.xdob.springframework.boot	spring-boot-starter-artemis	2.7.20		df24a59f23eb3677e6e5613cb86eb251399c8064
net.xdob.springframework.boot	spring-boot-starter-artemis	2.7.21		df6fc3f73f7efb27cf4a5f1acb3b86bda0112a91
nl.dvberkel	tree.domain	1.0.2		f26d83ee50179422df82544997df2f392bb303bc
no.mnemonic.commons	utilities	0.1.0		b01869302a14e5beb3baec2299a0e9361b339728
no.mnemonic.commons	utilities	0.1.1		d2fc2761a7d3f8e92ed99e73aea82f1c5be66489
no.mnemonic.commons	utilities	0.1.2		1fe947f01216d86bc9e4a4a13ae65f1ac108944f
no.mnemonic.commons	utilities	0.1.3		5d65591d46adc128585f8df6a09e1c9dd31ff5aa
no.mnemonic.commons	utilities	0.1.4		34d8969eb8c87622d8e99a911113c107a747c009
no.mnemonic.commons	utilities	0.1.5		266988a4a27157ac2256e4a7b03e105d6b34ae56
no.mnemonic.commons	utilities	0.1.6		f1e67e977b2235881da64487f406a00fe3229efc
no.mnemonic.commons	utilities	0.1.7		dac4e86222149284701e26608f40c17f7b32a437
no.mnemonic.commons	utilities	0.1.8		c83b58fd48ba3f8d81aad4ae5b0ecb6a92232e9f
no.mnemonic.commons	utilities	0.1.9		54147660a6ff3f681371acd5d3a89eeee9fb5dcf
no.mnemonic.commons	utilities	0.2.0		37a384656bf274314985f8bfa14510f3195194e0
no.mnemonic.commons	utilities	0.2.1		303e1ed88f9c50cc92f235e5232b9442fc89b4e2
no.mnemonic.commons	utilities	0.2.10		3fc7074fb1581b1d8c7fba2c77ff883d9340d1b1
no.mnemonic.commons	utilities	0.2.11		2be2d080ac369542a95dde2da6498a8686202b84
no.mnemonic.commons	utilities	0.2.12		50ba2aa249c22c8d537239b7114894b85d73bfba
no.mnemonic.commons	utilities	0.2.13		f302575781eae30d0562f0b81641337b94104c40
no.mnemonic.commons	utilities	0.2.14		667f29c487d4ece9d4a07c59532ac772fcc55059
no.mnemonic.commons	utilities	0.2.15		3d60d5daded0d7483b114021ddd041bb8c545414
no.mnemonic.commons	utilities	0.2.16		67bb66e6156c425c50e25f0cec48a784b4b42727
no.mnemonic.commons	utilities	0.2.17		91191e4726470cada339f87d55e947cfa0538562
no.mnemonic.commons	utilities	0.2.18		e01dc4e01eaf214dffb1444b32c2ae6c6606a184
no.mnemonic.commons	utilities	0.2.19		8dfc493b8613341cb13d9399763b9718b046a33d
no.mnemonic.commons	utilities	0.2.2		3b183d8f7d11acb587741c810b69877a3285678c
no.mnemonic.commons	utilities	0.2.20		aa4787640208c892b6069c828d5b977a5754d719
no.mnemonic.commons	utilities	0.2.21		a2f21cf9b245d50f3a7fd7a2146ea16405160d07
no.mnemonic.commons	utilities	0.2.3		f4ece145e6536cf7830ca0bb4c5663e518b16193
no.mnemonic.commons	utilities	0.2.4		a5bb5ff07a384a38af5325e045bb5b5be226f258
no.mnemonic.commons	utilities	0.2.5		c6347ffd4ba03daacac0b91a06f44896e39251d6
no.mnemonic.commons	utilities	0.2.6		b4fdd62a724ad97de560ec8bb55e0579ba85b316
no.mnemonic.commons	utilities	0.2.7		25ed16ac815c4aaf5712079c78ce88136725223a
no.mnemonic.commons	utilities	0.2.8		f25824d9cb503131a83698d664645ba3fa2100f5
no.mnemonic.commons	utilities	0.2.9		4631bfed8f3ed3c54e7a941745b92e1815c82f86
no.mnemonic.commons	utilities	0.3.0		2e3e1536d5d0b81bc8b5e5ee2a60bec23f922cf6
no.mnemonic.commons	utilities	0.3.1		f230c868dbf7434ff2a007817fde4caa96a3821e
no.mnemonic.commons	utilities	0.3.2		3a41daf1d29d664b4b00370c782a09b75a3b8fc9
no.mnemonic.commons	utilities	0.3.3		c6bf5faefaf36a0035b7b85b6f23bfeafa83efac
no.mnemonic.commons	utilities	0.3.4		4b4677376ab0dddf81735bec0a69f356649ad536
no.mnemonic.commons	utilities	0.3.5		562516ef08b9c6138db323db9396888e0bc10126
no.mnemonic.commons	utilities	0.3.6		a2b295877190b87ee58556becda58aa797b673dd
no.mnemonic.commons	utilities	0.4.0		41025c85da753a99202e6994cf5ce3c940123f4d
no.mnemonic.commons	utilities	0.4.1		ed7063b19432d8bc8839fb1f16b6ff641e1aaa89
no.mnemonic.commons	utilities	0.4.10		1eb3a3d2b6d20e4219303b3af2f074694631f536
no.mnemonic.commons	utilities	0.4.11		f60b49d6b2b592ebed8a5f99c199196867685487
no.mnemonic.commons	utilities	0.4.12		0dc642ac44cde0af5a1f38a18fc9790ac3124700
no.mnemonic.commons	utilities	0.4.13		9d1689bee694ed5f4cc03ae42dc22d65214bf870
no.mnemonic.commons	utilities	0.4.14		5aa25dc7b62919f788df7c05cbd95b9cf386aefd
no.mnemonic.commons	utilities	0.4.15		2fe47315a46d74ed07164a2b7d600d59a1fca2a3
no.mnemonic.commons	utilities	0.4.16		5ea7626b125a100024c66e9ddc61a6481f029892
no.mnemonic.commons	utilities	0.4.17		50df0eddaa6f696521f94ff317ffc74e6153e2c6
no.mnemonic.commons	utilities	0.4.18		80a45c1670864ca9a59888d509202a0aece42c4a
no.mnemonic.commons	utilities	0.4.19		480e9268cd039bbb8614746337553e3b51fa1725
no.mnemonic.commons	utilities	0.4.2		2bc8f0892e29695feb7b8afe6ce37fb531cd7a67
no.mnemonic.commons	utilities	0.4.20		ec8e0890c6dacf124cf8eccbe98e8183966eaad5
no.mnemonic.commons	utilities	0.4.21		970f9ed388ed35b658d7430695e604fc092145fd
no.mnemonic.commons	utilities	0.4.22		b281e43fae46e536e3a5d6f8b7ef7179cf5eb30e
no.mnemonic.commons	utilities	0.4.23		ea2d75d36d15255ec82e67849e56aa9e72025522
no.mnemonic.commons	utilities	0.4.24		190d0ea74585279b1330c97c69c23909044b72fa
no.mnemonic.commons	utilities	0.4.25		03149fe987be09292053fc545630c4ce869dbd6f
no.mnemonic.commons	utilities	0.4.3		17394902d4a173493d4dfc805a907f876de14087
no.mnemonic.commons	utilities	0.4.4		4bce9a94f2dde26f3e3d42db890d7fbf2fef42e4
no.mnemonic.commons	utilities	0.4.5		b005c255d49cac38840fee1b6daeb82cb279f603
no.mnemonic.commons	utilities	0.4.6		e02fcb65ee33a745c4c96546513b72996f44f5b5
no.mnemonic.commons	utilities	0.4.7		3e1149963fa304fd8271f5d0b1b4dafb73622b21
no.mnemonic.commons	utilities	0.4.8		ed6878a39ddcbdd9743eaf6d62eb043cfb2f67eb
no.mnemonic.commons	utilities	0.4.9		5a2ba53d94947d33c8cb9b801e1eb8bd96910252
no.mnemonic.commons	utilities	0.5.0		49471f3a47106f31b9f96a369d187fb89447736c
no.mnemonic.commons	utilities	0.5.1		552a14d026dc1333186915ee60e0249f19d57d8a
no.mnemonic.commons	utilities	0.5.2		ec7c5f23398847ae01a722e1c71c6d19fdb295e5
no.mnemonic.commons	utilities	0.5.3		0d24a61f17274b1bda311529078f98718cba4e2f
no.mnemonic.commons	utilities	0.5.5		d0b6a1d82a02513d6dbda30d9ae31b4f3f10d994
no.mnemonic.commons	utilities	0.5.6		182734751aa2ae443f15c1e7e2fec51e717f8daa
no.nav.helse	dusseldorf-ktor-core	1.1.3.159f4fa		16734c98cac9054cd62e61eabf5b42998c4464d2
no.nav.helse	dusseldorf-ktor-core	1.1.3.2d0b51a		4a14438c2a11c5e26c3abb3b1f0e2640bf283806
no.nav.helse	dusseldorf-ktor-core	1.1.3.525b270		6b7ea5fc911876ef7af865c0033f3952839072c0
no.nav.helse	dusseldorf-ktor-core	1.1.3.6f9d527		3f63cc87348775205307820f2509c852fc753a89
no.nav.helse	dusseldorf-ktor-core	1.1.3.79c8b78		f3715c5fa371bac9b1b0dd3e167894c6a9d86581
no.nav.helse	dusseldorf-ktor-core	1.1.3.80bc085		b4cd0ef7f87fb26e0f7313e70a01b9c7d5b062f2
no.nav.helse	dusseldorf-ktor-core	1.1.3.8f419db		7cec3969cb413979decd4364f74660ca6dc37544
no.nav.helse	dusseldorf-ktor-core	1.1.3.919885d		4fbc5f56473050c3018556b69713a1f9deb29c75
no.nav.helse	dusseldorf-ktor-core	1.1.3.9879314		b8c7a2f638d264405bfd5c8e2e2eb9a2c226fee1
no.nav.helse	dusseldorf-ktor-core	1.1.3.9a0939d		b75fd988b9bf7cd72e7c749c1af01edae6a29298
no.nav.helse	dusseldorf-ktor-core	1.1.3.a31075d		115f124b37ce64713e297907bafae75710d1d14d
no.nav.helse	dusseldorf-ktor-core	1.1.3.ab74601		51cf72521b4111b8c7b57c1c348422d7b28242bd
no.nav.helse	dusseldorf-ktor-core	1.1.3.b3c43ab		68a1fe003c4ad87e6d6aa5872031b0f56ac6ab06
no.nav.helse	dusseldorf-ktor-core	1.1.4.667475d		a1e638aaeadc5205583a0bb0fbe9a08081fab3c4
no.nav.helse	dusseldorf-ktor-core	1.1.5.2daa394		38a7f3cde4b5a9e8642376eae735832cf8b0030a
no.nav.helse	dusseldorf-ktor-core	1.1.5.8e08bec		cbb978809f36f4dbe8fbb685ee38a9c88bc9e71b
no.nav.helse	dusseldorf-ktor-core	1.1.5.d95f903		2641731525f2d90418a542650899673aa2670c5e
no.nav.helse	dusseldorf-ktor-core	1.1.5.df85431		1f1c8240146fdd33ba610ecb02db759de7cce885
no.nav.helse	dusseldorf-ktor-core	1.2.0.5e7a0f3		5a76487684f9abd2461d2a7f172300df2de3d7fb
no.nav.helse	dusseldorf-ktor-core	1.2.1.26ae0ac		6bb8bfc13074967c073f9c089519b6fb390465ad
no.nav.helse	dusseldorf-ktor-core	1.2.1.3a5adcc		dd8489b353419613057611b767b47265a74716c6
no.nav.helse	dusseldorf-ktor-core	1.2.1.65ce328		41c2e790ecb26390619989e4ab06d28828405381
no.nav.helse	dusseldorf-ktor-core	1.2.1.7cbc5fc		c3ced83ed56cc3020c848f0e69d8f1304e57884e
no.nav.helse	dusseldorf-ktor-core	1.2.1.7e2de6f		1b8af0dd2c08dbab4b32eaf39a19b35edc330b6f
no.nav.helse	dusseldorf-ktor-core	1.2.1.8edfbd2		e815cfc0aaddf909b333f8c17fdf7d3badad7f76
no.nav.helse	dusseldorf-ktor-core	1.2.1.9caf265		cc9f0d6e87058cc7e9e303b465d2a395395ffef4
no.nav.helse	dusseldorf-ktor-core	1.2.1.d8bbb4b		6e7ae36f913bab8761dc48e0204305fd37421afa
no.nav.helse	dusseldorf-ktor-core	1.2.1.dbfcccb		1ee260d69f9747e1dc9bd4cae495ac6ac3340c4e
no.nav.helse	dusseldorf-ktor-core	1.2.1.f107aa7		9964bd9ea05a4411cf207d6e84dd3ad85eb4d99f
no.nav.helse	dusseldorf-ktor-core	1.2.2.66322b2		e449f2e884a89829c1c7a71fafb8d3c7cbf31396
no.nav.helse	dusseldorf-ktor-core	1.2.2.8f413ad		c76b57962cb2ed4eb3e7eefa961def21f8a77ab9
no.nav.helse	dusseldorf-ktor-core	1.2.2.a0b6647		07941fb63411f9c74d7058434ad5bf07c31ed460
no.nav.helse	dusseldorf-ktor-core	1.2.2.a2901ac		fe369b55f85425848af6189086776d791ae63d74
no.nav.helse	dusseldorf-ktor-core	1.2.2.ee47851		022e51bd7a8dba78c8186d7304e83cac54f6539f
no.nav.helse	dusseldorf-ktor-core	1.2.2.fb2a0af		6cfc697c7c317183a23cd1703f565e5141dc082d
no.nav.helse	dusseldorf-ktor-core	1.2.3.5379667		a0120a53609a4ea90c419d21aaf78af3bf64a7c1
no.nav.helse	dusseldorf-ktor-core	1.2.3.664b246		30c5d772b72296ea9fe82256198453b5d5a14a42
no.nav.helse	dusseldorf-ktor-core	1.2.3.b45ba92		0e9b25574d7ad1168725828900c2b0e98a4f39bb
no.nav.helse	dusseldorf-ktor-core	1.2.3.c240eba		2a60fb071d46441629235add656445b4acad47b6
no.nav.helse	dusseldorf-ktor-core	1.2.3.ec226d3		edcf480e162d753a2048d5d1769000004a54c978
no.nav.helse	dusseldorf-ktor-core	1.2.4.97e227b		eb4e79c29fd61a32fa8534eadd41b69547335fb8
no.nav.helse	dusseldorf-ktor-core	1.2.4.ea423d4		641208601a1b352f5be8fbf23cdd65597c6ab337
no.nav.helse	dusseldorf-ktor-core	1.2.5.4fa349a		b0f9c5246198465657951897dc0e43c2950641fd
no.nav.helse	dusseldorf-ktor-core	1.2.5.b695602		f0186df417a4c0d72e0e2b194225df1bdb844633
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.1.0		9661a360b8ea76835a5a5306b59500af949cd8c4
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.10.0		e3d2a2119fd57cbceaa59393a93541e7282e151b
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.10.1		1b2b1c92822183bfc6b86b80ebc514e1d6addf09
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.11.0		bddaf15b4fbacd0b09e86c3cbcef6bef407a320c
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.11.5		6e4950935f8b65b2a45f757d2e5e89ecff297080
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.2.0		0da5a79451885a0e7411068d2e1ccfb39bd76988
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.3.0		50bb88d1fcb18e31baba4209102e5b09a06f2958
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.4.0		6462c57eb28877e480aec0c3ee9db6a2087f2e78
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.4.4		bca2d061344289b0eadac476fd375359c6bd7c21
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.5.0		401e8495c1cc2c8e65e621cb49f707a4dbb8dfc5
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.6.0		508bb2a508a915ff4b185f529f5f359cd942b08e
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.6.1		d1eea45dc29c222190bfc3f559888fa3d34d696f
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.7.0		d46fa6ae1d8efbd7631405bb9c016099407b1430
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.7.1		0a5a79662ed74dc621ba5d60687438816e86a773
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.7.2		9553c2cac3bed0c5396f060ba0fcb81f03c70e90
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.7.3		bb0bf552e22f0770c1ce4e32cab974b54ce8f0ec
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.8.0		99eda6e2dfe698a002d23291319a06bedea5499d
org.apache.camel.kafkaconnector	camel-xchange-kafka-connector	0.9.0		c8ce9bb13d015082dbeb20986fac3e272b6ea155
org.apache.commons	commons-rng-parent	1.0		N/A
org.apache.commons	commons-rng-parent	1.1		N/A
org.apache.commons	commons-rng-parent	1.2		N/A
org.apache.commons	commons-rng-parent	1.3		N/A
org.apache.commons	commons-rng-parent	1.4		N/A
org.apache.commons	commons-rng-parent	1.5		N/A
org.apache.commons	commons-rng-parent	1.6		N/A
org.apache.isis.extensions	isis-extensions-executionoutbox-restclient	2.0.0-M8		d7d04b8d4fe92d85612508788d3f6795713e2757
org.apache.isis.extensions	isis-extensions-executionoutbox-restclient	2.0.0-M9		6b16620fa091997819f4a7e76ac3e767e85d13cb
org.apache.jena	jena-rdfconnection	3.10.0		f2b03f2b286b5fbdc8fd5edefbee95cb07368764
org.apache.jena	jena-rdfconnection	3.11.0		5fe4f9536cab34f92e7cee28f01ca7dae466aa65
org.apache.jena	jena-rdfconnection	3.12.0		3e4ac82f3c83a3439c2bf6f04cd269f845e68168
org.apache.jena	jena-rdfconnection	3.13.0		12a9393a7047ead942c7982e1067f37ca705ec76
org.apache.jena	jena-rdfconnection	3.13.1		bea592717b5a36e02e48cbf9c857a226d97739d9
org.apache.jena	jena-rdfconnection	3.14.0		d55bf3b4ef25cc7be7ef5c1328358adf8e597831
org.apache.jena	jena-rdfconnection	3.15.0		2656a6323366a31e1950103b2571bdf3705750bb
org.apache.jena	jena-rdfconnection	3.16.0		68e2a3f2c450ae4ce2652a3713dea95066bff25a
org.apache.jena	jena-rdfconnection	3.17.0		803622401b519ed09f9643abcda3b2e3b979a4ea
org.apache.jena	jena-rdfconnection	3.2.0		720f7027b8e8650b15922a3857a9b27a1bae4a96
org.apache.jena	jena-rdfconnection	3.3.0		a4fd554dacb378435f98a34c1f96928403a60491
org.apache.jena	jena-rdfconnection	3.4.0		be37c62e7ba985d736e78979497b97870ce0e7ee
org.apache.jena	jena-rdfconnection	3.5.0		6441ce3e5fbfc8c287d426ebe9d37d989d7e0810
org.apache.jena	jena-rdfconnection	3.6.0		9ff8288ec2a1e6c707dd88a8dc8753f97af2e612
org.apache.jena	jena-rdfconnection	3.7.0		8a021d968c7e5ef4ca64b291fd8bb0b35387e5e2
org.apache.jena	jena-rdfconnection	3.8.0		20a768a1aa30c48dfaa8f70b81014f674ff19358
org.apache.jena	jena-rdfconnection	3.9.0		ecdafc24fb75d1dd73df4166672eda2931e5d491
org.apache.jena	jena-rdfconnection	4.0.0		a173fc82fd54394bcfcf0bc07853ec10483f0de0
org.apache.jena	jena-rdfconnection	4.1.0		d632831147d9e68ccf8142a2781339618ab252b5
org.apache.jena	jena-rdfconnection	4.10.0		b85ce0f6a0304177074b321fad6e0f7b2703e31a
org.apache.jena	jena-rdfconnection	4.2.0		aacc8578b4c1cba7e7ca9d0d3eabfdccc37d2e79
org.apache.jena	jena-rdfconnection	4.3.0		f4da2c3814b4ecb3a68730d2ae1618a7b14e2092
org.apache.jena	jena-rdfconnection	4.3.1		4a657b66905179669e91cbc43e6d547d931fe6ca
org.apache.jena	jena-rdfconnection	4.3.2		e6db8d6b5888dc5c629665a3ee06d1a0fb08533d
org.apache.jena	jena-rdfconnection	4.4.0		120c4b1cb16fa08b2c40485dd06f6e06a2a025cc
org.apache.jena	jena-rdfconnection	4.5.0		1fb8ecb27350651c3b70babcb0359786b8e98e4d
org.apache.jena	jena-rdfconnection	4.6.0		653fb2bbae9561d4b8512093cc31914c93412d2f
org.apache.jena	jena-rdfconnection	4.6.1		63b46c6caae60ea485da6676bc4f813dcc5553a4
org.apache.jena	jena-rdfconnection	4.7.0		3b0eef020f9e890bc155a409ea1689e470e92d06
org.apache.jena	jena-rdfconnection	4.8.0		fa842deb3411b4e592317b4276f19b44067e997b
org.apache.jena	jena-rdfconnection	4.9.0		98f7e123948b633b7c837c8eaef51a309b2fd9c1
org.apache.jena	jena-rdfconnection	5.0.0		a26aaba18fa72080c8ef0c01f965f662ab47e938
org.apache.jena	jena-rdfconnection	5.0.0-rc1		d8fb04a44d57c7bcd9e4d544d21d0abba8505114
org.apache.jena	jena-rdfconnection	5.1.0		2c5a58f7a472e5513c65efcee4f22a24a9856fe6
org.apache.jena	jena-rdfconnection	5.2.0		4e2a5e21ce2f8a53fea79dbc92458ee9d5f7142b
org.apache.jena	jena-rdfconnection	5.3.0		4609d06f36b201acecda5dd409365f9add34cf4b
org.apache.jena	jena-rdfconnection	5.4.0		d7e139077e4b056566e93f70fb482fc1325de8b5
org.apache.karaf.services	org.apache.karaf.services.eventadmin	2.4.0		ff8225ae726ce9d2b8007af09b66e48324b2cd74
org.apache.karaf.services	org.apache.karaf.services.eventadmin	2.4.1		59fea4cd20c10ee95a2fd22a9554a1b645da8646
org.apache.karaf.services	org.apache.karaf.services.eventadmin	2.4.2		cc8db9a3f36f7ad20959cfac259fbeffcbe2ae68
org.apache.karaf.services	org.apache.karaf.services.eventadmin	2.4.3		092cc2b12f6fee5f0a444f2c2becd11c6f447be7
org.apache.karaf.services	org.apache.karaf.services.eventadmin	2.4.4		bab11475e7ed4de1dcda2da84c19996969fcd5d5
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.0		9a1383c7f4ea858d073182a676ee8417bbce0940
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.0.M1		39b58690961e33facc1d876df93480d80b31a59c
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.0.M2		749b73699918be9de430011a1b72c5410063d13b
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.0.M3		12a61ac08a36245a121353dd74db20f815fe8111
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.1		0959e3d1d5dde7400ece04dfb465042937b3941f
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.10		756c730f72fa2c6e4c776aef599641220543240e
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.2		e033aa8036caf70a0bbb5f2c8eb693079c01d219
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.3		6d735f49e7dad041ac5562aa324d15272cc4d04a
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.4		baf976578a2be645a6a16708a16a50376203511e
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.5		c862124d2d1d06d7028143cb21e96c7a393b5ebb
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.6		10d447de162b0f08ee29c99fa902e6fbc778e97f
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.7		03b0e527f11941bc97ec7736e0d33e210eefb62b
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.8		63029b78b44aa1e185f276dfb3a2781eb6ac99c7
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.0.9		5928cdb3f842475e64d93775c02f980295e8e0ed
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.1.0		01a81edf638ee4621eb15c535eed9895ed62bae2
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.1.1		5aa566124baecd3e379c2b1d0ada482614f62a45
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.1.2		03cee5121b359d69889654281add3cc10f23abc8
org.apache.karaf.services	org.apache.karaf.services.eventadmin	4.1.3		1298e80cf310229a929b25086063309512b79344
