avalon-phoenix	avalon-phoenix-metagenerate	4.0		ce54999729dfd8e5d079fc19d4f3257f9830b7e9
io.openliberty.features	jakartaee-8.0	22.0.0.5		N/A
io.openliberty.features	jakartaee-8.0	22.0.0.6		N/A
io.openliberty.features	jakartaee-8.0	22.0.0.7		N/A
io.openliberty.features	jakartaee-8.0	22.0.0.8		N/A
io.openliberty.features	jakartaee-8.0	22.0.0.9		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.1		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.10		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.11		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.12		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.2		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.3		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.4		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.5		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.6		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.7		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.8		N/A
io.openliberty.features	jakartaee-8.0	23.0.0.9		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.1		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.10		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.11		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.12		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.2		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.3		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.4		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.5		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.6		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.7		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.8		N/A
io.openliberty.features	jakartaee-8.0	24.0.0.9		N/A
io.openliberty.features	jakartaee-8.0	25.0.0.1		N/A
io.openliberty.features	jakartaee-8.0	25.0.0.2		N/A
io.openliberty.features	jakartaee-8.0	25.0.0.3		N/A
io.openliberty.features	jakartaee-8.0	25.0.0.4		N/A
io.quarkiverse.mcp.servers	mcp-server-jfx	0.0.4		4b6150c831ee1808009ca19f65660a53f8a31848
io.quarkiverse.mcp.servers	mcp-server-jfx	1.0.0.CR3		0b97d017df45b468fe105c8dc7af76fa0723f8de
io.quarkus	quarkus-rest-qute	3.10.0		1efd313ae27f840d3e1b68c3f0b9fadf5cc5ecae
io.quarkus	quarkus-rest-qute	3.10.0.CR1		37ebdb3e8e95cafe44b934fedcb9af519f2e2cba
io.quarkus	quarkus-rest-qute	3.10.1		896ada611aa25d2a54a4a91aba87d6e675742f43
io.quarkus	quarkus-rest-qute	3.10.2		4e79a141a84fe18b1a979adf0c9810684a9e0685
io.quarkus	quarkus-rest-qute	3.11.0		055b0485dc242d6b263f67150c0196285700c2ab
io.quarkus	quarkus-rest-qute	3.11.0.CR1		aa935b8d11d214efbae3d699b390d675877cfcc7
io.quarkus	quarkus-rest-qute	3.11.1		c795bf2a438d32f7ef2a76ec622ab572cad9ff7c
io.quarkus	quarkus-rest-qute	3.11.2		c230f8328c0ca525807d3928e5e2a583782d3ae2
io.quarkus	quarkus-rest-qute	3.11.3		94e3624d9ff382aeb4420aa574a8f2f33062a973
io.quarkus	quarkus-rest-qute	3.12.0		41b9ce5eff3459a2ceedea186ed53c52ca3d80bd
io.quarkus	quarkus-rest-qute	3.12.0.CR1		f25e06e8964fc6d9157d3b7b3469ddc9f1f16f32
io.quarkus	quarkus-rest-qute	3.12.1		90e9cee56c4d072588264a505fad2d414b633d39
io.quarkus	quarkus-rest-qute	3.12.2		ae92da6f9a34378d6e50a4d7e6aa27968de8416e
io.quarkus	quarkus-rest-qute	3.12.3		0b84ed24bed4b2afec6b80064ab50960a01fd73f
io.quarkus	quarkus-rest-qute	3.13.0		ec0df159a23967a8e387a3b49f054be8cc615432
io.quarkus	quarkus-rest-qute	3.13.0.CR1		95655c4b030662d01e24b377333f2ce533686f6c
io.quarkus	quarkus-rest-qute	3.13.1		02cba079ab73a5f88a72f57f8bb32609feed9f95
io.quarkus	quarkus-rest-qute	3.13.2		82d8580bc9d85a2412ff4f160d1cfd6cb8a9e142
io.quarkus	quarkus-rest-qute	3.13.3		45c11390b5db3bcabf8e827649ee27373f39233e
io.quarkus	quarkus-rest-qute	3.14.0		f8010952020b452ad4570021aa02f06e1e0c2c28
io.quarkus	quarkus-rest-qute	3.14.0.CR1		a1e727692ab72cbaf50e0983d7285c24f652a048
io.quarkus	quarkus-rest-qute	3.14.1		ce7e7f07569fc59042cb6b86abbb9bcfdbd66f5b
io.quarkus	quarkus-rest-qute	3.14.2		15235b9b47d1488a9be50b1b8a984479c84a7006
io.quarkus	quarkus-rest-qute	3.14.3		8c6589848c6e81b358778233b9ea53813e1cb121
io.quarkus	quarkus-rest-qute	3.14.4		f5edc2ced373c47f3396da44aaa4384e43a21c6c
io.quarkus	quarkus-rest-qute	3.15.0		72c91b6b7bc855bfb4ec4f75301367c4356ed4b8
io.quarkus	quarkus-rest-qute	3.15.0.CR1		f5895e7a1dc79e832b588bb0e56b02373f2d0a2e
io.quarkus	quarkus-rest-qute	3.15.1		41506709ca318fc66d4583d18a381c1a0679d4af
io.quarkus	quarkus-rest-qute	3.15.2		9d31073f03c273cec060fbb187f25a9479cece8d
io.quarkus	quarkus-rest-qute	3.15.3		e588696960ff1a93209e901e7de1bdda6dbf4d8a
io.quarkus	quarkus-rest-qute	3.15.3.1		42db473ad72621fbc4c47c1d9379a58873be8bf4
io.quarkus	quarkus-rest-qute	3.15.4		4157df075b2369c07c024c00ad67890af4e35fc4
io.quarkus	quarkus-rest-qute	3.16.0		164fe8a7aff3eb757698068604f51fd06bfc2b74
io.quarkus	quarkus-rest-qute	3.16.0.CR1		8e72beae5cf5bfca1e86c2a4af62a6e80aaeba5c
io.quarkus	quarkus-rest-qute	3.16.1		08a1855cd310418dfafd3f6f50409ab88ddabec3
io.quarkus	quarkus-rest-qute	3.16.2		259002ae514522b56a0eedb152bd104e5a608de7
io.quarkus	quarkus-rest-qute	3.16.3		b5ccdf481c57c43b3c19da2853dc49818373288f
io.quarkus	quarkus-rest-qute	3.16.4		09d9512d6f30112573705a05aec7deaecac72dd9
io.quarkus	quarkus-rest-qute	3.17.0		7298cfeb324a4435f808076c348815c6446805b3
io.quarkus	quarkus-rest-qute	3.17.0.CR1		09a150d81b042f07a5c3e1fb87d37f416482ac62
io.quarkus	quarkus-rest-qute	3.17.1		c21d06b4b385397675206f2edab3ddf5502b235b
io.quarkus	quarkus-rest-qute	3.17.2		779ec481f9feb47f2087f8fc9449881239f9458f
io.quarkus	quarkus-rest-qute	3.17.3		70b7417a5029ccc34b2096fecab656f75c495d25
io.quarkus	quarkus-rest-qute	3.17.4		348e3f69dab49eb2893efd1113f67c387e69054a
io.quarkus	quarkus-rest-qute	3.17.5		ab460a1dfe8564e9a4430d7644ee396d87656140
io.quarkus	quarkus-rest-qute	3.17.6		7328865e2f191f9c4a82a4bfd334f7e708a44129
io.quarkus	quarkus-rest-qute	3.17.7		c24e4546070428211ad736fe9842ee8459a4c4cd
io.quarkus	quarkus-rest-qute	3.17.8		4c8f3b5d8f2c5346f62be8292ccbdfb92b66f580
io.quarkus	quarkus-rest-qute	3.18.0		4675ba9e93f30811b249df985753ba8994020cb8
io.quarkus	quarkus-rest-qute	3.18.0.CR1		7582b5074e23b5692a2abf42d585395649031bbc
io.quarkus	quarkus-rest-qute	3.18.1		51f414ecdca64903d80a906907eb2e429d40079c
io.quarkus	quarkus-rest-qute	3.18.2		f684abbc6693243566f72e1051e9ecbf4f730dc1
io.quarkus	quarkus-rest-qute	3.18.3		c7882fdbe71972fceb0a2dd79547876432a8fbe5
io.quarkus	quarkus-rest-qute	3.18.4		a469cd234339d52c9eea030b89ee6827efc14458
io.quarkus	quarkus-rest-qute	3.19.0		1bef053d9bf7761f719ded2dbd4c8fb1c930ae2d
io.quarkus	quarkus-rest-qute	3.19.0.CR1		14d99bff9881aa8474e6f00f84cdd61ffa85a2f7
io.quarkus	quarkus-rest-qute	3.19.1		e7bf6ef26d663189ca468e9a1f1cf0d69fa7a281
io.quarkus	quarkus-rest-qute	3.19.2		42d9e9e72b835e1a5e4b7b368ad2504d2a3a1318
io.quarkus	quarkus-rest-qute	3.19.3		e84486f2c5b602f488538e8adf505bf896b9dbaf
io.quarkus	quarkus-rest-qute	3.19.4		32e1daefcdb8c29eb506323b8306a64e80651419
io.quarkus	quarkus-rest-qute	3.20.0		3a2425da4119a0927c8c11d6e69e9637870e49fb
io.quarkus	quarkus-rest-qute	3.20.0.CR1		747a4b65c1917c5c0300cd12cd4a234ff486a426
io.quarkus	quarkus-rest-qute	3.21.0		bb282b6892cd5926b3cd853838c3149cd41ce9f1
io.quarkus	quarkus-rest-qute	3.21.0.CR1		242186df641e4f79481c7318dfb67f8d2172abea
io.quarkus	quarkus-rest-qute	3.21.1		1d02982ff669133f615150c7ec8aeec37636e193
io.quarkus	quarkus-rest-qute	3.21.2		9ea8b71def960180c1cbae525452a1966938f08f
io.quarkus	quarkus-rest-qute	3.21.3		0641395328f4f3a0af2e57065e18538968a2a152
io.quarkus	quarkus-rest-qute	3.21.4		8716df8d3a5863e7376ee93ff47ae17da48798a3
io.quarkus	quarkus-rest-qute	3.22.0		7ee52caea420831aa3e872b6c338da2060760259
io.quarkus	quarkus-rest-qute	3.22.0.CR1		f8877ac0ec645a2145a3e1bdd0dc8b98e7a7ac70
io.quarkus	quarkus-rest-qute	3.22.1		57e68732421725bccec6513a97d69677a1defcd6
io.quarkus	quarkus-rest-qute	3.9.0		09424891664f9fffd8e2b2a2f95355e9baa8e946
io.quarkus	quarkus-rest-qute	3.9.0.CR1		a5eb39d1d7f34e6a0fa69e6d59fd27f4f8093a9c
io.quarkus	quarkus-rest-qute	3.9.0.CR2		0d66b8961031adcc3e70a80b2f785d36424ee58b
io.quarkus	quarkus-rest-qute	3.9.1		c2e72b19cf6e8c7d54991acc602096cd81d96f27
io.quarkus	quarkus-rest-qute	3.9.2		de255e6e6d503249aac04c10a59ffc33b6880d62
io.quarkus	quarkus-rest-qute	3.9.3		c1deeb687ac3c18b8ecf9cb190e6debfc2482de6
io.quarkus	quarkus-rest-qute	3.9.4		f207183fe275963ddf03847cb5eac36b3b54b72b
io.quarkus	quarkus-rest-qute	3.9.5		d6b0a89b97d68a7e3a86c702694385ec282c2772
io.seata	seata-http	1.1.0		958762ac7f929260d7ea40b8ab811208a839bc46
io.seata	seata-http	1.2.0		ef200949822bb0354f9f2c35d158575a025e7029
io.seata	seata-http	1.3.0		b7b704b45dd6b07f2ab509e298b726e2fa9415ae
io.seata	seata-http	1.4.0		49f56da66904e99450ade3429fcf45dc515d6149
io.seata	seata-http	1.4.1		c2f49b93dc2768f3a8f8aa844eb491135eb35faf
io.seata	seata-http	1.4.2		ae9145b5d0778453df069e85f8355988752ec2d8
io.seata	seata-http	1.5.0		594b3e3b3aef643a7d2dffad3848972ffbdc796d
io.seata	seata-http	1.5.1		b3b3dac20ef697f503a3cf427fc72cf3317ea506
io.seata	seata-http	1.5.1.1		a5ec8eb544960c79250ca0f238a3350169b78042
io.seata	seata-http	1.5.2		338c9aed39d106793c17bf57b42cc5b539429129
io.seata	seata-http	1.6.0		45197cda2be9f384905cca2a11dce2a2ac584892
io.seata	seata-http	1.6.0-RC1		b8f7c88dcc87da1dbdbbe41047841a0cca16b6ed
io.seata	seata-http	1.6.1		ed56343e338c56f2278918648ff0efb5bafffa27
io.seata	seata-http	1.7.0		ee99bcda7dbd350729c42252b0a1e56697c2fb98
io.seata	seata-http	1.7.0-native-rc2		15c9279e6f7fb43cc6a483a7808e2084d06dbfb3
io.seata	seata-http	1.7.1		144594a456bcb7350dd2b52d91895d9b3ce27e10
io.seata	seata-http	1.8.0		30a20a8014c375ad81564f22aa1a0b5a5cca7655
io.seata	seata-http	2.0.0		1dd37136b95a848ef8f10948f7c24ee221bd686f
io.smallrye.reactive	mutiny-zero-vertx-publishers	0.5.0		40316d3501c4cf49536c545bfdf81559f75d168f
io.smallrye.reactive	mutiny-zero-vertx-publishers	1.0.0		e83423f749260113fd5829a00e57620eb4804498
io.smallrye.reactive	mutiny-zero-vertx-publishers	1.1.0		7d31dbde1c62ac0348f3b4d241cc495008609339
io.smallrye.reactive	mutiny-zero-vertx-publishers	1.1.1		899d2c8293918956a31d4b661870c818ec53927e
io.smallrye.reactive	mutiny-zero-vertx-publishers	1.1.1-RC2		318c743dacbd1888f55c64e2dbe47444ff030308
io.spinnaker.keel	keel-titus-plugin	0.185.1		5b284a69bf154379ff25599baca18b4ad7524d05
io.spinnaker.keel	keel-titus-plugin	0.186.1		13c0884f19679dc1a69e6b1eb47a86b7e475a22a
io.spinnaker.keel	keel-titus-plugin	0.187.0		0bc7986cc6df21638d0baeb29e2c15e8b512432f
io.spinnaker.keel	keel-titus-plugin	0.188.0		e1dfda4465070130b1448209b481ff10c5234d0b
io.spinnaker.keel	keel-titus-plugin	0.189.0		bf5f3120e7a492420370ecfdaeccdbdf71840277
io.spinnaker.keel	keel-titus-plugin	0.189.1		2eddd56153bb484843e32d5ff406079a65456a21
io.spinnaker.keel	keel-titus-plugin	0.190.0		4b6231272c439009f630643ed8290b41e4fcf5ce
io.spinnaker.keel	keel-titus-plugin	0.191.0		0d9e6aafc7474466d0f364b146baf1296193e1de
io.spinnaker.keel	keel-titus-plugin	0.191.1		4f1de368b963a0b2e10f011bb8a9cf3039f1e0b3
io.spinnaker.keel	keel-titus-plugin	0.192.0		3a82da4ba0ae519f533d57cf8fad0970592f3efe
io.spinnaker.keel	keel-titus-plugin	0.194.1		9ecf839491a0bb373cc8075d2a867afd898e6e31
io.spinnaker.keel	keel-titus-plugin	0.195.0		b045b4e9a35f72d6820e2b0f85ba7b00fa4bf946
io.spinnaker.keel	keel-titus-plugin	0.195.1		64e0143427d5fadbd480ab9f22745ae29251dc61
io.spinnaker.keel	keel-titus-plugin	0.196.0		b2d0311f159d9efb9271eafcc6c341316e802685
io.spinnaker.keel	keel-titus-plugin	0.196.1		1c9fceeafd91dbe5bdf513f3ffea8afc498bec5c
io.spinnaker.keel	keel-titus-plugin	0.197.0		f28fad5590659e9a08fac161dc6d6927e1539f99
io.spinnaker.keel	keel-titus-plugin	0.197.1		38c7bef8f05ade93cd6fd439419d86ffc0015b1a
io.spinnaker.keel	keel-titus-plugin	0.198.0		a90a2600fbe067150c3869c0fb6211db74b83a86
io.spinnaker.keel	keel-titus-plugin	0.199.0		1d7f9a323b5fe375dfdd2b8c8065a463e3d8a224
io.spinnaker.keel	keel-titus-plugin	0.199.1		cc39c3cba37e2cb44d8a166890d5e8324991ef96
io.spinnaker.keel	keel-titus-plugin	0.200.0		6b938653a34ae4e5218c4087c5f5aba9dcacce14
io.spinnaker.keel	keel-titus-plugin	0.201.0		b588934938ec1c5d7c5ff7672d3bedb5647198db
io.spinnaker.keel	keel-titus-plugin	0.202.0		67e3c44b2cf67c7aaad549b499f72c650e2a2bcc
io.spinnaker.keel	keel-titus-plugin	0.203.0		d4409513ce91f6f8ac58e78dda156dd35f1658b4
io.spinnaker.keel	keel-titus-plugin	0.204.0		30d6653075b9dd0977157c7662b3f230f2509fc0
io.spinnaker.keel	keel-titus-plugin	0.205.0		82c26bb512722bf384df6df54967cfae28c6a174
io.spinnaker.keel	keel-titus-plugin	0.206.0		0f1633644bd5a44db9f198ea07906801ab703221
io.spinnaker.keel	keel-titus-plugin	0.206.1		a2c9bdfe99a9fd1d00ebd7e81c6c62e2ab63f7d9
io.spinnaker.keel	keel-titus-plugin	0.206.2		b41cff71f5f62e81dcbeab3164f8310eb369a927
io.spinnaker.keel	keel-titus-plugin	1.1.1		aaa1ad5951c9e8ab58b0a44f09c0df450275f407
io.spinnaker.keel	keel-titus-plugin	1.1.2		3467a4c128cbb8b43f32e4f47af7ce1e0267f6bd
io.spinnaker.keel	keel-titus-plugin	1.1.3		18f239e5eb122c5a04e7f21397454eaaa9eab4fc
io.spinnaker.keel	keel-titus-plugin	1.2.0		8825e2e415090f7db90fcc52d7d7e51c3998a1be
io.spinnaker.keel	keel-titus-plugin	1.2.1		3db36fe6e5d225c99232d37e9f4b7df932b51ada
io.spinnaker.keel	keel-titus-plugin	1.4.1		8c73ef1d86aa07d6ba4cded259b334fce59bf9b3
io.spinnaker.keel	keel-titus-plugin	2025.0-0		0bcec00df5da8ea29bcd2b19514c841474a1361e
io.spinnaker.keel	keel-titus-plugin	2025.0-1		a673cd06fd9f6abe647b1be5599f83bfa45c1964
io.spinnaker.keel	keel-titus-plugin	2025.0.0		7eda1acda17962a012a43d7257a31da28b9a0d81
io.spinnaker.keel	keel-titus-plugin	main-5		db523703163e6308668811a70cc80c3d95fec40c
io.spinnaker.keel	keel-titus-plugin	main-6		295850a9366cdc1aeb3f280af2c81991582d1e06
io.spinnaker.keel	keel-titus-plugin	main-7		fc69bb2d046044c05e8ae9f8c33663521c4e9a12
io.spinnaker.keel	keel-titus-plugin	main-8		8f80882eead23eee8ba2d4785a4d9eb5d93e8a4b
io.tesler	tesler-starter-workflow-api	3.0.3		0692e8324e5cbd60ae7b5970901de93556c1c5f0
io.tesler	tesler-starter-workflow-api	3.0.4		96376e69ab39c7be97965c95034b51daef723531
io.tesler	tesler-starter-workflow-api	3.0.4.M1		48cc2256e187d4793000d998ecb987787ebf806a
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0	metadata	88903487ab36682450df839454736b96b13bcac4
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-RC1		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-RC1	metadata	32f5abf038468530e8be6348458deca0689b34a8
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-RC2		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-RC2	metadata	c08fab3f36c3b4ced0ce6344a2059387b378e0e8
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-RC3		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-RC3	metadata	d2d5e1c749e19ad4000b0c7ee4c16ff10b2117d0
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-beta1		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-beta1	metadata	53280268efe5114cba56c3c9101015cf40ed6f49
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-beta2		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-beta2	metadata	bb4ff54f221bf4901f7c80d4a164b7ba34a1da97
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-beta3		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-beta3	metadata	6cd315d3d6040ed421b568bb1617a6636d48a1e6
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev1		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev1	metadata	5eef3c99a16a781ef278d5b935a5eb2767f6d833
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev10		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev10	metadata	2412a3f03cc84834f80b5fbf3406d3d026dc9e5d
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev11		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev11	metadata	ceccc85bbf4372279eb14f07a8af779ce30a28c0
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev12		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev12	metadata	7a86ff4ff324eb97526603c0e12417ac3e93246c
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev13		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev13	metadata	0d98156abab4e8ac7d57fb6c0fe60572c6c3a511
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev14		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev14	metadata	3e979a2fbbc1ee1716ddae61ae166eeb0b3b24ff
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev15		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev15	metadata	6bf2fd6d70ac9b0e0ce49461b4dab8cc4e95a3d7
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev16		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev16	metadata	10670911b84e091cdbbb2cf782a7a6b26b31728f
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev17		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev17	metadata	1dcbb630f280ac00170e07e7ccc3d4225bfb1379
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev18		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev18	metadata	9ff93aaf74aee0410fe34e987edc99f096e5878a
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev2		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev2	metadata	7296ba4ceceace516e440aa68b9582c8bfd552ac
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev3		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev3	metadata	c87e26561a8e30e467bca7534b8830133a04ede5
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev4		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev4	metadata	76467b4859d78a505fa02af7cbb071a74d01c59d
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev5		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev5	metadata	153db149252f2a718bd2f079d52bb3605ed89911
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev6		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev6	metadata	03195880d64a9bebd51512efe323d68dfedb702a
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev7		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev7	metadata	ec3d72c977ae1b0e22c4cd003dece1bea96d88e9
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev9		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.0-dev9	metadata	9050f1892206a6bc7c9b8021545b62bbcb018fde
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.1		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.0.1	metadata	92ef17cdac105e0177a73138085c323a01464c49
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.1.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.1.0	metadata	98e1db68538061fd9390931dbd6135043ea3022d
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.10.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.10.0	metadata	f74c0691bcb46b4330960e0fc480b1278eafd14a
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.11.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.11.0	metadata	4f6f6c32548b45b53ed32225a438307ab97eaa2d
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.11.1		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.11.1	metadata	788411381c4d8f63b29ec4a04f5a0bd348fc5d34
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.12.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.12.0	metadata	e1b7d7b4ac8aa89bc76248724e59373dc15b78e4
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.2.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.2.0	metadata	1e1e4141306945a3f67bd793abc4ff59cb79f082
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.3.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.3.0	metadata	9426709cae7fb3fe8dc53c250cd8356504693eb9
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.3.1		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.3.1	metadata	ebd2ad03b2ecfaac36a4381dbfe1d9e71693e06a
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.4.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.4.0	metadata	206462ec624aadc9eed123b262c18a91fa7ac28b
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.5.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.5.0	metadata	2e3d4317b9a3b0c1c088073b59ae01313e0300a1
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.6.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.6.0	metadata	8325c4c7e7bce653679335343a885f127c04a1c4
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.6.1		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.6.1	metadata	ff8967c9aa65c708c7e964905da9fcc14fa3b83e
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.7.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.7.0	metadata	2e1010d9c143bc7034d5357dd33a0f8485802a05
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.7.0-beta1		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.7.0-beta1	metadata	baf114fccb2f0e9ba297ac85c7b9f2b2044f1c64
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.8.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.8.0	metadata	50241abc36fea4f2cc426d2254df42afb85753c5
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.9.0		N/A
love.forte.simbot.common	simbot-common-stage-loop-watchosdevicearm64	4.9.0	metadata	ac0d172ad616525d4b89f0d0f2635300db9d8a4e
me.lessis	odelay-core_2.10	0.1.1		b7a29a9af815e8944225d878bdd0612a8508a7cd
net.xdob.springframework.boot	spring-boot-properties-migrator	2.7.18		e35e8f1383936dcbd2bd33af8d3563b06fc18964
net.xdob.springframework.boot	spring-boot-properties-migrator	2.7.19		be7120d8c89111ae4e3aad20537410b0f0b24aeb
net.xdob.springframework.boot	spring-boot-properties-migrator	2.7.20		a0cafa60b25c464ca29cb72e05bb5787d1ab33ae
net.xdob.springframework.boot	spring-boot-properties-migrator	2.7.21		106573717406aa33e942c8392af5c08f17613cbd
nl.gn0s1s	elastic4s-http-streams_3	8.12.0		e2ec93314f7092e5679751acbf8cfbac236af974
