ai.wordbox	domain	1.0.0		N/A
io.udash	udash-rpc_2.11	0.8.4		d5aa51a3eb4583b919743c9e8c967c3245264640
io.udash	udash-rpc_2.11	0.8.5		b6b248f5296427e0d5af5448c35b4cc8d1e9288c
io.udash	udash-rpc_2.11	0.8.6		972b71f02cfa4fd5763e443ac522488443d331b6
io.vasilev	scalacheck_native0.4_2.13	1.15-5608664		45995b0176b43e3e6688479b2ae4a06c83c74caa
io.vasilev	scalacheck_native0.4_2.13	1.15-6862df0		d9502e0bab7e5a98e5eb74033e28a8efb3d164a6
net.karmayogibharat	cloud-store-sdk_2.12	1.4.6		7cb9805f1f6e7ae254db5f3432dd682efc4c3c3d
net.karmayogibharat	cloud-store-sdk_2.12	1.4.8		4d62e0d859edd10557da097f35832b00248059be
net.liftmodules	fobo-kineticjs-res_3.0_2.12	1.7		aad097b01cbbc3b52da0408d39fcaaa76d50739e
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.0.4		a4937b5dac06041522acb0db45a1891c8eac42b0
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.0.5		838aad154cf0e5f3e0c188033161a8b06213c66b
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.0.6		04dc035ebbf4d2b9378d1caaa90bb241249fe8b6
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.0.7		23ed421e35c8fa8dbaecc8ee448aeef00bf74d35
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.1.0		a6afb21c231cb3fb21d39c056f3cc2026dba683d
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.1.1		bcc0fdcc4290716392b9b55d07e96905fd61af80
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.1.2		8843ca932b94c2595fe706f10e3fb47f00d06940
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.1.3		24a85fdd17e753534ac3afacd6a86890e3770692
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.1.4		8e030ddcb8fa623f9d6d068fda403c0552062325
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.1.5		a7157f071db4525b17ddfb19f4e18f121934d2fc
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.1.6		0645d4e949f70a48856dffb69fbca387fb42aafb
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.1.7		3c711df0eb6d5374de8ce1886c7975695d32d6a4
net.osgiliath.framework	net.osgiliath.features.karaf-features.itests.jpa	0.1.8		e9dcbea5725c5da1aa7bc4b1313053f03cf2c464
one.xingyi	helpers	1.0.13		67f1eab80aadc4ae224aa9f6765653a61f943d49
one.xingyi	helpers	1.0.15		4dbac87c6d1bad0a4e708daacdad4448b482cada
one.xingyi	helpers	1.0.16		5e87c51f99ff8f28c8c7282675f3b8925e478091
one.xingyi	helpers	1.0.17		60a3ded5ab9afec380a0bc926571239afddedce3
one.xingyi	helpers	1.0.18		c6176e8d68926d0600b52ed9f2f84437f919b8c0
one.xingyi	helpers	1.1.0		6f93afa3aab0f9fb36d9bb81c84de6a9c8441d67
one.xingyi	helpers	1.1.1		5104c06b6cf0aec673ab58fd109af054c1da1215
one.xingyi	helpers	1.1.2		0a3720152073fc085fca86b04a3c080cab518db7
one.xingyi	helpers	1.1.3		78099de9625f67e05c97bb764af53bde5ccc2fb9
one.xingyi	helpers	1.1.4		7fd44e3cbabf4030b6ef795adccb927b7d16b16e
one.xingyi	helpers	1.1.5		7febaccb6f79b4442016280cfaca95d13814aaa4
one.xingyi	helpers	1.2.0		47cf8f98a6abaff9ff4b752b3319467ddd59cc6f
one.xingyi	helpers	1.2.1		f3ee7a8064c59cfc2729b636c30127dcad6a8dca
one.xingyi	helpers	1.2.2		af1c8897aa9fa71138caef7c32c75670c07b0bc4
one.xingyi	helpers	1.2.3		b7e7b5c441604a36be96e82fabbadb903cea26f0
one.xingyi	helpers	1.2.4		d972a4bc1bde760f20d17567c62775995b9eef15
one.xingyi	helpers	1.2.5		1e2bbb9df0c92399e6c05ee66064b37027c9a397
one.xingyi	helpers	1.2.6		2ca38a888312e3c99b441b9741e1e9e33c4ca270
one.xingyi	helpers	1.2.7		d74a595f646b1dbe454221e014b066d75a2c3101
one.xingyi	helpers	1.2.8		29ac7efa56b108c28767af81a37d844661c36f31
one.xingyi	helpers	1.3.1		4350f6dc92b19fe7134fe6484613055ab13cd2d0
one.xingyi	helpers	1.3.10		a1c974eeb41b75f9aaa23909d64a25a792546d9f
one.xingyi	helpers	1.3.11		d45a43b7dd249a786c239d5926fbe836789ed9f7
one.xingyi	helpers	1.3.2		73951509f90bceb744adff53766a32d4d5b9ac40
one.xingyi	helpers	1.3.3		d82c1227cc7c14b55d5681e0f15ecfcb6d6344f4
one.xingyi	helpers	1.3.4		fa8d1799b0c70eeebd107d61e158f307dbbe6d1a
one.xingyi	helpers	1.3.5		ede887354c50bd93776a1e7557d431e78c918ca5
one.xingyi	helpers	1.3.6		c7c5e8b348c57fc984dc8004c98dc4c4e5217a4d
one.xingyi	helpers	1.3.7		b014c1e9178eb7ce4e6e7384d5c881f7fe88a182
one.xingyi	helpers	1.3.8		4e98085f42f42f2731e00ed2d9067387803c20b4
one.xingyi	helpers	1.3.9		c589d8badccc590298bbbd1d7cee5db775794343
one.xingyi	helpers	1.4.0		48961f791427f5aff1db627d0aeda984c2df1f3c
one.xingyi	helpers	1.5.0		81a260cb86fd17b90c9e56312daf0471dc04269c
one.xingyi	helpers	1.5.1		3ee3df62ab893ffeca56ffd03e5969164dca1272
one.xingyi	helpers	1.5.2		ddb20c790cc6ad86a8112ed37a091ee39e0ee087
one.xingyi	helpers	1.5.3		81a4eb4ae1045a9a7365e2c0e35d02d633a7d064
one.xingyi	helpers	1.5.4		98ccebcf99105afd0e6f2b9795288bbdd29d4d4f
one.xingyi	helpers	1.5.5		9b89f42c152554ee7f0877d5d81a790023da2342
one.xingyi	helpers	1.5.6		d86ec12e97c955131c65ab3c170d29ff3bb646ac
one.xingyi	helpers	1.5.7		3885ffc6d024b1e0e75d274dd67d335f10acef36
one.xingyi	helpers	1.5.8		ccf2923d272bbeb1fb58b3559260c3662efd1304
one.xingyi	helpers	1.5.9		806506abf34c3684000180dd17681e01dc2b750a
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	1.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	1.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	1.8.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.0.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.13.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.13.2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.13.3		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.7.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.7.2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.8.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	2.9.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.0.0-RC1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.0.0-RC2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.15.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.15.2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.15.3		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.17.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.18.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.19.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.2.2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.2.3		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.20.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.22.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.8.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.8.2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.8.3		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.8.4		N/A
org.apache.camel.quarkus	camel-quarkus-azure-eventhubs-parent	3.9.0		N/A
org.apache.tika	tika-parser-scientific-package	2.1.0		3825a142e4214f8af9772f503eb8b3df9240a208
org.apache.tika	tika-parser-scientific-package	2.2.0		cdf85d14eeb489af97cef61afc1e3bfae571533b
org.apache.tika	tika-parser-scientific-package	2.2.1		ffd0a5724708a2a389e108afd7866fa9f3f4c39e
org.apache.tika	tika-parser-scientific-package	2.3.0		68c036e51d0b9e774563519d8f66e842881d8323
org.apache.tika	tika-parser-scientific-package	2.4.0		b368a3effef253790971b1e9d6716aab16d83c51
org.apache.tika	tika-parser-scientific-package	2.4.1		b2bf1db63e60c214662dc5d924dfe7a3eaf13890
org.apache.tika	tika-parser-scientific-package	2.5.0		c9781d632bc62e9ffbaeb0a28e4734d0ae8d4a5c
org.apache.tika	tika-parser-scientific-package	2.6.0		4ff724cc917d830410d9ededf3f5bbaef08f4294
org.apache.tika	tika-parser-scientific-package	2.7.0		c616b3bc76b7bfc0dd4979b277a2364ceab2698f
org.apache.tika	tika-parser-scientific-package	2.8.0		4e09e08312f28a67ea687fce984b781d8bd55284
org.apache.tika	tika-parser-scientific-package	2.9.0		bd4e51794b53af6d897161fec9c216a4f3d0f251
org.apache.tika	tika-parser-scientific-package	2.9.1		287652677ba49ac4c98f812173227f8fd217c40a
org.apache.tika	tika-parser-scientific-package	2.9.2		0def51352e340ef59926d2dfc19c6496bce69a76
org.apache.tika	tika-parser-scientific-package	2.9.3		d3e0980b3e66046f381c363e0031f7496b424604
org.apache.tika	tika-parser-scientific-package	2.9.4		80e85a8b6edf0a5ec045c12000d35a4ed0ba449e
org.apache.tika	tika-parser-scientific-package	3.0.0		5d5533d4bfebfb01cf65de6729186af5608236cf
org.apache.tika	tika-parser-scientific-package	3.0.0-BETA		f99902a2d1147f7ac9e086efe8b0ff8420f8ed49
org.apache.tika	tika-parser-scientific-package	3.0.0-BETA2		abb8adf4c80cac65c932ff5562f5cd238b90fd57
org.apache.tika	tika-parser-scientific-package	3.1.0		ba4dde6964db67496f147b845f560bfe7fe6552b
org.apache.winegrower	winegrower-build-common	1.0.0		e705701852d1ddb66cd8e5a8d5230ce84144654d
org.apache.winegrower	winegrower-build-common	1.0.1		4aa0f43fa987d51e3989f759eed0e883d243348c
org.apache.xbean	xbean-finder-shaded	3.10		a47cd8184f469d050c41bae67cd85ebfb0fa7b5b
org.apache.xbean	xbean-finder-shaded	3.11		0e18217e7090d5eba6ac3e160b9f4245a599686b
org.apache.xbean	xbean-finder-shaded	3.11.1		1154957af939051ebbdf916bdc77f234b03783d7
org.apache.xbean	xbean-finder-shaded	3.12		e2cddc2287a1772ba3483fd68bba21ab5cfdab55
org.apache.xbean	xbean-finder-shaded	3.13		858b81fcff38848d36173cf291a45223af89a188
org.apache.xbean	xbean-finder-shaded	3.14		642c721b72dfee0b694a6531c08bad679d4c6049
org.apache.xbean	xbean-finder-shaded	3.15		5d893d9d2275535aa861d4cf689c191044c0056e
org.apache.xbean	xbean-finder-shaded	3.16		4093ca572ad38adc5b23b5e88f4e4c378022ffba
org.apache.xbean	xbean-finder-shaded	3.17		9d0b3e1dc9ae77be42e07f323d3c808754286193
org.apache.xbean	xbean-finder-shaded	3.18		2fba2919fb327332b056dd972b60097447947391
org.apache.xbean	xbean-finder-shaded	3.6		53217ba2988572e70e519bb1b6569e78b410d665
org.apache.xbean	xbean-finder-shaded	3.7		14d188862b5805b3f77003dee2fb6b0b7a3171f8
org.apache.xbean	xbean-finder-shaded	3.8		a2b34212fe7285633fb7325ad2bc76e004ef4562
org.apache.xbean	xbean-finder-shaded	3.9		d6626314dfc916cb4690bb6f0260d7638a3df72c
org.apache.xbean	xbean-finder-shaded	4.0		3d2e002fe86c7e9ae2a5e84c3ea9a2a8e5951c83
org.apache.xbean	xbean-finder-shaded	4.1		eb1a4c556cb029504323d87d1a522d84cdf1778c
org.apache.xbean	xbean-finder-shaded	4.10		a6ad552d73d12cb87f4369ccf77462fc756adb24
org.apache.xbean	xbean-finder-shaded	4.11		748027d19d90a32264d3d7070f68575a4eaa0424
org.apache.xbean	xbean-finder-shaded	4.12		285984d287f2a8fcc28065768d3808be58d5a3e7
org.apache.xbean	xbean-finder-shaded	4.13		8479cd061004b41cb83e3ca1adf66a9a58e31eb6
org.apache.xbean	xbean-finder-shaded	4.14		5039061dea9b7ff75dd355fdd9a7b7a3b752024a
org.apache.xbean	xbean-finder-shaded	4.15		3d2d036a42e6bbc038bd44b6d80feeb362af46da
org.apache.xbean	xbean-finder-shaded	4.16		1632552c591a2ee8b5397848dc8786e399758c21
org.apache.xbean	xbean-finder-shaded	4.17		0bd856888e332429c9d7f67064ab40df510c103d
org.apache.xbean	xbean-finder-shaded	4.18		6362484133e92df19af3fab53c97154ac58f1561
org.apache.xbean	xbean-finder-shaded	4.19		b6f58a73aa75b8d3aa203bf84e7452c7aead0ec8
org.apache.xbean	xbean-finder-shaded	4.2		1b3fddecb7ef888260fe9f557fa9a804be51d8f0
org.apache.xbean	xbean-finder-shaded	4.20		2b353659cdf68bb3c20405ea5debdbaca06daee0
org.apache.xbean	xbean-finder-shaded	4.21		27b8605d8e9f2b27012bc6592969380c17d69f16
org.apache.xbean	xbean-finder-shaded	4.22		0e79685dff819ab66248ecde069a316e6270e486
org.apache.xbean	xbean-finder-shaded	4.23		ba18eced0be930ff04e28058f6377cbd092542ca
org.apache.xbean	xbean-finder-shaded	4.24		7abcb374e85db1aaae4afad0ee32d7baf83af953
org.apache.xbean	xbean-finder-shaded	4.25		36e0e461f9866c08445c7dcccb6082e91898743d
org.apache.xbean	xbean-finder-shaded	4.26		7e740ba7dbbe91152955f91420ee70444ca3395e
org.apache.xbean	xbean-finder-shaded	4.27		e949504d870052b68b9ab8f761dfb0671879b32d
org.apache.xbean	xbean-finder-shaded	4.3		5bebb69b406cbbe33de6d67ed5b10bcc41f6fcf9
org.apache.xbean	xbean-finder-shaded	4.4		44e1a2372a2a6e7e62b12fce57309a0bcb5876d9
org.apache.xbean	xbean-finder-shaded	4.5		767ade7bc7b9c312a824564bfb93bd3d56b9b41a
org.apache.xbean	xbean-finder-shaded	4.6		c2c7f3a61191fa0df0c9d30c9c7c94c549c8a6f0
org.apache.xbean	xbean-finder-shaded	4.7		bc2fa3cf81ab6a677d5c0064275186f9e23db832
org.apache.xbean	xbean-finder-shaded	4.8		1ef266e8587aa8fbb9ff8f93e0786280058005e7
org.apache.xbean	xbean-finder-shaded	4.9		53a907ae5d8fab6436ee7c16c2eb9fd7d06a986f
org.cloudburstmc	nbt	3.0.0.Final		201c92d23f0730f80016dcd8440f095431c03543
org.cloudburstmc	nbt	3.0.1.Final		447c0fa881d8523b446135b5ab17d7f3ba5c3db1
org.cloudburstmc	nbt	3.0.2.Final		2c4d45139e4142c31248df53587e1d7e95048468
org.cloudburstmc	nbt	3.0.3.Final		be5456e9153e731a01d52f761d7d00c15679b185
org.codelibs.robot	s2-robot-db-oracle	0.8.0		bfb7dd1c03cc0514c247959e9c71283e9c1f28a7
org.codelibs.robot	s2-robot-db-oracle	0.8.1		276210ea0e4c7def35d3c296e6fa67aeab04e1a7
org.codelibs.robot	s2-robot-db-oracle	0.8.2		3a8a2a3a77ffe4eb220e2872f4d0a220be04a131
org.dagobuh	dagobuh-list_2.12	0.1.2		663b4c178b8962c059d07683dff6aa857b247605
org.dagobuh	dagobuh-list_2.12	0.1.8		e61402184c4216481a4b0d2d8b31c461e99d2ce2
org.dagobuh	dagobuh-list_2.12	0.2.10		c3d157ae5c929b5a54996b9896ebbd464b5df18a
org.dagobuh	dagobuh-list_2.12	0.2.11		1fec205d9a17e1068d7ab2255a9f90d747be5802
org.dagobuh	dagobuh-list_2.12	0.2.12		dab1813fdf909ba3c658fc97e5dce573008739a0
org.dagobuh	dagobuh-list_2.12	0.2.2		11b9fe911523bd83989de792e0875c384bd7758c
org.dagobuh	dagobuh-list_2.12	0.2.3		9585eec8810bd24e00c70eb20a7cfa68503d2cd0
org.dagobuh	dagobuh-list_2.12	0.2.4		44991781229f3c1f6adb18a903be4a62829cf761
org.dagobuh	dagobuh-list_2.12	0.2.5		1446d9874519f84906718fb440c4cdd2027c9533
org.dagobuh	dagobuh-list_2.12	0.2.6		be36d111f8faa631f310a1c27903b7ac731d9e49
org.dagobuh	dagobuh-list_2.12	0.2.7		dbb93f130f82fe7311bd20c4c8cb5cb6192f7820
org.dagobuh	dagobuh-list_2.12	0.2.8		33f90e6c52418d52e55f3b3792a5a226f03acb2b
org.dagobuh	dagobuh-list_2.12	0.2.9		3fc1f43deb8493016801e5d71f0d8992ec1fc43b
org.dagobuh	dagobuh-list_2.12	0.3.0		482c5fa0c94edbab57f42643b3687d677c986966
org.dagobuh	dagobuh-list_2.12	0.3.1		c79e40b9c79326347ce2f84779bcf704ef8f56fb
org.dagobuh	dagobuh-list_2.12	0.3.2		79fab54b531bfc55b9110447d6cc6c6c2eef7f46
org.dagobuh	dagobuh-list_2.12	0.3.3		00210288cc3c5183d903b8dc829291b54f243a85
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.0		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.0.alpha0		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.0.alpha1		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.0.alpha2		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.0.alpha3		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.0.beta0		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.0.beta1		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.0.beta2		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.0.beta3		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.0.beta4		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.1		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.10		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.11		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.12		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.13		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.14		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.15		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.16		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.17		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.18		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.19		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.2		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.3		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.4		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.5		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.6		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.7		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.8		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.0.9		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.1.0.alpha0		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.1.0.alpha1		N/A
org.eclipse.jetty.ee10.demos	jetty-ee10-demo-proxy-webapp	12.1.0.alpha2		N/A
org.eclipse.osgi-technology.rest	org.eclipse.osgitech.rest.bnd.project.library	1.2.1		29172721063ff478991c0134a795016e32b2e8a4
org.eclipse.osgi-technology.rest	org.eclipse.osgitech.rest.bnd.project.library	1.2.2		27923af039a47aa7243f77497f97351496296dd4
org.eclipse.osgi-technology.rest	org.eclipse.osgitech.rest.bnd.project.library	1.2.3		f63d0d19a71077c88ff6cd19c868942739d50673
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	1.0		1dffcb5b94980594398f9d06bd39bc26a379dc20
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	1.0.1		b4ee77d535e9b63421f01ecd3f98fff0585b0511
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	1.0.2		7b4d3e25481c4b01fe9e9e192538278718a0bcd5
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	1.0.3		b6939722a7f6c33e4dfe61932acb832e9d85b87e
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	1.0M1		ff765090dbb721e2e13a8295ab37a551745ba2fb
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	1.0M2		d034cf6631c1716692d80311b4dc512f2505e978
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	1.0M3		5d519ddf85fa2685aa2fd402cc3f22ca154ef4eb
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.0		5015a14562eeac4fb6c1d238175c192bcd38d4fd
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.0.1		c7f1bcfd9239cf89735246b567a21fd0a5792d60
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.0.2		a84f31cbe7c6d076aea49c3dbf628fab8fcbb672
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.0.3		67301f4b4d3fdaa643d4e6caa93f4ce9c5fc1060
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.0M1		98804fc1fbd339069815a51cc255b5bf91179442
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.0M2		6794bdd9c599ffd23c1f359fedbb3240e80bd2e4
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.0M3		9c78a0748fc30deee6bada72b46a7d8c12238e23
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.0M4		559428d83d8d1195eecfad88c47bb343fbcb981a
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.1		f962b6ea6b8227cdbf67c8419ab92761d2fa9320
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.1.1		a58be84bb1d0499120f888b621a5993969baa77c
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.1.2		3aa0267e3bf08ddae9d0da45df79a9bab1db1b1e
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.1.3		5d9b61849f86fb02809aef8dad19adec3d3a0d9a
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.1.4		e243a0c8554a1f9fc8d1fde1813fb96cfc57c821
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.1.5		4e8db83e05bb4e7656d079d81af521b995e7591b
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.1.6		9a5099db3cfec1240c9a6eab1780f98e2c5929da
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.2		1015fbfdd617a21e80cc5e4ea375735efc49e134
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.2.1		96b3b2ea9af34eeaac8ebbebef2b67266c19c265
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.2.2		3ea9817973d8d7a1fbcd62f0b7209d85dad2e861
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.2.3		5ae85c49dc5629ba0ebe523e11dd40398a5e3081
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.2.4		96b949ace90afcde4fe9fa975eacf0522faeac5b
org.eclipse.rdf4j	rdf4j-queryresultio-sparqljson	2.3-M1		f14dc6ea5055c7b142de753bf41547fe073e6657
