apache-jaxme	jaxme-incubation	0.2		673e597271e0a5c22680efbaefdfe9c8c35ce1ff
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.3.2.1		d6857a65118497931720d276629dbb5835dbe6d5
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.3.3		ca10735bfadfc754ef870a0878699b27499eaad7
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.3.4		5412c7bada06923f43fd5539d2008c4398b2f7f0
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.3.4.1		d694a9cbb16ba5fc1952cc2fcc39ef3b967c3068
za.co.absa	abris_2.11	2.0.0		b8f14f7e8d2f6e5d2792386c1e153f1107feb07f
za.co.absa	abris_2.11	2.1.0		5810de8263c3bc4e84ac015f7aa4a1cded414bdb
za.co.absa	abris_2.11	2.2.0		50da28ad9fcd13b7cb3d049d8dd6407c0c20ff5e
za.co.absa	abris_2.11	2.2.2		ac74a60c6353a993c6c0825fe336131daf3f936e
za.co.absa	abris_2.11	2.2.3		c69a5ef65b2521c5d2bd908480e00d975682fb39
za.co.absa	abris_2.11	2.2.4		e93884dbaf884a5a1010439848d94dbcc2c07ad3
za.co.absa	abris_2.11	3.0.0		48575d63167b7de9270a0a9216fdffa5b8e94faa
za.co.absa	abris_2.11	3.0.1		baff814b52fe1cb2568d2cc0d1fb71f71d7b494a
za.co.absa	abris_2.11	3.0.2		3e91fbacd7ff83aafe11e2dee38edbf27b182ed7
za.co.absa	abris_2.11	3.0.3		f6b9ce50379cd85c9347b83948feea46803b6300
za.co.absa	abris_2.11	3.1.0		f40a8b8f619428b9c4811cd47201c894f60a1048
za.co.absa	abris_2.11	3.1.1		fade62cec79d92435f057d4a999ebf8f0aec0820
za.co.absa	abris_2.11	3.1.2		354f488c555fc09107e6d4be9857a7f4c1016a2c
za.co.absa	abris_2.11	3.2.0		5c8796413632c5756f2055089ae05ddd0326af1e
za.co.absa	abris_2.11	3.2.1		21d3357829c037571ed9fc4b4121503502b792a9
za.co.absa	abris_2.11	3.2.2		7bb606fe91f42056a722a19aa43de2bed19a31f6
za.co.absa	abris_2.11	4.0.0		5dfad73a1101a311be38ba43a4f06934afccf8b2
za.co.absa	abris_2.11	4.0.1		911363c203d8e6b672fa3b0ce59b63a267b59cd1
za.co.absa	abris_2.11	4.1.0		a0a61586b3dd35a90d858c7fb41092bdad7857ca
za.co.absa	abris_2.11	4.2.0		b4b3994752d813d17dca2c9c883fd9b91da97b81
za.co.absa	abris_2.11	5.0.0		e4f2ef92e422fea8cfb539865c0515b64fec766a
za.co.absa	abris_2.11	5.1.0		50f8d0af2edaf95e3cfcdd97d2543a1dc8b41442
za.co.absa	abris_2.11	5.1.1		5e396b721cd375f7e57ec1c2c7a1caca13d3dbca
