org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.0-RC3		65e1c7ca18291c670b26b5570d7e30e711316fef
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.0-RC3	resources	8c6a2c6096b971b22f8db90f31f0798ebf649929
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.0-RC4		271174d75ab6969bd03c098ef71ecd43c0ad73ab
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.0-RC4	resources	44d34e14fbc33a3a0f98695b705862e1f53c2628
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.0-RC5		a74d3b31b8d771fe01e6a4908bf97573111e48e0
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.0-RC5	resources	5dc886829b0496858c1a17665795faa6e51343e9
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.1		b835adac51e597cdf3a75b91f2ce489a4064830c
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.1	resources	7dc0f750522074dc6536b2cfa65e4d0e68ea28d3
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.2		b3b376ac1938c19979ffc4af644fe234510da5f9
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.2	resources	60da81597da131539d6203cc1db10e8e14b24a3d
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.3		c6483c51f5197b7f1c7421295d62549ced15c9f7
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.3	resources	1fbdaa89c1e654f1c731b28a370a826a7de55a1b
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.4		f5eee828f9b4a1feeb324fc99e8dcc06cf1e1310
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.4	resources	711a15dd125ae86a38bfd5c3f7769aa66f81606b
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.5		d6baace7d3fec4547e879894b7f5adfcacc65ab6
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.5	resources	6e4c5223efa4ca94e8c64f00230da7f597b4b451
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.6		005002d213abc6d0384332a0855a3d5682815991
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.6	resources	ccd6f88bc90b2c5a632ba6430a69f95f875fdb4c
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.7		658787184b73f975f575737ba8d28899f3628d61
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.7	resources	13970acec42507914ecda774210317bcd39fc258
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.8		a23790611afef1ad890f2d210ebb2d4c7ea56ce9
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.8	resources	51aacf7fc7a8453d83599aa76de3f89bdbe0476a
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.9		a79db446c4c1fdb284fd00abce106cc915be1b7a
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.9	resources	0fd1680944e3de3dc006ddb6f22ead5b3e96992b
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.9.1		ef8e5d20742199c37b0e6d167f0a0ae6da1864ce
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.9.1	resources	5dbdc12a81dabcd520d53eaebe6055ffc35e69f2
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.9.2		6f1a4b52ec77c43761da037bac4aca22ac38b174
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.9.2	resources	ce7cb7731ede2454c54382fb109f1b3cc26c4758
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.9.3		ea1109da1ca2112181dcb7b2edb6576060d04afc
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.9.3	resources	0c6c63e3a585be9791471ffd5bd49905e8fc6b77
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.9.4		061c981d923e76713cb1ee28e2ff47cb5c2e8563
org.apereo.cas	cas-server-support-geolocation-maxmind	6.5.9.4	resources	65981860ce2820045f772cac6be7b8a4252b7a22
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0		0d74a3035a3f4642e9d53d5768e12184518add5b
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0	resources	ab1fa11bc76c0ee71c6b82819ae237e50f070773
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0-RC1		4daf071fa30e1dc1c949f1cedaaafe5d62b6982b
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0-RC1	resources	4dab3106dd3b963d354bdfc71221abab7fce8161
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0-RC2		a2bc0c1f8abcf1952f9900b4b8ccc27c1d27a980
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0-RC2	resources	fcd36f3889160d54c52b74a577b2cf533105d7d9
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0-RC3		1ad2da214bd7c87dfbedfb4bf7bc9dab6dd7f35b
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0-RC3	resources	2b72b5273ea4e0c9d6719c159028d9090dc273af
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0-RC4		7f4ed573b35e635e141f63c87c01ad72b3d1b924
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0-RC4	resources	6f93d1d4f4d8d6bc610cdb02c15c2fd9db981150
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0-RC5		23c8c9fbd761ae00b0f9cffbef6e6f38dc216b62
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.0-RC5	resources	f90aefed4a3f904841ac042d5976889e28641b2a
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.1		f2e4bebe8d21f0767ee21127b929b2e4c573be82
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.1	resources	aab749c99c0ced2e3c0b73b52a86bd8c8076ae60
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.10		c111bc28d9a89ca58bf17d41b7cac5d986212261
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.10	resources	5d201eb7225dde533f9833baf3c86f9b5d908deb
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.11		8c5dc9b69e569dbeb260213eadfb4f20a54cb3fd
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.11	resources	ff8853021680846a5cd31873cdfe639b082a1a4a
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.12		a9d673220872dced83e1637f044650ab6b50f03a
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.12	resources	f6d893df3bbd21e3919d5a7592a87d4e3ae0f8d3
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.13		19b92819646097567600f65482fe54f72de93702
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.13	resources	5e75e32e9c39f1dda8df98ab07c903b6b3ccab7e
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.14		8dab8038edb3c3237400774553a0c67d167bb8bc
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.14	resources	85b44801e78a0ac28dd037ebf70b41a67c54a719
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.15		e5dd77b87f1235cb967cfb8992352aa688285ea8
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.15	resources	d0a19270e2fc6ae668788a5e27f70b791b4c7daf
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.15.1		3796be0e126fdace149cd37ac88da7cdfa5a245d
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.15.1	resources	67a8045f6e06c53a18a509eb66b9804f97d03555
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.15.2		af9d722d74471b6ba40db4ee650e0aab383aad55
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.15.2	resources	1654864535acb744058082d2417a8505582a39ae
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.2		ac82e0ec8d039ff25090f41fa8f492e0c3923f3c
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.2	resources	b212a1783f69e70dc6a91a56fba7451c278ecddc
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.3		164327c5d63fa4a971f0fb7948e0c37136728c1a
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.3	resources	e2ee7d16a959d95e3a09e9550476d06379457925
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.4		e3c9a8212fd7d0595ee2a6a4263f77cffe29fc37
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.4	resources	773e2469e963386b0db174502d74b9b4a4ce0caa
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.5		0e17eb08cf259a5fecbbbfa11b907cde08f951af
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.5	resources	1372fe0eb5ead3a6ec053db3a2aba5c8bfa3bec9
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.6		77e1b3a8c1c7eb916bc2e4855da2bfff71a714e0
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.6	resources	ab2bc5700aca46f3eb021076a34a5ac5d3a5510f
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.7		78176d110d465b09c7dfbb18c727eaec1123d542
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.7	resources	0c75da792e25ece70499f8847554fa73472fc8ae
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.8		e4fbd263f1b843cb9dd2e7c7c8972a74e103c9e8
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.8	resources	4d5990b62c93c3d6f54877e9f27c54966c6eac8e
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.9		75708adce8164e2b5b20180fa8c23df2e30f9c31
org.apereo.cas	cas-server-support-geolocation-maxmind	6.6.9	resources	bfb8de5361a8de1c424d78ffc687e9bb9aec5996
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0		e8d0bb93277d0cb63f934d680727d2869e6644b2
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0	resources	ce181b7124209be1a2da5d1272ebabd1b13608e7
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC1		baac76f3a3e2e7a825b0689daf88d7cc72703b3d
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC1	resources	48748f38ea3fedbb77906d537d7c7232a820d371
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC2		2518899acce9276f6d7d577c6427d7b865902c2b
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC2	resources	5110a9cfd307e67c13dda6320406ea8fbf92afd8
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC3		8f7e6775beb18b2d8e06583449f708e2bb70632f
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC3	resources	859d1aae1589fdebf371cdd16833f1b717065138
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC4		38ecf937549780037183879b75a06d7fb639c2b1
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC4	resources	d825644a27006a9da2c3de3771787a241d3cd5eb
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC5		db9d1666067d70a6e0bed696f005794a968a4dea
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC5	resources	90609da4f1e00663af29ba4acb45ab153617f58a
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC6		66d4e0c78f4dc27ecf0a19f4a92f8354dba30f26
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC6	resources	e1dc925d5d5631ee06a944a4c992600b8aaf1802
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC7		ea871068baf57b7beb8b95209cbbec9f56aa86d4
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC7	resources	d97e9f99f98882b7db2bd7e72a91b3508bdff0a6
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC8		348598fc19c62954243cf78cdacf5b6a7976be28
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC8	resources	e4e6eecc053c52c84d026c4f695aa09a0527bf24
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC9		15dd9b77fb1d66ba35796961e6bb3904baa2961f
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.0-RC9	resources	73a99ec63085175975c0e49a715579a2f3f8fa63
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.1		075f0d8935facd6c9234ae9aae3d0128c9f9a389
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.1	resources	423361535895c840dbb2197f1336316946f470a5
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.10		f72d271d584265d0f51e64e5ee4d4e89e4512527
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.10	resources	b7e9f1dcc1bc0521b2a431e2c045ea8fcca40752
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.10.1		0265b42e769c523417520070bad835b70a3cc2ec
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.10.1	resources	10513ced9ca5a0e7e23d8ec9db1dcef640893cea
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.2		b43b1f2cb926897429b38a1877bbfd3fc1013e48
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.2	resources	cb68a8afd0024ccd0063b62b5b7dbdc3f9f58ac4
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.3		53a0e905a4d42a1a23ab7082e47aa5df86085fa3
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.3	resources	cff5d7d3260817236196975fcb97a0258148d5f3
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.4		e9e875be41c0b49091d7b866539339c7b1b8bcce
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.4	resources	814c6b4fdd41432d50431eb9e8c859c8eae8c7e4
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.4.1		889d36da2b5fa352015038b19c841b6c1c76aaa2
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.4.1	resources	1271dd000d71dc9c48f7889a965d9cce40908651
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.5		81ca14ff06f6223ead8f5429bad40c3de1b7891a
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.5	resources	56b59ced6c66025d47706ac3a6b689bb6e08ce98
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.5.1		db471f5fde2e263f56bf5c20c8d708def4214e49
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.5.1	resources	5688f45a168c44be90bb6d8416b202e13537d615
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.6		0994f5813a54493fa1acb875855288b51d5b7557
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.6	resources	498571f6d684b6ae0b826b5f3a50e9a432d5638a
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.7		b411ce5d4fa1ca009ac9da0d17553367a78d4aac
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.7	resources	c93c62ef3f46d9aa489a1c9f54a53ad445cc9102
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.8		5085a71e84a4be0e5cbb34d433e733cf53a5de9e
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.8	resources	208652f82ed8b5430a28e711a3468cd295b4d381
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.9		be7569dba6bbeb0bc84b8464d02be381fb4455eb
org.apereo.cas	cas-server-support-geolocation-maxmind	7.0.9	resources	f8902480b905a6340a6860cc8e3d340bc3265212
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0		920cd57b6caaacfd773c8284c9f97554adbd9b37
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0	resources	e534721e0d00a4e3cac7ab7a94f679a66ae073a7
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC1		ea9b5af5f7e8a760dbfa6c539527650351741ee3
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC1	resources	2fb846b0b645be76657327937bb37ffb442a0313
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC2		994a771ad2ec0f5e7dec149b861bfb7a7d0fda39
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC2	resources	4cf4665a1e98e822a46b31fbe188f1f504406960
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC3		68f85973fe9788e92fcc7275a59c60bd80a08196
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC3	resources	7d4069df2eb637db85068bbb89687d98eec78140
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC4		a3e3c837c77ea37dc58402b7dae100aa9341f26e
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC4	resources	7f8e3ef2abdd16c4f3023551fd237e21376eae9c
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC5		d638399edaad5c8087220085f8d406350ba788c2
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC5	resources	e78b9129433ccebe585eafdc1ca41d46a20e7884
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC6		cdaae93702d5d40fd72beab9594e6ac10f623c87
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.0-RC6	resources	1a18711f7464b1217e3ed8ce64e7f4e1b1a60099
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.1		ce71d7e0d3b12165313435fb02c3f07bfb50ae7e
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.1	resources	081434786e7b6228498d039d64357f3e32e3f5cd
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.2		beb202ec5adf8ad6eb12768f21745d29dd475cd1
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.2	resources	7279d5f3ec2cda534044329810a96f76190049f5
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.3		985143854f13a7c33b7cb970e2af4420b9902da9
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.3	resources	1093a6a1e752465aebff149379f56fdbaa7d2414
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.4		dc8d1508f7c15f050d884acda81d37b1d680e9fe
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.4	resources	8e6c36ed9a36cb46804f8a0ec813c449078d0d40
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.5		0c5ac41afd5ceda7c5e2f6e055840a25f73bbeaf
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.5	resources	43ce9a58b136aa1f2db7c7a85b37a5ac8d4a9097
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.6		a7ac7f52b51a3d7f383955b2aa1408d2f93ab087
org.apereo.cas	cas-server-support-geolocation-maxmind	7.1.6	resources	c4fab1e42defdff056d41ca5fbe4a0e9d64f03d3
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0		505cf980841437907bd5bc5c5a33739e6b085672
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0	resources	d9617432da939e7bb79207d76369cfc89b78d48d
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC1		77ac2dbe1ed3f2f3cb1e81ff8593f15e444762aa
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC1	resources	6f7c2991358eab472f27be5d489f505141cc33c4
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC2		e1a3932f5314ba35cb973e64543333b1f76ae5cc
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC2	resources	9be326fa2813b5bdf14e6bdd82aafd45befa31c7
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC3		5bdbecccc51bbec523229381397bf579c2d1401f
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC3	resources	03fffa607ceadca9f6b77e6c2f4d78dbb8c1a5d0
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC4		535ab07e76abb4ec18c221536333db23e73a93c1
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC4	resources	af3a259a9df79797a326dc4653b6bb74dbb81f00
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC5		e26e32e83094af3de264d9ee02644931931b7596
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC5	resources	4749a52cef1092bdacf70a94b288d437692c27cf
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC6		ec028e71ae93c62426cb36e040a9ff04fd782135
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.0-RC6	resources	d59863a5cb5e07be4fad94be2fb1802f88fe6f9b
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.1		81c49e2a1b085dd6aa918334d3749be7bb1c528e
org.apereo.cas	cas-server-support-geolocation-maxmind	7.2.1	resources	a7e466f0fdb66634f281a86f5504f1fb395aee2c
org.apereo.cas	cas-server-support-geolocation-maxmind	7.3.0-RC1		3eabdff3483e9ece3cc84ce73630955ce0ede2be
org.apereo.cas	cas-server-support-geolocation-maxmind	7.3.0-RC1	resources	d20eccaa415413e611f73547e2f6b66222daefe5
org.apereo.cas	cas-server-support-geolocation-maxmind	v6.4.0-RC5		7febd56a438d4f42834df0a7d6b3e69df60b081b
org.apereo.cas	cas-server-support-geolocation-maxmind	v6.4.0-RC5	resources	b92e794ddec9d1b8eba07a871d7ab70323a7a847
org.apereo.cas	cas-server-support-geolocation-maxmind	v6.4.0-RC6		abfa157a3f9882405a65ea79ee0779455dd386bc
org.apereo.cas	cas-server-support-geolocation-maxmind	v6.4.0-RC6	resources	15cee858bf90780eef5be3ed3588d7c8bb3712f8
org.bdgenomics.adam	adam-cli_2.10	0.17.0		e6c1499f07b9e0731eb08136e4c65dc68cb19dd4
org.bdgenomics.adam	adam-cli_2.10	0.17.1		0281debba9710f28674860a2d6a7fd1f6b4e05a7
org.bdgenomics.adam	adam-cli_2.10	0.18.0		73e7382047940012981a8967a86ada07cd8cc07e
org.bdgenomics.adam	adam-cli_2.10	0.18.1		805997244782247b66d473f11978850f3a1415e2
org.bdgenomics.adam	adam-cli_2.10	0.18.2		f16d1b6ae4f577c71298f3b2999b8ea2260869d9
org.bdgenomics.adam	adam-cli_2.10	0.19.0		9de8cf90b27cb2e1bdfbd7b48266ba0355ff3c66
org.bdgenomics.adam	adam-cli_2.10	0.20.0		11d025d357e51fd99f289a1031319b707068f1fd
org.bdgenomics.adam	adam-cli_2.10	0.21.0		dac137404673c49134fd7e9dd9e14d9c6de2e975
org.bdgenomics.adam	adam-cli_2.10	0.22.0		8ca8e1293f9a7467ca94c211d86a8229f5f216d6
org.bdgenomics.adam	adam-cli_2.10	0.23.0		a620097643375ec847e691098e6a66265fe0e97e
org.danbrough	stately-iso-collections-watchosx64	1.2.2		N/A
org.danbrough	stately-iso-collections-watchosx64	1.2.2	metadata	88e67c4f53afe9e709c2457b19308068d75c9f0a
org.danbrough.ktor	ktor-server-resources-iossimulatorarm64	2.2.3		3d5d9c0a8532c59c484e4c48962a958901e93134
org.danbrough.ktor	ktor-server-resources-iossimulatorarm64	2.2.3	metadata	838b0dcec0fbd1bfd31c5e07a5784a945ddb413a
org.drewcarlson	objectstore-core-android-debug	0.0.1		N/A
org.drewcarlson	objectstore-core-android-debug	0.0.2		N/A
org.drewcarlson	objectstore-core-android-debug	0.1.0		N/A
org.drewcarlson	objectstore-core-android-debug	0.2.0		N/A
org.flinkextended	dl-on-flink-tensorflow	0.4.0		6fed8a059c4bbb1bcb1a06ce2ae0b5322a24d332
org.flinkextended	dl-on-flink-tensorflow	0.4.0	jar-with-dependencies	7f0669eea50e6360a23f292ad741c1b90ae973f3
org.flinkextended	dl-on-flink-tensorflow	0.5.0		7872dd2f23f80505b448ab9a9fb60dc988e9470d
org.flinkextended	dl-on-flink-tensorflow	0.5.0	jar-with-dependencies	a6de38ad3e653b90ebd5c87e3657029121c2db08
org.jboss.pressgang.ccms	j2bugzilla-pressgang	1.4		c765602619ad0d8c9b699e4e7e3f1019046ea595
org.jetbrains.androidx.core	core-uri-macosarm64	1.0.0-alpha01		N/A
org.jetbrains.androidx.core	core-uri-macosarm64	1.0.0-alpha01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.core	core-uri-macosarm64	1.1.0-alpha02		N/A
