biz.cgta	serland-jvm_2.10	0.1.0		e85e91841900e24d8dbe1148a96c9818a9847786
com.softwaremill.sttp.tapir	tapir-testing_native0.4_2.13	1.2.9		654b2237973dd925d25b5dd8917b8bc05fd240d4
com.softwaremill.sttp.tapir	tapir-testing_native0.4_2.13	1.3.0		5faca80c9b633e5492cacffe754e387a6ef48bd0
com.softwaremill.sttp.tapir	tapir-testing_native0.4_2.13	1.4.0		5ea5cf65ed3e399602a47b46a723826824fb4271
com.softwaremill.sttp.tapir	tapir-testing_native0.4_2.13	1.5.0		1cd9eb8956f952d3e81446445a5c5928de375007
com.softwaremill.sttp.tapir	tapir-testing_native0.4_2.13	1.5.1		395d13f14fc5f075029b30facf592d782a3bf0b1
com.soywiz	korlibs-textreader-watchosarm64	6.0.0-alpha2		N/A
com.soywiz	korlibs-textreader-watchosarm64	6.0.0-alpha2	metadata	7e9427f47bf774d78141b5ca02b2f7e87237eb51
com.sparrowzoo	sparrow-protocol-mq	1.0.0-RELEASE		ddd7dd6854ec6789a805f0e95ac65169f494ef7a
com.sparrowzoo	sparrow-protocol-mq	1.0.3-RELEASE		68bdba140d74c958151cd28c2e46841e9e167dee
com.sparrowzoo	sparrow-protocol-mq	1.0.3.1-RELEASE		a1bbc4664d555c015439c3b343faae8cf3c7564b
com.sparrowzoo	sparrow-protocol-mq	1.0.4-RELEASE		d57ac35d2591708e641259678e7450721981ccb4
com.tinesoft	gwt-pixlr-library	1.0.0		N/A
com.wire	android-job	1.2.6		N/A
cz.o2.proxima	proxima-compiler-java	0.11.0		N/A
de.averbis.textanalysis	internal-typesystem	3.10.0		df506d4e3707f523784955a48185a04e619df33c
de.averbis.textanalysis	internal-typesystem	3.11.0		143471b6cdd7fea0a85b31967aef0d6f0c08b603
de.averbis.textanalysis	internal-typesystem	3.12.0		f8fc1e0395e5a1a989cc8a42cd590db3c39774a7
de.averbis.textanalysis	internal-typesystem	3.13.0		eca3cb379f0d2c7d32f61f1340a84551feb9bacb
de.averbis.textanalysis	internal-typesystem	3.14.0		0198b27f5382b533f04e70cd756138d9b2779855
de.averbis.textanalysis	internal-typesystem	3.15.0		f64e213a8d38cf32b8ff94fddcd7932998eeaa47
de.averbis.textanalysis	internal-typesystem	3.16.0		a110a68971376a809ee361c0268ca9696373a0a8
de.averbis.textanalysis	internal-typesystem	3.17.0		68404758e6ba3eb6bb54e8367d174deb315e7237
de.averbis.textanalysis	internal-typesystem	3.18.0		9dcc6975ea834879a2a2c815e6b4f48f66cdcd39
de.averbis.textanalysis	internal-typesystem	3.19.0		c1d33b13ebee30f7ca082442bd198487dc8e29a6
de.averbis.textanalysis	internal-typesystem	3.2.1		9254bf67bef65be58b7a8de1e0e0fe31db4798c1
de.averbis.textanalysis	internal-typesystem	3.20.0		537e38d0631524573523d1bda650309da92a61dd
de.averbis.textanalysis	internal-typesystem	3.21.0		4d81780aa7a2ad187ffa0e85e5f98a08914689e5
de.averbis.textanalysis	internal-typesystem	3.22.0		5d36cc78e6e889680d564c46345ca9ddf41a580d
de.averbis.textanalysis	internal-typesystem	3.23.0		3c67d19ab484d1bcb902e3a51e65d28224fdcd3f
de.averbis.textanalysis	internal-typesystem	3.24.0		44d5cf284c3e32912baf903ae445b31dfcc6b894
de.averbis.textanalysis	internal-typesystem	3.3.0		630b8cb65d0639d939bf06fc57cbae88b8bc49e7
de.averbis.textanalysis	internal-typesystem	3.3.1		c82ce6581e4645c696e0f4f30bd54356ba56daea
de.averbis.textanalysis	internal-typesystem	3.4.0		cbffa009546400533c408a0a2711dd5301217dc3
de.averbis.textanalysis	internal-typesystem	3.5.0		71125a996e844a69dac21842013e8e06899c6ea1
de.averbis.textanalysis	internal-typesystem	3.6.0		f79a702ab07fba0820a6be1726870fb1abca3e53
de.averbis.textanalysis	internal-typesystem	3.7.0		04a30340ee695c7ac90258129d9137a477bec90f
de.averbis.textanalysis	internal-typesystem	3.8.0		1753e765fe73aff765f8e94c4d4af2ea77ee9d51
de.averbis.textanalysis	internal-typesystem	3.9.0		d1e238b6f9c40e270eae6fee41cc386612a89398
de.codecamp.maven	delayment-maven-plugin	1.0.0		c2aa6883c9c1df7fb828b39481326d9be1ef4815
de.codecamp.maven	delayment-maven-plugin	1.0.1		267141e667b6385aeba7c4f5e0bf97cdc9ff7968
de.codecamp.maven	delayment-maven-plugin	1.0.2		7d45df455102733885d1c49736bc4ca405c47bcc
de.codecamp.maven	delayment-maven-plugin	1.1.0		64fe0d1b1d3523867fe4122b3e70d87fabcd553b
de.codecamp.maven	delayment-maven-plugin	1.1.1		68197b7bee215ddab04dea9157fb1cbd96014f49
de.codecamp.maven	delayment-maven-plugin	1.1.2		0a853c7ebcd40765673af49e4502a4fe5d5b9633
dev.atsushieno	ktmidi-ci-js	0.10.0		N/A
dev.atsushieno	ktmidi-ci-js	0.10.1		N/A
dev.atsushieno	ktmidi-ci-js	0.11.0		N/A
dev.atsushieno	ktmidi-ci-js	0.7.0		N/A
dev.atsushieno	ktmidi-ci-js	0.8.0		N/A
dev.atsushieno	ktmidi-ci-js	0.8.0-pre		N/A
dev.atsushieno	ktmidi-ci-js	0.8.0-pre2		N/A
dev.atsushieno	ktmidi-ci-js	0.8.0-pre3		N/A
dev.atsushieno	ktmidi-ci-js	0.8.0-pre4		N/A
dev.atsushieno	ktmidi-ci-js	0.8.1		N/A
dev.atsushieno	ktmidi-ci-js	0.8.2		N/A
dev.atsushieno	ktmidi-ci-js	0.9.0		N/A
dev.atsushieno	ktmidi-ci-js	0.9.1		N/A
dev.atsushieno	ktmidi-ci-js	0.9.2		N/A
drools	drools-io	2.0		9b6a7f781670ef8c1e2aa95dc613caa5785ea105
drools	drools-io	2.0-beta-12		832a9bcf1b0df46a8828449dfc08a17091d8e7fd
drools	drools-io	2.0-beta-12a		a2baef7f39f142bbd5c38715b00548fa0b9f1692
drools	drools-io	2.0-beta-13		2b75ea0491e11eb8a720f97f6c28adcbe31b2890
drools	drools-io	2.0-beta-15		d7c64deeef8fb1b02c6af2989d076bc97300466f
drools	drools-io	2.0-beta-16		bebb4d640f341439dd5d6179cf1463e02e98dad6
drools	drools-io	2.0-beta-17		8738a83757c5dde08234082140e3f92dc10d130e
drools	drools-io	2.0-beta-18		181c8bfa6220246fa9f30ce0b48836993f98f420
drools	drools-io	2.0-beta-19		8c251748dabb5b97e45c4d3f1edacb92303510ae
drools	drools-io	2.0-beta-20		2086da32a84b9ba7c47a34cff9ab75b95254cf31
drools	drools-io	2.0-beta-21		3bf95ea92773fb73157690b0ef86dfcdf687bea5
drools	drools-io	2.0-rc1		16abb446cc6e28f6f4e0c59c63e4f44571338493
drools	drools-io	2.0-rc2		5258c82645ffa511cf28987ef618306d0ff81ff5
drools	drools-io	2.1		5559674ab761575f88844f4b7cc83effb0677d0d
drools	drools-io	2.5-beta-1		4767b1bb8dcaaf7b0ca5b733ff8831400c0149ae
drools	drools-io	20040622.174946		6341ba6c480b2e48d600e9772fbdc3e3a298ebbe
drools	drools-io	20040623.065018		0d797dd7332014d688b351096fcd95a8ebfa2208
drools	drools-io	20040630.215647		964e5f0bf13242748827876b216ca112a3e8685c
drools	drools-io	20040701.153713		89c84f776d4bf160254d9ccce9e203ae76ac827f
drools	drools-io	20040726.171525		de752d1702a494ed29fbd465464b3ca0abc2e756
drools	drools-io	20040726.195346		8533a338f023d7793e4489458be335cd4b8d3ad5
ee.datel.xtee6	xtee6-client-jvis	2.0.0		ac87f8a9246a75f2d806a4d823b25fcdc6dd430c
ee.datel.xtee6	xtee6-client-jvis	2.2.0		f7b8397b1a8c58afc01bc3b2f70081fc045309b7
ee.datel.xtee6	xtee6-client-jvis	2.3.0		a9ed8640b8fe6d20eaa0199f3e1bb7a5b893e4fd
ee.datel.xtee6	xtee6-client-jvis	2.4.0		2b4bc555cd7d9d174136afa19645440a755089cd
ee.datel.xtee6	xtee6-client-jvis	4.1.0		ab60a6abf0a8006a5ff4f5b13ac5ea287cb06050
ee.datel.xtee6	xtee6-client-jvis	4.1.1		b42aeebc594ca6ef164ac51e91311ea574cca9ed
ee.datel.xtee6	xtee6-client-jvis	4.2.0		7d85ce8b56f662db057fb049953b3f3627007439
ee.datel.xtee6	xtee6-client-jvis	4.3.0		662d1f0b44f21914a310c1a462bdfa4267a709af
engineering.everest.starterkit	storage	0.9.10		9472f10acb4e28795e01e7f4a94846c13ea097d7
engineering.everest.starterkit	storage	0.9.11		9781a2e85919ce5067e9e02592779388e64a0dbd
engineering.everest.starterkit	storage	0.9.12		3bc58a4048a41e6ddb7733406101284c36c46acb
engineering.everest.starterkit	storage	0.9.13		4e8352590f43e77d70660e1ce291a90431076e43
engineering.everest.starterkit	storage	0.9.14		601a22f3bfd034130ed89271fca708c5dbf5b308
engineering.everest.starterkit	storage	0.9.15		9b24d4de5137855f7cbb9f7eec9f038b8a64f163
engineering.everest.starterkit	storage	0.9.16		1f19b0f3bdc2608593ed08656c02fed31c05bbef
engineering.everest.starterkit	storage	0.9.17		cfb00ffeda2a508ff7b5b2991de5918ece91271e
engineering.everest.starterkit	storage	0.9.18		82defea97c831e0d794aecac54e158045ab5b972
engineering.everest.starterkit	storage	0.9.19		ca0ae104e8fef816625afa12ca4d3755fb8e6122
engineering.everest.starterkit	storage	0.9.5		f785e90e2f1eee78f3161f5da663e1fc8bdd49de
engineering.everest.starterkit	storage	0.9.6		65a5897cbce38aa8a13d2e5c859428b952710ed5
engineering.everest.starterkit	storage	0.9.7		497234c2e6b1cfea5b96d57b5ff3f8ee8f7560af
engineering.everest.starterkit	storage	0.9.8		ecc0801b0652244448faa3152692e16a1d1354c3
engineering.everest.starterkit	storage	0.9.9		651bad37d0f6c5ffff5c4b16fa570d8ffa629e46
engineering.everest.starterkit	storage	1.0.0		ed2d1733aa08f08d103808fa08d4cda0199e981c
engineering.everest.starterkit	storage	1.0.1		a36c8c96c904c66dc6fa78a15b0abac2dd5ce8ae
engineering.everest.starterkit	storage	1.0.2		353278b374e6d6bd1ab9d62dbec0b3dd2af97b7b
engineering.everest.starterkit	storage	1.0.3		c83e0db180b7cef5f8e32aa8ff39f9639dc8140c
engineering.everest.starterkit	storage	1.1.0		34e38f108d7be978a35c22ba8bc194af62926b44
io.7mind.izumi	distage-core_sjs1_2.13	0.10.10		e152c395105756f503e39b741ab95ad83809ed6d
io.7mind.izumi	distage-core_sjs1_2.13	0.10.11		adb25b001e9e8e1fbb2f464bd5b65629c69130cd
io.7mind.izumi	distage-core_sjs1_2.13	0.10.14		353b71775049223958217fa7899bd4cbe3863c30
io.7mind.izumi	distage-core_sjs1_2.13	0.10.15		84270b7b94ad6d786e014bba8116266518331a6e
io.7mind.izumi	distage-core_sjs1_2.13	0.10.16		8fda21b2af090949e7e6ce954dea67d0dd92b239
io.7mind.izumi	distage-core_sjs1_2.13	0.10.17		384ca179ef04fbc22aad2ac82e56fffe799790b1
io.7mind.izumi	distage-core_sjs1_2.13	0.10.18		9860fc4f938e0c18d1bb70ecd851af91333ad36a
io.7mind.izumi	distage-core_sjs1_2.13	0.10.19		1b3c094cf0ac6a133078c7294d801aed4364dedd
io.7mind.izumi	distage-core_sjs1_2.13	0.10.8		7bb114605bad574020915847f9d56c9b1f257e14
io.7mind.izumi	distage-core_sjs1_2.13	0.10.9		e8e9fa6b604860d84cb0c6d4b94f6659a5d2f904
io.7mind.izumi	distage-core_sjs1_2.13	1.0.0		c44860546ac03a6dcfdfc0d05d078c73a085d56e
io.7mind.izumi	distage-core_sjs1_2.13	1.0.0-M1		a287ed07306e6eeb8bf0c9da3afd3c720392db82
io.7mind.izumi	distage-core_sjs1_2.13	1.0.1		0f8d320585cd5df46afbfe223e17dd65aa50145c
io.7mind.izumi	distage-core_sjs1_2.13	1.0.10		26eb2f272935ba09bdb86da19fd124a8afaa354e
io.7mind.izumi	distage-core_sjs1_2.13	1.0.2		ccf2c1ad429ee0723ad2ecc1f25e0884cf62cc71
io.7mind.izumi	distage-core_sjs1_2.13	1.0.3		259de4126914be0b6c006787346e3f845273756b
io.7mind.izumi	distage-core_sjs1_2.13	1.0.4		e0d0588fac805275c94f24a4da90b4b1edd82abe
io.7mind.izumi	distage-core_sjs1_2.13	1.0.5		3409934ced284fd32a457d96d094d2777345238c
io.7mind.izumi	distage-core_sjs1_2.13	1.0.6		ce8141d242d81a30f0ab31647f4566154ec6644b
io.7mind.izumi	distage-core_sjs1_2.13	1.0.7		9d5e8197a8ecb2d82e3eef2efe12d7ee227f9715
io.7mind.izumi	distage-core_sjs1_2.13	1.0.8		5a42cd22e5b8d5eec360f42c33f695ba6ec4a450
io.7mind.izumi	distage-core_sjs1_2.13	1.0.9		fbaac450bf58378f5f75002228e1ef7a84dcf2fc
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0		f1622c7f4241cfb56749211851ca4f337cd71158
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M1		539875789222b2e973906f8aa4efc6d88ae5e4bf
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M10		778a10c792c7b77422c8f29c8554a4000466c176
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M11		f0e89b9643259406513356d9fe43f65cda762455
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M12		0a5a7dfb9bcb184c802d6aff4fe24e77bce9a0c2
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M13		36ded86f755b01346fc962f869a7ce899e39ceba
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M14		7032f2396db36d3ff6a8554a4f9b3a928fb1643e
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M15		3784eb76bb74d5685373b55cab253ce54916a186
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M16		ff0f699fb92a4b2aee4bddeb3822e3967e422389
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M17		21f7989c538e540f536fcf18aa06b3fbb3c8275c
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M18		1935465632efd5c9c6bdea43a5717b38919f0934
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M19		aa9b1aa27ce6562c7b3af8716d674bdb69ea1570
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M2		c4de92ba145c2385bd31cf6ca7c70e99115603e5
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M20		f44e671e88234648ff370f3c63ccb669a1cf09cc
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M21		e9586ec14e0ae945e5ad2f15132af817b7a2360d
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M22		ec3bb5807cb77f5ae7a7122f3b488ad056c7e9d3
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M23		072d47ede32c1c42a5041a23756cf959c6c5a114
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M24		b0c23225047488baf5b41f2f1cc7e8b04b7a39a6
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M25		9c23a0245076d82d7fe0c579817addd3529eccfc
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M26		015f3e24846eeca6c19821d41a82ea9d558e71d2
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M27		287a94ba6a90fa35c60886ca8b13f693e031dd57
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M3		9ff98c227339efad604b0d69fa07911263f69ba1
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M4		307675b2d57c5aeee08845a09166877a1b9b3df4
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M5		2c2cae1ba7004e69e672e5b3a258f491e03e4997
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M6		174eceffdfb0049a2d3963179911a3497d178b5e
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M7		856d2aa9ed15af7d6cd1d94e95df5c9d5e8e4273
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M8		daf860eb432968b883c17ac08625229dcf7fe6df
io.7mind.izumi	distage-core_sjs1_2.13	1.1.0-M9		16afc175012f3dd50d36ec2da71f315f7cec6078
io.7mind.izumi	distage-core_sjs1_2.13	1.2.0		8e9d3b17a14e7ca023285395d48f7c19fc52c6a1
io.7mind.izumi	distage-core_sjs1_2.13	1.2.1		bbbf9ab0686a229c869ad323522d52380ee3c00d
io.7mind.izumi	distage-core_sjs1_2.13	1.2.10		f74bc31b59d706f1091265e91509d88b07458224
io.7mind.izumi	distage-core_sjs1_2.13	1.2.11		935486d1bb256469727c0a8e6fe539fd506889c1
io.7mind.izumi	distage-core_sjs1_2.13	1.2.12		a36fa65b4f33c8161b4bb9f91d3bc5968d110891
io.7mind.izumi	distage-core_sjs1_2.13	1.2.13		f71794816763503525a74af0a8dd6906fd3f5d2c
io.7mind.izumi	distage-core_sjs1_2.13	1.2.14		335b8614cfaedd4d2b1bf18aabecaf0dc29a51e4
io.7mind.izumi	distage-core_sjs1_2.13	1.2.15		92624602496cf06d541a53351f0097cb576bac8f
io.7mind.izumi	distage-core_sjs1_2.13	1.2.16		23400fef6b57c60d7374b8a5c08fa98de38693e6
io.7mind.izumi	distage-core_sjs1_2.13	1.2.17		d84f654ca196b833a7c8577820001f3058726ce1
io.7mind.izumi	distage-core_sjs1_2.13	1.2.2		e9062f6b08e73b40dec5efb8f38db59990d98e2f
io.7mind.izumi	distage-core_sjs1_2.13	1.2.3		ede3e4d5f2bd6bc37470ab6ec70a9bd7c65274ff
io.7mind.izumi	distage-core_sjs1_2.13	1.2.4		d44cac8804cf85f04b1d0c79f843224f48604900
io.7mind.izumi	distage-core_sjs1_2.13	1.2.5		5644a618cabc6b2a073e284fc385c659dd915597
io.7mind.izumi	distage-core_sjs1_2.13	1.2.6		9d1bc82811a938a672540415f54bc5b3ae452cf9
io.7mind.izumi	distage-core_sjs1_2.13	1.2.7		2858f4209761c2c937ab926f82a44c92992f1788
io.7mind.izumi	distage-core_sjs1_2.13	1.2.8		20f54b4ed6cf6df4b8a6877a853b4123624b7414
io.7mind.izumi	distage-core_sjs1_2.13	1.2.9		e47520893872fc55eff6a946fa29599065f630f7
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-100-c0b4ab		33d1c3fe00ab3f339abae1964b50acc86a52e644
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-101-a8fc0c		942b3b697caeaa42b03868a0b896b2249d228865
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-102-603485		072edfb354e59ac85561e7b09fe689d84b86d31b
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-103-a2e4b9		b7fce84e44afd779cd4a7a0aef4e188e0aeee2da
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-107-cb7328		938e2339397d95eb96132e2931bc21f505470229
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-108-721e87		a8b38a6e6375942d401caccb6fa98942390484f6
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-109-dd51ff		12a06eeed92778eadb89753475c12e3032247a4c
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-41-7a9754		c9e76f3cab3e437d3e0b3f010706ef7e9b14a592
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-44-885bdf		7a6ab95e0aa19d8131fdd2c1410e8b9c5b7a957c
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-55-a6b65a		e2d349848a060ff06faed410e91d9d380dfb8959
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-58-5b73e9		9f6e9fa58342cf03e1a48af6c809fa6410aab6b7
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-59-ff28b2		1ee7a02234c61ec305aab3c50ed216295982894d
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-62-67caea		807351edfd5ddcfdef9912a6fab83768bf3275a5
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-63-d2b7f7		ffce185712d53d3eaa2033ac4fdc79ed7320694e
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-64-11f282		f818a4209e0bed929c3b8b49fb4aca4930aed8b1
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-65-49e940		05969b7e2a7864d8df198903d351e239def5dda3
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-66-20fa89		91755eca77367bd13b0ab019451a799a719cbbd1
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-68-5732fa		bebcf1d94db95993d536c11f62fbc63bc4448596
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-70-51469f		9a907fa489bc1bc2d591e208e5fb9042d6fd2b44
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-71-a6652a		844ba4f7904cdd3593150e8fd49e46e8fdc02ce5
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-73-69c4d9		e4ba4bc20aac5e28ba091da4bf80229f6f084184
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-77-06b1a6		a78a6066cdd343399008ce0b9c15860df0b0cb95
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-79-723cdc		e597353a1c429696cd65406ccba97c163fdc7396
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-81-8cbe84		0401cae20a2b937f03d7540309483e37e537e785
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-82-9cfcdd		e41b16271b0828cf867b4042f79283236b5b101a
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-83-9cf634		ceec46fa6551c685615caf4ee3095a365aef5add
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-84-f852c6		fa40d3655dcdf006b8f6f16496eabf66ed03c6df
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-85-b2b41f		dcbb26a7eef9afecef2c1cb86fa833b84ac6ce27
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-86-0a8c08		cf732a906e577aa88922eb171937d0dd7d113fe7
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-87-8063ff		8e1540595b1222c67f0f0593f6629d22f0e7952a
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-88-f9ba3d		d902b0c7ff11c89e13bf41b9b0a9d75ed135b8f8
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-89-4d990c		05fa0e99d2f7d961a8c464f2f6f8aee42089192b
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-90-081432		2c03ed7a65c7fe14a7942f7475afa42cb63ada3b
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-91-325d6e		f40fd726754d59fdd149b234c8f9b67e81a78c92
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-92-ed94d5		75d44f0a1721b21043bbd6b11253eaee88071642
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-93-f2b1c3		274423336db34f2dd2a20679b423fc1a4394f005
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-94-0d264e		d49be5cd4aa3347269244641d681800aebb413bd
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-96-030fe8		96f434a43b6fce6f762e7336d2a600b60eaae28a
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-97-1ef41f		97ab8fc149d4ed4e3b0b838bee4bb4a3595b169e
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-98-2b94c1		4ba86f50408fdd391802037f6d39c93ee026962b
io.get-coursier.jvm.indices	index-linux-arm64	0.0.4-99-dfe738		2403d7a20969a4658b29ea9d7f9b14072c7f059a
io.github.adempiere	server-root	v3.9.4.001		8353fcd574d19a1c2b9ea1200d9639403bc54027
io.github.cdklabs.cdk_cloudformation	awscommunity-time-static	1.0.0-alpha.7		ec2f15cdee6daff3e789f94dc0441cb342f9ad7f
io.github.cdklabs.cdk_cloudformation	awscommunity-time-static	1.1.0-alpha.7		3c46d9f30aa7b0664afffc0dbd89d130d218d492
io.github.cdklabs.cdk_cloudformation	awscommunity-time-static	1.3.0-alpha.7		09ec95ed64c98a3d5ace200271a4c6a28a07c9c1
io.github.cdklabs.cdk_cloudformation	awscommunity-time-static	1.4.0-alpha.7		5eda6575619003a1df9634aeaa3930eef4f2a5bc
io.github.datadog4s	datadog4s-jvm_3	0.33.0		9357afc431f71a5a5e693ecf3860f93ed3052b43
io.github.datadog4s	datadog4s-jvm_3	0.33.2		ebacd5dd9fbfea125c63b7a1246d7f6d6b5665be
io.github.datadog4s	datadog4s-jvm_3	0.33.3		ae6ec2ad0b93101502bde41d6a7fb5aecf3db5b7
io.github.datadog4s	datadog4s-jvm_3	0.33.4		baeb2f1cff85d76ec7748f7ee8a07001d1c8921a
io.github.datadog4s	datadog4s-jvm_3	0.33.8		6227453456dacbeaddc7394da3d4a29a1a25d33c
io.github.datadog4s	datadog4s-jvm_3	0.33.9		8b1932ea36340d812d58c7a81bfb411321a58507
io.github.domstolene.esas	kjennelse-varetekt	01022024.b806df3		3edd9b1d13175233897076dd6dc4dd7631d784f8
io.github.domstolene.esas	kjennelse-varetekt	01032023.81fbd7b		332ed6f0dd3153878450b2b0b0ffe22780fefa27
io.github.domstolene.esas	kjennelse-varetekt	01062023.7ac07e7		e8534733ea533f4b4547249c56b8d7790fb2610a
io.github.domstolene.esas	kjennelse-varetekt	01082024.7480921		37a704c8ba694f162a98cfc27fb01392410b9d01
io.github.domstolene.esas	kjennelse-varetekt	01102024.5c026f8		a6f2890964669ad5954bf58701d9d4d4c136f393
io.github.domstolene.esas	kjennelse-varetekt	01122023.6bab310		ee4c324a36db39d82a5ed51dea8cf51eb707649a
io.github.domstolene.esas	kjennelse-varetekt	02022024.5da310d		3055178c7943bd56ef310da20965c2bd44abe9a7
io.github.domstolene.esas	kjennelse-varetekt	02082023.8c5451c		4cb9c58a15bddc190e47a77c7a8948d9664afad0
io.github.domstolene.esas	kjennelse-varetekt	02082024.17d0a36		7e4bd64487111ce098f66d486da6294678aed059
io.github.domstolene.esas	kjennelse-varetekt	02102024.7835093		363c6df6957f49283ca101d630f56a3e37031ac5
io.github.domstolene.esas	kjennelse-varetekt	02102024.8089dce		9a6e2941046a4626256b48a863caab6f36eb9e57
io.github.domstolene.esas	kjennelse-varetekt	02102024.c52d48f		d8738ed929fb1545396df0682e944a988bad32cc
io.github.domstolene.esas	kjennelse-varetekt	02122024.a51a186		446acff672eaee1d794bae4684358ef1a7763338
io.github.domstolene.esas	kjennelse-varetekt	03032025.30d7957		81cd173d2c5c40f789e2110ea37409f650cb08db
io.github.domstolene.esas	kjennelse-varetekt	03032025.7060eed		2464cb2c7a4def3e290c14e713d8a6620c8c4835
io.github.domstolene.esas	kjennelse-varetekt	03032025.d85c989		46b9f49d2c2100c97aba4a71f3f1f76c7c36055f
io.github.domstolene.esas	kjennelse-varetekt	03032025.e5620a0		be898c9afcbe1ca47632618ea6137b8486ad92c4
io.github.domstolene.esas	kjennelse-varetekt	03072024.54802f0		928390333f5cbc31494e31a915aeec326d3149b4
io.github.domstolene.esas	kjennelse-varetekt	03102024.42cf288		396f332818cb90e6974bba6b358ac5c9257520a5
io.github.domstolene.esas	kjennelse-varetekt	04032025.307aacf		dda13af79de42511f14611ff86087202157d2e76
io.github.domstolene.esas	kjennelse-varetekt	04042025.ffb6808		44fc6c24eb861f5b08bd18ea1d0aec42b3332a7e
io.github.domstolene.esas	kjennelse-varetekt	04052023.28db4c0		10ad0f95c5ece00794c28aa7d170a86ca93fb0dd
io.github.domstolene.esas	kjennelse-varetekt	04072024.3e4ba11		9bfd83cdc8b96e38c20263ad55131013b9bb2e8a
io.github.domstolene.esas	kjennelse-varetekt	04092023.7d74078		14a2a5064a4de92978864da417625867439a9b9f
io.github.domstolene.esas	kjennelse-varetekt	04102023.ebf9459		314c683d6fb895e3b3d4c203bfdb1b5f312b8c90
io.github.domstolene.esas	kjennelse-varetekt	04102024.7f9a121		afdaaafe963fa8f50f8eeb68b536e5fdb3f5d6f3
