cc.kebei	webapp-boot	1.1		N/A
org.jfrog.buildinfo	build-info-extractor	2.37.0		26d9dafaad6ac2b5f367cbb9ba503e946afbc41a
org.jfrog.buildinfo	build-info-extractor	2.37.1		2fb4b204982b4d68c382a89b29d349d34c7a26e7
org.jfrog.buildinfo	build-info-extractor	2.37.2		c57c2e0e5d2b266274c67ff2a9a0ec0856f715cb
org.jfrog.buildinfo	build-info-extractor	2.37.3		099e3a3851cd202ef97488302ca3e5a183f89cf5
org.jfrog.buildinfo	build-info-extractor	2.37.4		40d939719ee903038681d517a6ef58724452ade1
org.jfrog.buildinfo	build-info-extractor	2.38.0		3d91156a40db17f096b3df6ba42c6386c1dc1a42
org.jfrog.buildinfo	build-info-extractor	2.38.1		9fe3d74ac64cf0b395cad451cdb580c22319acea
org.jfrog.buildinfo	build-info-extractor	2.39.0		8acf15375b7a9c19a2d0992579ff0b215d34629e
org.jfrog.buildinfo	build-info-extractor	2.39.1		fefee4d17449f3618b7560c2b5c57d549937f142
org.jfrog.buildinfo	build-info-extractor	2.39.2		04db77d0daff3548da0d3aa9ed66a271bd0bf302
org.jfrog.buildinfo	build-info-extractor	2.39.3		43f814b89c6f9511199e4abe7e713a9e63f6f7e3
org.jfrog.buildinfo	build-info-extractor	2.39.4		825481199e85bc074cba6e2d63033bd85fe72511
org.jfrog.buildinfo	build-info-extractor	2.39.5		e8e63f02afb28bde55b18263c023c94308eef91d
org.jfrog.buildinfo	build-info-extractor	2.39.6		ab6a6ba3e8ea6b3d85b436b8bddf0bd3232642b9
org.jfrog.buildinfo	build-info-extractor	2.39.7		a7dd0b9b2be93ed52e766ef9f01c18e210eab067
org.jfrog.buildinfo	build-info-extractor	2.39.8		f4696fe26e3f994269e7a77d258099fc6b880d62
org.jfrog.buildinfo	build-info-extractor	2.39.9		5f341f56063e11d5d98a6796dddbf7fa5e229d0f
org.jfrog.buildinfo	build-info-extractor	2.40.0		459612612c14bf4861185b29570d0c4817c6c293
org.jfrog.buildinfo	build-info-extractor	2.41.1		e8f42a6e87fa11c49c48510c7faf9ec96df31484
org.jfrog.buildinfo	build-info-extractor	2.41.11		9724ba1abf552f4cb8a654a596e9464574c074f6
org.jfrog.buildinfo	build-info-extractor	2.41.12		bbae84c6e4fb704fbaeb472c73392336c69697f2
org.jfrog.buildinfo	build-info-extractor	2.41.13		81887b7fa1fb7f79d413b778156a044d87bcabbe
org.jfrog.buildinfo	build-info-extractor	2.41.14		639271e8386c56eb85b1f719afefdbbdfed0a61d
org.jfrog.buildinfo	build-info-extractor	2.41.16		74c4ad19d7b5b93c393fb7fed8aa3343a0f809de
org.jfrog.buildinfo	build-info-extractor	2.41.17		1f267710f8aa0623bde02891d0d5557f9a42ffd8
org.jfrog.buildinfo	build-info-extractor	2.41.18		6b13b915e6a9d04969fdd9606869bb4201d8495a
org.jfrog.buildinfo	build-info-extractor	2.41.2		49ce4b47a489cf6b7e05d50cc9bdfebf0a59176c
org.jfrog.buildinfo	build-info-extractor	2.41.20		de34772d43d9cc8ff477632d56f3db58d953cf02
org.jfrog.buildinfo	build-info-extractor	2.41.21		d964a96f07526f0e101d843f91e5f717ab01aeec
org.jfrog.buildinfo	build-info-extractor	2.41.22		89bdf933f3c48a9b41511fbe522ecb9828f80d52
org.jfrog.buildinfo	build-info-extractor	2.41.23		4ed1ef1c585d3e789d69346021f5ac665b865729
org.jfrog.buildinfo	build-info-extractor	2.41.24		bb3f908c103ceb1af50b0612c2f0d055eb322fdd
org.jfrog.buildinfo	build-info-extractor	2.41.3		4a85bc491d99ea36ff2b8ba3c9328b3164dfff6d
org.jfrog.buildinfo	build-info-extractor	2.41.4		cda47da19624fe553e5137913d492b4f8becc029
org.jfrog.buildinfo	build-info-extractor	2.41.5		eec5bbbacd3774201c606b645b45e5c38d3e5e8b
org.jfrog.buildinfo	build-info-extractor	2.41.6		aa78652fb279c94dba2c9ac31d1b1f011cdffb89
org.jfrog.buildinfo	build-info-extractor	2.41.7		3f94f6391f286982c9ce73bf5d93b74e3c5888a8
org.jfrog.buildinfo	build-info-extractor	2.41.8		2ba546793e89619603998924dba519939214c85f
org.jfrog.buildinfo	build-info-extractor	2.41.9		e556cec8b42f1409603b9e4d56c3252d6f3fb159
org.jfrog.buildinfo	build-info-extractor	2.42.0		8f9c9f68cc5769dd800479a1a260ffbaff3319d9
org.jfrog.buildinfo	build-info-extractor	2.42.1		595681eccb687c1532dcbd2dfe2c135351cea7b6
org.kie.modules	org-jboss-as-controller-main	6.1.0.Beta1		N/A
org.kie.modules	org-jboss-as-controller-main	6.1.0.Beta2		N/A
org.kie.modules	org-jboss-as-controller-main	6.1.0.Beta3		N/A
org.kie.modules	org-jboss-as-controller-main	6.1.0.Beta4		N/A
org.kie.modules	org-jboss-as-controller-main	6.1.0.CR1		N/A
org.kie.modules	org-jboss-as-controller-main	6.1.0.CR2		N/A
org.kie.modules	org-jboss-as-controller-main	6.1.0.Final		N/A
org.kie.modules	org-jboss-as-controller-main	6.2.0.Beta1		N/A
org.kie.modules	org-jboss-as-controller-main	6.2.0.Beta2		N/A
org.kie.modules	org-jboss-as-controller-main	6.2.0.Beta3		N/A
org.kie.modules	org-jboss-as-controller-main	6.2.0.CR1		N/A
org.kie.modules	org-jboss-as-controller-main	6.2.0.CR2		N/A
org.kie.modules	org-jboss-as-controller-main	6.2.0.CR3		N/A
org.kie.modules	org-jboss-as-controller-main	6.2.0.CR4		N/A
org.kie.modules	org-jboss-as-controller-main	6.2.0.Final		N/A
org.kie.modules	org-jboss-as-controller-main	6.3.0.CR1		N/A
org.kie.modules	org-jboss-as-controller-main	6.3.0.CR2		N/A
org.kie.modules	org-jboss-as-controller-main	6.3.0.Final		N/A
org.kie.modules	org-jboss-as-controller-main	6.4.0.Beta1		N/A
org.kie.modules	org-jboss-as-controller-main	6.4.0.Beta2		N/A
org.kie.modules	org-jboss-as-controller-main	6.4.0.CR1		N/A
org.kie.modules	org-jboss-as-controller-main	6.4.0.CR2		N/A
org.kie.modules	org-jboss-as-controller-main	6.4.0.Final		N/A
org.kie.modules	org-jboss-as-controller-main	6.5.0.Beta1		N/A
org.kie.modules	org-jboss-as-controller-main	6.5.0.CR1		N/A
org.kie.modules	org-jboss-as-controller-main	6.5.0.CR2		N/A
org.kie.modules	org-jboss-as-controller-main	6.5.0.Final		N/A
org.omnifaces	java-ee-kickoff-app-archetype	1.0		bcf025dfb85d3b985e775df6b3cd8526bfeb5584
org.onosproject	onos-protocols-grpc-utils	2.1.0		480a7abb019928ae49e11bdb1104d170cdd5d547
org.onosproject	onos-protocols-grpc-utils	2.1.0-rc1		273a466f62eefd1967bc7e167642187d971d3e92
org.onosproject	onos-protocols-grpc-utils	2.1.0-rc2		412adc089a5aabab41a154f6039e048654f18a03
org.onosproject	onos-protocols-grpc-utils	2.1.0-rc3		b6a6130c67f95c35092b48d9351bfe6c408c463a
org.onosproject	onos-protocols-grpc-utils	2.1.0-rc6		addb8f959cd517b5b4999989a6f73f85b0af54d0
org.onosproject	onos-protocols-grpc-utils	2.1.0-rc7		0384b758785638a2efb8a7982620df0153ba5545
org.onosproject	onos-protocols-grpc-utils	2.2.0		4db7aaafeae4caea47ea081c7930c0963856cf38
org.onosproject	onos-protocols-grpc-utils	2.2.0-b1		e3b7fd787bfbfe53a9e59786279bcf32ce1ec914
org.onosproject	onos-protocols-grpc-utils	2.2.0-rc1		e4fafd69fb180b67deb2d18d3527bd9e2d9698e7
org.onosproject	onos-protocols-grpc-utils	2.2.0-rc2		9f4b7f445b134935d1b688bd477cc5f6c2c62879
org.onosproject	onos-protocols-grpc-utils	2.2.1		5c5f1b5d154d8090ec2a7912ebc9d68f987dd337
org.onosproject	onos-protocols-grpc-utils	2.2.1-b2		b2a080496e1227d6a7506d48df8b758e9d4861ce
org.onosproject	onos-protocols-grpc-utils	2.2.1-b3		c4aad93e6d8bc257b96362c068196f4680d78d4b
org.onosproject	onos-protocols-grpc-utils	2.2.1-b4		a6ae5575c1477dd2039d400bbe837a26e08a8c13
org.onosproject	onos-protocols-grpc-utils	2.2.1-b5		22cbe2a80968cfc0e6c644397892722c24f89440
org.onosproject	onos-protocols-grpc-utils	2.2.2		5d420e0820a82d83bb980ffbf4f8119f6dd3d867
org.onosproject	onos-protocols-grpc-utils	2.2.2-rc1		03d7c3e434c33b948a87c0f605f7cc8006c0cee3
org.onosproject	onos-protocols-grpc-utils	2.2.2-rc6		8db849a5a7bca81fc0f90c272babd51858ffa30f
org.onosproject	onos-protocols-grpc-utils	2.2.3		da98a9f9f3796a68c4cee14d6e2385d03b932e01
org.onosproject	onos-protocols-grpc-utils	2.2.3-b1		f180509d19ba8046c17329c3643f2ef3f71dedcb
org.onosproject	onos-protocols-grpc-utils	2.2.3-b2		5ce3931d32d01af1836696b8381831e90864e1c0
org.onosproject	onos-protocols-grpc-utils	2.2.3-rc1		0cbfbb573b9f103d87b0c01984dac6827431ae3a
org.onosproject	onos-protocols-grpc-utils	2.2.4		a6921bde35d4698c85f9c062c2d6ec3bd67610fb
org.onosproject	onos-protocols-grpc-utils	2.2.4-b3		0f1b4ea617e9452062bc378947b1f90d7efb7b00
org.onosproject	onos-protocols-grpc-utils	2.2.5		fe376fd3eef17ce2a1d230b6b406e54e78c775b0
org.onosproject	onos-protocols-grpc-utils	2.2.5-rc1		b2f1ade85fd1b03e39c99ec5bc869fa02e411492
org.onosproject	onos-protocols-grpc-utils	2.2.6		31ecf258032ee9b345569d035a35ec4ce666624f
org.onosproject	onos-protocols-grpc-utils	2.2.6-b1		675f8c77fc72ecb50811ec0c2c6867408b0aec30
org.onosproject	onos-protocols-grpc-utils	2.2.6-b2		d773801e0e94c9936d811bb50f7a5d6d7b1483a7
org.onosproject	onos-protocols-grpc-utils	2.2.6-rc1		3fc4543abb5fe2b61b5a9b97225d861630f03e55
org.onosproject	onos-protocols-grpc-utils	2.2.7		4d8751c23109567fae67c8873a60a98da5e9530d
org.onosproject	onos-protocols-grpc-utils	2.2.7-b2		b0379dc6adbb6e89bb208a76554264439f9295f4
org.onosproject	onos-protocols-grpc-utils	2.2.7-b3		f9de5a9d61c18d040018e3049209dd85b423bb81
org.onosproject	onos-protocols-grpc-utils	2.2.7-b4		de23453f5225719ae1e5c1ddd744585f89b7b5e0
org.onosproject	onos-protocols-grpc-utils	2.2.8		6349059d62f5ff9eb5a18f407ef9b10f79ecef42
org.onosproject	onos-protocols-grpc-utils	2.2.8-b2		a68f3634a05b0000b807d4609165822141a9b6df
org.onosproject	onos-protocols-grpc-utils	2.2.8-b3		ea9ccff294de02240b75dd4ee1bc9235590955da
org.onosproject	onos-protocols-grpc-utils	2.3.0		f1e9d8f98243c88a293fba07217f34c43f34d811
org.onosproject	onos-protocols-grpc-utils	2.3.0-rc1		7be2f40e2766c8ef4376d93ed5f8d785db3672dc
org.onosproject	onos-protocols-grpc-utils	2.3.0-rc2		06570a8d434ad858c3b05264df3c0de636340cd5
org.onosproject	onos-protocols-grpc-utils	2.3.0-rc3		4ecea7fea8daddbe438900772edb5cf34d9d3d5a
org.onosproject	onos-protocols-grpc-utils	2.4.0		a55722c91331e53cfb6c89ad6cb31cbaa30fba75
org.onosproject	onos-protocols-grpc-utils	2.4.0-rc1		d1a8c90fe1f0cb90df6de94930c5e1d61f4d4624
org.onosproject	onos-protocols-grpc-utils	2.4.0-rc2		5e03a528044e309d7347332eed1a04a49a641060
org.onosproject	onos-protocols-grpc-utils	2.5.0		801cfc6edd49acdd95e5b75e3ad5b8f7ec84d737
org.onosproject	onos-protocols-grpc-utils	2.5.0-rc2		82f57810613d99099ef609f03b3aa43b880b2eea
org.onosproject	onos-protocols-grpc-utils	2.5.1		10b073aff768804938cfa9522699df5c122c2a71
org.onosproject	onos-protocols-grpc-utils	2.5.1-rc1		a5a85efef812e468b47b824df316defd0fd867ea
org.onosproject	onos-protocols-grpc-utils	2.5.2		9133d4069cffc93aa0a17267e1c66a37405a31dc
org.onosproject	onos-protocols-grpc-utils	2.5.2-b1		90cd1569e54273bcffb25e4a699538a0ed6f562e
org.onosproject	onos-protocols-grpc-utils	2.5.2-b2		f636080d0be99fe8b7c958a249e174d3068beeb5
org.onosproject	onos-protocols-grpc-utils	2.5.3		1b53f6a0e9f67b8a85e623ccbe9f23c9ee0680ef
org.onosproject	onos-protocols-grpc-utils	2.5.4		c0ad702b0912bf70476e7896bfe22baed6c8b67c
org.onosproject	onos-protocols-grpc-utils	2.5.5		cd5fe51ce348752c01460be7d19dafb9215de309
org.onosproject	onos-protocols-grpc-utils	2.5.5-rc1		99e2d1677f42a023894f07dcf37fabf3223c2e4c
org.onosproject	onos-protocols-grpc-utils	2.5.6		3cb37cc8c48a9ae0f60b12bdc42d4e89604ef1d7
org.onosproject	onos-protocols-grpc-utils	2.5.7-rc1		0fc0a8cc6364f2486ca4a79443b6ca11f28f7577
org.onosproject	onos-protocols-grpc-utils	2.5.7-rc2		ae67310c384e47ec28e84eb841cf7062960b3051
org.onosproject	onos-protocols-grpc-utils	2.5.7-rc3		c76221e31358c7563a3b4b3e97d291f9742b2794
org.onosproject	onos-protocols-grpc-utils	2.5.9		7eef148cbd4fccd47658793b02b3d0f475209d1d
org.onosproject	onos-protocols-grpc-utils	2.6.0		9eda2a99ed46532f9cc1694913167389f82dffa1
org.onosproject	onos-protocols-grpc-utils	2.6.0-rc3		ac7d1307ffcdcb01ee8d26fac2dabc417c372a2c
org.onosproject	onos-protocols-grpc-utils	2.6.0-rc4		78ff3a29a7bbe8e746bacfc5ff69a6c0290555a5
org.onosproject	onos-protocols-grpc-utils	2.6.0-rc5		5fea473a94e05c31b42d3ba1e160d3b17de36f83
org.onosproject	onos-protocols-grpc-utils	2.7.0		ae4fa28a0cef3f9af910e53462963bc4a1b1ec8f
org.onosproject	onos-protocols-grpc-utils	2.7.0-rc1		8d7e831aa1c7cd4f8892c9606cb7a9c9b9988e1b
org.openjax	dbcp	1.0.4		fd4889ed98aa1600cbd09f20cae6ecabc7f45ca5
org.openjax	dbcp	1.0.5		d73bd2ea90b9bf8bac6b3f32bf12297c05e0cf23
org.openjax	dbcp	1.1.0		51fe053432152290e8d279657496090fc4498eaa
org.openjax	dbcp	1.2.0		9a6a74076e81a8179d891f77f2f68b8404042eb8
org.openjax	dbcp	1.3.0		69fe6021d4acc98d276b59b0722ec513da51036e
org.openurp.platform.api	openurp-platform-api-cas	0.0.10		8dfb984c333bfdd457ede15a2652eb882ede9ad0
org.openurp.platform.api	openurp-platform-api-cas	0.0.11		9efc2461498497e61bf0d09afbea439350c4afbf
org.openurp.platform.api	openurp-platform-api-cas	0.0.12		83d2e05e46b569d2c165e3f62752910d101abd84
org.openurp.platform.api	openurp-platform-api-cas	0.0.13		2882c255fc1706f16ee82329a697256bb2d7ac6b
org.openurp.platform.api	openurp-platform-api-cas	0.0.14		f9b76da44c240167dbbe72880a793c024465f4f4
org.openurp.platform.api	openurp-platform-api-cas	0.0.15		84940446b6cff43b8e88c81796cc883b7a8b8cd1
org.openurp.platform.api	openurp-platform-api-cas	0.0.16		2f69ca68124ffda6b38ea9c5d99ca6f60c406306
org.openurp.platform.api	openurp-platform-api-cas	0.0.17		98845d448bdcb7a7ebe4d05454a0745d1eb20ccc
org.openurp.platform.api	openurp-platform-api-cas	0.0.18		03a71eb2fcf6ffa40f5e6c191f02377c4bc4b35d
org.openurp.platform.api	openurp-platform-api-cas	0.0.19		d22ba774dbc47e9eea9e8c705c6f47518ce40248
org.openurp.platform.api	openurp-platform-api-cas	0.0.20		f53fe8862565987b5d42f9cd76acc93c110066c4
org.openurp.platform.api	openurp-platform-api-cas	0.0.21		d9281f097b2bfe8414717da5d95f7597b0e22d52
org.openurp.platform.api	openurp-platform-api-cas	0.0.22		c8328828cfea2e4d0fa492581d94908372c0b0bd
org.openurp.platform.api	openurp-platform-api-cas	0.0.23		d4a44cf932cd8f885352dc75bf185bbdc0bc0f37
org.openurp.platform.api	openurp-platform-api-cas	0.0.4		866960ac937c38a2412cdd05ceafbb96dd921d0b
org.openurp.platform.api	openurp-platform-api-cas	0.0.5		d5b263e32652e761ee79546ddd709df2ed2e1785
org.openurp.platform.api	openurp-platform-api-cas	0.0.6		2dbe66ffe3e1957cdb9e617cc728d4e1ad23b870
org.openurp.platform.api	openurp-platform-api-cas	0.0.7		198032af9a5ca57a74046075ddba229ded3cb6a0
org.openurp.platform.api	openurp-platform-api-cas	0.0.8		c646db4b0ca153ed25969b95c46deb07361c28c2
org.openurp.platform.api	openurp-platform-api-cas	0.0.9		51f78d1a407ea42fbb9b63a976ef904bb3d353a3
org.picketlink	picketlink-build-tomcat	1.0.0		N/A
org.picketlink	picketlink-build-tomcat	1.0.0.CR1		N/A
org.picketlink	picketlink-build-tomcat	1.0.2		N/A
org.picketlink	picketlink-build-tomcat	1.0.3.CR1		N/A
org.picketlink	picketlink-build-tomcat	1.0.3.CR2		N/A
org.picketlink	picketlink-build-tomcat	1.0.3.CR3		N/A
org.picketlink	picketlink-build-tomcat	1.0.3.CR4		N/A
org.picketlink	picketlink-build-tomcat	1.0.3.SP1		N/A
org.picketlink	picketlink-build-tomcat	1.0.3.final		N/A
org.picketlink	picketlink-build-tomcat	1.0.4.final		N/A
org.radarbase	radar-schemas-core	0.7.0		55258e1fc12fca1dc87098818c0d97c7149fb6e4
org.radarbase	radar-schemas-core	0.7.1		1e5b407d96b92bcd18234d5beca3898dc47304ba
org.radarbase	radar-schemas-core	0.7.2		4e6e431250221eea15032909323e974bf84d79bc
org.radarbase	radar-schemas-core	0.7.3		678580394ef4b8a42c4b58432c3a7bf7038c7cc2
org.radarbase	radar-schemas-core	0.7.4		680c6a881983d2f3c2ca884ae7e97db0ba276778
org.radarbase	radar-schemas-core	0.7.5		e89c3219cb1d2675dc760282eec6a7e51948cb7f
org.radarbase	radar-schemas-core	0.7.6		1c7d0559d9167140b7281a0a34f0c7ba3f61c06e
org.radarbase	radar-schemas-core	0.7.7		59ec1b13b3186af1fce122c28f4a65dc66f7f4e5
org.radarbase	radar-schemas-core	0.7.8		74af651109c62093fdd4a3f97a55a0a287b3959e
org.radarbase	radar-schemas-core	0.7.9		20b413921751537c28b6c2785a973001d4b41134
org.radarbase	radar-schemas-core	0.8.0		bdc4786e945314e00c1aa49ca9b4d6dfc10e5f15
org.radarbase	radar-schemas-core	0.8.1		ddf083ecf84d6730a18b468bf81f28c4b495b3e5
org.radarbase	radar-schemas-core	0.8.10		e7462f12bb194f0e034cf033cb261b911fa65982
org.radarbase	radar-schemas-core	0.8.11		746cfe82ba409374040de82304867f81ebcca027
org.radarbase	radar-schemas-core	0.8.2		fbf5e20d48f5574e03e0418554cc64133bd57141
org.radarbase	radar-schemas-core	0.8.3		59761c626b43e023aac4d615b1282a7fa53a7dfe
org.radarbase	radar-schemas-core	0.8.4		0a550ec24555216ad3f5a4372f7bf809b27d789c
org.radarbase	radar-schemas-core	0.8.5		977e17d74b13ddcb5ec7fc17780da16f04efb4a5
org.radarbase	radar-schemas-core	0.8.6		ef7e0a11d56df9f6a98c18ce9ac52543718474e5
org.radarbase	radar-schemas-core	0.8.7		877a1fd53cab3980b7149590e98c96fbde107856
org.radarbase	radar-schemas-core	0.8.7-hotfix		5c2fdfe2b0fb5957887eb55bcdfb9f832ce040bf
org.radarbase	radar-schemas-core	0.8.8		855f788f7b00b5a7f55dd84fbf16477d2a22b839
org.radarbase	radar-schemas-core	0.8.9		69cd2e1893f2470a898e604cef1600a19055ab07
org.scalamock	scalamock-core_2.10.0-M4	3.0-M1		1dd55de971a7a85ecf8465c14520c3bef1754a6e
org.subscript-lang	scalap	2.11.0		f5e7eb7f04c3ce86cff40edbd7be35a0bea528e1
org.subscript-lang	scalap	2.11.2		f91bc9c55be7abedd97048dc866b42235147608c
org.webjars.npm	aurelia-animator-velocity	1.0.0		804f85583c283bc896b3b68101dce6359fda9b69
org.webjars.npm	aurelia-animator-velocity	1.0.0-rc.1.0.0		095f4028fcceb4502b14f501ad77840bf8c3c6fd
org.webjars.npm	aurelia-animator-velocity	1.0.1		84f3b69d15ba07806c5e41bf7dc1e2dfd9cf41ef
org.wildfly.security	wildfly-elytron-mechanism	1.10.0.CR1		e0113cbe1b467735d417fa688928438d3c652cd7
org.wildfly.security	wildfly-elytron-mechanism	1.10.0.CR2		4ac61208606d5f753c3d26ad1ad1368d30c4cbdb
org.wildfly.security	wildfly-elytron-mechanism	1.10.0.CR3		dbed92f54193772ddc308ade4bc05bb655c94645
org.wildfly.security	wildfly-elytron-mechanism	1.10.0.CR4		2f10e3127c5476ffcf5bbc35c3dd87af73dd3cd0
org.wildfly.security	wildfly-elytron-mechanism	1.10.0.CR5		f5a2895791a6806e4210a8eefc9202b9c530dc04
org.wildfly.security	wildfly-elytron-mechanism	1.10.0.CR6		04862cbac016dd2b177127c2fa2f8bfb67e3a097
org.wildfly.security	wildfly-elytron-mechanism	1.10.0.Final		93c33811343e468b8be19b3651ec819bf9ceea40
org.wildfly.security	wildfly-elytron-mechanism	1.10.1.Final		eb08c7a9840548df6d7eb05448d0d55b9e42f5f3
org.wildfly.security	wildfly-elytron-mechanism	1.10.10.Final		bb74e7758d7cf8d0da96524de89227209a2e193f
org.wildfly.security	wildfly-elytron-mechanism	1.10.11.Final		1aca4b01918f63e149773b5d0395f23eaf016fdf
org.wildfly.security	wildfly-elytron-mechanism	1.10.12.Final		b70286e83a717a3322013a506c84a1b4647bf2a4
org.wildfly.security	wildfly-elytron-mechanism	1.10.13.Final		873fb24775c1259a896ee2362aac18f160cd5615
org.wildfly.security	wildfly-elytron-mechanism	1.10.14.Final		ba8b906dac64bb7bde4e42d3a0a71a09c2fcb60e
org.wildfly.security	wildfly-elytron-mechanism	1.10.15.Final		188a99d4c08db8928467bd4a009f25ec272cc546
org.wildfly.security	wildfly-elytron-mechanism	1.10.2.Final		1f816c51d7cfd71470b7b34ed853ea8187f1550f
org.wildfly.security	wildfly-elytron-mechanism	1.10.3.Final		df2b589832775572e49c49974f53d5b65b42263e
org.wildfly.security	wildfly-elytron-mechanism	1.10.4.Final		3cd2956e2da70431adfa90d7a841075548db760c
org.wildfly.security	wildfly-elytron-mechanism	1.10.5.Final		6f5422eeeb3be1d3a6e53269fec83c2143ebaf11
org.wildfly.security	wildfly-elytron-mechanism	1.10.6.Final		0ebc66cf4876f609947513077ee055671665f4d5
org.wildfly.security	wildfly-elytron-mechanism	1.10.7.Final		4be3a46809b60e1d4c09a0da8c1f91b990348009
org.wildfly.security	wildfly-elytron-mechanism	1.10.8.Final		943ee249a2b667020d2c98ecb1ebaf2eb0f52597
org.wildfly.security	wildfly-elytron-mechanism	1.10.9.Final		300abe825805ce9aee8bd2cc63e86582e968da35
org.wildfly.security	wildfly-elytron-mechanism	1.11.0.CR1		b231c8eceaea0f042babd08e76a3d85b9ec219f2
org.wildfly.security	wildfly-elytron-mechanism	1.11.0.CR2		07e119eaa229988d72b43206ab05a34c2feb15b3
org.wildfly.security	wildfly-elytron-mechanism	1.11.0.CR3		a1d93bd0c201fb64ca1a8dfea535198d2d5b0a16
org.wildfly.security	wildfly-elytron-mechanism	1.11.0.CR4		0fede916d0ff73905ed2ca347af141a690df17ba
org.wildfly.security	wildfly-elytron-mechanism	1.11.0.CR5		7a470d5301da45c36b08937d9e70dc5bd90e0abd
org.wildfly.security	wildfly-elytron-mechanism	1.11.0.Final		15cddcf3bf30cbed2ea171b8fbca96cd609eb1e1
org.wildfly.security	wildfly-elytron-mechanism	1.11.1.Final		8fddebf50f3a6a29c640fb0f8ea48d7832d4a5d8
org.wildfly.security	wildfly-elytron-mechanism	1.11.2.Final		44ecb467bc2f0bc6483230492b332ef4c51085f0
org.wildfly.security	wildfly-elytron-mechanism	1.11.3.Final		2d430298f19d3fd2316e2114eb4da10c15a8d96f
org.wildfly.security	wildfly-elytron-mechanism	1.11.4.Final		126e87b1ecf990db07fb5808f5c4ba58fe2a703b
org.wildfly.security	wildfly-elytron-mechanism	1.12.0.CR1		957395ad626ce085a44ab1c98de9bdb685b07b94
org.wildfly.security	wildfly-elytron-mechanism	1.12.0.CR2		da2ac3bb3151ea26c3faeefbc1825fc50d3ce43e
org.wildfly.security	wildfly-elytron-mechanism	1.12.0.CR3		1a419645b5b818f48583b9b634dd5417b287a65b
org.wildfly.security	wildfly-elytron-mechanism	1.12.0.Final		8644225a5e3b40cd215b460a0fe2dcbb091934a2
org.wildfly.security	wildfly-elytron-mechanism	1.12.1.Final		8a3beb3d858406242b664ae4437d8fbd1455951f
org.wildfly.security	wildfly-elytron-mechanism	1.13.0.CR1		2bb25d1746f47dcdf6e5b6cc828129b746a032c7
org.wildfly.security	wildfly-elytron-mechanism	1.13.0.CR2		b07a0a93fa171d5e7e9c1e2bbd15b5cfe25bf002
org.wildfly.security	wildfly-elytron-mechanism	1.13.0.CR3		cb3a46865a1d1417cb7d7f9f1def7f6ab379db7f
org.wildfly.security	wildfly-elytron-mechanism	1.13.0.CR4		c59090562c7893d2ff3115831cf9c5c7c6239203
org.wildfly.security	wildfly-elytron-mechanism	1.13.0.Final		dd17889b69eedeb5bd2b300fba58ba31d668b305
org.wildfly.security	wildfly-elytron-mechanism	1.13.1.Final		1f2a23ff292de8bf6a12ff5da8d4a7d109107bd6
org.wildfly.security	wildfly-elytron-mechanism	1.13.2.Final		c05bdf4786d7400e74da852d06ee62aff5f4d951
org.wildfly.security	wildfly-elytron-mechanism	1.14.0.Final		52410b5e3273dbc6bc16da09da4c314704a7c243
org.wildfly.security	wildfly-elytron-mechanism	1.14.1.Final		5b87d265b82ec110fec383b07195d8fae316aa2b
org.wildfly.security	wildfly-elytron-mechanism	1.14.2.Final		5349745650d3e7c93e2e60625a44a90b661fc340
org.wildfly.security	wildfly-elytron-mechanism	1.15.0.CR1		e954c42a73a590a6186f51553510f41715fab36e
org.wildfly.security	wildfly-elytron-mechanism	1.15.0.Final		2c88ddee8d1248f340aa81e6b821651e359f0e18
org.wildfly.security	wildfly-elytron-mechanism	1.15.1.Final		4c5adbd70245c6e55b37440154a8a9313d6bfc66
org.wildfly.security	wildfly-elytron-mechanism	1.15.10.Final		5a9ae1aa6504993ad092370f29c3282c3e0f8a66
org.wildfly.security	wildfly-elytron-mechanism	1.15.11.Final		8d2f4e6f4d11e8367f92c076e375873090438653
org.wildfly.security	wildfly-elytron-mechanism	1.15.12.Final		da18c49d8b989d3e07c2f47e1655855234f420e9
org.wildfly.security	wildfly-elytron-mechanism	1.15.13.Final		4bf60a608e7b863b91d7dd408e9a12ecef039860
org.wildfly.security	wildfly-elytron-mechanism	1.15.14.Final		adda0dee472753f0ed7ee738b0951e4c2f74987b
org.wildfly.security	wildfly-elytron-mechanism	1.15.15.Final		44cacc89242c8d0aab38c8c8cfeeadf3de422431
org.wildfly.security	wildfly-elytron-mechanism	1.15.16.Final		f7903942811b1e467b6733b6816d6fd72b69fff5
