au.net.causal.shoelaces	shoelaces-jdbc-integration-tests-nodisk	2.0		6321bdcd7a849f62bae6404275417beafa69fcfe
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.12.1		7a585439cd6eab8befb30bb96034478c38e27787
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.2.0		511dc99df80f3b7d99ed44e686bc8e19443ccf49
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.3.0		85fa63cfb27310f2eca7a751ed23a638fc3bce41
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.3.1		93e3a2cfaaca519714ef197c6d865c8eb6af5976
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.4.0		1e8c2905bea90ce1598e4f7ba8f8a7ee7811a1a4
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.4.1		7f5cee738df9e54e42c88c851415f62d45d2cf81
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.5.0		7c8bed46c9259ef5ce1706fd287c32699d0ce165
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.5.1		59dcd2efb9feb474b11955dbc8cb7dc43dbce986
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.5.2		71feee5fa885e84d0b8dd328cb6b4891be5274e6
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.5.3		58363e5c91775da254c213723062025638eb017d
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.5.4		e682bfaa4e45ab1fbafb23dd359f62879c682ebd
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.6.0		c9cdff44d8f110a193055e8c933eb9157e867fb1
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.7.0		38d6a061e0a52f4755dc14b287a0b7db51885170
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.8.0		95ac30cca5c3f9ecdbe22788b818af11ac0c3877
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.8.1		e344f65a59ff273eb4b32101a955bd3a4b966651
org.wvlet.airframe	airframe-surface_sjs1_2.12	21.9.0		a9a5cf6d5b5be6acb23dcb1f59de6faf8c59e49b
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.1.0		ebecb04ac02878fe5efe904a681c3e5b87817ad0
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.10.0		3c90891dffbb62999b0a33ca3abb69f1cae9c998
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.10.1		18e6065902354a055c15949881c309a05e4fcfa5
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.10.2		b8747f205235b278cb6c27874d5bbcbeec8bb313
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.10.3		319ae8110dc742adb994d10b4185e3dfd4bec83f
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.10.4		9176294e406c23afd0bd27ef26179d4ebc538c34
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.11.0		932e8ad935a511e5464dc17d681a9238cf666ca4
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.11.1		b1f870da4b2bcbcfc440eed935dcc416eed54e72
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.11.2		39437433d2ba4c76f3b6592afc468a6de05238e6
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.11.3		a67c7090c2433c95aa4534534a9784a19c8f9e7e
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.11.4		c940360706cf822a163e652e5fb1b565dac2caac
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.12.0		e84c3fcd91f6a1117b334ecc57dae288c60ac0eb
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.12.1		3a7ad89fe326874a8b4c6a2d570bd2cc19a38bf8
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.12.2		916ffce5f543a4cca6d29c0420c332773711321f
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.12.3		78b27931b50f1f99eb332bf6e8faed5850507492
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.12.4		73202f54f4dca5653866b8203b516288be6de421
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.12.5		101eae89ee007a1598c0c077ec38477a0ff00be8
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.12.6		a8ee57f6e8136044b822e5c1f684779fafdcb350
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.2.0		0dab974d531e97bbaca67448be279ca68d7ea1a7
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.3.0		27d641fbb6d6929da2562d55108b68e64dc439bd
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.4.0		e335ef27e0ced184ace57e11027bb9d627efbead
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.4.1		b82a4ddc0b018f91ad88123fc645efb2781c7325
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.4.2		09da801fc2b6a8256b7ac8ff1c6564180d29097a
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.5.0		3b4124a1bf35065b5daec5643126755af51895f7
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.6.0		4a5ca505c6cc2f54c9c8de22ba3fdb160b35dca2
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.6.1		d6e7cb051b89ffe2fe92c653306e5fb9baee6872
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.6.2		d47e9cbcb7b87ece518026a03506e3acf0abf582
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.6.3		b5e3f1c3b2a94d3b3faa043a167ab22f2f1f9d4f
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.6.4		1c5971c76f5f1e71850c1541fc35e341cdf9ae58
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.7.0		6601e9a8ae8bfec361c07c13f782c5880a242457
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.7.1		2ce3b31cfc529a81bf3b27302dc0c1ef2d505201
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.7.2		4dd41c082a14c90f5fc3cfee6386e4124cd47410
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.7.3		4e67615115785f1b01e0970c7181fdac8ce5c3ad
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.8.0		384cfb54b6e5dcd2176c7e8831a78e829d0d1a41
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.9.0		a5076e71d44173230092888c413e863f8b0764f9
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.9.1		fa5a6f35c543ad010cfe45571ae1fd12e7aa78c8
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.9.2		7f83223df3fff98a360e29e00666010f817de164
org.wvlet.airframe	airframe-surface_sjs1_2.12	22.9.3		3be909f1d7b2fd60a52f441ba553ba362937843a
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.1.0		d94fb471f7ba4284d52796173667141f26842d08
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.1.1		cec69886b01c154ef0fd6cf2364d643c0358886f
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.1.2		c171eda24e532020ac4c3bb5b008b01787b3f265
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.1.3		879b25e5fe28a821e262bb6cded4678b49c20aa4
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.1.4		bdf6a6b82bc493f278e8948e1603d35d2563748f
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.10.0		e8490274264a1bf53a991e24661dbda5c17bd3be
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.11.0		83a0ac477a82d2e74cde7bd600cce0953f3a62a0
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.11.1		c699acc7f26b2978ccd2c99713e9110f05eb1057
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.11.2		3666d5c6fc1670618b40edcea83778e427d5e232
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.11.3		37623a5ccabf1c07197cb86a941cfee23c91e59f
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.12.0		86742ba7a9d225b0246246f4eacc2dc709432e22
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.12.1		8568466632e0f3e82965c446b0e964ceda445d07
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.2.0		d482ca7fca52bffc7cbee36b47022a664a25adfa
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.2.1		b7e8ca5d4c33fdaaf94545f496df839f12b87d33
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.2.2		000b65862103e40d710da7972908fd19af3f72be
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.2.3		0bcbcc37eb4683f0c6d8f7ec5f208def397d26e7
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.2.4		6db259dcb3a54a5edd3c52eb7e87cc5155f3f18f
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.2.5		46fb06e87cd05494e6f86fd71ed3e851cbd6c0d2
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.3.0		eca0934ab976642ec2d44606ac1e995a80141876
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.3.1		d52be2aa53260704469f5c08243f96fb4a094f04
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.3.2		bbee4e85ce5648bae1f3ded13687af487c5af9fe
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.3.3		7d098618f26a06c98a445b6609700b45e7639f5c
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.3.4		8433b0166685e3227b8c9860edc91da8d36f21c5
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.4.0		09ffaf379539af57979460411c3aea1ad2468214
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.4.1		a86927b7209647f22380a635753816f84e64d77a
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.4.2		5862abfe717ca274657f410925bf80682e6f4add
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.4.3		0ea235329db1406aff956e4b4c264cb2545c960c
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.4.4		0e670b0141fa3b707118ba4e8352e8b06589ea53
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.4.5		7ac5a62598916c002edd5cf469923fc1d0e3654a
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.4.6		6b6755e7aa370e191949af05824753922e45cfde
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.4.7		859c4d6bac5f3355117e83560d75aefc5aefbb76
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.4.8		d08575b9d9125b426c0035407874b46980d74ea2
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.5.0		e4ca9dd047dc1d0f6744192bc01d108603187c30
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.5.2		e4e485dce61c0762dd097190de5d05c4047ef99c
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.5.3		3ad44ee7d41a71b2908b33b9ce0f69db15d771ea
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.5.4		8c5947603de4de9a3d5d347279e353d39824dfb2
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.5.5		dce4069befc2b413be8744b6befeab6243c5541d
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.5.6		ec7dd3623bf16b3d9f4546747ce61d09229cae3b
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.5.7		43531ebfc5b1ecc94f418380a2eee86252954da1
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.6.0		d686f553902f165835f98c6080df7af01731e4f6
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.6.1		b48a808ae296bc4d8b82b823df0d784fb5257312
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.6.2		84fe90867be5b937ce1aaf39a61e56524387b1e4
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.7.0		0c685ec2e10c1d6511e005efbf32eaab75a262f4
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.7.1		e8f934a825e06995cbfabc3e901c4a292090e92b
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.7.2		685aac010f6d22bacf83ee29d5d19c864afdf783
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.7.3		a1ddbeed062e3fc82ca62574506b31f8c842f6ef
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.7.4		55ea50582052d1d9c28bbf73716bfdbd2c76084c
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.8.0		11bb0a94a048454fba1a357ad4146f3e9dd9344e
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.8.1		1a7dd4183363e3ee4f69b842ed7d599b60e8d056
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.8.2		4491a71f2c5d1e39c9a3ffc6f8034bed81aee3b0
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.8.3		840d8f659919a9c0c4c16533bc1a57c6cbbe09cd
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.8.4		358b73eb3f72eb6d703eec576aecf19a26bcd19c
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.8.5		ee2e079d9254ab9c99fedc69d68138ba544fe6f0
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.8.6		3bde2357f9ec5fb3b238bd3c8068cad52ecc1ce8
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.9.0		989f9f012812173d43c8a95694b75b4364273669
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.9.1		436f80a55db5daa726bcb672d0d4d6c21a4288ff
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.9.2		3b44b43246590a70a3b09609dc35075a7e529ca0
org.wvlet.airframe	airframe-surface_sjs1_2.12	23.9.3		adb519e1494f0cdea8d8e3f82923aaa845b3b84f
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.1.0		d0661e443966f0acbe086e86be8da601d25e42d4
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.1.1		5bd9119664b6504754a2d1dcafb729bd37c1b130
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.1.2		ba16b6d473b2e3684ba3218af39838f2f7ba7e7f
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.10.0		ed8371c1fa4b6d9ea57839bd0cec96e44be5cf56
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.11.0		0760df62a70c5983182a11a46d99ee5527351849
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.12.0		46550d33d529fecb12eb77d483ca06aa2f1e9a45
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.12.1		f1beda9b1c003a4188d5ab913b5844f285c3e72d
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.12.2		078aead50ec9422c0523df659b9cf24a1c64b528
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.2.0		3855ade61bd43a6c308a0cf8b49fc0305e8fcb7f
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.2.1		bb1c7562b14a7359bd733e7898bc14d38dbc89f0
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.2.2		bf86e89f1a783c368947ade81c6cd39156bfc87a
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.2.3		8bbe5a66b33838faed72666f97d00da1f61b5762
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.3.0		1e43414dc2dd4ba19504c24759475f36cbda4f9f
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.4.0		950ea015b2b5a2ef89041f7918161aad8c109030
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.4.1		9c813ca3470dfc5770e146cbca3d08591d6633fc
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.4.2		d9fc835f457e1a88e063a293ba1456ec88e40216
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.4.3		287bd6183b365379422260ea43c6eb7a230f4cb7
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.5.0		94c05936b7dc5809cf69c55f09f1b8015da410de
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.5.1		e134f100677e79052a9d798912a8996c366317e8
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.5.2		cc0302ef180830efbfe5b58f170d2a490530e1e4
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.6.0		e57aadb220efc1edfaf1c809175fd0b7897786ca
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.6.1		4a95a5e3ad9b2ea02eb360a5000b1f38768f5edf
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.7.0		4dd30dbefbebad300eb6a9cd2ccc453f04ab195b
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.7.1		d669f6dfc95cf33dcfd97732a178c976c5fa75d5
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.8.0		7b7d83d0d27e152e45b93a4b7a824d3ce4c1d354
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.9.0		03cc185bc8c57e615036c04b343208123c117150
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.9.1		86ac3d76f8793eaf4aeb414403fed6f3389219aa
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.9.2		89048c01d23bcab09bbe7805a64a0e47a2af55dc
org.wvlet.airframe	airframe-surface_sjs1_2.12	24.9.3		eef0339e7f7c911c78f4075acbc431207275b220
ru.hnau	android	1.0.0		N/A
software.amazon.awsconstructs	wafwebaclapigateway	1.121.0		793e5e5de928480ba7ccaacb4584914c3e922fac
software.amazon.awsconstructs	wafwebaclapigateway	1.122.0		f8a3c98faf84f00945dbec6a2580f5d125c7e884
software.amazon.awsconstructs	wafwebaclapigateway	1.123.0		b57fad7451971c4057f7a0b6cf681130cc5680de
software.amazon.awsconstructs	wafwebaclapigateway	1.124.0		0be6e86fee4422c8e34a1ba3bd7ad5f067fb547a
software.amazon.awsconstructs	wafwebaclapigateway	1.125.0		3b39243654c627202f7a1d1c5c341576f6fd670f
software.amazon.awsconstructs	wafwebaclapigateway	1.126.0		24566ec9addd45c1297f86bf78bf97ff1ca61603
software.amazon.awsconstructs	wafwebaclapigateway	1.127.0		1f793a3191b5aa042585b27c6ae04d1564dcedc6
software.amazon.awsconstructs	wafwebaclapigateway	1.128.0		519673e7c86f9e16b2f9819500983450fdb902a1
software.amazon.awsconstructs	wafwebaclapigateway	1.129.0		ab5e3748f6b0ff2c0eb8c573a7340b6b7edbbccf
software.amazon.awsconstructs	wafwebaclapigateway	1.130.0		fedc15c03405dcda26371592b4f3323eff0bebb0
software.amazon.awsconstructs	wafwebaclapigateway	1.131.0		9c63bd9e74356f33ef458313fc2064f92b0bf695
software.amazon.awsconstructs	wafwebaclapigateway	1.132.0		3d1580fd427407df920b2990ac46c8013bc980da
software.amazon.awsconstructs	wafwebaclapigateway	1.133.0		a5d2dc6872fce2dc290f5bb8d869c5a5c4be21ac
software.amazon.awsconstructs	wafwebaclapigateway	1.134.0		a7408a451931dd590b2913f47e3baea2214402b2
software.amazon.awsconstructs	wafwebaclapigateway	1.135.0		85d7c61d381f9b5373e55796c87143d82378eedc
software.amazon.awsconstructs	wafwebaclapigateway	1.136.0		9af2c964e62a4665f2bf153b8c2a0bffce5ff75b
software.amazon.awsconstructs	wafwebaclapigateway	1.137.0		71765fe589a9b9b92bc3e3af617488cde7309ca2
software.amazon.awsconstructs	wafwebaclapigateway	1.138.0		b6c3b30602e43780a30b415d34d472587157711f
software.amazon.awsconstructs	wafwebaclapigateway	1.138.1		d36d91c5dcc8a64f61e8f3b41456dd7357f45034
software.amazon.awsconstructs	wafwebaclapigateway	1.138.2		4c08e2ccd463580d6221447f6e59cef6debd225f
software.amazon.awsconstructs	wafwebaclapigateway	1.139.0		700350aa2843be89ba713c6a4b7a4726e33aa088
software.amazon.awsconstructs	wafwebaclapigateway	1.140.0		224756bf3a949b3aba0c2392bcc9425471834c29
software.amazon.awsconstructs	wafwebaclapigateway	1.141.0		fd796616b3476576695ed01a4e56079aa804c8e1
software.amazon.awsconstructs	wafwebaclapigateway	1.142.0		fee9fe3171067fce81f022c695ff749cba8b6e7a
software.amazon.awsconstructs	wafwebaclapigateway	1.143.0		aac68c57e815591b212427308b6b1c021401fb86
software.amazon.awsconstructs	wafwebaclapigateway	1.144.0		88ff6a6b922aa8f15653774f22f22f5f0679e94f
software.amazon.awsconstructs	wafwebaclapigateway	1.145.0		499c7158b25e00b7f4e2f716569403883b3ece9b
software.amazon.awsconstructs	wafwebaclapigateway	1.146.0		d49a4b655dd45f98dcf4a8a7bb837570fe1d6e9b
software.amazon.awsconstructs	wafwebaclapigateway	1.147.0		1c71c53dc2328f76bce805546a06bd2503bd4836
software.amazon.awsconstructs	wafwebaclapigateway	1.148.0		80f5b54320cba1c8d29535f66a52f8404819783f
software.amazon.awsconstructs	wafwebaclapigateway	1.149.0		b1bc7a9e664b06fd7e4f996413239a5a098d0444
software.amazon.awsconstructs	wafwebaclapigateway	1.150.0		7bb4f6d8549af828809429f48831736c37707999
software.amazon.awsconstructs	wafwebaclapigateway	1.151.0		d1fc010810e897a75b2f06c49e6a4b2caf38de9e
software.amazon.awsconstructs	wafwebaclapigateway	1.152.0		19db0dedb4dd87a393697423e80c913c9a5336a9
software.amazon.awsconstructs	wafwebaclapigateway	1.153.0		04d4574801e99a640f898c9f709788eaebf81eac
software.amazon.awsconstructs	wafwebaclapigateway	1.153.1		7182578779d9396c6ae86f4ae547eb7f0cd1cc3e
software.amazon.awsconstructs	wafwebaclapigateway	1.154.0		99f02c73e380b4a0f2b9d6b632a154e9804ed048
software.amazon.awsconstructs	wafwebaclapigateway	1.155.0		ef24b2e23ea5b8f93171500c4594eadb3ec41877
software.amazon.awsconstructs	wafwebaclapigateway	1.156.0		0ee95fb24c52ecbc731d348b877a8e408a3e54a4
software.amazon.awsconstructs	wafwebaclapigateway	1.156.1		b8ecbbc8ff194fc1b5ccc9a69cee0a50ee8a3209
software.amazon.awsconstructs	wafwebaclapigateway	1.157.0		86eb02cbeaa830d0068a568846afc7143f3b4649
software.amazon.awsconstructs	wafwebaclapigateway	1.158.0		2b3170ee759073c9a24ca86ab923f70930de9500
software.amazon.awsconstructs	wafwebaclapigateway	1.159.0		a54ace065fcdec0c50f18604f91166fe5c5ba173
software.amazon.awsconstructs	wafwebaclapigateway	1.160.0		cc4f11f92b11abf0eda4cdbed0cfc819ab19a891
software.amazon.awsconstructs	wafwebaclapigateway	1.161.0		3af34e8c243a928f99c2b2fd7afd6fefc29f0d2d
software.amazon.awsconstructs	wafwebaclapigateway	1.162.0		4674d4aaeff1913908722679a07529beacf85a04
software.amazon.awsconstructs	wafwebaclapigateway	1.163.0		c8b548d294af4e1cdfcaa4ef8ae121a7418df5e8
software.amazon.awsconstructs	wafwebaclapigateway	1.163.1		01584d917fd0a63e15c23975f223fe8a158b40e9
software.amazon.awsconstructs	wafwebaclapigateway	1.163.2		26adc0cd1cb049f80a3e09b532b8c38cfc34fdb6
software.amazon.awsconstructs	wafwebaclapigateway	1.164.0		81b705b628540e3a7e0b3016a3eb716710022f1a
software.amazon.awsconstructs	wafwebaclapigateway	1.165.0		6aafcd8d01eabdc5c13de8c4b84e02487e990016
software.amazon.awsconstructs	wafwebaclapigateway	1.166.1		a8816e673018d4f464ec7d4720c7414d7c78ce56
software.amazon.awsconstructs	wafwebaclapigateway	1.167.0		f60b407713c5ef79ca88adac7d1ae21ae4287eaf
software.amazon.awsconstructs	wafwebaclapigateway	1.168.0		bd2221f68e2a34c7a74f55eb1ac9afd019c51603
software.amazon.awsconstructs	wafwebaclapigateway	1.169.0		1b8a02dd054a7491441329c90c64ce008f5487ae
software.amazon.awsconstructs	wafwebaclapigateway	1.170.0		c79923245f42494369f2b0f84e4beb85521dc543
software.amazon.awsconstructs	wafwebaclapigateway	1.170.1		a2019645c67780adcf1b57bb5f470d9341e88d80
software.amazon.awsconstructs	wafwebaclapigateway	1.171.0		073fd25c3d1747da44467d14e2ae9644f25d52fa
software.amazon.awsconstructs	wafwebaclapigateway	1.172.0		d49b2f1226606e15c93942b995ed838fd5baec44
software.amazon.awsconstructs	wafwebaclapigateway	1.173.0		0020022b933612a0a8785953d1174e739e85ce09
software.amazon.awsconstructs	wafwebaclapigateway	1.174.0		de498883342fa2e72f8161a5e662013fd7818265
software.amazon.awsconstructs	wafwebaclapigateway	1.175.0		c4472b50b6791499f3113ba8a29b84ce9e28ea36
software.amazon.awsconstructs	wafwebaclapigateway	1.176.0		e91a583b1062e5b70212966567c3577f6d2fb658
software.amazon.awsconstructs	wafwebaclapigateway	1.177.0		c34662cd3f7e63bf9eabc96396ee95e488442019
software.amazon.awsconstructs	wafwebaclapigateway	1.178.0		97218c664e72576d2b48b759d43f646c805395c2
software.amazon.awsconstructs	wafwebaclapigateway	1.179.0		75c536662fa715e89c05bfd7c898d7a65da331c5
software.amazon.awsconstructs	wafwebaclapigateway	1.180.0		8bbb3ff4be7b0c7e69065c77a82ceea9a798818c
software.amazon.awsconstructs	wafwebaclapigateway	1.181.0		869fd92328dd6cf4746965042de7fa4a128707ed
software.amazon.awsconstructs	wafwebaclapigateway	1.181.1		75bcafeab7b1fe0d2c488743e32a0fcae4d8e460
software.amazon.awsconstructs	wafwebaclapigateway	2.0.0		452d44efd529e99c155e9e858a9879dad28f01d9
software.amazon.awsconstructs	wafwebaclapigateway	2.0.0-rc.1		0b26e72bca3fd724fba8767d2a25c8a2dde70572
software.amazon.awsconstructs	wafwebaclapigateway	2.0.0-rc.2		701975de2fa713c2c858e4c2581a8dd9e4b85a82
software.amazon.awsconstructs	wafwebaclapigateway	2.1.0		4c9a4999c5ebefb191a616addaba3fddb60151f1
software.amazon.awsconstructs	wafwebaclapigateway	2.10.0		f35ad9807a6ab2132e7c6c567554c80d34ca9081
software.amazon.awsconstructs	wafwebaclapigateway	2.11.0		415f2c70594e80db991b8b1d6e885927d0af8689
software.amazon.awsconstructs	wafwebaclapigateway	2.12.0		27a8f4dc1b70becda4761c099238bcfe71b3f511
software.amazon.awsconstructs	wafwebaclapigateway	2.13.0		11f2666ddd13dcbffa186333177658cad1751fb3
software.amazon.awsconstructs	wafwebaclapigateway	2.14.0		a374738174ce81dc117e717cf00c4ce40ed76eec
software.amazon.awsconstructs	wafwebaclapigateway	2.16.0		ed2c21247e917163be33b68285acf78549bd5fc0
software.amazon.awsconstructs	wafwebaclapigateway	2.17.0		d4aba93c59976b1f5a81ba04642aab9c5b938ab7
software.amazon.awsconstructs	wafwebaclapigateway	2.18.0		ab0d3fd55f3dcd379632d4ec6243a5680c5f1626
software.amazon.awsconstructs	wafwebaclapigateway	2.19.0		3d8eaa8137b4e670901956f64520c2dfbbb0a9bf
software.amazon.awsconstructs	wafwebaclapigateway	2.2.0		5ba1d7fc3d199e78866288dde5caa046f1e9bf63
software.amazon.awsconstructs	wafwebaclapigateway	2.20.0		68b61b67bb0da22999f9c306bf0802643def79a2
software.amazon.awsconstructs	wafwebaclapigateway	2.21.0		40d02d9cfbd1715e40861ba759cda40a7205e567
software.amazon.awsconstructs	wafwebaclapigateway	2.24.0		1cb8591108fd50f7514793b7f5235ab9409029a8
software.amazon.awsconstructs	wafwebaclapigateway	2.25.0		08cd7f37cffd9399f301e3def7f0958a2b70cd15
software.amazon.awsconstructs	wafwebaclapigateway	2.26.0		b804e8fb3fb2d12e2c37fb53caaed9618200fb0b
software.amazon.awsconstructs	wafwebaclapigateway	2.27.0		42db5a4774da062b8eba09bc3342b8ebcbbd1ae9
software.amazon.awsconstructs	wafwebaclapigateway	2.28.0		3b1939bdec03fa1f1931992c32fcf2dd45c93fe0
software.amazon.awsconstructs	wafwebaclapigateway	2.29.0		f776478b2876c8c02f84582d0c42e5994cfe9632
software.amazon.awsconstructs	wafwebaclapigateway	2.3.0		d6dd55e620ccf90ab1eeffb53e0e23d54354e2a3
software.amazon.awsconstructs	wafwebaclapigateway	2.30.0		6b2a0c1ad6a60fc95f16b1801628dcbc7f24a122
software.amazon.awsconstructs	wafwebaclapigateway	2.31.0		a96eaf38e86c0028da53e5aec9ff65cb9ac15629
