app.habitap	swipereveallayout	0.0.1		N/A
io.ktor	ktor-server-resources-tvosarm64	3.0.2		0e0f0705491353cfc6bddb1da8ba8ccd48d3c248
io.ktor	ktor-server-resources-tvosarm64	3.0.2	metadata	21b67a740dfc9a7fe03c398fc931f99974fbfbbf
io.ktor	ktor-server-resources-tvosarm64	3.0.3		76e705bd48590008e0837139de6bda3d66944a4a
io.ktor	ktor-server-resources-tvosarm64	3.0.3	metadata	b3519d634926848aa20be32f61f184ef43ef0c07
io.ktor	ktor-server-resources-tvosarm64	3.1.0		f4c9a3f5b492cf1f746f623b3b12c578830c1cc3
io.ktor	ktor-server-resources-tvosarm64	3.1.0	metadata	6d4f4e5572eb705362dbe5fb556aafda9a6dde9c
io.ktor	ktor-server-resources-tvosarm64	3.1.1		4e8037de86ed74d9a38f9d9a218ba8d4e45c05e0
io.ktor	ktor-server-resources-tvosarm64	3.1.1	metadata	13e14913985c47743553d3cd44d4d39219fa4c68
io.ktor	ktor-server-resources-tvosarm64	3.1.2		68f36f861b182ad81abccfa56050786dfd8b88f3
io.ktor	ktor-server-resources-tvosarm64	3.1.2	metadata	bb4d93f957ac5f9c501dbedb5db91ef8f6c1138c
io.ktor	ktor-server-resources-tvosarm64	3.1.3		8e3b8e5c48eeb7184b13bf09805ccae32166ab55
io.ktor	ktor-server-resources-tvosarm64	3.1.3	metadata	1820f3c444eca6761a7273895f0cea40863c2bbd
io.ktor	ktor-websocket-serialization-js	2.0.0		bbaae68395b7cb845338b12b36f4195ba5bcd7b6
io.ktor	ktor-websocket-serialization-js	2.0.0-beta-1		a29fc311b3bb9d4627bcd82db50b6bf024835fe0
io.ktor	ktor-websocket-serialization-js	2.0.0-rc-1		8dd3b3d141b6ef78be49b49d0e625f8d08fcf448
io.ktor	ktor-websocket-serialization-js	2.0.1		fd52ecafa1f7be216c4fd1e0e23ca82c37266f1f
io.ktor	ktor-websocket-serialization-js	2.0.2		9c4b79a9cb93f873a9115739a65e50fe45e3a0b4
io.ktor	ktor-websocket-serialization-js	2.0.3		50815166fdd7ca58e079b6d866a6b74939facecd
io.ktor	ktor-websocket-serialization-js	2.1.0		d6bc109c58ad8db992f4a321d86753733aad526e
io.ktor	ktor-websocket-serialization-js	2.1.1		17627cd61a4deddc8d14bfa0bb44837542042a89
io.ktor	ktor-websocket-serialization-js	2.1.2		1786858ecaa54129c865a3aaa3857e78de84ef5e
io.ktor	ktor-websocket-serialization-js	2.1.3		b4da1d7fa0f31939e1503d4262aba8c3e5c93b82
io.ktor	ktor-websocket-serialization-js	2.2.0		363a706127379dcabc3b705097e2d3f688698480
io.ktor	ktor-websocket-serialization-js	2.2.1		a063331251a4a258a7a6f5fbee91a5b88a89865a
io.ktor	ktor-websocket-serialization-js	2.2.2		a063331251a4a258a7a6f5fbee91a5b88a89865a
io.ktor	ktor-websocket-serialization-js	2.2.3		a063331251a4a258a7a6f5fbee91a5b88a89865a
io.ktor	ktor-websocket-serialization-js	2.2.4		a063331251a4a258a7a6f5fbee91a5b88a89865a
io.ktor	ktor-websocket-serialization-js	2.3.0		N/A
io.ktor	ktor-websocket-serialization-js	2.3.1		N/A
io.ktor	ktor-websocket-serialization-js	2.3.10		N/A
io.ktor	ktor-websocket-serialization-js	2.3.11		N/A
io.ktor	ktor-websocket-serialization-js	2.3.12		N/A
io.ktor	ktor-websocket-serialization-js	2.3.13		N/A
io.ktor	ktor-websocket-serialization-js	2.3.2		N/A
io.ktor	ktor-websocket-serialization-js	2.3.3		N/A
io.ktor	ktor-websocket-serialization-js	2.3.4		N/A
io.ktor	ktor-websocket-serialization-js	2.3.5		N/A
io.ktor	ktor-websocket-serialization-js	2.3.6		N/A
io.ktor	ktor-websocket-serialization-js	2.3.7		N/A
io.ktor	ktor-websocket-serialization-js	2.3.8		N/A
io.ktor	ktor-websocket-serialization-js	2.3.9		N/A
io.ktor	ktor-websocket-serialization-js	3.0.0		N/A
io.ktor	ktor-websocket-serialization-js	3.0.0-beta-1		N/A
io.ktor	ktor-websocket-serialization-js	3.0.0-beta-2		N/A
io.ktor	ktor-websocket-serialization-js	3.0.0-rc-1		N/A
io.ktor	ktor-websocket-serialization-js	3.0.0-rc-2		N/A
io.ktor	ktor-websocket-serialization-js	3.0.1		N/A
io.ktor	ktor-websocket-serialization-js	3.0.2		N/A
io.ktor	ktor-websocket-serialization-js	3.0.3		N/A
io.ktor	ktor-websocket-serialization-js	3.1.0		N/A
io.ktor	ktor-websocket-serialization-js	3.1.1		N/A
io.ktor	ktor-websocket-serialization-js	3.1.2		N/A
io.marto.aem.vassets	aem-versioned-assets-parent	0.0.1		N/A
io.marto.aem.vassets	aem-versioned-assets-parent	0.0.2		N/A
io.marto.aem.vassets	aem-versioned-assets-parent	0.0.3		N/A
io.marto.aem.vassets	aem-versioned-assets-parent	0.0.4		N/A
io.marto.aem.vassets	aem-versioned-assets-parent	0.0.6		N/A
io.marto.aem.vassets	aem-versioned-assets-parent	0.0.8		N/A
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	1.0.0		N/A
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	1.0.0	metadata	acc202bb738defef2f9ce708221cc2d93dda4e19
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	2		N/A
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	2	metadata	cd9dbe066771c11b574b5d09bfd7a83320952213
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.0		N/A
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.0	metadata	d02f162ac6a6dca8751c1c8589e5ea9555609d00
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.1		N/A
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.1	metadata	b346c5968eb2fc966c1050faae8c362bce42dc06
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.2		N/A
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.2	metadata	439e17225e4ee49246f83170410ae5397b64bc72
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.3		N/A
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.3	metadata	e3e11eb4f4416660f2b9d8e60c169ad64e6b054a
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.4		N/A
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.4	metadata	fbcf8a0c01ccfef43b910310a41ca714d8b6894c
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.5		N/A
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.5	metadata	5b846f98802be570379f72eb0f955165082c8eda
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.6		N/A
io.matthewnelson.kotlin-components	request-extension-navigation-watchosarm64	3.0.6	metadata	93c23849b95088324413421e23b02e8cab2dc5dd
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	18.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	18.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	18.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	19.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	20.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	21.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.13		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	22.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	23.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	24.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	25.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	25.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	25.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webAppSecurity-1.0	25.0.0.4		N/A
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.10.0-alpha		0a3b46640b78a56e4e19325e1dedff098532154c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.11.0-alpha		b596eea74152bd28fc4df95a318d10c633e6757d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.12.0-alpha		506157714156e4cf9d261113cab31c68a0fb554e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.13.0-alpha		1864ae9097561f4aa22ec2a46a3c4c681d7418e6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.13.1-alpha		cc1f8fac46686ec2124b2ba4ba55695eeb896998
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.13.2-alpha		1f1162acc5b190bf16967b3b9166fa4008c919e4
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.13.3-alpha		84d37436659d5d34fa066e067d98432c6fccd6b4
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.14.0-alpha		aba6e76ea1d145f74abd60e1a1fedd1ffc3653b3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.15.0-alpha		2eb39b17fa152fa232d9933e9b5649cefba2afd4
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.16.0-alpha		0b7819c491fd8bfc7f37759b025b98706dc78d40
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.8.0-alpha		eca7cd05b10c8e9f244c0e063d226c099d242ad1
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jaxws-cxf-3.0	2.9.0-alpha		1ca4887827610565e605d541efa2b75a1d6440ea
me.lucko	helper-parent	4.2.0		N/A
me.lucko	helper-parent	5.0.0		N/A
me.nathanfallet.streamdeck	streamdeck-kotlin-sdk	1.0.0		d1c9f05fcfa1a6914cfaac344751efea4400fda7
me.nathanfallet.streamdeck	streamdeck-kotlin-sdk	1.1.0		00d72aab15c1d82ece4aeebba234dc19cd5171ab
me.nathanfallet.streamdeck	streamdeck-kotlin-sdk	1.1.1		00d72aab15c1d82ece4aeebba234dc19cd5171ab
me.nathanfallet.streamdeck	streamdeck-kotlin-sdk	1.1.2		f1611e65a17d1126738eb8c6e40ba43dbb928ae6
me.nathanfallet.streamdeck	streamdeck-kotlin-sdk	1.2.0		64f61d64c91c199681e268f46b125723a59abd4f
net.oschina.wp3355168	parse-lib	1.0		c4e2da87b4a9a29e2648a69e7090017af2cb01a6
net.oschina.wp3355168	parse-lib	1.1		N/A
one.block	eosiojavaandroidabieosserializationprovider	0.1.0		N/A
one.block	eosiojavaandroidabieosserializationprovider	0.1.1		N/A
one.block	eosiojavaandroidabieosserializationprovider	0.1.2		N/A
one.block	eosiojavaandroidabieosserializationprovider	1.0.0		N/A
org.apache.ace	org.apache.ace.repository.task	0.8.0-incubator		597cd4abae0c00ce0e7b082695a6c827a83b74e5
org.apache.ace	org.apache.ace.repository.task	0.8.1-incubator		132e01ffa64ebc2800ad88512222db3c64591b0d
org.apache.juneau	juneau-rest-client-utest	8.1.0		9abd53775fde61e4c07d74f20dbd9614c815a1ef
org.apache.juneau	juneau-rest-client-utest	8.1.1		91f775bdd6cb993c6973cbc9c272de89966ec38e
org.apache.juneau	juneau-rest-client-utest	8.1.2		9fac49892c6669a61711cea0908ae18957e607de
org.apache.juneau	juneau-rest-client-utest	8.1.3		e18be6c5420c84a651cd33495552027e25cf3d61
org.apache.juneau	juneau-rest-client-utest	8.1.4		6375b43e21bcaa7cf636e4e61fe606dfa24122be
org.apache.juneau	juneau-rest-client-utest	8.1.5		49b09391031991351218dd45e96ad2bdbcdb7643
org.apache.juneau	juneau-rest-client-utest	8.2.0		9b87dd7de0bfdd349ca09044206b2cdbcc137662
org.apache.sling	org.apache.sling.contentparser.xml-jcr	2.0.0		70dd1147db50fd50ce9a798d31058091085ccbd5
org.apache.wayang	wayang-flink	0.6.0		N/A
org.apache.wayang	wayang-flink	0.7.0		N/A
org.apache.wayang	wayang-flink	0.7.1		N/A
org.apache.wayang	wayang-flink	1.0.0		4028f112c7f249bd651f178da169e34a1a83c1a5
org.apereo.cas	cas-server-support-javamelody	6.1.0		01f21352690fe2eefd18036fb61f7b7aa59424e3
org.apereo.cas	cas-server-support-javamelody	6.1.0	resources	0104b00ffc4ccaeb0283900837ef0cb1714088ae
org.apereo.cas	cas-server-support-javamelody	6.1.0-RC3		cb35f52d6a45e677f7fa887e86e26311409c8dfa
org.apereo.cas	cas-server-support-javamelody	6.1.0-RC3	resources	b05bdf3bbf481febaec4c819df364efea9650ac3
org.apereo.cas	cas-server-support-javamelody	6.1.0-RC4		7f5c276bce01c65c77bbdc5f467b1c8487c2a035
org.apereo.cas	cas-server-support-javamelody	6.1.0-RC4	resources	eee0113875d4807381081bf018fbae1e2d2b8b79
org.apereo.cas	cas-server-support-javamelody	6.1.0-RC5		f9d923d91ef444ca112a690f9260d40f0cd93c1f
org.apereo.cas	cas-server-support-javamelody	6.1.0-RC5	resources	ce2973706a7090a9802af0039473427ccda91706
org.apereo.cas	cas-server-support-javamelody	6.1.0-RC6		f1b935407e6e729871752f7801605dc90feb5a6f
org.apereo.cas	cas-server-support-javamelody	6.1.0-RC6	resources	05b49ba5ee00d1e23793f6172f5bf3b59c10b58b
org.apereo.cas	cas-server-support-javamelody	6.1.1		2447f199328dd27fc4222ebca1414f5af05baec8
org.apereo.cas	cas-server-support-javamelody	6.1.1	resources	9ded65816555169ca7285eb906031f48f1d72660
org.apereo.cas	cas-server-support-javamelody	6.1.2		a59e73169785e4885511a34a7d70c70eabf4f889
org.apereo.cas	cas-server-support-javamelody	6.1.2	resources	244f22c78325ba6215aa9342c59e4c373340cc8b
org.apereo.cas	cas-server-support-javamelody	6.1.3		dae0dde9e2769f5d4e4ec608091bdeefde8d2ba3
org.apereo.cas	cas-server-support-javamelody	6.1.3	resources	cbc194888367d5e2867e58c472ab76a5ffcc7222
org.apereo.cas	cas-server-support-javamelody	6.1.4		21f76da06c71cf0cc168e7845b14eae0d2da53fb
org.apereo.cas	cas-server-support-javamelody	6.1.4	resources	f3688920d6f807ebb067d66c0d3aee84a2592380
org.apereo.cas	cas-server-support-javamelody	6.1.5		050419b52e3f7afbc3dae0f3c32f51eac57c1ba9
org.apereo.cas	cas-server-support-javamelody	6.1.5	resources	dd1b4b8e76893b77f9d65b11863a7cac73e2cde4
org.apereo.cas	cas-server-support-javamelody	6.1.6		a8b4a7ce9ac2fcd9316eb678f6bb1a44e57e741a
org.apereo.cas	cas-server-support-javamelody	6.1.6	resources	8a2ed76d29caaae5f6a9de08658da15e4ff5d4ef
org.apereo.cas	cas-server-support-javamelody	6.1.7		1e79c813680f4410e65ea30142f51f9400a4ac8e
org.apereo.cas	cas-server-support-javamelody	6.1.7	resources	a30763f0198c81b800bc229633ab905546e2d01b
org.apereo.cas	cas-server-support-javamelody	6.1.7.1		87b83737198745031367b574bdbbf9349bbb0045
org.apereo.cas	cas-server-support-javamelody	6.1.7.1	resources	3716c1262d0feef8ad6d3e285ec92ab9230c4552
org.apereo.cas	cas-server-support-javamelody	6.1.7.2		f76915c7170cec35bcdaedcde62ec38a992d33e8
org.apereo.cas	cas-server-support-javamelody	6.1.7.2	resources	e6b160e5c0fec3d11d3371861161597f7364f556
org.apereo.cas	cas-server-support-javamelody	6.2.0		80a43badcc614529c0cbb77fc8a3a34fb13e75fd
org.apereo.cas	cas-server-support-javamelody	6.2.0	resources	35c26151421177b8a31bf5d0f7c1a182147bdb15
org.apereo.cas	cas-server-support-javamelody	6.2.0-RC1		8063fdef57951f0c5ad2db4ed34f034c2f0443ba
org.apereo.cas	cas-server-support-javamelody	6.2.0-RC1	resources	f78378c21df0e1633718816320aacc0f645c9bac
org.apereo.cas	cas-server-support-javamelody	6.2.0-RC2		467b5b0892c8dbfb4d1ab906b202bf7fcc7a2e65
org.apereo.cas	cas-server-support-javamelody	6.2.0-RC2	resources	1b0754519a638499dc1f5c69305fa5b2eb58ecef
org.apereo.cas	cas-server-support-javamelody	6.2.0-RC3		e33b66dfcfc87874ce4f32818ba57807f0dc1c26
org.apereo.cas	cas-server-support-javamelody	6.2.0-RC3	resources	772c934a706bd815a17bcf7d8d608249b96bf300
org.apereo.cas	cas-server-support-javamelody	6.2.0-RC4		8e19fddb092882326732f55aca8c8c54d2b44961
org.apereo.cas	cas-server-support-javamelody	6.2.0-RC4	resources	43e427ea5fd9bd03a2ad8f7b8ab5eb47f896c1a4
org.apereo.cas	cas-server-support-javamelody	6.2.0-RC5		362b394e4ac7e4b19093d35f4865d512e7bfd821
org.apereo.cas	cas-server-support-javamelody	6.2.0-RC5	resources	cab6754ace8b31f636e16815587a4510852971cd
org.apereo.cas	cas-server-support-javamelody	6.2.1		e2eacc653aaf69999974f3e5cc99fd6d5c49d154
org.apereo.cas	cas-server-support-javamelody	6.2.1	resources	a89cc35a6e0a1d95f1b278aa51eec42706b2f6a4
org.apereo.cas	cas-server-support-javamelody	6.2.2		c0ada4b37974135fd1fe9345d34bee77511f912e
org.apereo.cas	cas-server-support-javamelody	6.2.2	resources	e18e5ebed708adbf0b342fcb24d667b2742c6f2f
org.apereo.cas	cas-server-support-javamelody	6.2.3		01a0fcca5a22562e9e9b917c82b852a79ec4b2fc
org.apereo.cas	cas-server-support-javamelody	6.2.3	resources	5bf5a908e7b84fa87328546b7f34c36ddb727b45
org.apereo.cas	cas-server-support-javamelody	6.2.4		d2924e663f4952ba66bb3263b9fc0611614dccca
org.apereo.cas	cas-server-support-javamelody	6.2.4	resources	20612fbe54892ea173416e5f4b57354f501e90aa
org.apereo.cas	cas-server-support-javamelody	6.2.5		6db6b2c1288bd1197a625e11e6a5eb33ae1e2b04
org.apereo.cas	cas-server-support-javamelody	6.2.5	resources	433d819c39dee79cf10b8e83226336789b78039c
org.apereo.cas	cas-server-support-javamelody	6.2.6		b37a440ec76d44e0c29e769e7af18470accabda8
org.apereo.cas	cas-server-support-javamelody	6.2.6	resources	e5abb3df44ca1528d091183e540e7e7bd428387b
org.apereo.cas	cas-server-support-javamelody	6.2.7		2031b61beb9a89a0ba7daa3eb59a6a7ef9813d15
org.apereo.cas	cas-server-support-javamelody	6.2.7	resources	ffcec090ad99fe53950b7997ec7526782c2badf5
org.apereo.cas	cas-server-support-javamelody	6.2.8		8bdaa2d3448c4ebec7e530bfdd1b0cfe89601a8e
org.apereo.cas	cas-server-support-javamelody	6.2.8	resources	64db653cb9fe59ef82cacdf9e09dcb1b4dbb724a
org.apereo.cas	cas-server-support-javamelody	6.3.0		56bd8c5d07d87202e9948ea59951f06462443a5b
org.apereo.cas	cas-server-support-javamelody	6.3.0	resources	58beaabcae69bec22d36060336e2398ef79f1fad
org.apereo.cas	cas-server-support-javamelody	6.3.0-RC1		2060c2f136f99b65666976bcabd0b1cb44ff8f82
org.apereo.cas	cas-server-support-javamelody	6.3.0-RC1	resources	af475f421bca08750926a75eec91afe013a94d52
org.apereo.cas	cas-server-support-javamelody	6.3.0-RC2		7bd2a7f08488306142233d3d2266bb6b3acf1663
org.apereo.cas	cas-server-support-javamelody	6.3.0-RC2	resources	0a08070bbd282f3dce48f94d6479eae5a29e57fb
org.apereo.cas	cas-server-support-javamelody	6.3.0-RC3		982433daaf95019d065cade1866d6a504a9a8bce
org.apereo.cas	cas-server-support-javamelody	6.3.0-RC3	resources	e30f3af2ef86a9f44aee66289eda3c269a73b309
org.apereo.cas	cas-server-support-javamelody	6.3.0-RC4		cba76a410f88913b81c0e7df8039213b1f273361
