at.released.weh	bindings-graalvm240	0.1-alpha01		503e314c6b502004e7446e7bb56353d094e5d12f
org.opencord	sadis-api	2.0.0		9f930bac168e776e1f93ee215dcb567c0239642c
org.opencord	sadis-api	2.1.0		7cfd3ecf97d3d0602d588b1fc199f12986a1a532
org.opencord	sadis-api	2.10.2		3c6cc8e82d9eccd7e0fef4fc0a54035f336d1268
org.opencord	sadis-api	2.2.0		438a1cb72726bb54f98857707be4928fd8157b4e
org.opencord	sadis-api	3.0.0		744504009cb555c0ab7f3e098668cc9bc2cea5f9
org.opencord	sadis-api	3.1.0		6be5a1cfad25891d789042d8793b7c98d003f776
org.opencord	sadis-api	3.1.1		7b96d6b5a3e537ccde3396135e8ce54d9913960a
org.opencord	sadis-api	4.0.1		e216323da821292104e2d78ab62317b923621476
org.opencord	sadis-api	5.0.0		828cfd50bdbb6e1d292d659c05651a40b362c100
org.opencord	sadis-api	5.0.1		fda6091f831b499e34ae925fa55aa182aee60aab
org.opencord	sadis-api	5.1.0		6bccf2ab9c983c43cc390b0ee363951f3f64370f
org.opencord	sadis-api	5.10.0		25406a381f25522b012224ab36b6a1d711bde6ef
org.opencord	sadis-api	5.11.0		72fd10486e8cda705f95e999758a97bb8f600425
org.opencord	sadis-api	5.11.1		8b1bb5c985662db0e71ca3afae794915a7392226
org.opencord	sadis-api	5.12.0		3f5c6715116b7abe0f565f9305a5890a82ac5551
org.opencord	sadis-api	5.12.2		39846c19df8d43a15b46aee083b9f53a8590184e
org.opencord	sadis-api	5.12.3		a5a3e7780de5a20c35dcd6d02adc088fca919afd
org.opencord	sadis-api	5.2.0		06ae8bb59c311566346cc6973a82738d118e2d2f
org.opencord	sadis-api	5.3.0		162e47adaed1a18df4e679f28884fdf3d8a86006
org.opencord	sadis-api	5.4.0		cfff6c8823e97007ba206cc1d6dad01dc8e50834
org.opencord	sadis-api	5.5.1		ea33fe965a4fb5ccfd5028c9506dbc6563c44f77
org.opencord	sadis-api	5.6.0		3ba2f61a8f7caf3a0ebedfbf337508a81767e391
org.opencord	sadis-api	5.7.0		c342e1e7dd6b8e93391b6a466dfbc3ee593df271
org.opencord	sadis-api	5.9.0		f3ff91ead1e334a797dbda6922833c8033cd985e
org.opendof.core-java	dof-server-restarting-listener	2.0.1		c6c857f61193af2c26789b229b6923c39e48a352
org.opentmf.dnext	dnext-opentmf-622-v4-model	4.0.0.10		990f76a19c1c387c79f27e3b4a2d0f18286a0401
org.rhq	rhq-portal	3.0.0.EmbJopr4		N/A
org.rhq	rhq-portal	3.0.0.EmbJopr5		N/A
org.rhq	rhq-portal	4.0.1		N/A
org.rhq	rhq-portal	4.10.0		N/A
org.rhq	rhq-portal	4.11.0		N/A
org.rhq	rhq-portal	4.12.0		N/A
org.rhq	rhq-portal	4.13.0		N/A
org.rhq	rhq-portal	4.2.0		N/A
org.rhq	rhq-portal	4.3.0		N/A
org.rhq	rhq-portal	4.4.0		N/A
org.rhq	rhq-portal	4.5.1		N/A
org.rhq	rhq-portal	4.6.0		N/A
org.rhq	rhq-portal	4.7.0		N/A
org.rhq	rhq-portal	4.8.0		N/A
org.rhq	rhq-portal	4.9.0		N/A
org.ton	ton-kotlin-api-iosx64	0.2.1		N/A
org.ton	ton-kotlin-api-iosx64	0.2.1	metadata	eec8313cc5bcda96fcc2b732cc4e20ed47369450
org.ton	ton-kotlin-api-iosx64	0.2.10		N/A
org.ton	ton-kotlin-api-iosx64	0.2.10	metadata	688749aabf393664263249944a6418bc4ae5cffe
org.ton	ton-kotlin-api-iosx64	0.2.12		N/A
org.ton	ton-kotlin-api-iosx64	0.2.12	metadata	0fc54fbe9f3bd1a6c23fca6d7ccf79025605ebc2
org.ton	ton-kotlin-api-iosx64	0.2.13		N/A
org.ton	ton-kotlin-api-iosx64	0.2.13	metadata	cdf258bbcb784212ba05e041cbdc824dd7845cfd
org.ton	ton-kotlin-api-iosx64	0.2.14		N/A
org.ton	ton-kotlin-api-iosx64	0.2.14	metadata	6228f98745ad2b19005378ec6438a543e8219f57
org.ton	ton-kotlin-api-iosx64	0.2.15		N/A
org.ton	ton-kotlin-api-iosx64	0.2.15	metadata	91287fc98fa71f9f4a6dd1cf78fda90894b015e8
org.ton	ton-kotlin-api-iosx64	0.2.16		N/A
org.ton	ton-kotlin-api-iosx64	0.2.16	metadata	3b86bec66b985860f3da0b4b4730b1a771d3c7e2
org.ton	ton-kotlin-api-iosx64	0.2.18		N/A
org.ton	ton-kotlin-api-iosx64	0.2.18	metadata	8dc89a80ccb42df9c9dc8517428597e9091f5890
org.ton	ton-kotlin-api-iosx64	0.2.2		N/A
org.ton	ton-kotlin-api-iosx64	0.2.2	metadata	7e8f28a0c10b4efdf2d95cbf0de0742cc641d86b
org.ton	ton-kotlin-api-iosx64	0.2.4		N/A
org.ton	ton-kotlin-api-iosx64	0.2.4	metadata	4fc44c9d4de04139abfe7092fa308ced81551208
org.ton	ton-kotlin-api-iosx64	0.2.6		N/A
org.ton	ton-kotlin-api-iosx64	0.2.6	metadata	a82cde116924f430ed467eb162d4ee735c5d5d83
org.ton	ton-kotlin-api-iosx64	0.2.7		N/A
org.ton	ton-kotlin-api-iosx64	0.2.7	metadata	6d4830b47e649cf67088c2f8e34b6b504be12243
org.ton	ton-kotlin-api-iosx64	0.2.8		N/A
org.ton	ton-kotlin-api-iosx64	0.2.8	metadata	42f9920b32633b1ad0065b551dd4f1fc1f2d0f46
org.ton	ton-kotlin-api-iosx64	0.2.9		N/A
org.ton	ton-kotlin-api-iosx64	0.2.9	metadata	fafb5521ea7add5c9a279172bfb45b695c28ae88
org.usergrid	usergrid-test-utils	0.0.26		b8383f3bf3796049c692596dab5a8c2dc97d13f0
org.usergrid	usergrid-test-utils	0.0.26.1		1acb39d2902ab8a233ebffdaf1121581a3c9e25a
org.usergrid	usergrid-test-utils	0.0.27		a95d5137247fa2867019b0ce469283486272677f
org.usergrid	usergrid-test-utils	0.0.27.1		adbbd65e39031643dc60e57e545dd5523eb20ebc
org.webjars.npm	protobufjs	4.1.3		efbbfcdb3d10725d3d0ccbbdcb79aafaca5f288b
org.webjars.npm	protobufjs	5.0.0		ca935757883a07218ce7035316e24e9572c17509
org.webjars.npm	protobufjs	5.0.1		e136216c78f0a518f8552b200bb33711e4cfc0ae
org.webjars.npm	protobufjs	5.0.2		e96c944d49f963ff809840c784cf35f8b5d5453b
org.webjars.npm	protobufjs	5.0.3		3959ac4b477bba63f92a66de599d01ddaa768f2c
org.webjars.npm	protobufjs	6.10.1		03eaefd1197344c5dc81b7bce3c8e33297f00b96
org.webjars.npm	protobufjs	6.11.0-pre		fe9fa1f4e895a214a15da78613b6d8b7f58b595e
org.webjars.npm	protobufjs	6.11.2		c26d81ffa10d756d86ba8067c9cfdd9d98763c4a
org.webjars.npm	protobufjs	6.11.3		09b860e26474bf9dba9378ac1226deb8ce1cb4e0
org.webjars.npm	protobufjs	6.3.0		e5b87efd98e29961ee71d973a9cbabeaaea66003
org.webjars.npm	protobufjs	6.7.2		6a7d92022c8905f5416d3282ffe34d37f57eaa09
org.webjars.npm	protobufjs	6.7.3		850b4d495b4986f469160a7c806544b8f9fdfad5
org.webjars.npm	protobufjs	6.8.6		256244b9d19b8d9e066cfa4c3d15cd26c1e7dcf8
org.webjars.npm	protobufjs	6.8.8		21b5036e917c64bf02dca757a616d93acca04555
org.webjars.npm	protobufjs	7.0.0		914469da9a8b945f242e7f65e4d6d8615ac93d42
org.webjars.npm	protobufjs	7.1.2		0075811102b64065fe90b1d17fe665d59c798da6
org.webjars.npm	protobufjs	7.2.3		598616cfdaa942232f1f132b28939141d032fdfc
org.webjars.npm	protobufjs	7.2.4		1ae058a955c1ae64853da15ac50746c09d0d199f
org.webjars.npm	protobufjs	7.2.5		a9a045126c36d103122aafd6e72bbfc03bd26ece
org.webjars.npm	protobufjs	7.2.6		626d2199456daf3740385b26cd2c68192eb2fda8
org.webjars.npm	protobufjs	7.3.2		4be31a583af448e135bc044f2acafc4e55c1d508
org.webjars.npm	protobufjs	7.4.0		7b4024e14dafcf2a46630b1c88ab9f274d5b3b82
org.webjars.npm	sequelize-pool	2.3.0		c0d6effa457529e03cd1796d93926bd9dd7237b7
top.fullj.font	lato	1.104.0		N/A
top.fullj.font	lato	2.015.0		N/A
top.legendscloud	spring-cloud-legends-process-engine-starter	2020.0.0-M1		3041779429477482bf1219689a6fd16cd79bc535
top.legendscloud	spring-cloud-legends-process-engine-starter	2021.0.0-M1		facb31646f9ec6f61f4634157170262d4133a65f
top.legendscloud	spring-cloud-legends-process-engine-starter	2021.0.0-M2		b8a9fc615aad73555bb9ad9299ecc6615548110c
