avalon-http	avalon-http-impl	1.3		4c94db682c1118a3385348f8b4cb378ffd89d1f2
io.github.beyondeye	kbloc-navigator-desktop	0.11.0		64f9ad210739d72dc31a6d86ffc364e43482b79c
io.github.beyondeye	kbloc-navigator-desktop	0.12.0		4f1f8da60a6607a55a2d250a294edbc92a6cd8ef
io.github.beyondeye	kbloc-navigator-desktop	0.13.0		1f7a83c87f4326d29dbe32efd3a5a7019ea5c025
io.github.beyondeye	kbloc-navigator-desktop	0.9.0		282c2f5bf2172b1e3282938dbe560eee05f2610d
io.github.beyondeye	kbloc-navigator-desktop	0.9.1		417c44f06541158c0edb45deeb771fc682935525
io.github.byeolstar98	MyFirstPublishedPackage	1.0.0		10f20a23d88b60f69db0703b4585bdcf3e63650a
io.github.heberbarra	heber-modelo-api	0.0.6-SNAP		1e3ccadf8835eef42a662b51fa45c565e95ba15f
io.github.heberbarra	heber-modelo-api	0.0.7-SNAP		cc0def1c3e441f86097aa4f87dc84414d581617f
io.github.hejie12hj	test	1.0.0		b822c4e8dac155034d786c85572695fdbae0d890
io.github.liuziyuan	retrofit-extension-sentinel-core	1.0.0		6c9b04eb4ef945b81c442e9725f3cd2ae0a885d1
io.github.liuziyuan	retrofit-extension-sentinel-core	1.1.0		f89ef2c62a5631681c36ccd43f9421a0680b377e
io.github.liuziyuan	retrofit-extension-sentinel-core	1.1.1		e725b8c78f4ce863cea3f15b26b913478c906847
io.github.liuziyuan	retrofit-extension-sentinel-core	1.1.2		2605ec124d5fa5e42a34f84e659a8e8ccfb7b39f
io.github.liuziyuan	retrofit-extension-sentinel-core	1.1.3		b2e6ec3d25600365d4b8c0ad04e8698dd9e35f25
io.github.liuziyuan	retrofit-extension-sentinel-core	1.1.4		ff26bebcf3b8a27927bfc5f85c1f4082a689f151
io.github.ngbinh	endpoints-algebra_2.13	0.10.1+26-d142014e		1610c179de5a42e79dbd63b485f82e5f49e051aa
io.github.ordinarykai	spring-boot-starter-auth	1.0.0		69bfcfcc49141be1a8974d5225fdd10b089ab69a
io.github.ordinarykai	spring-boot-starter-auth	1.1.0		c7d90a0857629918a543b6ae593765dd85ba6e8c
io.github.qsy7.java.dependencies	commons-codec	0.1.0		N/A
io.github.qsy7.java.dependencies	commons-codec	0.1.2		N/A
io.github.qsy7.java.dependencies	commons-codec	0.3.2		N/A
io.github.qsy7.java.dependencies	commons-codec	0.3.3		N/A
io.github.qsy7.java.modules.serialization.providers	jackson-base	0.1.2		52f473a1d27754a36990c3603af0eb6d6bb23893
io.github.qsy7.java.modules.serialization.providers	jackson-base	0.3.2		ce91f30e786031a5e3a74384066e99c89932aa30
io.github.qsy7.java.modules.serialization.providers	jackson-base	0.3.3		a90047403fa6cb699c67e292d96dd3f62ae58c68
io.github.rr9-cn	pro-agent	1.0		ffd5de8f03f08e2d531ce728221dc5d177244cab
io.github.rr9-cn	pro-agent	1.0	all	2fd7f6597f38336090851d430a2c557ff7147cc2
io.github.rr9-cn	pro-agent	1.1		3270ab130bc1af212ebe28e3a7cd59ec15016b61
io.github.rr9-cn	pro-agent	1.1	all	8fa77ab227a5a19edc4c232f23badbe5a76275fd
io.github.serpro69	kotlin-faker-tvshows	2.0.0-rc.1		a29596c8de65a89f52fa1cdbca123d18d1c0683a
io.github.serpro69	kotlin-faker-tvshows	2.0.0-rc.2		115374d61c50b84726732760900059d8925207f5
io.github.serpro69	kotlin-faker-tvshows	2.0.0-rc.3		b86baed2d2cf588a69d278e7a8468029c6336236
io.github.serpro69	kotlin-faker-tvshows	2.0.0-rc.4		ccd160d28e1a540b72af5ab1bd44cfbdb46c4d06
io.github.serpro69	kotlin-faker-tvshows	2.0.0-rc.7		2f8c586a36f2107fa617e9fe19eec5d073ead3b7
io.github.serpro69	kotlin-faker-tvshows	2.0.0-rc.8		f030c6ee34bbac7bb55ddd35c7275a97827b79ea
io.github.serpro69	kotlin-faker-tvshows	2.0.0-rc.9		a6cd785777597ccf46589163b7f2a3896ba56ba0
io.kcache	kcache-parent	3.3.0		N/A
io.kcache	kcache-parent	3.3.1		N/A
io.kcache	kcache-parent	3.3.2		N/A
io.kcache	kcache-parent	3.3.3		N/A
io.kcache	kcache-parent	3.3.4		N/A
io.kcache	kcache-parent	3.3.5		N/A
io.kcache	kcache-parent	3.3.6		N/A
io.kcache	kcache-parent	3.4.0		N/A
io.kcache	kcache-parent	3.4.1		N/A
io.kcache	kcache-parent	3.4.2		N/A
io.kcache	kcache-parent	3.4.3		N/A
io.kcache	kcache-parent	3.4.4		N/A
io.kcache	kcache-parent	3.4.5		N/A
io.kcache	kcache-parent	3.4.6		N/A
io.kcache	kcache-parent	4.0.0		N/A
io.kcache	kcache-parent	4.0.1		N/A
io.kcache	kcache-parent	4.0.10		N/A
io.kcache	kcache-parent	4.0.11		N/A
io.kcache	kcache-parent	4.0.2		N/A
io.kcache	kcache-parent	4.0.3		N/A
io.kcache	kcache-parent	4.0.4		N/A
io.kcache	kcache-parent	4.0.5		N/A
io.kcache	kcache-parent	4.0.6		N/A
io.kcache	kcache-parent	4.0.7		N/A
io.kcache	kcache-parent	4.0.8		N/A
io.kcache	kcache-parent	4.0.9		N/A
io.kcache	kcache-parent	5.0.0		N/A
io.kcache	kcache-parent	5.1.0		N/A
io.kcache	kcache-parent	5.2.0		N/A
io.kcache	kcache-parent	5.2.1		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.4.1		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.4.2		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.4.6		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.4.7		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.4.8		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.5.0		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.6.0		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.6.0-lts		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.7.0		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.7.0-lts		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.7.1		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.7.1-lts		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.8.0		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.8.0-lts		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.8.1		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.8.1-lts		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.8.2		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.8.2-lts		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.9.0		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.9.0-lts		N/A
io.quarkiverse.openapi.generator	quarkus-openapi-generator-server-parent	2.9.1-lts		N/A
io.smallrye	smallrye-open-api-parent	1.0.0		N/A
io.smallrye	smallrye-open-api-parent	1.0.1		N/A
io.smallrye	smallrye-open-api-parent	1.0.2		N/A
io.smallrye	smallrye-open-api-parent	1.0.3		N/A
io.smallrye	smallrye-open-api-parent	1.1.0		N/A
io.smallrye	smallrye-open-api-parent	1.1.1		N/A
io.smallrye	smallrye-open-api-parent	1.1.10		N/A
io.smallrye	smallrye-open-api-parent	1.1.19		N/A
io.smallrye	smallrye-open-api-parent	1.1.2		N/A
io.smallrye	smallrye-open-api-parent	1.1.20		N/A
io.smallrye	smallrye-open-api-parent	1.1.21		N/A
io.smallrye	smallrye-open-api-parent	1.1.22		N/A
io.smallrye	smallrye-open-api-parent	1.1.23		N/A
io.smallrye	smallrye-open-api-parent	1.1.3		N/A
io.smallrye	smallrye-open-api-parent	1.1.6		N/A
io.smallrye	smallrye-open-api-parent	1.1.7		N/A
io.smallrye	smallrye-open-api-parent	1.1.8		N/A
io.smallrye	smallrye-open-api-parent	1.1.9		N/A
io.smallrye	smallrye-open-api-parent	1.2.0		N/A
io.smallrye	smallrye-open-api-parent	1.2.1		N/A
io.smallrye	smallrye-open-api-parent	1.2.2		N/A
io.smallrye	smallrye-open-api-parent	1.2.3		N/A
io.smallrye	smallrye-open-api-parent	1.2.4		N/A
io.smallrye	smallrye-open-api-parent	2.0.0		N/A
io.smallrye	smallrye-open-api-parent	2.0.1		N/A
io.smallrye	smallrye-open-api-parent	2.0.10		N/A
io.smallrye	smallrye-open-api-parent	2.0.11		N/A
io.smallrye	smallrye-open-api-parent	2.0.12		N/A
io.smallrye	smallrye-open-api-parent	2.0.13		N/A
io.smallrye	smallrye-open-api-parent	2.0.14		N/A
io.smallrye	smallrye-open-api-parent	2.0.15		N/A
io.smallrye	smallrye-open-api-parent	2.0.16		N/A
io.smallrye	smallrye-open-api-parent	2.0.17		N/A
io.smallrye	smallrye-open-api-parent	2.0.18		N/A
io.smallrye	smallrye-open-api-parent	2.0.19		N/A
io.smallrye	smallrye-open-api-parent	2.0.2		N/A
io.smallrye	smallrye-open-api-parent	2.0.20		N/A
io.smallrye	smallrye-open-api-parent	2.0.21		N/A
io.smallrye	smallrye-open-api-parent	2.0.22		N/A
io.smallrye	smallrye-open-api-parent	2.0.23		N/A
io.smallrye	smallrye-open-api-parent	2.0.24		N/A
io.smallrye	smallrye-open-api-parent	2.0.25		N/A
io.smallrye	smallrye-open-api-parent	2.0.26		N/A
io.smallrye	smallrye-open-api-parent	2.0.27		N/A
io.smallrye	smallrye-open-api-parent	2.0.3		N/A
io.smallrye	smallrye-open-api-parent	2.0.4		N/A
io.smallrye	smallrye-open-api-parent	2.0.5		N/A
io.smallrye	smallrye-open-api-parent	2.0.6		N/A
io.smallrye	smallrye-open-api-parent	2.0.7		N/A
io.smallrye	smallrye-open-api-parent	2.0.8		N/A
io.smallrye	smallrye-open-api-parent	2.0.9		N/A
io.smallrye	smallrye-open-api-parent	2.1.0		N/A
io.smallrye	smallrye-open-api-parent	2.1.0-RC1		N/A
io.smallrye	smallrye-open-api-parent	2.1.0-RC2		N/A
io.smallrye	smallrye-open-api-parent	2.1.1		N/A
io.smallrye	smallrye-open-api-parent	2.1.10		N/A
io.smallrye	smallrye-open-api-parent	2.1.11		N/A
io.smallrye	smallrye-open-api-parent	2.1.12		N/A
io.smallrye	smallrye-open-api-parent	2.1.13		N/A
io.smallrye	smallrye-open-api-parent	2.1.14		N/A
io.smallrye	smallrye-open-api-parent	2.1.15		N/A
io.smallrye	smallrye-open-api-parent	2.1.16		N/A
io.smallrye	smallrye-open-api-parent	2.1.17		N/A
io.smallrye	smallrye-open-api-parent	2.1.18		N/A
io.smallrye	smallrye-open-api-parent	2.1.19		N/A
io.smallrye	smallrye-open-api-parent	2.1.2		N/A
io.smallrye	smallrye-open-api-parent	2.1.20		N/A
io.smallrye	smallrye-open-api-parent	2.1.21		N/A
io.smallrye	smallrye-open-api-parent	2.1.22		N/A
io.smallrye	smallrye-open-api-parent	2.1.23		N/A
io.smallrye	smallrye-open-api-parent	2.1.24		N/A
io.smallrye	smallrye-open-api-parent	2.1.3		N/A
io.smallrye	smallrye-open-api-parent	2.1.4		N/A
io.smallrye	smallrye-open-api-parent	2.1.5		N/A
io.smallrye	smallrye-open-api-parent	2.1.6		N/A
io.smallrye	smallrye-open-api-parent	2.1.7		N/A
io.smallrye	smallrye-open-api-parent	2.1.8		N/A
io.smallrye	smallrye-open-api-parent	2.1.9		N/A
io.smallrye	smallrye-open-api-parent	2.2.0		N/A
io.smallrye	smallrye-open-api-parent	2.2.1		N/A
io.smallrye	smallrye-open-api-parent	2.3.0		N/A
io.smallrye	smallrye-open-api-parent	2.3.1		N/A
io.smallrye	smallrye-open-api-parent	3.0.0		N/A
io.smallrye	smallrye-open-api-parent	3.0.0-RC1		N/A
io.smallrye	smallrye-open-api-parent	3.0.0-RC2		N/A
io.smallrye	smallrye-open-api-parent	3.0.0-RC3		N/A
io.smallrye	smallrye-open-api-parent	3.0.0-RC4		N/A
io.smallrye	smallrye-open-api-parent	3.0.1		N/A
io.smallrye	smallrye-open-api-parent	3.1.0		N/A
io.smallrye	smallrye-open-api-parent	3.1.0-RC1		N/A
io.smallrye	smallrye-open-api-parent	3.1.0-RC2		N/A
io.smallrye	smallrye-open-api-parent	3.1.0-RC3		N/A
io.smallrye	smallrye-open-api-parent	3.1.0-RC4		N/A
io.smallrye	smallrye-open-api-parent	3.1.0-RC5		N/A
io.smallrye	smallrye-open-api-parent	3.1.1		N/A
io.smallrye	smallrye-open-api-parent	3.1.2		N/A
io.smallrye	smallrye-open-api-parent	3.10.0		N/A
io.smallrye	smallrye-open-api-parent	3.11.0		N/A
io.smallrye	smallrye-open-api-parent	3.12.0		N/A
io.smallrye	smallrye-open-api-parent	3.13.0		N/A
io.smallrye	smallrye-open-api-parent	3.2.0		N/A
io.smallrye	smallrye-open-api-parent	3.3.0		N/A
io.smallrye	smallrye-open-api-parent	3.3.1		N/A
io.smallrye	smallrye-open-api-parent	3.3.2		N/A
io.smallrye	smallrye-open-api-parent	3.3.3		N/A
io.smallrye	smallrye-open-api-parent	3.3.4		N/A
io.smallrye	smallrye-open-api-parent	3.4.0		N/A
io.smallrye	smallrye-open-api-parent	3.5.0		N/A
io.smallrye	smallrye-open-api-parent	3.5.1		N/A
io.smallrye	smallrye-open-api-parent	3.5.2		N/A
io.smallrye	smallrye-open-api-parent	3.6.0		N/A
io.smallrye	smallrye-open-api-parent	3.6.1		N/A
io.smallrye	smallrye-open-api-parent	3.6.2		N/A
io.smallrye	smallrye-open-api-parent	3.7.0		N/A
io.smallrye	smallrye-open-api-parent	3.8.0		N/A
io.smallrye	smallrye-open-api-parent	3.9.0		N/A
io.smallrye	smallrye-open-api-parent	4.0.0		N/A
io.smallrye	smallrye-open-api-parent	4.0.0-alpha1		N/A
io.smallrye	smallrye-open-api-parent	4.0.0-alpha2		N/A
io.smallrye	smallrye-open-api-parent	4.0.0-alpha3		N/A
io.smallrye	smallrye-open-api-parent	4.0.0-alpha4		N/A
io.smallrye	smallrye-open-api-parent	4.0.0-alpha5		N/A
io.smallrye	smallrye-open-api-parent	4.0.0-alpha6		N/A
io.smallrye	smallrye-open-api-parent	4.0.0-beta2		N/A
io.smallrye	smallrye-open-api-parent	4.0.1		N/A
io.smallrye	smallrye-open-api-parent	4.0.10		N/A
io.smallrye	smallrye-open-api-parent	4.0.2		N/A
io.smallrye	smallrye-open-api-parent	4.0.3		N/A
io.smallrye	smallrye-open-api-parent	4.0.4		N/A
io.smallrye	smallrye-open-api-parent	4.0.5		N/A
io.smallrye	smallrye-open-api-parent	4.0.6		N/A
io.smallrye	smallrye-open-api-parent	4.0.7		N/A
io.smallrye	smallrye-open-api-parent	4.0.8		N/A
io.smallrye	smallrye-open-api-parent	4.0.9		N/A
io.smallrye	smallrye-open-api-parent	4.1.0-alpha3		N/A
io.syndesis	sql-start-connector	1.2.2		7bb32bad9357c02b85d906eccbd3b57a45fb82e7
io.syndesis	sql-start-connector	1.2.3		eef1a76d0b68a88a29579e10808c915e4e32e727
io.syndesis	sql-start-connector	1.2.4		2fe267e18e2237c5c8355a723acf307a699f2087
io.syndesis	sql-start-connector	1.2.5		491ee98b86fd76f02aab40cfc4896db3b5acce47
io.syndesis	sql-start-connector	1.2.6		42846b80fa9273ff489031c3b5dbf869eb926b0a
io.syndesis	sql-start-connector	1.2.7		126b134b83fe3c2e0729294bd41331d4ef037207
io.syndesis	sql-start-connector	1.2.8		77c0d77a3e6a95d6331ced66040ab5ccf5c3e1f7
io.syndesis	sql-start-connector	1.2.9		aeaec197372e1e084835927426c4c2f3fafc63f6
io.syndesis	sql-start-connector	1.3.0-20180202		00097167dc2b2ba1825f393a72202468fe1818e4
io.tryvital	vital-health-connect	3.2.0		N/A
io.tryvital	vital-health-connect	3.2.0-beta.1		N/A
io.tryvital	vital-health-connect	3.2.0-beta.2		N/A
io.tryvital	vital-health-connect	3.2.1		N/A
io.tryvital	vital-health-connect	3.2.2		N/A
io.tryvital	vital-health-connect	3.2.3		N/A
io.tryvital	vital-health-connect	3.2.4		N/A
io.tryvital	vital-health-connect	4.0.0		N/A
io.tryvital	vital-health-connect	4.0.1		N/A
io.tryvital	vital-health-connect	4.0.2		N/A
lu.uni.serval	ikora-smells	0.1.0		d94073be44ab2d01cc6ca45760cd8fc419702676
lu.uni.serval	ikora-smells	0.1.1		d4d1f5a8d7076010f35f0eaf5ef7500f8c5c45e3
lu.uni.serval	ikora-smells	0.1.10		9653f53ab233942adb8f6dbb626cb0319603d28a
lu.uni.serval	ikora-smells	0.1.11		824fbd759240e312b5df08709d51aaab802c3439
lu.uni.serval	ikora-smells	0.1.12		58a58f75d38c74f6c131b1c916284d07b3c35381
lu.uni.serval	ikora-smells	0.1.13		52b05060ae7ee1273888a6795bd33576d748e0e6
lu.uni.serval	ikora-smells	0.1.14		d74c33498777c76a14f93d045a2c7bf81f49f969
lu.uni.serval	ikora-smells	0.1.15		fca4f56128147c2217095f4228053b2e20fcf49a
lu.uni.serval	ikora-smells	0.1.16		43ac920d49e1b4c3b81aaa29d6a98cfd16db10e8
lu.uni.serval	ikora-smells	0.1.17		c0cd11d2cfc0d8f46967455e0ae12b3106761a79
lu.uni.serval	ikora-smells	0.1.18		9b2148875d491151c1c152aafb6dd0c431e9a292
lu.uni.serval	ikora-smells	0.1.19		ecf333f9a381dddc1f362f90586ab7ce876bf910
lu.uni.serval	ikora-smells	0.1.2		369b58a55b550a4c232bf839fac878bd3d2f87a7
lu.uni.serval	ikora-smells	0.1.3		4b85df99f471074abddbc9657ee7a5eb4a00589f
lu.uni.serval	ikora-smells	0.1.4		08ca541886f55587f8878279cf9e9d23451ad51a
lu.uni.serval	ikora-smells	0.1.5		6b73508162e244700d101d59ef8f61e0b5119270
lu.uni.serval	ikora-smells	0.1.6		e5202a126152c3fd470558cf5f63783d893620a8
lu.uni.serval	ikora-smells	0.1.7		cbaf0aa013f99aa240c7b499bb537c9a1379dcdc
lu.uni.serval	ikora-smells	0.1.8		1aeb2634484bcb173edfc56f39d259d935c7327b
lu.uni.serval	ikora-smells	0.1.9		0d89c68b25ad24be55f664b9eb2bf7f9df51a345
net.darkmist.alib	getpass	1.0.1		f964b2856651e27df548792ffa421479be75477d
net.darkmist.alib	getpass	1.0.2		37f2f3463bf0e6832e63606de9a688b0fbc92c4c
net.darkmist.alib	getpass	1.0.3		c1ae9c7204a592fcf08b46359a27779e647ce7c2
net.darkmist.alib	getpass	1.0.4		95e6c5678521815dccab12250e913058a3defad0
net.darkmist.alib	getpass	1.0.5		98f89ee95e9544d8682cc1190bd10e76ef42ba74
net.darkmist.alib	getpass	1.0.6		df689909a6533f51eadf9069e5f3b5d0e35a7328
net.kpipes	kpipes-functions-geo-geofencing	0.0.0		e375314346cb9833fb310ec3efffce1765866e23
net.kpipes	kpipes-functions-geo-geofencing	0.0.1		27d41126e88c72bc85a63255c0be0df15aa0564d
net.kpipes	kpipes-functions-geo-geofencing	0.0.2		c88530e597cdcda915723edf793c878d8b1be22a
net.kpipes	kpipes-functions-geo-geofencing	0.0.3		61f700aaee8213c88a13a997330ca004361819f5
net.seeseekey	mediawikixml	1.0.2		754323acf39d81747b940d87b5d06eef198a3b50
net.seeseekey	mediawikixml	1.0.3		5a743af476e72caf3283bb6f26647123660f00b8
net.sf.buildbox	strictlogging-tests	1.0.1		303511a9d07751ae5d03ec2327a6f1a086af1221
net.sf.buildbox	strictlogging-tests	1.0.1-rc		8161ddf7b48bb184141312a74a0105ed8c5f4d53
net.sf.jung	jung-api	2.0		57fd76193678164508a6bfa98375c2868ba87e94
net.sf.jung	jung-api	2.0.1		843d5ccb44dd310ed0e36cb9b776baa0391515a2
net.sf.jung	jung-api	2.1		75f21a3efdf78e4233eebfe952874ca133f8e1ef
net.sf.jung	jung-api	2.1	site	9f750ad010c79d92eac8d93e0d3024715e999025
net.sf.jung	jung-api	2.1.1		e47ee4efdfacce12f0af620747d9d0e44bf2eaa4
net.sf.jung	jung-api	2.1.1	site	7bf5a43e5630d7631d007654fef5a5de26228bfe
org.axle-lang	axle-joda_2.13	0.5.0		7b06043e0979bf1f436efc7063212fd28010d3ee
org.axle-lang	axle-joda_2.13	0.5.1		2b3b2f99bb53bc61f12f38391cbdcac2fa942311
org.axle-lang	axle-joda_2.13	0.5.2		66c92df993649aeea77051fbf18d43da017b3f48
org.axle-lang	axle-joda_2.13	0.5.3		ab1e159ad1b729fffcfb98f727f6a006b0dfe0d3
org.axle-lang	axle-joda_2.13	0.5.4		c51961ce25cfff045a560986603c83703db1fea9
org.axle-lang	axle-joda_2.13	0.6.0		afaaeb1b3e00c144bdcc61e4c07322c3223d0e22
org.axle-lang	axle-joda_2.13	0.6.2		36e931431cefc59b6a287295aff9d975ead471e1
org.axle-lang	axle-joda_2.13	0.6.3		c198f6876fbb888bfbe722aa85866883129328df
org.axle-lang	axle-joda_2.13	0.6.4		64368cc1820cac4205b182799ca6bd3d8cb2debd
org.axle-lang	axle-joda_2.13	0.6.5		743aadc53d8a7a7deef359341d62eb8b2351e411
org.axle-lang	axle-joda_2.13	0.6.6		05f991ad3b2f82f61d0a48e49598761d99b0e05b
org.badpost.kriichi	kriichi	0.1.0		cd20559aede5252a23244e9891312e622f2d4d10
org.connectorio.cloud	connectorio-cloud	0.2.0		N/A
org.dominokit	domino-brix-processor	1.0.0-RC1		ba99af2024d736fe633c481695a32ea5c2ba95d0
org.kotlincrypto.hash	sha2-256-linuxarm64	0.1.0		N/A
org.kotlincrypto.hash	sha2-256-linuxarm64	0.1.1		N/A
org.kotlincrypto.hash	sha2-256-linuxarm64	0.1.2		N/A
org.kotlincrypto.hash	sha2-256-linuxarm64	0.2.0		N/A
org.kotlincrypto.hash	sha2-256-linuxarm64	0.2.1		N/A
org.kotlincrypto.hash	sha2-256-linuxarm64	0.2.2		N/A
org.kotlincrypto.hash	sha2-256-linuxarm64	0.2.3		N/A
org.kotlincrypto.hash	sha2-256-linuxarm64	0.2.4		N/A
org.kotlincrypto.hash	sha2-256-linuxarm64	0.2.5		N/A
org.kotlincrypto.hash	sha2-256-linuxarm64	0.2.6		N/A
org.kotlincrypto.hash	sha2-256-linuxarm64	0.2.7		N/A
org.openbase	jul.processing	"""3.2-SNAPSHOT"""		fa5d916e90f324a5891e4eaf86bc2fbe05fe60aa
org.openbase	jul.processing	1.1.0		e5bbeebb4a67e023b02ded9283dcdcb0e0296133
org.openbase	jul.processing	1.1.1		01a8f043279d52d2ba01b5c49938be74f14908ca
org.openbase	jul.processing	1.1.2		9b7c1b6883d38be01e0361b068df4fedff210598
org.openbase	jul.processing	1.1.3		dade831196f2e539f0fd00ba6e5ad5d6f7d7ecda
org.openbase	jul.processing	1.1.4		342fd2d97d9fa68da506372240aadc4277372887
org.openbase	jul.processing	1.1.5		b19e76524aa421ce7dc13fb3bb5240aa7c803380
org.openbase	jul.processing	1.1.6		2aacc094e9136e523d1b7bc459069e6162ebb77a
org.openbase	jul.processing	1.2.0		aa6938a67c7aade9daa16b69756da6b6084a16ce
org.openbase	jul.processing	1.3.0		27474c6f5d6392bf4e3950250abe79681969da26
org.openbase	jul.processing	1.3.1		9f4463e519c84b9198d3e98a7d3eb52cf47a5dd1
org.openbase	jul.processing	1.3.11		654c743c029e39b7d77c2dd3a806e07bd0386b32
org.openbase	jul.processing	1.3.12		8bd64b96a38d1833c48254434b10233b8727b94d
org.openbase	jul.processing	1.3.2		9e144037bf230da9d9ba384c93333d61166087d3
org.openbase	jul.processing	1.3.3		b0331e2fa806364e7375a7bae4cebae13663e902
org.openbase	jul.processing	1.3.4		af80aa48ab9c3f17cae2596736072c1b65c51411
org.openbase	jul.processing	1.3.5		0015c41772ac1fb6114196350f8db2bf1c2657ea
org.openbase	jul.processing	1.3.9		d5a951fcb249932abd299e04bcc34f2e8b0698fd
org.openbase	jul.processing	1.4.0		20e56708830e44b0b03a85dd892962f44d06fb6d
org.openbase	jul.processing	1.4.1		673d9aaaa42207fd27b1aab7931142be36bedef6
org.openbase	jul.processing	1.4.10		bf14cc3390d2aeb00f77bf322a003361b93c8490
org.openbase	jul.processing	1.4.2		c116ac20365b8cc1cad54c1b8316563ab650a89f
org.openbase	jul.processing	1.4.3		c12c7baef70fd61ae60464fcfdc8e4bbf9ef8056
org.openbase	jul.processing	1.4.4		35995b27ad081aed21985c9aba1791f7cb34db1b
org.openbase	jul.processing	1.4.5		6dde972277da02b5fe85ecef63d8f0403bc89563
org.openbase	jul.processing	1.4.6		3415c649a7ad10afbcaee40df93a101ce86b2c0d
org.openbase	jul.processing	1.4.7		75f7334695053179ad9084f022a4ae4e6c87b2bb
org.openbase	jul.processing	1.4.8		4a1ddd2c1a55d1025dc04926bca370bb40a1d955
org.openbase	jul.processing	1.4.9		65c794265f678d80a47971d763f58a4928390f89
org.openbase	jul.processing	1.5		1003b71a22edd9c6403d43390d7ecbda7b4fcc12
org.openbase	jul.processing	1.5-alpha-0		85ccb567a1203be04e7bd5c2b812f36d87200de2
org.openbase	jul.processing	1.5-alpha-1		9b619139207329b93b39aae96d8a7e2eda10311f
org.openbase	jul.processing	1.5.0		87cdd9b913b93c1bebb26097e7338f70d17a1b1b
org.openbase	jul.processing	1.5.0-alpha-31		50e204a453d5dffbbe61311b2c13982861d10b93
org.openbase	jul.processing	1.5.0-alpha.0		07e7fb10b0b1c0b84c0d0ee0dcc857c09b6bc7b7
org.openbase	jul.processing	1.5.2		8c1b72cac03ee0905866b40440382d7e01b7ce79
org.openbase	jul.processing	1.5.3		9a5110cb77f41f8da45c1dcd0674673db34edd67
org.openbase	jul.processing	1.5.4		69cb754e2c3cc920247b859ba09670097b1a72e9
org.openbase	jul.processing	1.5.5		2a6ca1e0baafa74805888c07d7652f2b3b3c7c84
org.openbase	jul.processing	1.5.6		ee9533c531706024ad8f271c3113cfce82c1903f
org.openbase	jul.processing	1.6.0		c80b672216146de4be69fa9bff879bce1e6d40b6
org.openbase	jul.processing	1.6.1		008a8459ff38e99817642842525a74c4a946f02b
org.openbase	jul.processing	1.6.10		aff1bdd88733f3c3aca250117ff7a3d0be837eab
org.openbase	jul.processing	1.6.11		766ca44ce842c74869db82b4986e9849dac3f5ac
org.openbase	jul.processing	1.6.12		96d613a10a719c8da5e7adbbdfbc73255ea20d4f
org.openbase	jul.processing	1.6.2		b621c4f21448a7008377eb0ed6a92feaf5081a55
org.openbase	jul.processing	1.6.3		f594b1acbb7304e02a2b1dc64ccffdadf3a157f4
org.openbase	jul.processing	1.6.4		377e2183bffc1a42c64aa9386e4bbb32b2670120
org.openbase	jul.processing	1.6.5		53a5ec2caef23d7e5bf73af26c71d2eb1dbc8a24
org.openbase	jul.processing	1.6.6		619dabc3274896b1bf62bc1f3dbbb24483992900
org.openbase	jul.processing	1.6.7		5edb2ae73ece3d0620a3476d2560ab0948eb3a7d
org.openbase	jul.processing	1.6.8		e66a2fc798204681564a0f51a6a8e9443bcb9612
org.openbase	jul.processing	1.6.9		716abc0515dd50ed6349ddf590945ed9a49cebcd
org.openbase	jul.processing	2.0.0		55d92bb806ecaeb26c4e8997ea4903d2dcc2309d
org.openbase	jul.processing	3.0.0		d936b84a0200092d6dae13ea0c6092eeff660c93
org.openbase	jul.processing	3.0.1		91b50b0c624b2e6acddd069fcdc46d24b9e4634f
org.openbase	jul.processing	3.0.2		6d66c3ad78f594adb25fca2e91cbe6f19bde6442
org.openbase	jul.processing	3.0.3		f9c94f48dca36da44e363ad7634ddbe64501b903
