br.com.thiagomoreira.liferay.plugins	social-buttons-portlet	1.3.0.0		N/A
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.44.0		bb395c7726b376699a7dbb29cc88f726e59210d0
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.44.1		e8ad8c063d8b338a457753e3e57a0522006cc0f1
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.44.2		31a2a9da5cf3fe8aeda136181904e0cf151c86b9
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.44.3		180b9a91781a2db7d015e5d56c82b925cf9d99c9
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.45.0		a88319a899e7d6b5d522d3c3178f0be16c353a3e
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.45.1		0e94b77ce261d581c89b01600f6ce6623d3e1523
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.45.2		35ec3d4a83e6b998b2e55de039c3e70f8e7aeb2d
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.46.0		45fd8cd1d79ab81bf0f95618b4d4e9e6e411ca04
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.46.1		e54dc1d2dd5bba0ffc4826679467fb3a7b461c83
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.46.2		b706443dfc81872a6eee1b172ef5764b4e38da1e
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.47.0		36fde753ac842635647ce1ce256e6064b624e438
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.47.1		0a49d9bb426b4642064ee4194ab4e2a505126d1c
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.47.2		9863f5640ae330f139d6e90411a196bd54375687
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.47.3		0419434a37acaf4ea6bcb8623369870958e9bada
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.48.0		f980c8952df237adc1c2f52b0c02b80b72ec01e7
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.48.1		7b46220f93aca170616deb00e9562f8fb8bfa296
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.48.2		244b29fea3725259807deb24ccf8796ccbcb4a52
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.49.0		4c1116261ed7ab557c7fd60e843e9a1185c1b496
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.49.1		a3b7473652313f72f960be07852f47334601c8a4
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.5.0		cf36a4242490cfffda665cdd5fdd0d73253dfea8
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.50.0		a35870e761ab612806303a4018d8a276c008f88c
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.50.1		c7270b41fc005bc7f3cb52d2cf045205b2a4ea4c
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.51.1		33ff8dc36198113a358297ed75a8cd49f143c4dc
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.52.0		e0564726d6a4a799ab927cf1d53fe67a8945aa20
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.52.1		ed09d1298f67d0ff76e6739c8989a86069e28dae
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.53.0		29f6eb7a44152f63ff7f500dd721c6ccddb51535
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.53.3		ec7ea5912f09da79ef2232b8cc01d5b0aa6b6ff6
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.53.5		cd404b1792cae40745d726af0133fdef2f043be0
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.53.8		693ece966e5e5776cca1debee6336880f7376f3b
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.54.0		0ddb0130672e1cb541e60a2f46a7398cc4f20141
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.54.1		b78120960f7bb0a85277c0102e2cf423f4c3538b
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.55.0		6a9336d2d2a4b1a644d9d4684c307751ddbf746b
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.55.1		d4e0ba7c2cf2b65ccd680a191a081ed535a8db60
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.55.2		c5c9e7968d0948f8323c1a100be6bdd6f2cf135a
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.55.3		ddddd1bf0e1618a049fe319e03323714b1bcbbfe
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.55.4		8cdbf014630cf1c2b12bc1f949b66711fa2471c1
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.56.0		b8a3e0df5387e8cb6c624af81930209b5d181f35
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.57.0		77f2108c9a455669b3ccc0e4fd1c9e4f62edc82e
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.57.1		2d4bac005948bbca7c67fe002efae3f8549861f4
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.58.0		d83003e160793b6a168ebb38a1a4899cda65276f
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.58.1		49fb120aedccc3f2c666f0da8aa9e9a81bf83ccf
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.59.0		2c3f52e7e8496e11d2f5426cf994f7d4a76d23d6
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.6.0		11aaa8d66a2f65ac21edebe84abaca794923d639
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.6.1		398cff3b0ee7d2601bc6f1b1ec6b868dfa17d04f
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.6.2		cbe4773056fa8e219815d33255712afab95579ef
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.60.0		b02d65ceb8bb062ea400a3161aace67a953d2db6
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.7.0		36eb8b65772ebff10a703203358d931868e070b0
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.7.1		18336f35f17fe0996f6c7397658f921cf3259f8b
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.8.0		07729c9e419403e8d7ba2e17f47a7d648e3578f7
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.9.0		422a04fc03914b7e955093b11eaa4939f14b2781
org.jberet.samples	restWriter	1.3.9.SP3		N/A
org.kevoree.mwg.plugins	rest	1		afa0da1f2075e776c40af9c0e3542ee4463ac65c
org.kevoree.mwg.plugins	rest	10		336c0665439bc6f9222fc20636a2c4fc253cf54f
org.kevoree.mwg.plugins	rest	2		1ad2e99908856f8dff4d794d87d9616cb917f435
org.kevoree.mwg.plugins	rest	3		2ec8fe2282d683cedb60644a2928702b80d372e4
org.kevoree.mwg.plugins	rest	4		3b6ebd800615223feb60b284da0edabaecff3919
org.kevoree.mwg.plugins	rest	5		f1b8a46af106ff937fc58efd3c65a7c0dfa04ddf
org.kevoree.mwg.plugins	rest	6		f61ca9ffdf6f59ac9adec2de3c04c24d34071f3f
org.kevoree.mwg.plugins	rest	7		08a15223c7a559c783f7b9ab791bf15c5542c944
org.mobicents.media.docs	mobicents-mms-docs-sources	2.4.0.FINAL		643935821e8b205a0fe1be72f968dc084879b62d
org.mobicents.media.docs	mobicents-mms-docs-sources	3.0.0.CR1		f6c308e8cba0a49d03af7ef44eaf44078eb284d9
org.mobicents.media.docs	mobicents-mms-docs-sources	3.0.0.CR2		e73b7f6c4ef8b3efbcc56a080824bef5c61944ad
org.mobicents.media.docs	mobicents-mms-docs-sources	3.0.0.Final		41c1ab0e37a07eb87b71ef9e138d4c4359a57600
org.mobicents.media.docs	mobicents-mms-docs-sources	3.0.1.FINAL		67e80051bda6847b694fb447ade74cffede958a2
org.mobicents.media.docs	mobicents-mms-docs-sources	3.0.2.FINAL		65ce8e0c1eb9c99884d3233013f5184bb5ce1ba0
org.opendaylight.netconf	odl-netconf-client	8.0.1		N/A
org.opendaylight.netconf	odl-netconf-client	8.0.2		N/A
org.openrewrite	rewrite-properties	2.1.0-rc.3		d75fcce593d0a41a5a19463c9dd0bb35772262d4
org.openrewrite	rewrite-properties	2.2.0		2d28ec93a05c4059123d2a205f2fe1402ed5e017
org.openrewrite	rewrite-properties	3.0.0		4607d740390e1f6943c6b85add5f3092493bd820
org.openrewrite	rewrite-properties	3.0.1		86484172519e8d00373ed4bc73bce5e0ff6ef8d6
org.openrewrite	rewrite-properties	3.0.2		a84b699babdafe56d924b3f6c30cc4985e7757ce
org.openrewrite	rewrite-properties	3.0.3		5e047b262088bc2c206746897ddaf15aa47ad315
org.openrewrite	rewrite-properties	4.0.0		1bd1aab66166b13a456a935d54a598a9e37451c8
org.openrewrite	rewrite-properties	4.0.1		01c33eb0cb23db5d944ccb94148bf20ba83c3bb5
org.openrewrite	rewrite-properties	4.1.0		2ebf56c29a8aca8fe641576286ca1e8ee755d03c
org.openrewrite	rewrite-properties	4.1.1		b4d3a24963a72e527e7fe4921d03e4fc773045d8
org.openrewrite	rewrite-properties	4.1.2		12b2a3760b77d7ec75e95363540c99b0e3c6d2e3
org.openrewrite	rewrite-properties	4.2.0		7799619adaaf770478c9b56f379458d067acd96b
org.openrewrite	rewrite-properties	4.2.1		13c03e2fedf45a325461a494d69b6da5101f727e
org.openrewrite	rewrite-properties	5.0.0		28b43cf298f37e6626bb62c9522863e9f4391fc9
org.openrewrite	rewrite-properties	5.1.0		b3169bee90f2ffa445e1f6e1185b27e19070987c
org.openrewrite	rewrite-properties	5.2.0		4f03a3fd228eba70788cd93aa3365875fae0dc44
org.openrewrite	rewrite-properties	5.3.0		146759aa390c80b790a6fa7f2c5f43c9e55ea94c
org.openrewrite	rewrite-properties	5.3.1		1c1f8248c912d1ee86d5ed938bc2fd6d4c020b89
org.openrewrite	rewrite-properties	5.4.0		537ed08e2b019976d25a800249a3d707ef8e6eaf
org.openrewrite	rewrite-properties	5.4.1		a8c4cbd0b61a24cf0978b753a452f3ffbae0aa89
org.openrewrite	rewrite-properties	5.4.2		a882006109e628b53eb28cbc6b930113077ff8e2
org.openrewrite	rewrite-properties	5.4.3		46ecb029a62dac70da8e0522f1fa60b988308017
org.openrewrite	rewrite-properties	5.4.4		12e360d2f5227f7d14099ea1927ac94e267302d9
org.openrewrite	rewrite-properties	5.5.0		d34d6cad142bd68d3773bf3f8e33b485cf1eac57
org.openrewrite	rewrite-properties	5.5.1		52cf6896111d42db8686eafc4e7ff17576c54344
org.openrewrite	rewrite-properties	5.5.2		68df908201a42ae868850ba3768e8e1ed14c1c17
org.openrewrite	rewrite-properties	5.5.3		bdc8df6a3b61d1fbaa2702785f8cdbb6053364e2
org.openrewrite	rewrite-properties	5.5.4		6a025751822150a46557176248ab844b7eeff741
org.openrewrite	rewrite-properties	6.0.0		967c855b382ce88d49e461a48b022e1b31dd7168
org.openrewrite	rewrite-properties	6.0.1		895078d073ad0ec07ee4fcc7233bb663008f1353
org.openrewrite	rewrite-properties	6.1.0		dc5df5d62217cf5efa74c2d72029a33665f888bf
org.openrewrite	rewrite-properties	6.1.1		f70f56ca0984746649a74e081a1a51e5f63e473b
org.openrewrite	rewrite-properties	6.1.10		14c5705188940c7eabd5e32bb755d833a9777d67
org.openrewrite	rewrite-properties	6.1.11		a0e8fdcf3f759b3f2b85f396e9f0899934c9cdc7
org.openrewrite	rewrite-properties	6.1.12		e27e4ede9ac7c70a70c7cedd599cf5b498f25acd
org.openrewrite	rewrite-properties	6.1.13		1a3a64f4e4cb214e604454b2bfa85b8a1ae63ba3
org.openrewrite	rewrite-properties	6.1.14		a67e11829f176c84584116925b7b345dcc19b75e
org.openrewrite	rewrite-properties	6.1.15		5ac7526f84ae842197d2ec70bf7404b0cac431a4
org.openrewrite	rewrite-properties	6.1.16		330e35a1533c906b22f80d8d4aa3a231aaaaa3d1
org.openrewrite	rewrite-properties	6.1.17		487186bc49e2c93817fd47874ae653a50390db41
org.openrewrite	rewrite-properties	6.1.18		4abbff5c4f1fd727396632328a7d78fc85dabd3e
org.openrewrite	rewrite-properties	6.1.2		b9432d11e3e84960599070558ba2adeda4929f08
org.openrewrite	rewrite-properties	6.1.20		0c76e30f36b92f01f26b07c1d9469d07fe486ea9
org.openrewrite	rewrite-properties	6.1.21		249de4fdb141306c7b7652d5ac69ce28d8e3d01e
org.openrewrite	rewrite-properties	6.1.3		e82ad099fe2cc117add88d0efc8bc18f1f392b83
org.openrewrite	rewrite-properties	6.1.5		877105f766984aef826edf669cd8cb611cba0755
org.openrewrite	rewrite-properties	6.1.6		ca4345d2e956eaccbfbe7487259e701781f71e80
org.openrewrite	rewrite-properties	6.1.7		0adc7e571f2c48f8b0bb3ab522cedd4a0769c552
org.openrewrite	rewrite-properties	6.1.8		1ba8f699b6f4382566096648bf09e7a4898ddbbe
org.openrewrite	rewrite-properties	6.1.9		8b801824a328dfb52a91e79618028742b7755bee
org.openrewrite	rewrite-properties	7.0.0		bc54eeb741a213b5c69531cf3440cd496fd74bdc
org.openrewrite	rewrite-properties	7.0.0-rc.3		5584048147836fd3ac3b13ab5b6406158c65ce23
org.openrewrite	rewrite-properties	7.0.0-rc.4		b75e7dc9201cbaf474f0babe0bea67c7cd5625b0
org.openrewrite	rewrite-properties	7.0.0-rc.5		29ebe38ee8a87714ee356188c9e069a70a0eae4a
org.openrewrite	rewrite-properties	7.0.0-rc.6		fb8f39ce339a15b5636dac1f6fd98e135de8585c
org.openrewrite	rewrite-properties	7.0.0-rc.7		c3539013233c04ed2cc2fc6b130f645383e01984
org.openrewrite	rewrite-properties	7.0.0-rc.8		fbfa09138da34a19ac74e97a4490a6b914141792
org.openrewrite	rewrite-properties	7.0.0-rc.9		e023a060acda1b72dec80c578c5b9a91d5ac0307
org.openrewrite	rewrite-properties	7.0.1		eb5b965b34f99ea721f67cc3a3bc85826a80e142
org.openrewrite	rewrite-properties	7.1.0		1489b765fabe25f053084be3444a599aa2dbd272
org.openrewrite	rewrite-properties	7.10.0		70fb9f5b3fcd0a44c4123656e9a429e88d231fde
org.openrewrite	rewrite-properties	7.11.0		18ff89c3103b2d6241590474759db2d6f6c070b7
org.openrewrite	rewrite-properties	7.11.1		05d7316c383d8a8618e8b33fbaa380d8aead3c94
org.openrewrite	rewrite-properties	7.11.1	noexamples	1b6bc5c16e94be6684666f38f57f7424d92af9dc
org.openrewrite	rewrite-properties	7.12.0		e30e6002b34c2688a66a454745b2d0aefd72c044
org.openrewrite	rewrite-properties	7.13.0		c18adce372bfe3f4947f8b388a967c71a36a5870
org.openrewrite	rewrite-properties	7.14.0		132ec5b9b418c93f07cb8229c030ce98400377de
org.openrewrite	rewrite-properties	7.15.0		a6bd28d8f3265a797d0f8a0efa8839dde7bed6ae
org.openrewrite	rewrite-properties	7.15.1		a6c5a96976296983506ae0c8c79eaa5c322a4872
org.openrewrite	rewrite-properties	7.16.0		de02ac1665bf3cd869e20ba8f0d5a2b5d64deacc
org.openrewrite	rewrite-properties	7.16.2		27759de936890066c345c9a5317c2476a74bf336
org.openrewrite	rewrite-properties	7.16.3		cbdea38575b8c00ee58703cd1acd9529e40d2f2c
org.openrewrite	rewrite-properties	7.17.0		2e68fda2cd7ce89e19e620e88e7cf4cbaa7080fa
org.openrewrite	rewrite-properties	7.17.1		1cad5626de73987948c57de0cfee393e501c2036
org.openrewrite	rewrite-properties	7.17.2		f565b80d7d805bdc7e918607e9975bb119f8b3c1
org.openrewrite	rewrite-properties	7.17.3		8f222e3f3d23ff9eccaa69f944cdd88f6e597e8d
org.openrewrite	rewrite-properties	7.18.0		c47f0eea7d1c5d94ca824cd86a753809285199ea
org.openrewrite	rewrite-properties	7.18.1		2bb34b74732335384ab04d0bae26c999a8411813
org.openrewrite	rewrite-properties	7.18.2		b42993f8726c5504bd17d2c46dd2029be447cacb
org.openrewrite	rewrite-properties	7.19.0		9685458f13bd864319132f500ba29057878f4d56
org.openrewrite	rewrite-properties	7.2.0		c5be83dbe0edea4b85bf99e7b88eaa006733e22f
org.openrewrite	rewrite-properties	7.2.1		36312857dc17876aa554e92e8bf8cd4ab975b4f2
org.openrewrite	rewrite-properties	7.2.2		98d099644e5697c94b962d947eea05e57ee2266e
org.openrewrite	rewrite-properties	7.20.0		b707b0c5b23ebfff55896210970e4d3085488bff
org.openrewrite	rewrite-properties	7.21.0		041169fcccc684bb8ab5f239d178bd643ec52009
org.openrewrite	rewrite-properties	7.21.1		3bf225190a49dc45e7cad560bd966f9a56d67c3f
org.openrewrite	rewrite-properties	7.21.3		1187552068d0702d7687301411901836286dbc9d
org.openrewrite	rewrite-properties	7.22.0		11406cc3b26a5adf3dc74351291cfeb0a1c6ca13
org.openrewrite	rewrite-properties	7.23.0		b0d5d0a113be9c9a8e1f8f33c7cf6741ef7a43cd
org.openrewrite	rewrite-properties	7.24.0		0af19499e648f45b24bc42cedc3f85d3286fe152
org.openrewrite	rewrite-properties	7.24.1		64475729da3f91e7033f26109b5aa54cef776cb0
org.openrewrite	rewrite-properties	7.24.2		1bb9c4980fb6579b098e6a13171568f22eda300b
org.openrewrite	rewrite-properties	7.25.0		924b40403524ffe88980c3e5881ed1e4bb2c6a1f
org.openrewrite	rewrite-properties	7.26.0		6316f3a02ca79204132a42de32ff2ea9048df669
org.openrewrite	rewrite-properties	7.26.1		d8b0ea5d0289bf2e53c1351faee42011d26e50ac
org.openrewrite	rewrite-properties	7.26.2		ecbaf7be896801dbde2a12a041f9042f121da889
org.openrewrite	rewrite-properties	7.26.3		6dccb5f5296abbc60447b2330107551c7d77d400
org.openrewrite	rewrite-properties	7.27.0		b5a383a9b5c7d29e6be03538a4bf1f0911e90f78
org.openrewrite	rewrite-properties	7.27.1		321bd718a29f134959809920710d47790c29940c
org.openrewrite	rewrite-properties	7.27.2		240f8acd6a6fdb6041a009135bc8cd84e2e334b4
org.openrewrite	rewrite-properties	7.27.3		ff0243f1aecd0379270449bda785ae880e6d60c1
org.openrewrite	rewrite-properties	7.28.0		53f1d341826631b7f670eb65f10031aee247f5a2
org.openrewrite	rewrite-properties	7.29.0		3677347aed1608e798a906354e95bc9101fd0619
org.openrewrite	rewrite-properties	7.3.0		ac285d7c0865ddb8dd224f8ce2fbbfa7b6dca581
org.openrewrite	rewrite-properties	7.30.0		a21fa3b24b489d5dd408b367f03bc1f2e367b591
org.openrewrite	rewrite-properties	7.30.1		56cb789a2445b62f5071b6b474e278df42778e89
org.openrewrite	rewrite-properties	7.31.0		6ef03f89a0095ecafc0be678fbdecf2cd1a6dd5b
org.openrewrite	rewrite-properties	7.32.0		0d98f8d3f9e97806d782760df44a21d62f5267ee
org.openrewrite	rewrite-properties	7.32.1		e69a4924ea4d11fb42a8e9f2be735df90170c922
org.openrewrite	rewrite-properties	7.33.0		a01c73ded31d0ed196eeed4ac3baac8ec15d2322
org.openrewrite	rewrite-properties	7.34.0		14bff685980795a6f082771f5e7d3c9e73c58478
org.openrewrite	rewrite-properties	7.34.1		8dda45f9e8a94226fe6020ba267d71980c749ce5
org.openrewrite	rewrite-properties	7.34.2		7fc079fcb1ee9ab34cd21abdf8db76cc94f035f1
org.openrewrite	rewrite-properties	7.34.3		5b01e9c801f8388c4409bd56f0452c62dc6bb864
org.openrewrite	rewrite-properties	7.35.0		416eaf640e206c9f4c883372206ceb9c604abceb
org.openrewrite	rewrite-properties	7.36.0		dd36d75e00ade4453f9a3d6758528c97133fedc8
org.openrewrite	rewrite-properties	7.36.1		7070fb7daf3a5aa1b58e452d148a6549b57c539e
org.openrewrite	rewrite-properties	7.37.0		ad234b9f175c9b8a509fe7ecf7801d7cd96c4f1c
org.openrewrite	rewrite-properties	7.37.1		828e7b83fb75249cafecfe5c21d1177046ca930d
org.openrewrite	rewrite-properties	7.37.2		e50cb22d1c2cc6e24ec47916ca90e185205abc7d
org.openrewrite	rewrite-properties	7.37.3		1adf5617340face410c813e930012edd700dc21f
org.openrewrite	rewrite-properties	7.38.0		9f3db8d743c9933865fe26ed31d340ccd7868cc1
org.openrewrite	rewrite-properties	7.39.0		41042f94e88db069ec369e8098c551ac9dfb4f9e
org.openrewrite	rewrite-properties	7.39.1		e150e6f124ef32516e0ea7f290ca3a1aa1528837
org.openrewrite	rewrite-properties	7.4.0		2d0d80ee5bc7733f43d89e89945835234432762e
org.openrewrite	rewrite-properties	7.40.0		4e8440eb4d265a095f200ec8d1c594d44e424a8a
org.openrewrite	rewrite-properties	7.40.1		9a57a837f66ddc52e81561066da083a22da4664a
org.openrewrite	rewrite-properties	7.40.2		2038517fa91058fa506cf82fc8f63789d0ff810a
org.openrewrite	rewrite-properties	7.40.3		40a587a82d7fc99600772da13dd65ce90010ce9e
org.openrewrite	rewrite-properties	7.40.4		0ba3d9fbe115035a778eb56f2316cee13be6fda3
org.openrewrite	rewrite-properties	7.40.5		82e162d018f068bad3ea362ef699ab01f6994962
org.openrewrite	rewrite-properties	7.40.6		2e5b59d8e69f6782b4325bfdf3e03a82ca4d170a
org.openrewrite	rewrite-properties	7.40.7		32f119282d42da1ea5f3d89cb6ea991aa48e882c
org.openrewrite	rewrite-properties	7.40.8		fc3035b7c53885540db509b483028bceb6f77026
org.openrewrite	rewrite-properties	7.5.0		008fa06bff51256be75c6c7c3f3decedeb03711a
org.openrewrite	rewrite-properties	7.6.0		54b6c3d9dfdcc0e847349da4d95b383ba285a5e0
org.openrewrite	rewrite-properties	7.7.0		23f2dafe537e2967999d31aaf4115b8633469a79
org.openrewrite	rewrite-properties	7.8.0		6a2ef8ec2c80c094a4e8a1c15cff82fb4c3a3243
org.openrewrite	rewrite-properties	7.8.1		113158447637fad56d4db605bfbbd33d8b2f865a
org.openrewrite	rewrite-properties	7.9.0		91cc1ffc0709976686e1ab70584260216eb8a704
org.openrewrite	rewrite-properties	8.0.0		12e875ee2c9b79d5efb865e659bdcf3ef60f2c48
org.openrewrite	rewrite-properties	8.1.0		77306c7cb53ac64dc61f32426060d6314acd6453
org.openrewrite	rewrite-properties	8.1.1		0710c13af305ee6e888a4bf31aa7ed64c0ff26b6
org.openrewrite	rewrite-properties	8.1.10		6017bac02b3bf2f7f3718bb740307f85e6f26ddb
org.openrewrite	rewrite-properties	8.1.11		c40413009b87170624f8065827906712e3b1596b
org.openrewrite	rewrite-properties	8.1.12		06299a7b3fbe467c047261c112f83fcafe6ec465
org.openrewrite	rewrite-properties	8.1.13		5c0a3c2a8aa4b3795c8420baa530fb6348fea6fd
org.openrewrite	rewrite-properties	8.1.14		7bdd69c187258ab3642d1eefb3e3f03e17632160
org.openrewrite	rewrite-properties	8.1.15		6bc0dc353911a771075e0f3f18b5d1718b069f13
org.openrewrite	rewrite-properties	8.1.2		441135e380578708b267e1f9e6f763de9fa12490
org.openrewrite	rewrite-properties	8.1.3		afb563830633a26f45e39d96a83f1b622c363410
org.openrewrite	rewrite-properties	8.1.4		02a857dbd9be89956cc8ee13cfb3c506e290bb8c
org.openrewrite	rewrite-properties	8.1.5		30eb24039a032beca86a2a408fba3c9cd99f2326
org.openrewrite	rewrite-properties	8.1.6		7946735aea30ca694d721c8d6867f627da838579
org.openrewrite	rewrite-properties	8.1.7		d87d3e231006a73addb041f3648f0eb5fad6b642
org.openrewrite	rewrite-properties	8.1.8		ef87c7b45bb2cd5d1e13b50720f6827496937a09
org.openrewrite	rewrite-properties	8.1.9		8d4da121290ebaef1c9f5dc7bedf808ad0a0f6d9
org.openrewrite	rewrite-properties	8.10.0		d99658f7c7da576b96dbae6a9a0950ca589f44f0
org.openrewrite	rewrite-properties	8.10.1		3ffc429ba48c9694d82acd4db66ff341fb177864
org.openrewrite	rewrite-properties	8.11.0		bba8a1d3f1eac42de7dd409aab79a3e23452f126
org.openrewrite	rewrite-properties	8.11.1		a632b1628948532083a5995898de4194c8176c4c
org.openrewrite	rewrite-properties	8.11.2		29266d84f1393118533405426f27a53258f5893d
org.openrewrite	rewrite-properties	8.11.3		b905f5b2e5657dc070d19a3516a0465f59a36965
org.openrewrite	rewrite-properties	8.11.4		95170784d502f48fba27f3573c105fb2cb7f57f7
org.openrewrite	rewrite-properties	8.11.5		cb130364e9555899fc6eaeacad24b9e33b38db8c
org.openrewrite	rewrite-properties	8.12.0		701fa51d35afbcf0553c8ae199f7828ceba56e90
org.openrewrite	rewrite-properties	8.13.0		8185f03ea0f096f5c816ef866b639601914b059c
org.openrewrite	rewrite-properties	8.13.1		e628a7f6ccb4d684f0b61992cda59e948e37a579
org.openrewrite	rewrite-properties	8.13.2		4c0f759880dae86349bae89c976c7eff911931fb
org.openrewrite	rewrite-properties	8.13.3		7d459f740895e203d3c77a5e07ca2c0ae75911e6
org.openrewrite	rewrite-properties	8.13.4		0e3dd7eeeecb14011350ec96723b8e7007300c15
org.openrewrite	rewrite-properties	8.13.5		b505ec19d5e92fda7e8ebf59217f2057070bd3ce
org.openrewrite	rewrite-properties	8.13.6		79c6c7f73ec7b5e4cde8683425d029273e60246a
org.openrewrite	rewrite-properties	8.13.7		117ad6bd68422a2c7d5c31aa75fee01d4bbefb3b
org.openrewrite	rewrite-properties	8.13.8		10e340f938bb1784c887d7395515a41e95a21a89
org.openrewrite	rewrite-properties	8.14.0		1c5938fabc4400299c2150271963998c37dcf384
org.openrewrite	rewrite-properties	8.14.1		aa318bf943c2f967c0db85e9d8ad0dd96e70c25e
org.openrewrite	rewrite-properties	8.14.2		b0572e914b8c794855c84e94cbf07a67d1192074
org.openrewrite	rewrite-properties	8.14.3		bd79e4b37669dbb1f4b9de550cf86cfb0128b4e3
org.openrewrite	rewrite-properties	8.14.4		c0d2921e401e8e6084248d882abdc6ff74649214
org.openrewrite	rewrite-properties	8.15.0		76a1034d613d05c55a7801ae37849980083ce978
org.openrewrite	rewrite-properties	8.15.1		f0d3d31da65991d8d87a3f7747952d9db007c35d
org.openrewrite	rewrite-properties	8.15.2		a29fa9ae9afce2e45f5ab960d1b5c6818c2953df
org.openrewrite	rewrite-properties	8.16.0		6025f4daad0ac2fe5ef09d2ede22d244608d1b27
org.openrewrite	rewrite-properties	8.17.0		1c431188eea0e81f926b3731ef5fb6194ea52bc1
org.openrewrite	rewrite-properties	8.17.1		f046dbb3492de1b1e16896dac5383efab1682805
org.openrewrite	rewrite-properties	8.18.0		6092efb8d4da83d1bdb8cd60c3fb79f8d3cad119
org.openrewrite	rewrite-properties	8.18.1		0c9c362ca2073d5b4b2a092e6f4ab6e3bd664e8c
org.openrewrite	rewrite-properties	8.18.2		35e85faf33eb2bdff26556570098f7c116b62af1
org.openrewrite	rewrite-properties	8.19.0		21e843b4cab3502102de01b5def4209bfb092a1e
org.openrewrite	rewrite-properties	8.2.0		77d566f04b27cb236169fd4b4e2efdcbae2fc71b
org.openrewrite	rewrite-properties	8.20.0		934401d6b22b10d651c6b28a31f1f904a29d421e
org.openrewrite	rewrite-properties	8.21.0		f77fde4319072d0c3cacb1f46c6dba7d8874e20a
org.openrewrite	rewrite-properties	8.22.0		9d3510cbca1e37ba11888262de4a1524b86cf08f
org.openrewrite	rewrite-properties	8.23.0		6215f843ce444b18d48f44b585a7a06cd0380a1e
org.openrewrite	rewrite-properties	8.23.1		b47dc23dc742d5781ba5e347b4bc64f084487de4
org.openrewrite	rewrite-properties	8.23.2		ce8f04480d54eb7e19a7dbcaf0fce3ddfac84738
org.openrewrite	rewrite-properties	8.23.3		8010a0230e8201a206a0680c8a69221c65611470
org.openrewrite	rewrite-properties	8.24.0		1d2a7f8e5b654f5ddbae82306776d25b2a67acff
org.openrewrite	rewrite-properties	8.25.0		2f05a9e31bb9d8566dd40c53f86aaa2ecf4cab88
