ai.swim	swim-fabric	3.10.0	-	e77cf0e7d6793d1bc27fe0fa45971da2c8171f14
io.ktor	ktor-server-cio-kotlinMultiplatform	1.3.2-1.4.0-rc	1.3.2-1.4.0-rc-kdoc	801889354c1acf0854c65c7418fc316ba20813f7
io.ktor	ktor-server-cio-kotlinMultiplatform	1.4.0	-	c8be1835a7470081859d561a26a7273b13e61434
io.ktor	ktor-server-cio-kotlinMultiplatform	1.4.0	1.4.0-kdoc	c8be1835a7470081859d561a26a7273b13e61434
io.ktor	ktor-server-cio-kotlinMultiplatform	1.4.1	-	80649610852b3a57c9b1a60150f3da4cd9ba7e66
io.ktor	ktor-server-cio-kotlinMultiplatform	1.4.1	1.4.1-kdoc	80649610852b3a57c9b1a60150f3da4cd9ba7e66
io.ktor	ktor-server-cio-kotlinMultiplatform	1.4.2	-	54657cfb9581abdfc019c7511353ea2a55618597
io.ktor	ktor-server-cio-kotlinMultiplatform	1.4.2	1.4.2-kdoc	54657cfb9581abdfc019c7511353ea2a55618597
io.ktor	ktor-server-cio-kotlinMultiplatform	1.4.3	-	88ca79850aaa34632907cdabd5e9710ab7440e97
io.ktor	ktor-server-cio-kotlinMultiplatform	1.4.3	1.4.3-all	9403c3a0db25f2e0916cb8183b8eecb6b0047e37
io.ktor	ktor-server-cio-kotlinMultiplatform	1.4.3	1.4.3-kdoc	25ab577065801e9bc05b6c6206266c5510e65071
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.0	-	c0c87c641ccaf19e104a17b10b143d20c53ec1cd
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.0	1.5.0-all	053ad2b577401c9b8e94ec240a8d22bfdc27282d
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.0	1.5.0-kdoc	bc8e77bf5d9b4d06e915ded3d00d868db0650c2c
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.1	-	7d2918a86e7db6c0804ef786cd29b1c43ad196d2
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.1	1.5.1-all	a45220a54053cbf22435a0bb49f9d543498fed15
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.1	1.5.1-kdoc	ff693da40cc7534a791697080755266b2488148b
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.2	-	802f7e7f66fc5674e72b50583e483b2b2ac2b39e
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.2	1.5.2-all	660592ef3b2fd2254f34a898874cd08e118c80fb
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.2	1.5.2-kdoc	343d770178e653277a1c8d5ee02e6a0850d8e1ce
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.3	-	107169f82a7617ed83e4fe85dc4a56c9f95e90d1
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.3	1.5.3-all	f25969098ca2ddc31e6ab91d16826fcc5ff67870
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.3	1.5.3-kdoc	5b9f7bdb51382b869085127f5a465e76f69ecba4
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.4	-	ce06c1cc0e75635158e53597e8c708ccb9f99ab8
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.4	1.5.4-all	49c01ae405101052378f11a69338e7c0285e4045
io.ktor	ktor-server-cio-kotlinMultiplatform	1.5.4	1.5.4-kdoc	ce018d20cb9c0fa56644796d144cfcd16e1da1d1
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.0	-	55476826fe93c2f1a23c1a97af67614c60a18fad
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.0	1.6.0-all	19fd916f68049b17572241b673f5ba6f6624d37a
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.0	1.6.0-kdoc	ec4f2825abe4262ce4e244ad7bcd27a9d993cc5a
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.1	-	f22dfa11a3678b85fa3f5765741347fdf6eea03a
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.1	1.6.1-all	548e5118b43815aa913c0bedd593dd7bea5b8cc0
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.1	1.6.1-kdoc	cd7fec69c5cfae850b063efab67307085fae35da
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.2	-	e044e47d5cc297c1b56d1f39d27ee426c8e5aaa8
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.2	1.6.2-all	b568d733a846ac911f69c9fed2477090faecbe52
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.2	1.6.2-kdoc	42c8d3be9df4b24b9d65dba61c428070f2a541ac
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.3	-	386bd50766a30c0d9eff85f34327631bf0e0723a
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.3	1.6.3-all	bc4e0c46aa4a62589880f13912cc9a552c57723e
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.3	1.6.3-kdoc	d7c21634f148bc13fd06a6f63f81352b22384440
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.4	-	c6bc19f7aca82c38ecb6b994bfd102b6f72a026e
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.4	1.6.4-all	f2b1e6636100f57c69b24b11c0265fbb1dbc4471
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.4	1.6.4-kdoc	0618a4eb293078392cef4f96d2d7542cd678a1c8
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.5	-	6555b5558cc15a01e4104c32fe0134b973df0dd9
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.5	1.6.5-all	4b28ca790a6777d18b299bae5d2dff40b3f35de8
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.5	1.6.5-kdoc	a137bcbb749f3406cf396692d1c8c9e3edadbda2
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.6	-	c50464c6b450771de54cb6078509d7b58c4a36e7
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.6	1.6.6-all	5b505a9cba1a109cc03f1945790fc941970608da
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.6	1.6.6-kdoc	5a20826fc2bc95ec8fd6650bdf552c387403c92f
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.7	-	9f7a845b8a9899e34f4d1eefef94528105d0d1e1
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.7	1.6.7-all	a212664596b667c92c5704ed3967dc81da385019
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.7	1.6.7-kdoc	e2c0c7befb0416e783920afbf14d2d2ac97c2bb1
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.8	-	3270b890a48ca6454be1638a2ce174eed692c413
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.8	1.6.8-all	1361ed25a5706e2bd20b40843dc569e6f58e8ef7
io.ktor	ktor-server-cio-kotlinMultiplatform	1.6.8	1.6.8-kdoc	018f1c2ea681c8f1ffc1c13fb29da72100d2984a
io.liftwizard	liftwizard-reladomo-graphql-operation	0.10.0	-	5f08842af2d50554418b55871082e9675c26decc
io.liftwizard	liftwizard-reladomo-graphql-operation	0.11.0	-	0c181050c8c5f1f440783e7f06b9ca4c07277291
io.liftwizard	liftwizard-reladomo-graphql-operation	0.12.0	-	93e318eed15f587d0f2b440f51e5b068b3924e94
io.liftwizard	liftwizard-reladomo-graphql-operation	0.13.0	-	5f0542a554f0a65ecbe3a1e1b04c565fb092915c
io.liftwizard	liftwizard-reladomo-graphql-operation	0.14.0	-	3af17a346446580ef1a3c72e79c630bd4717bd99
io.liftwizard	liftwizard-reladomo-graphql-operation	0.15.0	-	39c3d87e8ee206a5655d21c9fa822f72454f70f0
io.liftwizard	liftwizard-reladomo-graphql-operation	0.16.0	-	d5dd0e7528c3d854371d2559ebe02642a2943b9c
io.liftwizard	liftwizard-reladomo-graphql-operation	0.17.0	-	449d36ca59fdb2c63f799107b6130311a2d70203
io.liftwizard	liftwizard-reladomo-graphql-operation	0.18.0	-	6bac22cf0debb844e15323226304d5cc1c8b8338
io.liftwizard	liftwizard-reladomo-graphql-operation	0.19.0	-	fa3402cadadaf09e9e77d1836209277502ec6320
io.liftwizard	liftwizard-reladomo-graphql-operation	0.20.0	-	63d96807d06f58861d0f2c8387d6c3c70dd6d72e
io.liftwizard	liftwizard-reladomo-graphql-operation	0.21.0	-	6e78c66987362af3d7a0a5376a5460039a86cfc7
io.liftwizard	liftwizard-reladomo-graphql-operation	0.22.0	-	443a105a42799aa50cf8e74e077a9397a33cdf64
io.liftwizard	liftwizard-reladomo-graphql-operation	0.23.0	-	4cbb656f824ffe54af1a76da38c156c7a14de5ed
io.liftwizard	liftwizard-reladomo-graphql-operation	0.24.0	-	07858b74fa063c5962922e1a37bf3a7dc802cc40
io.liftwizard	liftwizard-reladomo-graphql-operation	0.25.0	-	8107c8734ec2108251016c9b78010ef9fa9e71fa
io.liftwizard	liftwizard-reladomo-graphql-operation	0.26.0	-	223e4ab72c5f8e0e3ae523788b41d62516f582b7
io.liftwizard	liftwizard-reladomo-graphql-operation	0.27.0	-	6f86f78f6ed76de485b3d811cd35354376752324
io.liftwizard	liftwizard-reladomo-graphql-operation	0.28.0	-	5dc644666beacada3b2ccfd0c7f68eec0efaadd5
io.liftwizard	liftwizard-reladomo-graphql-operation	0.29.0	-	2befcb0538b03439cfaa23e51bd7758d59691dea
io.liftwizard	liftwizard-reladomo-graphql-operation	0.3.0	-	397882dbb3f1f9a04be05c3b6df33fdcb4541133
io.liftwizard	liftwizard-reladomo-graphql-operation	0.30.0	-	fcac3acb3e8d68c861567a76efcccbcb8e7b6784
io.liftwizard	liftwizard-reladomo-graphql-operation	0.31.0	-	954f4a2710d0eb1eea3758901755a705380386da
io.liftwizard	liftwizard-reladomo-graphql-operation	0.32.0	-	7fcb8596f7bb4a11ffa1aa5d5231c7193980c425
io.liftwizard	liftwizard-reladomo-graphql-operation	0.33.0	-	8001ebf47b9eb8ff10baca40cc464b8922c0d192
io.liftwizard	liftwizard-reladomo-graphql-operation	0.34.0	-	d530257599584566f4afc9c5c02497819ae59019
io.liftwizard	liftwizard-reladomo-graphql-operation	0.35.0	-	536160d3d95a7efcfb87905c36313a685b2a26b6
io.liftwizard	liftwizard-reladomo-graphql-operation	0.36.0	-	c9cdf5c54ddc7b19833177dd538dfa05d1c5dbfd
io.liftwizard	liftwizard-reladomo-graphql-operation	0.37.0	-	e91fb74117b1d42e1049b1cf8e664d1cee15f679
io.liftwizard	liftwizard-reladomo-graphql-operation	0.4.0	-	70044ffd1db73d6201d328defc9c373d4c0d580e
io.liftwizard	liftwizard-reladomo-graphql-operation	0.5.0	-	4c5b546f110eaa52c26de2829029b1d6d95004e7
io.liftwizard	liftwizard-reladomo-graphql-operation	0.6.0	-	dd1664466b81c6cc34d4edd393684e56296b41b5
io.liftwizard	liftwizard-reladomo-graphql-operation	0.7.0	-	bbf9bd6ad58bbafd2d707dd3d5055d26205940cc
io.liftwizard	liftwizard-reladomo-graphql-operation	0.8.0	-	b05cbeba16535ad15ff3120f752c0cc5d521015b
io.liftwizard	liftwizard-reladomo-graphql-operation	0.9.0	-	5951d93aeff97cfac56a43a76d1c1b1d218bdbbc
io.liftwizard	liftwizard-reladomo-graphql-operation	1.0.0	-	176aad57c2f76f674c4915f694079730d78ef8dd
io.liftwizard	liftwizard-reladomo-graphql-operation	1.0.1	-	7b8a95e5ef38db54168e364e847806235733f2a0
io.liftwizard	liftwizard-reladomo-graphql-operation	2.0.0	-	3d598134d8664dd79a2a130f35839e0af129aa28
io.liftwizard	liftwizard-reladomo-graphql-operation	2.0.1	-	5ed6b6f064f7634d6ba0faf0cd30b81f8b718a5e
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.0	-	15bef8fb83ea09eac1a1971c6171568a0bb00730
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.1	-	d4fde6f1b3e11b5a06400b2f2182f5d855bf23cb
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.10	-	382546bce108a9493fe766f8ff61f469383dd95c
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.11	-	423e8150064607792e1318a5f6a7a25cf68b0435
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.12	-	b4188de0854851b8e6ba031ecc21893b9f1dd725
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.13	-	e4ff23de12bc461d52148bafeaf456eabd0862ce
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.14	-	be816f3e4bf489eb846a7b586f52813309981b43
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.15	-	2bded86dff68d934fc1ad0462610903c016d340b
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.16	-	4b7b9fb9275be73b2a9c648f120b4b7b0559b401
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.17	-	02e2cae881f6ff24e19b56c4986ca66800c9f918
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.18	-	2eb793a429d56ada6d7d50e2de8eb069d9ae742d
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.19	-	ce98e366ae85b479e93e5634bc275740fd97fbce
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.2	-	a4ffb8cacba66f2db649dac03de9010352c08faf
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.20	-	03d96e9f69111798d42e89ece50d436dcc601f4c
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.21	-	cea0128950c924a2e09b1878b072bc91cb53508b
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.22	-	9ad4e4b3af8d8a4f12e08e6a57b3525f78eb03f1
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.23	-	0bf948e5880a597bc24f34d98f1533e884c465db
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.24	-	073ce166bff26445d705355fa62b639036fc1c03
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.25	-	9a7e53015b37ff35fe687f387f5ec020f2fe8c03
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.26	-	ac22b7f75b7931e6bbd0d82e752bba686fa9a084
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.27	-	33168b7a3c2ecfa234a46978d67b5cb2ddce9eec
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.3	-	740069b94b25371035c1a2a38f3d2c75dff35acc
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.4	-	bad4a24386ab2760bd7e48bec472f541ad103c9f
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.5	-	4ed1b2004bb42f5ebb1c5b0fbfc3c37971580f35
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.6	-	adec2e017712b7493688fa3e2bc47dd6ab3b778d
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.7	-	79f3e3d277760ae812f1888bba895c50c656e771
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.8	-	88c38b03b1f703b9cb06a948c2770340c5160e46
io.liftwizard	liftwizard-reladomo-graphql-operation	2.1.9	-	7a5d68021bda87cf33f18e4eb3d959bca7461cc3
io.lionweb.lionweb-java	lionweb-java-2024.1-emf-builtins	0.3.0	-	9b74eb1fc6538cb520c0af2cc453c61037a700bb
io.lionweb.lionweb-java	lionweb-java-2024.1-emf-builtins	0.3.1	-	5ef3e735dea6a931273b582eccdf0001fb98509e
io.lionweb.lionweb-java	lionweb-java-2024.1-emf-builtins	0.3.2	-	f394416ca12829614a9fd814ddf37fe0a5d6b6dd
io.lionweb.lionweb-java	lionweb-java-2024.1-emf-builtins	0.3.3	-	9568e49692f1349252e3b5b13c1121d1831a1b38
io.lionweb.lionweb-java	lionweb-java-2024.1-emf-builtins	0.3.4	-	093267fef24b1632e0509877f864f19b27b5bbd3
io.lionweb.lionweb-java	lionweb-java-2024.1-emf-builtins	0.3.5	-	157d30de7355aeba779de1a682cab62f5e89fd74
io.lionweb.lionweb-java	lionweb-java-2024.1-emf-builtins	0.4.0	-	1684e4d6e34f0fb9b8e80a1b0913eca8732a908b
io.lionweb.lionweb-java	lionweb-java-2024.1-emf-builtins	0.4.1	-	6005ec27ee3ca8bd4ec08ee81c5c5bf7dc8407c9
io.lionweb.lionweb-java	lionweb-java-2024.1-emf-builtins	0.4.2	-	7854478eb27a456320ba1dfb014c3bcb4556ff99
io.lionweb.lionweb-java	lionweb-java-2024.1-emf-builtins	0.4.3	-	43c8e2956a74db50bc59f58f10fd3d8b0cd7c534
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0	-	e8cbe6465578e5da231c5a7282fc66319120a3f9
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M10	-	6e8c9365bfadba39d36e5a09e3019cc47c98498e
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M11	-	401a72e56fa37e8d17846d5cdd806cfd6de87fa1
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M12	-	9e9293280535982b5b59e166be3ae02acefa3768
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M13	-	33d97358ad0ea41cf983ae17a709b8025734e05a
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M14	-	a853524d92e1d1a15484950b1998182f2ac8f872
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M3	-	44cf477b155229f988b17810157fab61bbca6ac5
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M4	-	5460608184f8a5ec4fd2f8c7c17b37fc2a870e57
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M5	-	6285e57d54d33db46da14f77d4e57614734465cc
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M6	-	39afe0f9bf2d4a86ac4946970f0c8d48a31d8df3
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M7	-	10f2b9bb630a653cb03b37a8236d36e8ae37063e
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M8	-	e56f0d6b3d845966a12ed2e8793294db6fc074f8
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.0-M9	-	a2076255b5c154718a64e558ce26d11a3ad5d2c1
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.1	-	a6e94124449e495d249673c15cce48beb72699a1
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.2	-	9d16b358423cc28aec062b1e36e442e7863d201f
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.3	-	f14b851820ff207c5eafe437b1b4c6b5dcc07cff
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.4	-	76d303fe8a9b2d7fddafd8802b15d549c01dd3b7
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.5	-	9f15c00f928343845224fe618015136a85a8ef83
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.6	-	a3ff9dc82bc438081857a15337ed056419153833
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.0.7	-	25bc18f57ccf8e7e8468a8be457c6bf64e6e053f
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.1.0	-	110e1f047fe5f9a17530983b0fe96693fe1f4217
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.2.0	-	7696d280c8067e0d132cb5ff53acb9fe22b20b66
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.3.0	-	6e727645f84cfdca32bf2d6f15278a1444564704
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.4.0	-	f2b5a3d44ac8c641e3fd05a37448be05f7b8f6f8
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.5.0	-	1b395b8bb8f4ba14d21db7f9a759aa5b3badab16
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.5.1	-	15258392360b4bef59052a29ed1177c64a3545be
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.6.0	-	3d6729b4691f7f4f84aff372492c0156ddf7a594
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.6.1	-	46502634065c13dae9ef4f682a69e4bf25d315f9
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.6.2	-	bf0f0fd16a624cdf93ae593be3488e4f3aedade3
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.7.0	-	c065aa4195cf8567ccf0a8b7993671edf31d69e1
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.7.1	-	2b90c4e4f983e02fa2b58f719f372a03553bf6ac
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.7.2	-	5c0b90b1de84fec180b6bc6f4dd4bedfbc9b3265
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.8.0	-	0acc84e938b6e5a6dbc2fa6fb180d191279f986c
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.9.0	-	9adc65827c530d889ff2b7617099f4136091937a
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	3.9.1	-	83dafa7c5a9f87a8f1d224939236a425e06dfa20
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.0.0	-	e48447bae864adb0280d779be0efc0b94af03f5c
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.1.0	-	14eb42e48503e1e3a85b55be19514eea577bae3a
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.1.1	-	eeb6dff9e36c2988a57fa302a8f10dbcc5c190fa
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.2.0	-	26741f1254bd020c61ff2e4cc0ac36f7d26b31af
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.2.1	-	7cdf81c0defe10a8419a6f639963c426a963dda7
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.0	-	c9f9bc8cb0b3e9bb16ef3ea0aff52a5f8e617e48
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.1	-	9af279f1205aef756cc8deebc2aa4270c37c6963
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.10	-	058f5fa88f6e8947d2e2c5f363c52b57d041ab18
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.11	-	8e9d9c7a92852d5ca64bbfd3ad41d3ca78f28c43
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.2	-	d32b146580dbebe91fc699471f5f2f42bdcc4c49
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.3	-	eb8052fc6260d393959e59ea9c0723d26250ab0b
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.4	-	5327aa82257a2a1e3592340800437a1d4ca2fe93
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.5	-	b3108d44993908d713abdca46aeaa4818a40c6e1
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.6	-	553f409cdd5ac6f0b02878b9b53b25b39e295a06
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.7	-	dd714144b5e82937026bf1c4f7273fae4e572ad8
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.8	-	f4f6909886ae957a03c2515a89106dea32dbf760
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	4.3.9	-	efafeb64684c7fe2db199dd76b2fe8c40c233ace
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	5.0.0	-	dc00bb5ff0037dca60a0f7b085663229a8a1db94
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-usage	5.0.1	-	c7eaae31029f293f2371b14a8a1b9e15499956d0
io.mraa.upm	upm_ssd1351	0.8.0	-	b340228cfebf6f0c55b656a2b90525607d552028
io.mraa.upm	upm_ssd1351	1.0.0	-	5ee4fcbbe74b2b28282d50a0087008131ad4b2c7
io.mraa.upm	upm_ssd1351	1.0.1	-	5480899513a259501d397a3526c26948b36f53ff
io.mraa.upm	upm_ssd1351	1.0.2	-	4ff19aa0deca88945bd647e3fc75bb063b894baa
io.mraa.upm	upm_ssd1351	1.1.0	-	45ef8ac14aec942639e67ac979352a548d349138
io.mraa.upm	upm_ssd1351	1.2.0	-	ca04156d0d4429f02a05df34bd552ba7ddbc7027
io.mraa.upm	upm_ssd1351	1.3.0	-	20a92e8e30cccadf46527e999cb27301a13a94be
io.mraa.upm	upm_ssd1351	1.5.0	-	c0bbdc9f67491cabd65b641a9a9da2db53d03252
io.mraa.upm	upm_ssd1351	1.6.0	-	accfba24bc2e7bb9c4b158f6cbeba91cfec7ecd1
io.mraa.upm	upm_ssd1351	1.7.1	-	b5e822a4941f3d8637e7c40a5f7b00a33bc82c46
io.newm	newm-objectpool	0.1.0	-	02072fef7bf48626f6c9b9ef9dac1a83fd72bfc8
io.newm	newm-objectpool	0.2.0	-	122a08e9943bf942d97ff129c0808c98e60ebec1
io.newm	newm-objectpool	0.3.0	-	f885c5e2020bee50deac20ceb4424597944dcf8f
io.opencensus	opencensus-contrib-http-jaxrs	0.20.0	-	0372636f14e8f7d8634cbb3a27b9e7c34055919e
io.opencensus	opencensus-contrib-http-jaxrs	0.21.0	-	373cdb91d7ff09a3242b7ea9aeba5fdb9d78a6f5
io.opencensus	opencensus-contrib-http-jaxrs	0.22.0	-	fe0758c979477a3457ca3e18078f81b2a7a3ddf4
io.opencensus	opencensus-contrib-http-jaxrs	0.22.1	-	b7c29e84c46cd88a306817d883787f73d0d6a7b6
io.opencensus	opencensus-contrib-http-jaxrs	0.23.0	-	3e4dc6deb6e6056667a6c1468a18f33560ab26a8
io.opencensus	opencensus-contrib-http-jaxrs	0.24.0	-	44e836b47a7dc1de2fa7544752ffaf3271e16c71
io.opencensus	opencensus-contrib-http-jaxrs	0.25.0	-	c7058e54333c90c40659932e5185f4ff06e1ca8c
io.opencensus	opencensus-contrib-http-jaxrs	0.26.0	-	5d0897c263622d46e866c07bd0fc616950d71fcf
io.opencensus	opencensus-contrib-http-jaxrs	0.27.0	-	6195620d38933efcbdc1cc2ea5ecf6bb2b875d59
io.opencensus	opencensus-contrib-http-jaxrs	0.27.1	-	18e7cdf9c766cc42906dc7b02c43da716db94e56
io.opencensus	opencensus-contrib-http-jaxrs	0.28.0	-	9c358c3c5150587d68d246ab51d9cfb014f56f1e
io.opencensus	opencensus-contrib-http-jaxrs	0.28.1	-	a8a9daf0afa135f40226e6917676fbb0ca399c0d
io.opencensus	opencensus-contrib-http-jaxrs	0.28.2	-	68d972fe93586c3b508c107d9c1b594304c5a658
io.opencensus	opencensus-contrib-http-jaxrs	0.28.3	-	a930b4e231335df72d626311280683bee2bce2f1
io.opencensus	opencensus-contrib-http-jaxrs	0.29.0	-	a1ea819a466aa23eec199ea408eb0cf76282c3f8
io.opencensus	opencensus-contrib-http-jaxrs	0.30.0	-	283f50fe55a87bcc2e33bfdfebba3ac8b9b76903
io.opencensus	opencensus-contrib-http-jaxrs	0.31.0	-	99ea6913647d12ed51394679ac65167bf8f425bb
io.opencensus	opencensus-contrib-http-jaxrs	0.31.1	-	8ea143cd109ec82270606ab37acf4b5fd0b64c09
io.qtjambi	qtjambi-networkauth-native-android-arm64	5.15.10	-	cc0afeeef6acab63fe88b12320579b554b358c61
io.qtjambi	qtjambi-networkauth-native-android-arm64	5.15.11	-	0ab13807c5c70ccb0cdfec642c4620cc3c14589c
io.qtjambi	qtjambi-networkauth-native-android-arm64	5.15.12	-	5743a308e7d2a2857727d6e1764f40f74581520c
io.qtjambi	qtjambi-networkauth-native-android-arm64	5.15.13	-	49f5358d7309d759815aa1c6d3977fd0c952e921
