app.cash.treehouse	treehouse-compose-android	0.1.0		N/A
org.jboss.forge.addon	ui-api	3.9.3.Final		5cfdbd0ff06139aae5e8c2a216b3953f4c5ba0ab
org.jboss.forge.addon	ui-api	3.9.4.Final		14d5a8a49b96778e85387528d6c3e29a95ab49b5
org.jboss.forge.addon	ui-api	3.9.5.Final		2cf15c688ada75dd445fbc9d43e53d08355173e0
org.jboss.forge.addon	ui-api	3.9.6.Final		cace0eda7bd48b46196f94631e45fb61c8603449
org.jboss.forge.addon	ui-api	3.9.7.Final		1189ef0ab5319c5c8e37217b6c1c87e90ed0d0fa
org.jboss.forge.addon	ui-api	3.9.8.Final		1351131685d247db0720ae1dd6b921347dd554de
org.jbpm	jbpm-designer-utilities	6.3.0.Beta2		9ff687ebd0010e17705192a0e762c3f79ca81ddf
org.jbpm	jbpm-designer-utilities	6.3.0.CR1		4ea3095005fcac0fd872837e1d333c1463c943d6
org.jbpm	jbpm-designer-utilities	6.3.0.CR2		3e913b512b41a11f13821a7143fcf05ea05b0bb7
org.jbpm	jbpm-designer-utilities	6.3.0.Final		de358084c76cb07b8e2ef234b531509928e25102
org.jbpm	jbpm-designer-utilities	6.4.0.Beta1		107c2b43645102682f2f09a482a1c00fb69bb4af
org.jbpm	jbpm-designer-utilities	6.4.0.Beta2		ba8e3cdf41fdc915cf3ae1615ebde12cbe522799
org.jbpm	jbpm-designer-utilities	6.4.0.CR1		340216a5c638cee5fd804189b35b812e91859d7c
org.jbpm	jbpm-designer-utilities	6.4.0.CR2		12e3afdc2b5dc60159ef3b36b56b68ff0069c5e8
org.jbpm	jbpm-designer-utilities	6.4.0.Final		a3c8436fe4a155f6dd45943f47509697e15d7f26
org.jbpm	jbpm-designer-utilities	6.5.0.Beta1		743305343e28a02aa4ea6ecc8b1e9e7267e82c30
org.jbpm	jbpm-designer-utilities	6.5.0.CR1		d4ca48e72f2a9b7413485e220923221b5e188ee9
org.jbpm	jbpm-designer-utilities	6.5.0.CR2		4e40f86e538652fa45590365fce5f0930f54aa28
org.jbpm	jbpm-designer-utilities	6.5.0.Final		3bdb73994c012c31f4b7f26163f3a720d11f102d
org.jbpm	jbpm-designer-utilities	7.0.0.Beta1		e84eed2a27596c74f3a3b37d293b36a3ea30d36f
org.jbpm	jbpm-designer-utilities	7.0.0.Beta2		ad2c73439378838d3e492646e085619f22663289
org.jbpm	jbpm-designer-utilities	7.0.0.Beta3		dd6767aff4af90edf21c0abe72d60fc6d9ffb315
org.jbpm	jbpm-designer-utilities	7.0.0.Beta4		0effc1e05e1bef370b26b3edda29ca8f25f83704
org.jbpm	jbpm-designer-utilities	7.0.0.Beta5		8af146894aa36c1316a2ce1eb44013f82653fabe
org.jbpm	jbpm-designer-utilities	7.0.0.Beta6		5e01ad2d8816d439ddce68ce2176d3226478b5be
org.jbpm	jbpm-designer-utilities	7.0.0.Beta7		29b56f2f822afc952e162c2d078cb2d18bee7b42
org.jbpm	jbpm-designer-utilities	7.0.0.Beta8		20338084081ab8f38f29c38459cebf2bd3aeb027
org.jbpm	jbpm-designer-utilities	7.0.0.CR1		0f245eba828715cf76fec6a56800466df6458126
org.jbpm	jbpm-designer-utilities	7.0.0.CR2		2cf9f41179948bd246068d699d6227029951920f
org.jbpm	jbpm-designer-utilities	7.0.0.CR3		b3ba35c20670d46a2e5cdbafb9b0e73d61ac9d93
org.jbpm	jbpm-designer-utilities	7.0.0.Final		99284976d4467e2249e2fdc5b21b833730dbc640
org.jbpm	jbpm-designer-utilities	7.1.0.Beta1		a8e80ba3497ee1cf117e4e01fdfc8ece4c49ecad
org.jbpm	jbpm-designer-utilities	7.1.0.Beta2		96206b162161941ec714c78acc39b093e81e5682
org.jbpm	jbpm-designer-utilities	7.1.0.Beta3		c3fddd7360c9e78f0f3a517167928d056bdf8382
org.jbpm	jbpm-designer-utilities	7.1.0.Final		c2df8a7ce5379ec8fc8b29cb479440f6413c106c
org.jbpm	jbpm-designer-utilities	7.10.0.Final		c1805036c5268ad00161b6d833690027ff6d5083
org.jbpm	jbpm-designer-utilities	7.11.0.Final		5660ad1ee8bd2a00adc633eb94893db4b6d4ad1e
org.jbpm	jbpm-designer-utilities	7.12.0.Final		bef0e375eefccc982ab34dcbdc4d7368e5a03f1e
org.jbpm	jbpm-designer-utilities	7.13.0.Final		3b17ea9a2edc1f660ebcdb96d08ec213c0907a0e
org.jbpm	jbpm-designer-utilities	7.14.0.Final		dc81bb915757f0f0517b8b1d899f5e536f6b14c1
org.jbpm	jbpm-designer-utilities	7.15.0.Final		20dafc02d4ad15a6a272d01df24a55a076fafc80
org.jbpm	jbpm-designer-utilities	7.16.0.Final		18b0a04ab477f20c7730c0ce149c25edadb51f87
org.jbpm	jbpm-designer-utilities	7.17.0.Final		4f43b76050761055bbc27b50c577803638411dea
org.jbpm	jbpm-designer-utilities	7.18.0.Final		ba5d67bc42954a09199fd472b7328b4f4772085e
org.jbpm	jbpm-designer-utilities	7.19.0.Final		d78114aca46541a80039a7ad7f28e262226cf84e
org.jbpm	jbpm-designer-utilities	7.2.0.Final		4a68a28196c3e0d5353685a4fbc77f429ac24f7a
org.jbpm	jbpm-designer-utilities	7.20.0.Final		4315f2f1f54e6a97b533237a7e5146a2c7a93cd2
org.jbpm	jbpm-designer-utilities	7.21.0.Final		5543bab8614c32f8c221c86745d1a634e19ef9c9
org.jbpm	jbpm-designer-utilities	7.22.0.Final		0b4a61124d5cf565ce586f6658354693ba47016a
org.jbpm	jbpm-designer-utilities	7.23.0.Final		6aee1a77a3879737a209d4b0de53340706d32606
org.jbpm	jbpm-designer-utilities	7.24.0.Final		2f5065b01145c4ce718c6b2e6ee61cd7545b7a77
org.jbpm	jbpm-designer-utilities	7.25.0.Final		519b3ce76b1f7b29e12cd77635acbd6fefeb5a08
org.jbpm	jbpm-designer-utilities	7.26.0.Final		cc6dfc6b0c7a4dada6035168f1a6e61ca15058d3
org.jbpm	jbpm-designer-utilities	7.27.0.Final		b9d52a4684273bdeaa6e20fd90bbb705686c7247
org.jbpm	jbpm-designer-utilities	7.28.0.Final		218ec4374ea3a70a4ca8a6ab83a94e08ab931989
org.jbpm	jbpm-designer-utilities	7.29.0.Final		6ad1d41b0ea18f199f41b5ca5a5f6694962478fb
org.jbpm	jbpm-designer-utilities	7.3.0.Final		9e1ea9ede26fc3cc936d87c1ccdd31afd7e39520
org.jbpm	jbpm-designer-utilities	7.30.0.Final		82f37fd28fc35264859978bc3ae58726b0032fd9
org.jbpm	jbpm-designer-utilities	7.31.0.Final		dda64c761cb613bbff18ab4f88e8ff8b499b5150
org.jbpm	jbpm-designer-utilities	7.32.0.Final		d4d1cb35b532538f95c05204e8d52342d1136a22
org.jbpm	jbpm-designer-utilities	7.33.0.Final		b782355acea47dc810a21b76271fbb3ed69a76fc
org.jbpm	jbpm-designer-utilities	7.34.0.Final		f88cc8257129977b196a0734deab69089a3d7571
org.jbpm	jbpm-designer-utilities	7.35.0.Final		6b2a2f37ed52bef60e2ef7a75ca9e7af8ca315e9
org.jbpm	jbpm-designer-utilities	7.36.0.Final		bcc678cafb29f305f734877eb8b2412889ef5ddc
org.jbpm	jbpm-designer-utilities	7.36.1.Final		e8a4c65bed12a8f229fc070cad28644a5cea3b36
org.jbpm	jbpm-designer-utilities	7.37.0.Final		ad79ade3b8e1a49328d0ff8564805e02f8ce4a64
org.jbpm	jbpm-designer-utilities	7.38.0.Final		999020750b274921f25759301d4af17c73aa1dde
org.jbpm	jbpm-designer-utilities	7.39.0.Final		a4dcbc73e4d4ddb98d7280834ae370ec850a6b78
org.jbpm	jbpm-designer-utilities	7.4.0.Final		7de88cb47038eee93f63b14101f1cce3c151d192
org.jbpm	jbpm-designer-utilities	7.4.1.Final		22ff1c378bce85ae464ef4a40253d0164926d9b9
org.jbpm	jbpm-designer-utilities	7.40.0.20200703		dfec17b7c9eefa619496162ffc255c0b4ee1533a
org.jbpm	jbpm-designer-utilities	7.40.0.Final		89b13c17fd3297a73aa00da9367b68af03bf7620
org.jbpm	jbpm-designer-utilities	7.41.0.Final		625f267019a7e90adc57e522fe1c973f8d3f6704
org.jbpm	jbpm-designer-utilities	7.41.0.t20200723		08fa23e21d15ac6e22508a4648ffd3cdf836c621
org.jbpm	jbpm-designer-utilities	7.42.0.Final		41dd3073394e72acbe19a4760627d1b1d0cb169d
org.jbpm	jbpm-designer-utilities	7.43.0.Final		7ed741043c78f6052656745d34f7fde9f046faa5
org.jbpm	jbpm-designer-utilities	7.43.1.Final		5c96e68b507e585035153c552b4f2bc652ec62db
org.jbpm	jbpm-designer-utilities	7.44.0.Final		5941061032a26105bde3700a062bd045163c8e8a
org.jbpm	jbpm-designer-utilities	7.45.0.Final		ab3cc82c1ef399ae867f2719a96fdcb4076586dd
org.jbpm	jbpm-designer-utilities	7.45.0.t20201009		f9298eb374d9265ae84844838d491939187b801f
org.jbpm	jbpm-designer-utilities	7.46.0.Final		3e4f2395c8df07858d0cf8dba31fcad14d7f53ae
org.jbpm	jbpm-designer-utilities	7.47.0.Final		5293a8ad136a02b86cf75a7918801d1ae5d192ce
org.jbpm	jbpm-designer-utilities	7.48.0.Final		1991315ce0c5df97c310df937d7c4fc9bba87454
org.jbpm	jbpm-designer-utilities	7.49.0.Final		4534e95028a2b3fd0ebb9c13e2c97d792c7fe1df
org.jbpm	jbpm-designer-utilities	7.5.0.Final		f31c5b66310592510ece0ecd48edde330f02562e
org.jbpm	jbpm-designer-utilities	7.50.0.Final		9620d3551b2276e32e789b591fb40db3a0dc4d5d
org.jbpm	jbpm-designer-utilities	7.51.0.Final		93bb8335476cf489cb3d78721910180058bc27ff
org.jbpm	jbpm-designer-utilities	7.52.0.Final		d427be8a5cdcc66af81d58997c2591a9f228468d
org.jbpm	jbpm-designer-utilities	7.53.0.Final		27ff3f69f4ca117f05b2fe924405ecc108cec823
org.jbpm	jbpm-designer-utilities	7.54.0.Final		027306e8af327bbebf9c2bd352c2fa791ed51c52
org.jbpm	jbpm-designer-utilities	7.55.0.Final		43d9b460abf18128be0f9b2f18f12deacabd9754
org.jbpm	jbpm-designer-utilities	7.56.0.Final		aacb916a5cca355f58f88949e44d7532c8ce3ea4
org.jbpm	jbpm-designer-utilities	7.57.0.Final		1022d8d582fbbf952a9c793b8a352a23f3ba8be3
org.jbpm	jbpm-designer-utilities	7.58.0.Final		90fb5642e3f8edc530282f47649fde904f538c87
org.jbpm	jbpm-designer-utilities	7.59.0.Final		1ace1fefc371c91533c5fcc7bf3e6e1a08ef50b4
org.jbpm	jbpm-designer-utilities	7.6.0.Final		bd8f0f2327b2a426ff0f8996bcfc01868cea41ef
org.jbpm	jbpm-designer-utilities	7.60.0.Final		4bd15902a7dc8c2bf372afb17cc9224285199a1d
org.jbpm	jbpm-designer-utilities	7.61.0.Final		b1cba904639e975649966acb85570cf4f63d488e
org.jbpm	jbpm-designer-utilities	7.62.0.Final		7bbba3f687cf3d8b4e5b6cca894dd47240b15b7a
org.jbpm	jbpm-designer-utilities	7.63.0.Final		92b4e85d72c7e25a24266b7da8b7ab73a811b7a0
org.jbpm	jbpm-designer-utilities	7.64.0.Final		e840d7e7badd5858273bd3da02c085b181aa9ae5
org.jbpm	jbpm-designer-utilities	7.65.0.Final		09979561a0f9c86a0f806eca2af8966452de892d
org.jbpm	jbpm-designer-utilities	7.66.0.Final		725a769fec6c8bcebb31f6dd9f05ebea2ca5a307
org.jbpm	jbpm-designer-utilities	7.67.0.Final		a372d9aa3bad50a1c85fc3e1231c6e499470ec36
org.jbpm	jbpm-designer-utilities	7.68.0.Final		f5ed8718b324098e12a99dce0865134ead31c7dd
org.jbpm	jbpm-designer-utilities	7.69.0.Final		b6753e16dd05ac94b06f05c45ebce9f5993e0e2d
org.jbpm	jbpm-designer-utilities	7.7.0.Final		d3666eaaf2857b292982dada227a84637be304bf
org.jbpm	jbpm-designer-utilities	7.70.0.Final		bfc3d13e44dbc3abb3b2922ab6e184435e9b2075
org.jbpm	jbpm-designer-utilities	7.71.0.Final		7aafafb855410bc26475eed30cfe46fd65380834
org.jbpm	jbpm-designer-utilities	7.72.0.Final		651acc0de7bee8f44fc144ee5a363c037fd6123f
org.jbpm	jbpm-designer-utilities	7.73.0.Final		e9c67a015fbb8ef5951a786f73d39b4d8bc99b5e
org.jbpm	jbpm-designer-utilities	7.8.0.Final		e15da90dec30cb92d98a5f2cc16ad73a50ab7214
org.jbpm	jbpm-designer-utilities	7.9.0.Final		e61d8c338dde755da3ffa0f5264d4d362c324ff5
org.jbundle.thin.base	org.jbundle.thin.base.util.base64	0.7.7		145778b235f5d4e52d8df477b2e3f2fd580428b7
org.jbundle.thin.base	org.jbundle.thin.base.util.base64	0.7.8		e0a560f927e6f83342f110099e8bc7207799f01c
org.jbundle.thin.base	org.jbundle.thin.base.util.base64	1.0.1		2bb9f187a2983e7971e85d9cd3603efb25aabb64
org.jbundle.thin.base	org.jbundle.thin.base.util.base64	1.0.10		2a3b6515cadd0f351f662689b9c6588ce7949277
org.jbundle.thin.base	org.jbundle.thin.base.util.base64	1.0.11		f001a60a3664cab2c2a1a91c1d9d9e7a204eff8f
org.jbundle.thin.base	org.jbundle.thin.base.util.base64	1.0.2		7ce1e40ceeac704c342560f9afbd1bacbbf60aae
org.jbundle.thin.base	org.jbundle.thin.base.util.base64	1.0.3		86a52538aed45eefba06459cbe602de2c34b5bac
org.jbundle.thin.base	org.jbundle.thin.base.util.base64	1.0.9		5ac2cc7a57d1cde57d3ba5765d8ea50c735e4415
org.jvnet.hudson.plugins	copy-to-slave	1.0		dca00deb4b9e9779c3a155a37fbaae580b572d13
org.jvnet.hudson.plugins	copy-to-slave	1.1		fdcd4f838ce93bc311b9b4e28b6e32195d22fee2
org.jvnet.hudson.plugins	copy-to-slave	1.2		83c01686fd5198f7e5625a6559de6a6a09ece05b
org.jvnet.hudson.plugins	copy-to-slave	1.2.1		9f5cd8acb0ea006c61156b03b797e5c01aa04155
org.jvnet.hudson.plugins	copy-to-slave	1.2.2		1e5b1756a9667502531bb34726b11b1675fd85db
org.jvnet.hudson.plugins	copy-to-slave	1.2.3		fa713d2cb1434e87c6f0dafa1e3ba538c3c72b3e
org.nutz	nutzboot-starter-uflo	2.0		dbb1b38e92280addfff968a5dae59edd8b6de4cb
org.nutz	nutzboot-starter-uflo	2.0.1		6773981eb0d6f717cf1392125edc7a3da6bfc904
org.nutz	nutzboot-starter-uflo	2.1.0		cdee66b9bab8cd05891cc771dda849da870e06ff
org.nutz	nutzboot-starter-uflo	2.1.1		021b6d71b6ae61603a7e1e4a0d7dc3b8b657e5e8
org.nutz	nutzboot-starter-uflo	2.1.2		c5a11e751f833c24ed9d13e853d2e14227fd847b
org.nutz	nutzboot-starter-uflo	2.1.3		fd9dec2ddbe56a5dc1466cdf99ca6d8a7eeec253
org.nutz	nutzboot-starter-uflo	2.1.4		eaa755893a364b795e5addb37790c09d4819b652
org.nutz	nutzboot-starter-uflo	2.1.5		a1cb2e3e47d5367c80e544ef09ee9db0b883cfbe
org.nutz	nutzboot-starter-uflo	2.1.6		42e08d46234e23f06b720c93523df79eb03256ad
org.nutz	nutzboot-starter-uflo	2.1.7		b05f59c0425a6f94e44f38c419b8f29c8a78cc8b
org.nutz	nutzboot-starter-uflo	2.1.8		989bf025eb741d6dc7e72d2963b8714b344035c3
org.nutz	nutzboot-starter-uflo	2.1.9		01d4f21e3ced3968266fe74c5423f451f4aad10c
org.nutz	nutzboot-starter-uflo	2.2.0		858d159c12ffb9d41aff0837b3f12a50a955d978
org.nutz	nutzboot-starter-uflo	2.2.1		94ce3f621ad148bde8603b552982ed5457461e3a
org.nutz	nutzboot-starter-uflo	2.2.2		b0fa37ad6b2f20b38ae8907a04150239e2ee98f6
org.nutz	nutzboot-starter-uflo	2.2.3		b92254dc19c60d9f75d5b70fa107e038102cafc8
org.nutz	nutzboot-starter-uflo	2.2.4		12b0aed2d201eff60c57c914c10079d3a07961ba
org.nutz	nutzboot-starter-uflo	2.2.5		d2267ef33e71e269ce9e7c1e8ad541f18a06fa0e
org.nutz	nutzboot-starter-uflo	2.2.6		b3c81896255f90ca0b95b1f98ea8f5ef0c16d5c9
org.nutz	nutzboot-starter-uflo	2.2.7		423bdaff6d4f16ac3b20b76e94a172ae6f35b465
org.nutz	nutzboot-starter-uflo	2.2.8		628d18ddd0c92fd3ed3f17d866685256dc6ba8b2
org.nutz	nutzboot-starter-uflo	2.2.9		90b3f1866489e5a000600ff973ad1701aefe8d0e
org.nutz	nutzboot-starter-uflo	2.3.0.v20190220		b6067f7f9d8e93c0a60881c40105f090c71d20ee
org.nutz	nutzboot-starter-uflo	2.3.1.v20190318		2cda8406d2617e0bb15b5e1b1eaa9257b0aaa194
org.nutz	nutzboot-starter-uflo	2.3.3.v20190329		c225b0b3866b7b3ea0bdb6d1b5a208d3039638e8
org.nutz	nutzboot-starter-uflo	2.3.4.v20190410		4d6b5f453e83949f723d880a64ca846772563cdc
org.nutz	nutzboot-starter-uflo	2.3.5.v20190516		e9392f6485159f71e6ee4abd73242ad023003a0a
org.nutz	nutzboot-starter-uflo	2.3.6.v20190621		143a6c43e4c74779780e93dfe5fc8d481a9d624f
org.nutz	nutzboot-starter-uflo	2.3.7.v20190731		0d9bf6f4a77a24f72d4a90b660db102123fd3534
org.nutz	nutzboot-starter-uflo	2.3.8.v20191031		b1b31da36598d43244166f865bfae48fa4ae1d3a
org.nutz	nutzboot-starter-uflo	2.3.9.v20200309		d30dc9abc92b7cb801872bbaaa5e2e4251353769
org.nutz	nutzboot-starter-uflo	2.4.0.v20200427		ae940b52188897daf0ce2e3839cea44a6ca25dcf
org.nutz	nutzboot-starter-uflo	2.4.1.v20201014		944fc63ab73683527b20782a8f6e85c60c64a591
org.nutz	nutzboot-starter-uflo	2.4.2.v20201205		f773154e071ae07b903d5ba374f46aaeee3088b5
org.nutz	nutzboot-starter-uflo	2.5.1.v20220215		b89ea7f52bfd5acbcb582880558eb4f2ae4ad854
org.omnifaces	omnifaces-security-jaspic-undertow	1.0		ebe84cf49a8895cd3745c1df3ce2b6c59f0638c6
org.openengsb.domains.scm	openengsb-domains-scm-implementation	1.0.0.M6		b7e9824b18a2093eec2e13c3bbe997cde1f3c045
org.openidentityplatform.openam	crypt	14.5.2.1		7c11aa0a173a4dcf3bb50b7b409d43720b854bff
org.openidentityplatform.openam	crypt	14.5.3.1		59dd38ea826c170e8d2ba3f17c4d739a79d89e55
org.openidentityplatform.openam	crypt	14.5.3.2		a51d8065e36bfd3599780c7cf68ff8a73e51a938
org.openidentityplatform.openam	crypt	14.5.3.3		2d655448eb5ee70ca7d3e58f41556f629b35a6a2
org.openidentityplatform.openam	crypt	14.5.4.1		88d0879e87b6710a7cb864bb3958362607500ea8
org.openidentityplatform.openam	crypt	14.6.1.1		c51010b038b73cacd29f01af336b773948fa93e3
org.openidentityplatform.openam	crypt	14.6.1.2		bafdf5c5b9108b561fe780d717d7a62b6cb398d4
org.openidentityplatform.openam	crypt	14.6.2.1		da90c981b6494708b74ff4b9dd9da992f6619d58
org.openidentityplatform.openam	crypt	14.6.3.1		d1a552d9b3ff622dfa5ad5ceb2e53c7aa1fb9bf3
org.openidentityplatform.openam	crypt	14.6.4.1		9b75ded830f31141f00ce91053b190ebe7a9fbdb
org.openidentityplatform.openam	crypt	14.6.5.3		32a85221db3a3d4f1112fd71e212d6d648287cc5
org.openidentityplatform.openam	crypt	14.6.6.1		eb837a5288b52a2399f20e4e19387e5a11a7efb1
org.openidentityplatform.openam	crypt	14.7.0.0		02d113a13ea62ab54e4a58b735826803b11309c0
org.openidentityplatform.openam	crypt	14.7.2.3		e188ea959d40053b69863e811c00552307865da7
org.openidentityplatform.openam	crypt	14.7.3.1		674e9979645738c0940b6b36b590f2aaba3b09f3
org.openidentityplatform.openam	crypt	14.7.4.1		7ae23e4b71b174ea2b908d5ab8c03d504ed3ce42
org.openidentityplatform.openam	crypt	14.8.1.0		5db1ab9ad122fe5517e32c6052b752487a5cc3a3
org.openidentityplatform.openam	crypt	14.8.2.1		38db83ce93074191c359f4c457f1d5639df015c2
org.openidentityplatform.openam	crypt	14.8.2.2		acd073601ae59b82c891bbdf64e7d2fbe19a1bc5
org.openidentityplatform.openam	crypt	14.8.2.3		afd635a621c07e9d2f6f229baac0921c3cf9dfd3
org.openidentityplatform.openam	crypt	14.8.3.1		cbc87503c7f43523023807571070ccc6d6a7fa05
org.openidentityplatform.openam	crypt	14.8.4.1		7553ab96fc5f330e11008bde3750f0b1bf35ea41
org.openidentityplatform.openam	crypt	15.0.0.1		cbe4b34d120b1aea816325d2b571b6e6e379e2be
org.scalamock	scalamock_2.13	4.3.0		ec4185e44c60f7ac8f46942779e128322f3cedc6
org.scalamock	scalamock_2.13	4.4.0		d91cae5b9cecc75a4cfaf2aadd75d66421c763e6
org.scalamock	scalamock_2.13	5.0.0		c617d009081d37c20179a956b3a6cbf2ba21447e
org.scalamock	scalamock_2.13	5.1.0		97c4a615780e7033685c759f07c586ea707cd7be
org.scalamock	scalamock_2.13	5.2.0		b7ef6a93a280fae0150a20f7612b27425c71f4cb
org.scalamock	scalamock_2.13	6.0.0		ce6b8850b2b7a47ca8694ab827ceac3c813aad24
org.scalamock	scalamock_2.13	6.0.0-M1		dceb6ee8d9648244186eb8f5114170cc5fec471a
org.scalamock	scalamock_2.13	6.0.0-M2		95f7e71296162bcb9fd9bcb64c8a32879b6170bb
org.scalamock	scalamock_2.13	6.1.1		ee8f54227326484d7e435870fb0f3d00a7a00bad
org.scalamock	scalamock_2.13	6.2.0		249111eaf55e8be4f9112f1ffd6604d26abff0f0
org.scalamock	scalamock_2.13	7.3.0		5dcd422877edb3bed46f1b528e38ceb66961a3e8
org.scalamock	scalamock_2.13	7.3.0-RC1		fd61d3ddbf28ae5b8dfb5fffb75f28656f87d64f
org.scalamock	scalamock_2.13	7.3.0-RC2		68746440228564aa28376a9cd3d18122b907aecf
org.scalamock	scalamock_2.13	7.3.0-RC3		0bf3e7a55f29071349558f09f04d5ce6ce5ce848
org.scalamock	scalamock_2.13	7.3.0-RC4		5efc899095d0179b8b7b0ec25db722fb52c18a05
org.scalamock	scalamock_2.13	7.3.1		9fadf8e17412831128c873e5637c8353e39da347
org.scalamock	scalamock_2.13	7.3.2		61ef94586b462ae13ba253159ce14f388bb189b4
org.scalaz	deriving-macro_2.12	1.0.0		6b80046ea835304022fc0a91fa027802bcead778
org.scalaz	deriving-macro_2.12	2.0.0-M1		11a3984aaf36b8a2370206fc0aacf1e93693ef35
org.scalaz	deriving-macro_2.12	2.0.0-M2		55989fcea452e98928fd098b48671757d158ec2f
org.scalaz	deriving-macro_2.12	2.0.0-M3		0d3f3a2ddc6b427ad2b6759b5d465b9c8e36a653
org.scalaz	deriving-macro_2.12	2.0.0-M4		f5da2e06f828df1e5a65008dc1327f1ebc9cca39
org.scalaz	deriving-macro_2.12	2.0.0-M5		059888bfab4e999be6465c80a8b1296b12bde716
org.scalaz	deriving-macro_2.12	2.0.0-M6		8ade3d4d814d75ad43511e256f8ab54e7732efb4
org.scalaz	deriving-macro_2.12	2.0.0-M7		28e37630cb38342087bb7310747956ecf531bd3f
org.scalaz	deriving-macro_2.12	3.0.0-M1		c4bde6239c24df9ec9fc5c80a08679a0ddd75715
org.scalaz	deriving-macro_2.12	3.0.0-M2		259896bcdbbf37aeb1a032a7d29ec7d7264fcc62
org.scalaz	deriving-macro_2.12	3.0.0-M3		cfc8562c6f10ef9acea318ad1ee45d7db9e7e9bd
org.scalaz	deriving-macro_2.12	3.0.0-M4		4ef235b9e11810ec01d460f57a5c245a29d34061
org.scalaz	deriving-macro_2.12	3.0.0-M5		0ce76df4b5c4dec16adf30e28c669fdbd3e6cdae
org.scalaz	deriving-macro_2.12	3.0.0-M6		90cfcf8a0b9c9fd45829f24f032f6d8a809ce037
org.scalaz	deriving-macro_2.12	3.0.0-M7		c94bc0874f46bfa005281a688baf4e3a69737367
org.specs2	specs2-common_2.13	4.10.0		9d11fc0589c7d2c5be35733d9433fd1b3aefc813
org.specs2	specs2-common_2.13	4.10.1		4956d92a799d65c9ce3a0a1a64c0b604af11ab22
org.specs2	specs2-common_2.13	4.10.2		a7d76994a866a69cdbbaa8515aaff4b8dd5b8d9a
org.specs2	specs2-common_2.13	4.10.2-7d89a6aa3-20200803112836		c1672e7bd8f1f777e7793c3a041920cb5010571a
org.specs2	specs2-common_2.13	4.10.3		99d077d2765fdc9b260e0d700a006c1b3fe82383
org.specs2	specs2-common_2.13	4.10.4		ec72d598c6dc82c34637ee69b43d9cf0dfb9a6b9
org.specs2	specs2-common_2.13	4.10.5		613bee4d15cde8a3a81e1a29ed7930523f817c11
org.specs2	specs2-common_2.13	4.10.6		907a3ee77160fee645b8a9af69cfcb83eb239caf
org.specs2	specs2-common_2.13	4.11.0		91ff488016affe2869160e3bc4f8138cb82203b0
org.specs2	specs2-common_2.13	4.12.0		85a7ce0e3104ca12120c26ce2d353ea73f243c4d
org.specs2	specs2-common_2.13	4.12.1		06364e42cba4a7896ac2ec54b69e6a4e878b9bea
org.specs2	specs2-common_2.13	4.12.1-junit-5		5a4d6ff3955e47594beec2b8ed7af2348af59092
org.specs2	specs2-common_2.13	4.12.10		f8d098610088ee2bb2c37efc356d95c8989e8bfc
org.specs2	specs2-common_2.13	4.12.11		2cec6c3a03b0a7b5cc41a4a88795e5808ad6a43a
org.specs2	specs2-common_2.13	4.12.12		ecd77c39f60324d961409cd63650753c5b9cc692
org.specs2	specs2-common_2.13	4.12.2		50c664812b23e2b418978bb613a6c83a1f44c1f2
org.specs2	specs2-common_2.13	4.12.3		c560236dc5881c56a964af3df34f113bddaa4438
org.specs2	specs2-common_2.13	4.12.4		9d1e22ef3ff3166a618fcec803573101c43f3a37
org.specs2	specs2-common_2.13	4.12.4-js-ec		b94fba7481d30a6f1c045e45f2cf586c8a9e94ee
org.specs2	specs2-common_2.13	4.12.5		6a63424169d97fb950bd7f461f0e3714291da826
org.specs2	specs2-common_2.13	4.12.6		14c607e7a3a1ce74e0af04a56890d74c68036430
org.specs2	specs2-common_2.13	4.12.7		607993f866a5756d1685867de8efdb86590adf9c
org.specs2	specs2-common_2.13	4.12.8		297f430987eff3d5c0dcb2e817271819634fb97e
org.specs2	specs2-common_2.13	4.12.9		2b6c2339aa6e6690ae7eb34381e9c23db3d6fc1a
org.specs2	specs2-common_2.13	4.13.0		55206d40460e6a5816ed94444cb082b0f95fffac
org.specs2	specs2-common_2.13	4.13.1		67a7444f7293a2c320f249ec322b457050b88ff6
org.specs2	specs2-common_2.13	4.13.2		976f43cd25522cb1843ede34383a37d672a8d66f
org.specs2	specs2-common_2.13	4.13.3		86cca848348361acb6d46d14568b040c065ce4ce
org.specs2	specs2-common_2.13	4.14.0		3cce3e3dc9739b0583a737a4dc11a21dbd5df174
org.specs2	specs2-common_2.13	4.14.1		628559fb7155b50c8a8989ac2d65f6fc6a2518dd
org.specs2	specs2-common_2.13	4.14.1-cross		6d5185891f8efe4072259daebc0166fcd7937041
org.specs2	specs2-common_2.13	4.15.0		b9762fd6d2dcf25ee983c718f64a4b15da759079
org.specs2	specs2-common_2.13	4.16.0		7c6edf36370f99663f9cfbf200114804dd45615b
org.specs2	specs2-common_2.13	4.16.1		38b67bf477aceab6a79a9b23daa331066c00267f
org.specs2	specs2-common_2.13	4.17.0		0a52ac5c981eca52b83630915d6aa9421208ffe4
org.specs2	specs2-common_2.13	4.18.0		8c211a9552bb2d82ca8f1a3f7d7b630b6ec72309
org.specs2	specs2-common_2.13	4.19.0		90585e0d5a9a99f7a48f7840908ab0741c45cf52
org.specs2	specs2-common_2.13	4.19.1		400d2fe7f89ecef10ec9fb7bbc8d781eca25195d
