cn.com.antcloud.api	antcloud-api-provider-adom	1.0.0		87dca4ee09848deffa1f657095fa684dc57ba8f5
com.liferay	com.liferay.redirect.service	2.0.80		672fffed72715b5f5e2a854161df541b53437aa8
com.liferay	com.liferay.redirect.service	2.0.9		0386d5ff9efb540a6b994fd834b5a1049c5575b7
com.liferay	com.liferay.redirect.service	2.0.9	wsdd	b6f95b529cd919d848d010bd9e1e65f72b89caa1
com.liferay.commerce	com.liferay.commerce.discount.api	1.0.0		8450041870e8befaead3af23fb4f9fc41a1de495
com.liferay.commerce	com.liferay.commerce.discount.api	1.0.1		8aa7c0b6323e35b87111a91321d4e479276e274a
com.liferay.commerce	com.liferay.commerce.discount.api	1.0.2		8bbdf02551271588cc56f9d83a47e28bce818d84
com.liferay.commerce	com.liferay.commerce.discount.api	1.0.3		10f791f5c5e69769bced43eb8cc9eac954aa8214
com.liferay.commerce	com.liferay.commerce.discount.api	1.0.4		a4d1b428c31acaf604d35e38d55506edad50f929
com.liferay.commerce	com.liferay.commerce.discount.api	10.0.0		aa378d9186c47fea7c881d6e701a5e2f6038e544
com.liferay.commerce	com.liferay.commerce.discount.api	10.0.1		9c424a346bd2a80a1c4bd42e59ba814e50785c78
com.liferay.commerce	com.liferay.commerce.discount.api	10.0.2		0ef88dc013a1eedab668a9e676f1339939ce1ce6
com.liferay.commerce	com.liferay.commerce.discount.api	10.0.3		510f4c5161af656dd209b53f2079ba81a0fdd625
com.liferay.commerce	com.liferay.commerce.discount.api	10.0.4		f3084b95dd14114f38db8d71cf960ed91ecb58b4
com.liferay.commerce	com.liferay.commerce.discount.api	10.0.5		0e2765c0a7070f65111f7e72c36f729f349ce01a
com.liferay.commerce	com.liferay.commerce.discount.api	10.1.0		c3d66185c763c6f296d09d5d19f0ba709d1ff68d
com.liferay.commerce	com.liferay.commerce.discount.api	10.2.0		d9d3a4aef9123e283fb31f56ed2f8b3f1f6dd61f
com.liferay.commerce	com.liferay.commerce.discount.api	11.0.0		3fdcfb79401f6f699238d85b6edf6071dfabafb1
com.liferay.commerce	com.liferay.commerce.discount.api	11.1.0		f5747fde958c6c791df93e1a71ad66e82dab7663
com.liferay.commerce	com.liferay.commerce.discount.api	11.2.0		45522ee3510937c4f00c42bb095e3b01a6b308a3
com.liferay.commerce	com.liferay.commerce.discount.api	11.2.1		225da0f16392055a7a0fb972c28892b3d320d368
com.liferay.commerce	com.liferay.commerce.discount.api	11.3.0		e22b6a8950ea6ffddeaafa96aa50e98b3f8df06b
com.liferay.commerce	com.liferay.commerce.discount.api	11.4.0		6b302fd2ca0b7ff110c9d92955e25f7aded185df
com.liferay.commerce	com.liferay.commerce.discount.api	12.0.0		587d46656de55f9cdcdc23b41a4a21d6d93cb299
com.liferay.commerce	com.liferay.commerce.discount.api	12.0.1		1036516d516815a195521a116d8e26d9294b3a6d
com.liferay.commerce	com.liferay.commerce.discount.api	12.0.2		ab689ea75fd5f55dc29970e054ae025fa9f1c329
com.liferay.commerce	com.liferay.commerce.discount.api	12.1.0		70edc07e458a167cfb9e1298ee1075ddff5546da
com.liferay.commerce	com.liferay.commerce.discount.api	13.0.0		2068d106b2ddc881320d3cd8ed0bf504ea2fa5fe
com.liferay.commerce	com.liferay.commerce.discount.api	14.0.0		4316b1922e61dc70268fd5092842a1dc64213c10
com.liferay.commerce	com.liferay.commerce.discount.api	15.0.0		6576ea6c5f99fb12437713426afdb8e27f2bf6db
com.liferay.commerce	com.liferay.commerce.discount.api	15.1.0		9f9801fa2223fec13bbbb62c1153b79a677b5407
com.liferay.commerce	com.liferay.commerce.discount.api	16.0.0		06d9192d35647e409fce221352ec98eae9d10d97
com.liferay.commerce	com.liferay.commerce.discount.api	16.1.0		038ca728f0322a8d066dd4a240b1a6cba41b2296
com.liferay.commerce	com.liferay.commerce.discount.api	16.2.0		2db128d8278db6ef343efe86b9915adb8f7433ad
com.liferay.commerce	com.liferay.commerce.discount.api	17.0.0		d7e07f5d3110bec7a9e161713579de9052199909
com.liferay.commerce	com.liferay.commerce.discount.api	17.0.1		8bdfd50a6afb2454dadcdfc2a72437afb6f54877
com.liferay.commerce	com.liferay.commerce.discount.api	18.0.0		8bf1de00d42cacd2d88047288424c8b969db0d30
com.liferay.commerce	com.liferay.commerce.discount.api	19.0.0		5e56195e68ed20e138ce7e61c60a430fd61dcccd
com.liferay.commerce	com.liferay.commerce.discount.api	2.0.0		de70d0ea14d0e513b86684d9a49873d48b1b2e27
com.liferay.commerce	com.liferay.commerce.discount.api	2.0.1		a10dafa6734a41d25a6a74ea8313d82bfff1839c
com.liferay.commerce	com.liferay.commerce.discount.api	2.0.2		478b43c1d5e093d5b740cdbf4dec8c318a7bd667
com.liferay.commerce	com.liferay.commerce.discount.api	2.0.3		f3b128620c2df36a62fd74e6302f0ac3218f31cc
com.liferay.commerce	com.liferay.commerce.discount.api	2.1.0		b4eb4444e15446f29b8f8dc34dde7cc79ce6a0eb
com.liferay.commerce	com.liferay.commerce.discount.api	2.1.1		03a034c37927657b262482df802b65e168f48c44
com.liferay.commerce	com.liferay.commerce.discount.api	2.2.0		ece72a4de746ff697d90c54dd271d307baf35f8e
com.liferay.commerce	com.liferay.commerce.discount.api	2.2.1		9c6c2387046bb777dd36c337b0516ab28eff66ad
com.liferay.commerce	com.liferay.commerce.discount.api	2.2.2		c4a9ea52898efae001d8755fba3646e4ae44a383
com.liferay.commerce	com.liferay.commerce.discount.api	20.0.0		c4434c7b8e89c2eb48d73ecefeedfada749938a5
com.liferay.commerce	com.liferay.commerce.discount.api	20.0.1		9de2ed32ac55805b3356db12930bf1259222156e
com.liferay.commerce	com.liferay.commerce.discount.api	21.0.0		d8a7dbf99dc5511aba2df1a074a1d0c48aecc0cb
com.liferay.commerce	com.liferay.commerce.discount.api	22.0.0		c876f30e9704887884e50894857d814439cf8852
com.liferay.commerce	com.liferay.commerce.discount.api	23.0.0		ecf8461b4cffc8c9f51ac47a75c623fac6415ce3
com.liferay.commerce	com.liferay.commerce.discount.api	23.1.0		d322b5c71eef2ee471ac2a1d5fde6b9f3c4fe942
com.liferay.commerce	com.liferay.commerce.discount.api	23.1.1		28b1e0f1bba76d83c4f669391a6bc5b60fa6cead
com.liferay.commerce	com.liferay.commerce.discount.api	3.0.0		9ee3f8edd0c5842d8c6e2e54c91a319c8d35a46e
com.liferay.commerce	com.liferay.commerce.discount.api	3.0.1		e873f49854b1d73f2d423c2615eccea55869f50a
com.liferay.commerce	com.liferay.commerce.discount.api	3.0.2		6ed8efb6367027a0d21dad75b01ee1b7ee7ca9e6
com.liferay.commerce	com.liferay.commerce.discount.api	3.1.0		086b1b227a79496dfa1fe08b73267099a7463df7
com.liferay.commerce	com.liferay.commerce.discount.api	3.1.1		69e014417ff34d0a9c61acc8263f108894eec0f4
com.liferay.commerce	com.liferay.commerce.discount.api	3.1.2		67514b150c21e7202dcd73552eb310fd8b9e7f29
com.liferay.commerce	com.liferay.commerce.discount.api	3.1.3		c10c5ece7d9e3d7ca3031dbefacb233e7012fe98
com.liferay.commerce	com.liferay.commerce.discount.api	3.1.4		611df313f32beefd128f2428267469634dcb6c3e
com.liferay.commerce	com.liferay.commerce.discount.api	3.1.5		0b7514d660906b70a66c4b1f47e5ee997dc39826
com.liferay.commerce	com.liferay.commerce.discount.api	3.1.6		8740e3582f56838623dc392fc75eb339bc4c963b
com.liferay.commerce	com.liferay.commerce.discount.api	3.2.0		b5672fd75db1193205947a4530192f3913e558be
com.liferay.commerce	com.liferay.commerce.discount.api	3.2.1		4fe283ad533520699b30854411cad501e1d8572b
com.liferay.commerce	com.liferay.commerce.discount.api	3.2.2		35f2038d52a4a666ca1985d7f9f0b261c1eb062b
com.liferay.commerce	com.liferay.commerce.discount.api	3.3.0		1f44ccae6a6f387ba16deaaf66e42e43a23cd667
com.liferay.commerce	com.liferay.commerce.discount.api	3.3.1		fbb6593db3c2cd7be4f528bb61120c26f93762b7
com.liferay.commerce	com.liferay.commerce.discount.api	3.4.0		0eeb41124e5f44c618970a2a4c4cc982b84f9126
com.liferay.commerce	com.liferay.commerce.discount.api	3.5.0		5133740af0875bb586bb99b381ed6a373af7f260
com.liferay.commerce	com.liferay.commerce.discount.api	3.5.1		df3369328348a1c62125c9c525ab7cd127364c8c
com.liferay.commerce	com.liferay.commerce.discount.api	4.0.0		f788e6cf6a1ed785a00fab16aecd365c2a20728c
com.liferay.commerce	com.liferay.commerce.discount.api	4.0.1		f286b2fae644d44bdef2d44ac426917cc9862f90
com.liferay.commerce	com.liferay.commerce.discount.api	4.1.0		0d0cbec2350fc8ca38054819894e19f50a2e63e8
com.liferay.commerce	com.liferay.commerce.discount.api	4.2.0		2352089678048036e59745afa19f9db5a831daa6
com.liferay.commerce	com.liferay.commerce.discount.api	4.3.0		5cce8ef92a16f7f46c23a37606eba084e28c4563
com.liferay.commerce	com.liferay.commerce.discount.api	4.3.1		8fed8e3d729c57573d89cc6100a350293db53bab
com.liferay.commerce	com.liferay.commerce.discount.api	4.3.2		d0fd4382bfe19e3082f658c73792a96726f650dc
com.liferay.commerce	com.liferay.commerce.discount.api	4.4.0		bd382fce8be19d3a483e628b569cce5c8d4c24dd
com.liferay.commerce	com.liferay.commerce.discount.api	4.4.1		4a635e41cba0bf4bd041f72417049504c328cf23
com.liferay.commerce	com.liferay.commerce.discount.api	4.4.2		a422d9225564f44d2995cfad78f4295bbb841ddf
com.liferay.commerce	com.liferay.commerce.discount.api	4.4.3		6472a1ea598af77e75406c6eb704c637dda3450b
com.liferay.commerce	com.liferay.commerce.discount.api	4.4.4		c13743592e7c64286d5514955582ffce90151de4
com.liferay.commerce	com.liferay.commerce.discount.api	4.5.0		0e526351275a3994045621b98a4d17101e055fa1
com.liferay.commerce	com.liferay.commerce.discount.api	4.5.1		1e7bf8b46b36a31f205a1ab55b594c729fdc2819
com.liferay.commerce	com.liferay.commerce.discount.api	5.0.0		886e03513817cf24c3e949bbefd5fa96dfd7fdd3
com.liferay.commerce	com.liferay.commerce.discount.api	5.1.0		439c035ba88736a1fcf3c342a00e7f136f6cfcf0
com.liferay.commerce	com.liferay.commerce.discount.api	5.1.1		018c55e2825c9fce01aeabd3883bc76dc682239d
com.liferay.commerce	com.liferay.commerce.discount.api	5.1.2		d0a3dedc53f3817a99c02e27c0f4c058d63202f4
com.liferay.commerce	com.liferay.commerce.discount.api	5.1.3		7a6aedc2e2d7538f881706878ed8d68deeb12626
com.liferay.commerce	com.liferay.commerce.discount.api	5.1.4		d3898b5a7d92ca38bfc0f7206185c48ec2c9bb7b
com.liferay.commerce	com.liferay.commerce.discount.api	5.2.0		2ce5e321389db51c87efafbb3222cb10ff333ffe
com.liferay.commerce	com.liferay.commerce.discount.api	5.2.1		7c0a90471f13ef489f47a37de9e1261abef0556e
com.liferay.commerce	com.liferay.commerce.discount.api	7.0.0		6fab2d5ecee6975a7b9083bc811b482698e588e7
com.liferay.commerce	com.liferay.commerce.discount.api	7.0.1		6a0b889540d124715532b74ade9b76dbb75eded5
com.liferay.commerce	com.liferay.commerce.discount.api	7.0.2		d2367a507534612233921ee6c23b529623321450
com.liferay.commerce	com.liferay.commerce.discount.api	7.0.3		3bc7f216f0389732f6bb617cb6a223b722b557bd
com.liferay.commerce	com.liferay.commerce.discount.api	7.0.4		3b758f8bf720980053f0dee05d56817c232b34a1
com.liferay.commerce	com.liferay.commerce.discount.api	7.0.5		1e0ca3aa674f01f3a3590711c13f8efb7a0e46f0
com.liferay.commerce	com.liferay.commerce.discount.api	7.0.6		fb6526cd9db3665737004e765b0a29d7c3938a3a
com.liferay.commerce	com.liferay.commerce.discount.api	7.1.0		311f00c7f240996a34df20857ff3cc8506b14069
com.liferay.commerce	com.liferay.commerce.discount.api	7.1.1		c9a71e98d717c8a55f8f121c6e8461439c588d5c
com.liferay.commerce	com.liferay.commerce.discount.api	7.1.2		4886ce03853bc365131a1bd2c0feff58d6893e26
com.liferay.commerce	com.liferay.commerce.discount.api	7.2.0		527d90f66ce9c4d06c08fc23fa56ffc253ba5b19
com.liferay.commerce	com.liferay.commerce.discount.api	7.3.0		a1524c016483f0001a13a5185ef466fa367e5bee
com.liferay.commerce	com.liferay.commerce.discount.api	7.4.0		9dea7d227e8a6016e7c2510e3519141f02130423
com.liferay.commerce	com.liferay.commerce.discount.api	7.4.1		09187fec0456dc87f091fca42c40eb6c059b6bd3
com.liferay.commerce	com.liferay.commerce.discount.api	7.4.2		d565054e2811ff2c572a88f2ea14df0ae56d0133
com.liferay.commerce	com.liferay.commerce.discount.api	7.4.3		44aaa4414cd423f9ea28b9d60061272d5da1e064
com.liferay.commerce	com.liferay.commerce.discount.api	7.5.0		3af793379ee559c7881bafa1ff1ae954dfadd7e0
com.liferay.commerce	com.liferay.commerce.discount.api	7.6.0		4028d706de90f0d6f2f6e4ca2383a089dc5d9fe3
com.liferay.commerce	com.liferay.commerce.discount.api	7.7.0		05e2240e0e80519afcdd89c52ce891cfe0633439
com.liferay.commerce	com.liferay.commerce.discount.api	7.7.1		ad00a4b6a3b89b8ba2599797737baa11461d225e
com.liferay.commerce	com.liferay.commerce.discount.api	8.0.0		19d004cc9c25c483c4d3edb0f3daae8f3d81d17a
com.liferay.commerce	com.liferay.commerce.discount.api	8.1.0		a3f2892a2742a10160c2c462b8d43dc01c41850f
com.liferay.commerce	com.liferay.commerce.discount.api	9.0.0		06de3d5e882eb3599a6c8e20b83a35a8b70acff0
com.liferay.commerce	com.liferay.commerce.discount.api	9.0.1		e4286e3c64a433353cd99e2adc76ed3c97d4eb8e
com.liferay.commerce	com.liferay.commerce.discount.api	9.0.2		af60da2eca3808cec0bc262e6a2a8ba50ae3c441
com.liferay.commerce	com.liferay.commerce.discount.api	9.0.3		7b8dc414ac57b44e67af8877d1c2d6fa40324421
com.mandalarsoft	myanmar-lorem-ipsum	1.0		d7deafc98b2a03fcb726b217608bc63360ae1c15
com.mapbox.mapboxsdk	mapbox-android-sdk-versions	0.1.3		0086ac7ef9a038dc14c65e84609c393a13d4ff1c
com.mapbox.mapboxsdk	mapbox-android-sdk-versions	0.1.3	groovydoc	4fd0ca5b1e00bb14b70b522a6756a49858365673
com.mapbox.mapboxsdk	mapbox-android-sdk-versions	1.0.0		0f921b24085769e629be6aa0ba1c522a7a780420
com.mapbox.mapboxsdk	mapbox-android-sdk-versions	1.0.0	groovydoc	bf134a3a0fef6cf652130f135c68d8a5bc33a82c
com.mapbox.mapboxsdk	mapbox-android-sdk-versions	1.0.1		c47cd3fcb975f7b04bbbc9a874f7ca7c63a5e061
com.mapbox.mapboxsdk	mapbox-android-sdk-versions	1.0.1	groovydoc	d8790d2d8069cc6bdb2b49558b41b90555bf8e35
com.mapbox.mapboxsdk	mapbox-android-sdk-versions	1.1.0		829d451f3731d05fa304a2e09f1fbf8c33400103
com.mapbox.mapboxsdk	mapbox-android-sdk-versions	1.1.0	groovydoc	848a08f09c70cdad5dfbe4f996d87c56bea584cf
com.mobaijun	dubbo-spring-boot-starter	3.0.10		a381b2622abddd552350e16356ecb37c13e00509
com.mobaijun	dubbo-spring-boot-starter	3.0.11		401bb5a61cd719e2ab8f02c777f3d1b8dfb85d9c
com.mobaijun	dubbo-spring-boot-starter	3.0.12		067486e9f4423bf89f5aa7c03438ed17caf99625
com.mobaijun	dubbo-spring-boot-starter	3.0.13		2e2c81f0219a8c17aeec558cbb8499fc092005e0
com.mobaijun	dubbo-spring-boot-starter	3.0.14		62faaa3bc2a4a9243ee1d055bd28a47cbe396087
com.mobaijun	dubbo-spring-boot-starter	3.0.15		5c4a7df9a5d125635e3b55d3737b5fc583a11bef
com.mobaijun	dubbo-spring-boot-starter	3.0.17		3ea71b601c39ce1d830d43da02bbeb71c41ae6e7
com.mobaijun	dubbo-spring-boot-starter	3.0.18		5d8f615c1d98e1dcad42e68bd11962fab8287740
com.mobaijun	dubbo-spring-boot-starter	3.0.19		6d8e7fa202817e765fbaaab03c07c405f80dda40
com.mobaijun	dubbo-spring-boot-starter	3.0.2		21333d771c89697fa02e98df383021d2c04ea67a
com.mobaijun	dubbo-spring-boot-starter	3.0.20		a72fa56d1738c62ec6628cf0d382723a0f28f146
com.mobaijun	dubbo-spring-boot-starter	3.0.3		1f0dfe76bc8e353bed04650fa54555279687d688
com.mobaijun	dubbo-spring-boot-starter	3.0.4		a707451f701ee8e434d2dfbf6284c09153203814
com.mobaijun	dubbo-spring-boot-starter	3.0.5		62a064e3770c7f9754b829bb4ea1a08e6fa89dfe
com.mobaijun	dubbo-spring-boot-starter	3.0.6		d9453d40eaa2d092a3c6e796e475491bd24a6f22
com.mobaijun	dubbo-spring-boot-starter	3.0.7		a3feb13753e46f581c0eefdd1be57048f3f0fbc4
com.mobaijun	dubbo-spring-boot-starter	3.0.8		3f4f950d93fb1cf4462a7f813620d41bba0857f7
com.mobaijun	dubbo-spring-boot-starter	3.0.9		fd8e45251cbde3e99bbbc5acf671c77f0f067fa6
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.1		2935706a9c7c8967e3a665484b3706de57386a3d
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.10		e130cb40d04205289188d651dfb2a58eca5227c7
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.11		0f45a2918a5b234b32f1370c07bb704402120db6
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.12		ea1b5f4f1d1f4fa231f06625795ad0ad81937521
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.13		912f53f1d63375b1ff3ec4d59176e123a7f4ddd3
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.14		ce970375ed168175242e8f1217733526b3c28cbb
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.15		2f47e55dd1b36598be06262c1b0ce172e3a38653
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.16		95962c3f549143d4f8b320453c2aac00c1b27dd0
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.17		9b403aac53ea63d2050eac10e6ca4d445dfccd62
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.18		12899adf27a6f64d23f91dabb5cc4f55d79b7482
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.19		62a5a1eb4db7c005396c3660841e21cb02f27b17
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.2		3fbc4750093c3b35639e5c995fdecce8ac84df25
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.20		0b5d7be4d59a83b6c6db5da618f92b5b267797fb
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.24		700e0f152db7dafe767af7095c0486db836e73e4
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.25		714c5daefa7e62c70f373100ad8d3bf1fc3a42a1
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.26		57e3f6db2140e3ef3afe78fea49930e5fb6dc60b
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.27		836560ca0341fba17a0ffe1b1d29ccf74e90b208
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.28		e6f8b2b6f3aa979cdff68bea05fd20ce5233b8f4
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.29		796735ae9eb884cfc4dd11c2a421259121c2a8fa
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.3		b82a4609d26ded513414cad2d9ceb5afb00bf1b3
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.30		d86a8e5debdce6d505e31041403ee630c368977c
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.34		4ee7eb43722e5d173ce53485f5e440ce7fc5f09f
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.35		8476851a0605fc774fb32a0480a23e0115494f12
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.35-java11		98dd7798463ed73bce846c1d55f66a5f6205b7be
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.36		db0a53bcb1989f480ec52afc29565033c2d1bda8
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.37		7d4004f23afd468d6e401fe518109df512507728
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.37-java11		5657686fc44e96594938aafe026375ee9ddb0fb3
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.38		336743bb657501824b45524ea66f01b737ff5538
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.38-java11		c031f7d84c517a95a3dc6c91e3fb53fd6e0a31e4
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.39		3160189cf04a9bcfca953879ab60773c313a009e
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.39-java11		80a3e36e269a4a6c09bb2f15c34472d2457f8282
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.4		11297ff3fb65120c4ac85d3d52640c0486446fea
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.40		0f8ee391967923648dbf2148afa414148a6fcd80
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.41		93553751dd05a64def785214b504b4c377f4e0ce
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.41-java11		41cce4d0c74324ecaf72076114f36b1aee2e3bf6
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.42		de94b16c4dc6c67b593fe487b0872d4533d0248d
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.43		cba2b974a7af92f1f170d993d627ef4ca7c387ff
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.44		646b0c3539a16390714f87fd59dace2d51c2c185
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.44-java11		9c43ea31a760c7a07553aff49d78cfc669bb6367
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.45		b531a7759797d8fa67f6891f1be2ebc2946ef513
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.45-java11		f4e2d0936eb1b7c2f0d09d99fc6c663fed99b763
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.46		70b402c36a07df0f06fac7466e97141534b2f2b3
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.46-java11		3da2af2caf888e0e951c18c233615d46da865e78
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.47		4cc13345e4f3bbe80fb6dc08d6e9ca141b2db8bd
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.47-java11		f742bf781d4b944ad6600cb64385509b17099d2d
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.5		2823598f1b59751cb7af23be53d4511a294ee41f
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.6		af65ad51806e7229d8cc1791e6823b0ff1c51e45
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.7		a165ad42d9b927e7068b8544d2400c84df7ab52c
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.8		8815d6ef76064dc99b8877ae2aeb9f01b16ff9c4
com.mobius-software.protocols.ss7.commonapp	commonapp-impl	10.0.9		20b9e5186a7557e3214f9b143f5b4e9d6e73a39a
com.nu-art-software.cyborg	cyborg-x	1.0.0		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.55		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.56		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.57		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.58		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.59		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.60		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.61		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.62		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.63		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.64		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.65		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.66		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.67		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.68		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.69		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.75		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.76		N/A
com.nu-art-software.cyborg	cyborg-x	1.0.77		N/A
