cn.timeface.widget	drawabletextview	1.0.0		N/A
org.kie.remote	kie-remote-rest-api	6.3.0.Beta1		fffa438d51fefeee00836e8eda8cd88738544c59
org.kie.remote	kie-remote-rest-api	6.3.0.Beta2		466332de838af798b826cab1c71c5f9b863457e3
org.kie.remote	kie-remote-rest-api	6.3.0.CR1		732513b57e0d192778c7c1ca5857acb4e88f0880
org.kie.remote	kie-remote-rest-api	6.3.0.CR2		e47efff3b3e7c1d70147c4823a1c9d71d53a703e
org.kie.remote	kie-remote-rest-api	6.3.0.Final		461a7d5da8a84338737e1f55cbb3265b7f8fa83f
org.kie.remote	kie-remote-rest-api	6.4.0.Beta1		9dfbc1b4e7646e15be381b4355f76e2a8a49cc48
org.kie.remote	kie-remote-rest-api	6.4.0.Beta2		b380d9c3905fd454c0f5d895fa3f7c6cc2626223
org.kie.remote	kie-remote-rest-api	6.4.0.CR1		e344dbd73ebf600e2c6ec5597b8ea2ef89455447
org.kie.remote	kie-remote-rest-api	6.4.0.CR2		298f00eece4ec26f2091c16f295c87703b2fbe13
org.kie.remote	kie-remote-rest-api	6.4.0.Final		165d6fe039f58a627a76b3ec1a1601534d673fe0
org.kie.remote	kie-remote-rest-api	6.5.0.Beta1		1941f3dac4f0234bd4f5204f9cdaf8ad35c62a1b
org.kie.remote	kie-remote-rest-api	6.5.0.CR1		b7e3a59fb17b4ad0bc2ac562fdfdb7b6427d8fec
org.kie.remote	kie-remote-rest-api	6.5.0.CR2		2f22b332ba924605a4ab7eedc5b5d88f425461b7
org.kie.remote	kie-remote-rest-api	6.5.0.Final		5a1ffa52a6710fea015701852f0a9d3f652ab884
org.kie.remote	kie-remote-rest-api	7.0.0.Beta1		ac418bba76bb5d9de87aa2d0159ffce132ce0b76
org.kie.remote	kie-remote-rest-api	7.0.0.Beta2		ae688d4bd07d526d43cf097e20851497d2e46686
org.mvnpm	node-fetch	1.7.3		f24448214359238ac6791cc2a3ea07d748bfe9a7
org.mvnpm	node-fetch	2.6.10		dbbaf98cbfb41f9e2dea069dece94f892f83ed86
org.mvnpm	node-fetch	2.6.11		0084c2dec41520346ca2491619dc7012acdc04eb
org.mvnpm	node-fetch	2.6.12		f7b5274c2a46801056d7c05a0618f26616bd0264
org.mvnpm	node-fetch	2.6.13		6c2663504289648c48984326001f89ff9daba48f
org.mvnpm	node-fetch	2.6.7		e923b695650d0a4fd4357b03979b22654b8c634c
org.mvnpm	node-fetch	2.6.8		79b22dea809017f70bae39b0ae45ebe0a4065bf8
org.mvnpm	node-fetch	2.6.9		b7a0343df9631a735ce29d8dd1bb1f38759ce1e0
org.mvnpm	node-fetch	2.7.0		364ff4e6f901bb20ee424ed7d46a4b42364e3498
org.mvnpm	node-fetch	3.3.2		145a407fd33a57259b437ec5c47b52eb58be9d19
org.mvnpm	showdown	2.1.0		9f3cc5b5e6a71e8f94cd93b3e5c4e0329a1b462e
org.opencms	opencms-gwt	10.0.0		cbb32b7a561f9a9764e39e84e85d57c40f9e54cb
org.opencms	opencms-gwt	10.0.1		9184b03e483766de7635b3ff927151ee86241d8c
org.opencms	opencms-gwt	10.5.0		337b50aa064527a527e6040cf581a4de1c82dac5
org.opencms	opencms-gwt	10.5.1		f57f4eabd532390a1fc8318cd94644328f3cb986
org.opencms	opencms-gwt	10.5.2		7d5793296f69271a390a74eaf7d60779668ff2e9
org.opencms	opencms-gwt	10.5.3		7183ee901db4d9e3b4ba3b626af35602a8220953
org.opencms	opencms-gwt	10.5.4		1fea36924e186ab3010a3751c7af447502c8fe81
org.opencms	opencms-gwt	11.0.0		e4a6fcc3e72040b66073ca88628077d36dc8ffb6
org.opencms	opencms-gwt	11.0.1		5208c101550a9c54ca1f6d06c060744e955d9d96
org.opencms	opencms-gwt	11.0.2		b69e36b54090e5ef79975e4e76c7e27932153bc4
org.opencms	opencms-gwt	12.0		23c8c84c93f24d116352890600673140e38b10a7
org.opencms	opencms-gwt	13.0		3072c207cb73443c619a93244bb5f70d9a0c4965
org.opencms	opencms-gwt	14.0		a38254bbfbf9d3597aa5b61348eb79111e00ae22
org.opencms	opencms-gwt	15.0		bf125f6a8c4ee53945bfea6ae7c01570da23e487
org.opencms	opencms-gwt	16.0		72502cfc30510cfc33001433643448b633a04e60
org.opencms	opencms-gwt	17.0		892cfd2189d222f655cb9772d05847c6fa527daf
org.opencms	opencms-gwt	18.0		52172c808116af8734cecdb7f2e879baff47b644
org.opencms	opencms-gwt	19.0		4094f470957ab7f3a57b13f89094484bf6597a4a
org.opencms	opencms-gwt	9.0.1		8659e4b133c46b7bb3f53f756975f63b217868dc
org.opencms	opencms-gwt	9.5.0		0c0a7ff1126c29e34af4da64dc4b38b44954f2cd
org.opencms	opencms-gwt	9.5.1		9d78ae007036bd856c295e223bb886bfd6ea804a
org.opencms	opencms-gwt	9.5.2		00ba017eef86d7ab23896f2923fb34ea27a4c562
org.opencms	opencms-gwt	9.5.3		4c7e4addc3a8892d80d880ff548d562ed9f6dd41
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.51.1		4d6904706ba1e24944217ffefa1eb237d810afd7
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.52.0		4a3d00b97ee6d14d428e23d36bbcbde03f3d8ae1
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.52.1		87e8145d87080e3142aeec85ad036f90d97675e1
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.52.3		a41e818fbfa42eeba629d80029ee11b0ecea39f2
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.53.0		4dbf622fc919f556c44f1cd45ebe3396487fe6e2
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.53.1		8f13d4d013ff04f57ec6c064224a87cd598b50a1
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.54.0		f25a3ab365a41c776fbd1eb934954f89340a7ef5
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.55.0		5bfc8521993406f0cd161f87adf081bd768f6aa1
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.56.0		f628967cd253d2f49faccdac9fa869dd68c83d62
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.57.0		a6eab0837d147dacd80df66bae24a2e78cc87efe
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.58.0		ab5e63a1cf91b452357e6304b004e65773c45196
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.58.1		8fa32c98c37ce54638d4f55aa6d7351180444572
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.59.0		e92f7a59d8a0b06c71ce19b8b97cbc5d79dfec62
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.60.0		c50b646a5d131241c989db7e7746198680978a2a
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.60.1		6050c2b15c34637e7b7e959febdd69f982c4a93a
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.61.0		c994b71fb6ca0eda4e78298d6741896056e2b55f
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.62.0		5a7c2370102ce8fe3fc7b3f08acf984c7893c08c
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.62.1		93d7bb4109011cc62f73b98499eff79bbc403fdf
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.63.0		d3d96270312ad85bf795b687cf4fcdb0ba0d411f
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.64.0		4419f40bee3560585044719221cded36d9c3234e
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.65.0		19f00930551c7b040e07c79d22053642bfba7ca7
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.65.1		8ac8664d312bddac082e577f030ccc7ecf8869ef
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.66.0		c083f0bb299f1f6660b1ec735f2d4a82f24a9a15
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.67.0		280cd4e36912eaba9942aaceeb7aedd61237ef97
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.68.0		39697e5716f0e94cba1aca27c6205ef247a38121
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.69.0		7b1a3d53fb882f138e17d44a18fbb2c63337d4ea
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.69.1		8a6909eb3414019b0fcbf3177bc65ddfd10422c9
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.69.2		d5e6df86375734b07f1501a306e7d14a6e1c3bca
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.70.0		b7fc25966b227cc1c7a8df63aad9314a87964f0b
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.70.1		f3a2d9f66ff684cabaab952b18cefea845d79dbc
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.70.2		1e536a61e35b51f0fcfb0e46bfea54ba06d966ab
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.70.3		b3ec205ff6c7538b45770923224384cc62418156
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.71.0		ccb7169cbb02273ecc60c19c4e3ed8f79fc95d82
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.71.1		73aff3338ab8ffb1031d5039c17a056e74f14b7b
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.72.0		e15da052f0bc5bd6910e10200c4ba7c3ca6b178f
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.72.1		242609eb8d7003518d5dc2297781ce1dcb0f757d
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.72.2		470109d118f3c62a9ff0fc017b3d2f9b67333426
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.72.4		aea7d93f0e7ed5c8a72b437cd11c0665895b7615
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.73.0		501f5d90f21f532dc55660872cb70d55a273a661
org.projectnessie.nessie	nessie-versioned-persist-mongodb-test	0.74.0		f1a04b343c061936384a94a9b3e817c17c0b7574
org.rapidpm.proxybuilder	rapidpm-proxybuilder-testusage	00.09.05-RPM		9407061bed0b7d3ae7fecfb0a999fb7db2f7d346
org.realityforge.arez	arez-extras-testng	0.198		e02339f0c836a745d1d8f9484f65086399f3e2d6
org.realityforge.arez	arez-extras-testng	0.199		4749a5a565a36bae94ba056a33c86752851104cc
org.realityforge.arez	arez-extras-testng	0.200		a98f45bcfda390490f6d6ba8e3e015fb2ba83de1
org.realityforge.arez	arez-extras-testng	0.201		0e4d0639a62836bfcf86df9429b9055910ff2e45
org.realityforge.arez	arez-extras-testng	0.202		129d870df0389833d715e275c03ff9f53c5a687d
org.realityforge.arez	arez-extras-testng	0.203		fb601f10050c91f3f19c36df6753b9a18765a370
org.realityforge.arez	arez-extras-testng	0.204		a80d91de334305675034ef69605f6ad0b817b2fb
org.realityforge.arez	arez-extras-testng	0.205		0e6654a21927ff8e60300d77ae6b70c756edcd94
org.realityforge.arez	arez-extras-testng	0.206		c0c936a4164d84667d153ecb3a7f2cd0e5e11169
org.realityforge.arez	arez-extras-testng	0.207		72183ebb02353078e0d448b716315f9e3a55497f
org.realityforge.arez	arez-extras-testng	0.208		6e492233e53407113be2b8eab966e0f379c4d709
org.realityforge.arez	arez-extras-testng	0.209		450def2377a1e82de4b13256d84e1b8a590ddaf3
org.realityforge.arez	arez-extras-testng	0.211		5ada249388ca4ab13885d830c0a0a01681424dd0
org.realityforge.arez	arez-extras-testng	0.212		adb006b4dc036c93656c5712f21d0008bd95f909
org.realityforge.arez	arez-extras-testng	0.213		a9af82193d81fba8b849cd3512dc39bdb016112b
org.realityforge.arez	arez-extras-testng	0.214		61ae5454de94227b6755ef3730763147dd193ada
org.realityforge.arez	arez-extras-testng	0.215		b58b255260d9e75131a603c4efac8e91a70bd425
org.realityforge.arez	arez-extras-testng	0.216		b8c6cd645e374e68896cd4f0f6aeb67f48610a61
org.realityforge.arez	arez-extras-testng	0.217		d0a0acbe89ff6c9f1ddb1b9f356fb8035c295ec7
org.realityforge.arez	arez-extras-testng	0.218		01e7aa03ff992b10a5a34ebd27c133f93634482c
org.realityforge.arez	arez-extras-testng	0.219		5ab1ed318ceea5d9ede4af33e8bef6e7d3c69162
org.scalaz	scalaz-scalacheck-binding_sjs0.6_2.12.0-M3	7.2.1		7b0d849730f329a8501f29faa19813d9e53d2acf
org.scalaz	scalaz-scalacheck-binding_sjs0.6_2.12.0-M3	7.2.2		80d92fd2cdbd37a193d16b73562705c6c149e936
org.scalaz	scalaz-scalacheck-binding_sjs0.6_2.12.0-M3	7.2.3		d729d69b01b3b1312a12dd97273c4d9a8693575b
org.scalaz	scalaz-scalacheck-binding_sjs0.6_2.12.0-M3	7.3.0-M1		cf02ecc10c0af352bf33a5ab2c1857d5bc83dd85
org.scalaz	scalaz-scalacheck-binding_sjs0.6_2.12.0-M3	7.3.0-M2		56f7d5c15ba3580632841d534562c84f66732d3d
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.14.0.678		45a8938a271279f39f868349ee5292a8980ce036
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.14.0.681		3292dcd606a6f3cbf2956df628535dee9854e164
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.14.1.690		8d6d0714d6dcfdf5dad078b6bf9e2a15bfd544d1
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.15.0.699		7a52ecc87834f49cd84b19ac31f5f029fae0f7e0
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.16.0.719		f98e038570faeeaf346abdff5d65f3c174404d4f
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.17.0.740		8c231b5ced7e7879022bdddb1313f834750c4458
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.18.0.756		b9181206729ca10da28b17700fe2550220ccf200
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.19.0.786		f4fb308dc5e0ae919c554f7b934a049945727fb5
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.20.0.801		c3686fa201836319293e5d2bb6cf4ba3526248b0
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.21.0.829		b3940eaaa7e1d2f4bc5ee4b94c3256344bad430c
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.22.0.848		e097671c8e8afb4007eab0c5a540d5d96ad9d41d
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.23.0.957		6bb46dac317abde9b2658d65daf6366a1415cd88
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.24.0.965		baf390a58a357752ed0727a3f3724a4a4383ed06
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.25.0.1003		3fe24c4b22e6b04526ad9ae2a240e9f8955e75b0
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.26.0.1029		a5809605ae01fb645c5b0ed7b545488b291dbfc7
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.27.0.1040		f5491b9ff376bcd7ad2b3db8f51a55a9ec4ea8ce
org.sonarsource.analyzer-commons	sonar-regex-parsing	1.28.0.1058		877d42586059289a868f957681d80dbba7d797b4
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.0.0.1075		d43e8d25dbcc1068815e5cf8536a59f9181151b1
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.0.1.1099		857c1613d022c10179273dc87cc552f97cf80131
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.1.0.1111		af11f580a259432b347a4fa32c43c4f6659d5af1
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.10.0.2849		4b105f57fe34842dbe9c7d665577f0d7861dd18d
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.11.0.2861		c7e48154fddce0ad5a8eb147169e1c4d4cce671e
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.12.0.2964		aa0ffdf803d919eb9e10ae37e62ed0787e2de881
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.13.0.3004		aa29f37b22d930fd8b376fd5e7e62aea2d0dad43
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.14.0.3087		bc20010474f0b98ed59e6d8023f034600947fe1a
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.16.0.3141		eccb85df38a197ef9238ba003a7a38fb56beebde
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.17.0.3322		ee2e5f203474a76ed5c30bbbc2811ea00d91e6c3
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.2.0.1251		e19608ad2ae17516dfe7ba498c1d6593a0cd65f5
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.3.0.1263		46eac3a0123ee6f1cf5ccc8628b02fa37c0d12fd
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.4.0.1317		c3cd5c0b3fefc034ab8332354c672a3c811fb2df
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.5.0.1358		0ac9e6be1666d0d5893c5d3fff945a99922ff186
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.6.0.1473		3aebcb76dea28da83114a74711286f377502ee26
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.7.0.1482		910a8d677db776702263b61dbcc37cca510050cf
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.8.0.2699		f30c693d63d35e55921b600d1cc02f6ab45fb162
org.sonarsource.analyzer-commons	sonar-regex-parsing	2.9.0.2753		dbb3b4142be2d8b50aa295c04d1949d7b9b9e4cd
org.soot-oss	sootup.java.sourcecode.frontend	2.0.0		97f153a7eada4374bab3ebb04f1746d95dbc6d59
org.soulwing	jax-rs-href	1.0.3		11e8b3d822d85e9ac41289add518bb06b921ead6
org.soulwing	jax-rs-href	1.0.4		090ef80ed032f46cd06e1d524767268bec69a12b
org.soulwing	jax-rs-href	1.1.0		1eda4793a055df6cd0ada2deb77721d42003827a
org.soulwing	jax-rs-href	1.1.1		d1376a12509c51ce40c49e4130fcc06e54d19e12
org.teiid.wildfly.connectors	feature-pack-openapi	13.0.0		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	13.0.1		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	13.0.2		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	13.0.3		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	13.1.0		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	13.1.1		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	13.1.2		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	14.0.0		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	14.0.1		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	14.0.2		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	15.0.0		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	15.0.1		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	15.0.2		N/A
org.teiid.wildfly.connectors	feature-pack-openapi	16.0.0		N/A
org.typelevel	cats-effect-kernel-testkit_2.13	3.0-193-3231190		c15cf33d4bde8d9b713ec1b425afb07a3a5c433c
org.typelevel	cats-effect-kernel-testkit_2.13	3.0-42-83f5c56		f98e441192da2a68b6eddf042fbab7f372bc05b8
org.typelevel	cats-effect-kernel-testkit_2.13	3.0-65-7c98c86		ca7d43fffe2a06886ecc4efe7f2ed9764ca4e0bf
org.typelevel	cats-effect-kernel-testkit_2.13	3.0.0		5cfd2c8f595f1e8dc55900e681ad5a9fcba634cf
org.typelevel	cats-effect-kernel-testkit_2.13	3.0.0-RC1		f203bf8655ee6296182994b026bda6a1f35ad1e3
org.typelevel	cats-effect-kernel-testkit_2.13	3.0.0-RC2		f2da8becce986d5f33fff7fd8dd9d7e08227db6f
org.typelevel	cats-effect-kernel-testkit_2.13	3.0.0-RC3		d8ad6edffaebb2a979ab2f1bfbe35ed8490d9d14
org.typelevel	cats-effect-kernel-testkit_2.13	3.0.1		2425687982bcae8c44ccc318ed3cc7a0e5791be0
org.typelevel	cats-effect-kernel-testkit_2.13	3.0.2		c41469f220cfb3dcaf1353c0cdda479fefe82d8b
org.typelevel	cats-effect-kernel-testkit_2.13	3.1.0		000eb57c9a449b1e6d4777c10d5b09b7e06c4bd2
org.typelevel	cats-effect-kernel-testkit_2.13	3.1.1		cb0a4c1ec46efda9c5b7880fc6e4e6af2f093bda
org.typelevel	cats-effect-kernel-testkit_2.13	3.2-24-5b17308		177004be3676765be0c1c35a9e1b5550ca3fe545
org.typelevel	cats-effect-kernel-testkit_2.13	3.2.0		3cc1414f9a311d76eb25dc9d866a71815adae571
org.typelevel	cats-effect-kernel-testkit_2.13	3.2.1		dfc12aad79194f17190093eeaba48f2e1d0562b4
org.typelevel	cats-effect-kernel-testkit_2.13	3.2.2		e8750c2930c0634ce2d1c9aea80fddce6ce94b1d
org.typelevel	cats-effect-kernel-testkit_2.13	3.2.3		aabfc01b53f8dfda94cbfdb9a7695e2a5a3eef22
org.typelevel	cats-effect-kernel-testkit_2.13	3.2.4		b0b681b83ccd0ed657e619044121e812c4758f66
org.typelevel	cats-effect-kernel-testkit_2.13	3.2.5		e5cef48d4447a5a8301e94494265c8405046a32b
org.typelevel	cats-effect-kernel-testkit_2.13	3.2.6		f1f22f4850325fd5a5616e2ed7771ac16de2a1f6
org.typelevel	cats-effect-kernel-testkit_2.13	3.2.7		0c71f9c9ced1afef570d37bd320a899c67770cad
org.typelevel	cats-effect-kernel-testkit_2.13	3.2.8		6bc2e6b3f19c465191d8d2ca6a82f3a800655294
org.typelevel	cats-effect-kernel-testkit_2.13	3.2.9		9a7f4d6ac1c22fa67b4556c594656455ea09ffcb
org.typelevel	cats-effect-kernel-testkit_2.13	3.3-115-fab668b		bb3947f72d3bb259ba8d5ea06ca6f27ca93c4ec5
org.typelevel	cats-effect-kernel-testkit_2.13	3.3-138-c458766		efd40de7d83505cc7e2976330dc7619ac8941b35
org.typelevel	cats-effect-kernel-testkit_2.13	3.3-141-b15d57b		3f14b196b251e1d1a520be87032daf9194876a68
org.typelevel	cats-effect-kernel-testkit_2.13	3.3-161-09d830c		563db1806127799a0b8edeb1d783d23a74cd8bb4
org.typelevel	cats-effect-kernel-testkit_2.13	3.3-162-2022ef9		9e4b06a08360599d97f6c096cf50faf438db2a2e
org.typelevel	cats-effect-kernel-testkit_2.13	3.3-3-f485cc2		c234358dff4f3371d322c57a379f1c131709424b
org.typelevel	cats-effect-kernel-testkit_2.13	3.3-393-da7c7c7		372cd05187d42a65fb355a5eb49185076b54b3bf
org.typelevel	cats-effect-kernel-testkit_2.13	3.3-59-42e8db9		aedcdf06c7d70b7ecd2f63a792dec2daa7dc32e3
org.typelevel	cats-effect-kernel-testkit_2.13	3.3-7-579f468		e5a2eae5978782a7e6a70f71f55d820adca72431
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.0		399d20452e4b97a54682ff88f52ae98f55812fbd
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.1		fd5895898018045bfacb7bdd3632a3c79f883ab2
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.10		c6d8ff76afacdb7b4df9441a636724541e20ab52
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.11		4770ba498de725ea013e6cb61a47918434c7c773
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.12		a770227415d7382af3685240d02e85b5affe8696
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.13		d6c64624685ec54affdbf4ea7f2cba453b49df02
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.13-7-89a85e1		b92f34df240882b919c3a374696a3fc4f875b2b7
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.13-7-ea6f370		e81cc884cab55023cc7c281bbbbc55ae25417fdc
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.13-8-b39c2a7		fee188bd03cd34c4d48697df1634f4886494e56b
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.14		95e32c0ef311028f35654a8a59777dc80d82e080
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.14-1-5d11fe9		5e913b678de73330960bf5aeb93b230898b8dd21
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.14-2-0972521		12c33c0f7e69ce1baf65a1fbc486aa1cfd45b420
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.14-5-4591364		e7dd7582203642e4eeba0c530ea1078f98e708f5
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.14-6-d8a0441		df15335fcdeceba5437c7911363b034a706c6f32
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.2		90cfb23b6b7273a85ba77a134355a168cfee3efc
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.3		f023ed93ef62fb24bda7ab6ae7d9a01a81fe2102
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.4		77fbf63651cf88d8dc6cf32369ea8e5d70c04c74
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.5		b3bde3a7b479d5f1ab4dfa023b08617f373bd3cc
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.6		1ba7273ba5a95302a2c270e0d251a582669e3fee
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.7		5930f6e6caf9fd51d39707400cb7847e06826d64
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.8		e794b29391def81968f84e71c215342b80d0f7af
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.9		aafac56f23082fb8108ab547a310bc045e0312c2
org.typelevel	cats-effect-kernel-testkit_2.13	3.3.9-20-44bf4e1		8f4a8b009a9802185adf01aef339859a69630f48
org.typelevel	cats-effect-kernel-testkit_2.13	3.4-148221d		c0cfe02befcbfb8374582990f69fbc7882eb3261
org.typelevel	cats-effect-kernel-testkit_2.13	3.4-387-e167c59		f9e69bb69e41a1568b9761be5834644090d8cf92
org.typelevel	cats-effect-kernel-testkit_2.13	3.4-389-3862cf0		a16e46dd8af9c104d0c3873ae64ad88bd10035e6
org.typelevel	cats-effect-kernel-testkit_2.13	3.4-4c07d83		5c4dd09ea4c00fe81ffbf3f8913ee28e60cc7fd0
org.typelevel	cats-effect-kernel-testkit_2.13	3.4-7154d08		65a41f82dbbea5082c561edc78b0315cb1edcca5
org.typelevel	cats-effect-kernel-testkit_2.13	3.4.0		65b706ea9e3cfee47ca90e278cab6acd5d35a0b7
org.typelevel	cats-effect-kernel-testkit_2.13	3.4.0-RC1		7dbacf30cc5ac78669a4e67ac40b2285644fe610
org.typelevel	cats-effect-kernel-testkit_2.13	3.4.0-RC2		a1eaa51b4ce10e5fea456e8336d95072acc78c38
org.typelevel	cats-effect-kernel-testkit_2.13	3.4.1		18ca978b4061a263b4c2bb5f22368b9cf00d5ea8
org.typelevel	cats-effect-kernel-testkit_2.13	3.4.10		a630f5f67b47c52d64862f440bb7b50b8590d09f
org.typelevel	cats-effect-kernel-testkit_2.13	3.4.11		e35cc80cb8b6b782e10e0945206fb843eb2dd6fd
org.typelevel	cats-effect-kernel-testkit_2.13	3.4.2		3d129d039d406fb7a34c9ee6119faad38cd97174
org.typelevel	cats-effect-kernel-testkit_2.13	3.4.3		df4dd8be7e426ec44c5437a8a9a041421c70759d
org.typelevel	cats-effect-kernel-testkit_2.13	3.4.4		cd2a2183828b339ab304ce6f66937d65eef891b5
org.typelevel	cats-effect-kernel-testkit_2.13	3.4.5		ad052a5a961a8dc4bc6904098491ee5b9a2d1330
org.typelevel	cats-effect-kernel-testkit_2.13	3.4.6		2890cc44673ac7146dd951a3742438463f346078
