br.com.objectos.finos	cvm-cia	0.1.0		3ad60b83e67beb2d1fa9a7d6f6ad6c120c3c2920
org.scalameta	munit-scalacheck_sjs0.6_2.13	0.7.2		94e12019af9f628ad370624d65dc3bf417a836ee
org.scalameta	munit-scalacheck_sjs0.6_2.13	0.7.3		e8ea897b1b890df33acedfb39ed31d8e7fc305d7
org.scalameta	munit-scalacheck_sjs0.6_2.13	0.7.4		2f66da1c254f1d88e2172ffbad00c1e59015fe9f
org.scalameta	munit-scalacheck_sjs0.6_2.13	0.7.5		2a8232a8e6f5a43085af16fe960c3dffa636a528
org.scalameta	munit-scalacheck_sjs0.6_2.13	0.7.6		3196988f340659d81bc932326175bc1a849e8bb1
org.scalameta	munit-scalacheck_sjs0.6_2.13	0.7.7		255159e82d9c867bed386508a353ae64374762d3
org.scalameta	munit-scalacheck_sjs0.6_2.13	0.7.8		985b10f1cf1e49652381b75f72a22fef951b25f1
org.scalameta	munit-scalacheck_sjs0.6_2.13	0.7.9		936be7a822fbfc459182b2d4a11d0dd782a816be
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.0.0		a2f16b60cc30aef057b150d56690c5a5b3c88e9b
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.0.1		cd2d33622bb72cb8cf3324fa448a5c561e08bad5
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.0.2		7294433997cd31a4426cb5e3d5b88b44691cd9c5
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.0.3		03e5c156ba8d475c10b76302c331b1ce29e173b6
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.0.4		9a3eccccae46c74fb4027ac7661f27705129fa70
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.0.5		b266aa2e3fb467a9ea86bcf7f08d3fc10930d9b5
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.0.6		4c750f2068f9410bf149d9ab6ee54284c9245e7d
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.1.0		39c2452d734f076e7644f4208c023855fbff1223
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.1.1		45fc3cd2f5258328aea845d75ef51853b4733e87
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.1.2		5645384196628d778d6d5367f09ad36c5058785a
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.1.3		2e7c8e17d25f92c58562073307648c0431edb55f
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.1.4		5264f3f9bf5aac26de0212bd9c5b4bd9509f54be
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.1.5		717274d057e83ecd3b8609e300bd08c5fd76f382
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.1.6		c4a83631ccb7936032ea597a5664f658206fa4e1
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.1.7		6d7515e1fbce5ed0e7df76d5e3dc611ec92956ea
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.1.8		92c3c62791b6aecaa146eee260cb95a0cd42f1f1
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	2.1.9		42161c66ff004891df8f9b49d82959b1b444d302
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.0.0		3adc855e7700a5b6b108e007c3e7f3126ae90ce9
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.0.1		23f092d24b753298390ee6e749aa90ec7919c0c4
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.0.2		8f41cad624b948cf9cd04aa1ddd2d9f53642e6b3
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.0.3		b93d4e8e2af412b5d1a53e68cb1fdacd2e4326ad
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.0.4		36b6423f8fca13ed290e8c28918c17f19170da6f
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.0.5		d381dade556062bcd55bca5e0e568ca7eb91dee8
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.1.0		a3c03ace51a2dd32396e8988d2330f190c6866ed
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.1.1		175a1c4a0060de17edc9d751bc9df5a50f800607
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.1.2		be6d477622b51dc5c360ad593afc16e5be6fa0f1
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.1.3		5773cb6fe3a26f0d4fd9d5a355f332f39c0de67b
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.1.4		4b72f1ec11b074612915f978089284598bd2ab39
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.1.5		79575875ca813f67275fa8ade6e74b9f2037c317
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.2.0		8d62c9fd5b5b6902b1d262d0b14bc6f34bbc6e85
org.springframework.cloud	spring-cloud-kubernetes-fabric8-discovery	3.2.1		f48a5c9cccadbc08f491b6fcbc0284c26f237965
org.tomitribe.quartz.internal	quartz-oracle	2.2.4		5b3f5bc657c883c41d83a8812ef0d2bc6096dfd5
org.tomitribe.quartz.internal	quartz-oracle	2.3.2		763412e44d1878c09756bf5af58c88d4b84e2b53
org.typelevel	algebra_sjs1_3.0.0-M1	2.1.0		f52948257c6063de010e47ceace28be40e7da633
org.typelevel	log4cats-noop_sjs1_3.0.0-M3	1.2.0		8938b640b4b5b8b0b3bea6b3a620c9ddab318eab
org.typelevel	log4cats-noop_sjs1_3.0.0-M3	1.2.0-RC2		722ff1013fec71ff891f4a815cca50056109fd2f
org.typelevel	log4cats-noop_sjs1_3.0.0-M3	1.2.0-RC3		1b1c8a2e904daa812056b4c5f993c3e615ab175c
org.typelevel	log4cats-noop_sjs1_3.0.0-M3	1.2.1		a9d47c2574d3e9d9e102add24f9a7482e62ae26f
org.typelevel	log4cats-noop_sjs1_3.0.0-M3	2.0.0		c84af94a3dfe71f28e9dc45c3f3d7096e7ffbf70
org.typelevel	log4cats-noop_sjs1_3.0.0-M3	2.0.0-M1		bd223e2d34ca4ae0c6108e8e52356f447d820d9c
org.typelevel	log4cats-noop_sjs1_3.0.0-M3	2.0.0-M2		c5e4dcc73dd498b3abb3cdd9eb27cf6c2557ef9c
org.typelevel	log4cats-noop_sjs1_3.0.0-M3	2.0.0-RC1		f926632d1e1a63372857b99252c7db8ee8676f1b
org.typroject	tyboot-prototype-trade	1.1.29		de1bd36f06aff3cbb83eb1ebccb27fff87a271de
org.visallo	visallo-common-rdf	2.0.0		f205cf5bef9e810993f9f9c64af1d3714ad39ea4
org.visallo	visallo-common-rdf	2.0.0-RC1		12cfc9b9d02b536120f320dc89739910ac907bdd
org.visallo	visallo-common-rdf	2.1.0		7a2bafb4511781c3bd3b0af31e8cc9cab114664c
org.visallo	visallo-common-rdf	2.1.0-RC1		d63366e720f1437921cbda528df7ef921a7415be
org.visallo	visallo-common-rdf	2.1.1		009df343223532c45f21b368534c792be9b40d5e
org.visallo	visallo-common-rdf	2.1.2		308c0356bc5d5e2c0f22125b95fea4a6d78a884c
org.visallo	visallo-common-rdf	2.1.3		46041208146cd96f18d9afc38c3bf9bb91b562cb
org.visallo	visallo-common-rdf	2.2.0		5f371b7780cf6179b84f92a9c0850b67940c3351
org.visallo	visallo-common-rdf	2.2.1		e2135a91eeb3332a7f94c8b60b5658ee3f7cc099
org.visallo	visallo-common-rdf	2.2.10		58beca1fab710facc63bb3d0855f7fa242d94d17
org.visallo	visallo-common-rdf	2.2.11		ad9b384ebb3b54134c842784c4e76b0c463aebf1
org.visallo	visallo-common-rdf	2.2.12		ddc84f3968600e7f885796a24e1a8f66d60e04f6
org.visallo	visallo-common-rdf	2.2.13		a68db359088841d1c128db4cc5b5c2e03008209c
org.visallo	visallo-common-rdf	2.2.14		0cede3c612dbdf3a249ac79c4ab913d24bbe00bf
org.visallo	visallo-common-rdf	2.2.2		77d63a224e1e318e467bfdf64897ae7183bcebbf
org.visallo	visallo-common-rdf	2.2.3		6ca6047160ffad00263951fe6c0c7a85c2dce6ef
org.visallo	visallo-common-rdf	2.2.4		d82050b318f94730cd068994755332b0ccd24e7e
org.visallo	visallo-common-rdf	2.2.5		9b5783a91beb1d28d7da15c81d8086507507b25d
org.visallo	visallo-common-rdf	2.2.6		5ae3891748119799d5441990bdfc3afd0c9db647
org.visallo	visallo-common-rdf	2.2.7		68d377fc5338143136f8adddf39121163ade6d9b
org.visallo	visallo-common-rdf	2.2.8		ebf4af342934fa74126d4666ebd7759568d9bc44
org.visallo	visallo-common-rdf	2.2.9		2a80ae4e25c0eb8b4aebef43d5bb17bde89fdd93
org.visallo	visallo-common-rdf	3.0		3565b1760740fcc933d7add0ea4cba3a3100c9d9
org.visallo	visallo-common-rdf	3.0.0-RC1		ae351c0e6e95a683036fcc493fb73681eb4c14a9
org.visallo	visallo-common-rdf	3.0.1		f3e9c6353bdd128182d3c7e1901b726841a99e50
org.visallo	visallo-common-rdf	3.1.0		8e2c5a1f84ec231e9cee7aaa6226949819f709dd
org.visallo	visallo-common-rdf	3.1.0-RC1		990ce773b9aa2aa21ad41fedc40b12ded484064d
org.visallo	visallo-common-rdf	3.1.0-RC2		5ffbac5390f617e0392a4065559a57d9dd98f94c
org.visallo	visallo-common-rdf	3.1.1		b92961288cd1c6ac9896cea5fc0b977f4ec84c29
org.visallo	visallo-common-rdf	3.1.2		1fd54735b792b6e7973d57327b19e2eaf861fd48
org.visallo	visallo-common-rdf	3.1.3		33888bd9bca1276b17b01f826dcc00ad364c6706
org.visallo	visallo-common-rdf	3.1.4		65de8a83c4656a9eabccf9d843531c61e95dccbe
org.webjars.npm	zero-crossings	1.0.1		ed21bcd5f550dd7d48e55df93da57fc0914d6009
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.0		43343551af4f7638539325ec373b1e47a468dfb6
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.1		e51985f980364d24be1ee349c3425ea48134b1b8
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.10		861f8d0e3442e10680a081a07d6f2b277cf5e2c3
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.13		344e05406a4a77d427600a6a6a2c3886a4dbf7e3
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.2		be9e0650eba6333cd1150251428f92775a9b76a1
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.3		796b951c65adbc3439d032b1f943e283f2a95d93
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.3.1		fccf63ac573a5054d24f4f46791611b863766638
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.4		e2ae430f28ee56fbfef079e129675fd06bc63ff2
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.5		1a4d00c9e144ab2d82274660d04b16ce5260b9b6
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.7		7eb65868f1921534ea89fd9fa9b0f252d5bc61c7
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.8		a02d29f7957ce96e7f7eca72cfe598f32cf89f72
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.8.1		7be7d21bf3d51310d29a4a37a4aeb593c3579f9e
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.9		708d3f628ddfef92134f8550a46859e00903dd20
org.wicketstuff	wicketstuff-autocomplete-tagit	1.5.9.1		17b19e4c0c3b0d432a12f37ea21823655e13f6e4
org.wicketstuff	wicketstuff-autocomplete-tagit	10.0.0		fbbab95953fbeb51a29eccd3ff96e5face977eb9
org.wicketstuff	wicketstuff-autocomplete-tagit	10.0.0-M1		92866398a154f64e0f86cf48aba60e35d9a46310
org.wicketstuff	wicketstuff-autocomplete-tagit	10.0.0-M2		a076a7db70de59cbb8906e8c79bc618a5a51dd4b
org.wicketstuff	wicketstuff-autocomplete-tagit	10.1.0		f9319f08aa5412e214c5ff3586a1fb5e89c38bff
org.wicketstuff	wicketstuff-autocomplete-tagit	10.1.1		6d199615f50da023826d8aa49340a25e7a223798
org.wicketstuff	wicketstuff-autocomplete-tagit	10.2.0		020e0f8f3bbce3d4dd9a5a2c0d9109bbbf1f7732
org.wicketstuff	wicketstuff-autocomplete-tagit	10.3.0		ad92f9f13306baa1864815b0a8007036d7fb1c7b
org.wicketstuff	wicketstuff-autocomplete-tagit	10.4.0		6aeecdd205a1552af7962166b984e288c53c224a
org.wicketstuff	wicketstuff-autocomplete-tagit	10.5.0		95d0eee493e00fdcfb15d6f736b8b0246663d44f
org.wicketstuff	wicketstuff-autocomplete-tagit	6.0.0		fba5c90e94c85fb0c97c6cb1c945af8081275c60
org.wicketstuff	wicketstuff-autocomplete-tagit	6.0.0-beta1		810e0ba94a3c6a8e3d4ac26e7633a688d3045fbf
org.wicketstuff	wicketstuff-autocomplete-tagit	6.0.0-beta1.1		c48a684a52b9469e8545777ee58cf9b040999cd3
org.wicketstuff	wicketstuff-autocomplete-tagit	6.0.0-beta3		cddceae10ef95127f2e018edac395e2b7252d570
org.wicketstuff	wicketstuff-autocomplete-tagit	6.10.0		a7cc7676da0657dcac8c960d2c7c4889894ab3d3
org.wicketstuff	wicketstuff-autocomplete-tagit	6.11.0		ec82af4c525933865b120cf318a6a9ea2d245f0c
org.wicketstuff	wicketstuff-autocomplete-tagit	6.11.1		845f3fac132522624a4a38128fb1a906a1790a15
org.wicketstuff	wicketstuff-autocomplete-tagit	6.12.0		da44c39cbbc0661f05e67f1fa9c9aa4c8eb03a24
org.wicketstuff	wicketstuff-autocomplete-tagit	6.13.0		f36619a3f45d0d1d05f000afe3eb9196f9a87bb7
org.wicketstuff	wicketstuff-autocomplete-tagit	6.14.0		aedb655dda5971cee89d27472f834f856d5b52e5
org.wicketstuff	wicketstuff-autocomplete-tagit	6.15.0		e2d4fb8748b247864e2061b2852e696790f82f25
org.wicketstuff	wicketstuff-autocomplete-tagit	6.16.0		482ce2c4ce97c951cc5aac850f382c8f2488a704
org.wicketstuff	wicketstuff-autocomplete-tagit	6.17.0		2826200731fcc9c825aab04a265cd49c55e851c6
org.wicketstuff	wicketstuff-autocomplete-tagit	6.18.0		99a802f8423100969d27a07eff31591bb0e55aa5
org.wicketstuff	wicketstuff-autocomplete-tagit	6.19.0		f242c45ac2ae329b9cc1d3670e3e361189945517
org.wicketstuff	wicketstuff-autocomplete-tagit	6.2.0		f5f1acc02a5db8606b1c61d1e62690a996a8703f
org.wicketstuff	wicketstuff-autocomplete-tagit	6.2.1		26b73e27be4d7bad69ef64264d645e74c39a214f
org.wicketstuff	wicketstuff-autocomplete-tagit	6.20.0		aa6b4c49bae3e4f052ce864944384ceeb77a3bbc
org.wicketstuff	wicketstuff-autocomplete-tagit	6.21.0		b2f7fa0d3a5354c2014633b62159fec187726a1d
org.wicketstuff	wicketstuff-autocomplete-tagit	6.22.0		2d060f860225827abef6b596cd994665e74f4d93
org.wicketstuff	wicketstuff-autocomplete-tagit	6.23.0		cbed6d701a9553fc69462882a0570ef16f04d373
org.wicketstuff	wicketstuff-autocomplete-tagit	6.24.0		ca3185513d62897c449342557d9c3014c23bb5a6
org.wicketstuff	wicketstuff-autocomplete-tagit	6.25.0		c35b0602206ac31a00b148020bf7f977782b0f3f
org.wicketstuff	wicketstuff-autocomplete-tagit	6.26.0		822c081a586f47c8c830b837ed9530983abc787a
org.wicketstuff	wicketstuff-autocomplete-tagit	6.28.0		70f29d2a6e0ab739e68eec21a29279a7b4ef2777
org.wicketstuff	wicketstuff-autocomplete-tagit	6.3.0		9cd4910e7dde74038c53edc6beb5c826357fce06
org.wicketstuff	wicketstuff-autocomplete-tagit	6.30.0		f4d0e1fc594ed7da8b47fd567a68ba02bf0020bf
org.wicketstuff	wicketstuff-autocomplete-tagit	6.4.0		bace5598e1d59bdbb5bb6d14ce6ab9f219e6eed8
org.wicketstuff	wicketstuff-autocomplete-tagit	6.5.0		fa3a2f41551fbf5110ca1d780720e8c517eed77a
org.wicketstuff	wicketstuff-autocomplete-tagit	6.7.0		90485b81b262efd69ace2852f406e4b349427790
org.wicketstuff	wicketstuff-autocomplete-tagit	6.8.0		0213c39e044e2c59c744dfd4a724f360e6cd849c
org.wicketstuff	wicketstuff-autocomplete-tagit	6.9.0		f036b4123c1df0b73720de7d61ac59cf57767038
org.wicketstuff	wicketstuff-autocomplete-tagit	7.0.0		cba28096b1d85f28168bb475d41930bd605f23b8
org.wicketstuff	wicketstuff-autocomplete-tagit	7.0.0-M3		82b1390497e4e25f03830a4326068cacd79a8b66
org.wicketstuff	wicketstuff-autocomplete-tagit	7.0.0-M4		06eddd1baaa60c78d4886a09917cdbe86bb9b0e7
org.wicketstuff	wicketstuff-autocomplete-tagit	7.0.0-M5		a0a9ddb081f48dc96d3644105e66218e67135d04
org.wicketstuff	wicketstuff-autocomplete-tagit	7.0.0-M6		868f331f73934dbc9e5b406c9ab378b1f40a2036
org.wicketstuff	wicketstuff-autocomplete-tagit	7.1.0		0d60e6c8a601ddb2bc6e96993aea8e9a8070234d
org.wicketstuff	wicketstuff-autocomplete-tagit	7.10.0		4d78837e4a22080816b52a9bb83fab388477ab4f
org.wicketstuff	wicketstuff-autocomplete-tagit	7.11.0		6834c652df85fa0ca3d497a78cf93a69f2815c71
org.wicketstuff	wicketstuff-autocomplete-tagit	7.12.0		0a00318af12fc15cf9622632c85a8d839f4e4167
org.wicketstuff	wicketstuff-autocomplete-tagit	7.13.0		48eb836e02f32ceff23d3259e490289f87fb2b6b
org.wicketstuff	wicketstuff-autocomplete-tagit	7.14.0		fc74efa7dbeb02b83d3acaded890cd9c6cbe26df
org.wicketstuff	wicketstuff-autocomplete-tagit	7.15.0		2ca728843cc9b2f2966019f8ec03bba1bf61a72e
org.wicketstuff	wicketstuff-autocomplete-tagit	7.16.0		9e1177c7c1be2209e1d621c703e76811705d1eaa
org.wicketstuff	wicketstuff-autocomplete-tagit	7.17.0		cec138fab7774ec0c3ac76767f4670c07bb7f875
org.wicketstuff	wicketstuff-autocomplete-tagit	7.18.0		3ecf7733f8f11697c9fd362f4f58502d08fb043a
org.wicketstuff	wicketstuff-autocomplete-tagit	7.2.0		1adb5cc4329616f4dbb33dca7a8cc0a9c4ad5a9b
org.wicketstuff	wicketstuff-autocomplete-tagit	7.3.0		91f8d968a6010256514f7d453a8c1f921341e8c3
org.wicketstuff	wicketstuff-autocomplete-tagit	7.4.0		54490ca646afccd5684024e82721a7de9037a428
org.wicketstuff	wicketstuff-autocomplete-tagit	7.5.0		d18e63de3d055d0eeb7ad57bd82904a2f2f00959
org.wicketstuff	wicketstuff-autocomplete-tagit	7.6.0		27b6671c6c95c84bb25bd98cae91a9ac36acd427
org.wicketstuff	wicketstuff-autocomplete-tagit	7.7.0		88ee8fbaa5976b40e1ca9b96296edb7b17f601bb
org.wicketstuff	wicketstuff-autocomplete-tagit	7.8.0		0c2cc7f0f2859667a9fb3f2b3e0f5d77054c2a6f
org.wicketstuff	wicketstuff-autocomplete-tagit	7.8.1		5256677a36e93d233c683a1c7bb477afb8bcae57
org.wicketstuff	wicketstuff-autocomplete-tagit	7.9.0		0e00bde7fc0946b2692942c3750c7356aa63bb4c
org.wicketstuff	wicketstuff-autocomplete-tagit	8.0.0		d32c4e061fdac3be61db085747276fb1e0565ddf
org.wicketstuff	wicketstuff-autocomplete-tagit	8.0.0-M1		9699b21f89a65c9be18e9c19efc9f56ef3918a03
org.wicketstuff	wicketstuff-autocomplete-tagit	8.0.0-M2		e95e49c1857cecf2d55eaae1d70306aaa6b40d32
org.wicketstuff	wicketstuff-autocomplete-tagit	8.0.0-M3		9855fac09f2efa160ca1827b189e5ce691a3ce4f
org.wicketstuff	wicketstuff-autocomplete-tagit	8.0.0-M4		1543178ef104577d84eae1bb166d2d0c70cd0e04
org.wicketstuff	wicketstuff-autocomplete-tagit	8.0.0-M5		f34f120f0b483322f65bca6191e17aec496e96cc
org.wicketstuff	wicketstuff-autocomplete-tagit	8.0.0-M6		ccfeca572b7018077e640fa04df2f9694411cd34
org.wicketstuff	wicketstuff-autocomplete-tagit	8.0.0-M7		f8d2e97e6956a58c326654b752efdc8091a8c0ab
org.wicketstuff	wicketstuff-autocomplete-tagit	8.0.0-M8		f3993aba244f461cef76ada283a74787a9199227
org.wicketstuff	wicketstuff-autocomplete-tagit	8.0.0-M9		ca0a6fad73fc9931c94dff6985b7c571d20da7ca
org.wicketstuff	wicketstuff-autocomplete-tagit	8.1.0		1425918498a181fae0ffc41c0e77df865e43a087
org.wicketstuff	wicketstuff-autocomplete-tagit	8.10.0		0e4d6888002d1e3786d218f16ec9260034305448
org.wicketstuff	wicketstuff-autocomplete-tagit	8.11.0		efd5a2c4785a386a300fe1a96244c9982f89dd63
org.wicketstuff	wicketstuff-autocomplete-tagit	8.12.0		2bafaeb00fc67cafc492688e85c75b6cdde9e032
org.wicketstuff	wicketstuff-autocomplete-tagit	8.13.0		6d453576feb023eca71bdebc21eccc58035a1ccf
org.wicketstuff	wicketstuff-autocomplete-tagit	8.14.0		04ed2b502270ac8ce1fddd1ba9223e7888500dc3
org.wicketstuff	wicketstuff-autocomplete-tagit	8.15.0		515ba3a4add47877073880f3d68f75bc2808baea
org.wicketstuff	wicketstuff-autocomplete-tagit	8.16.0		ad8b21483538a87b26f8f08c025c7aedab153e05
org.wicketstuff	wicketstuff-autocomplete-tagit	8.17.0		73c3fca05d71c3eac3e9cab5a5d393f5fab96791
org.wicketstuff	wicketstuff-autocomplete-tagit	8.2.0		c8aa4ac9dde7f418607904bebe7123c0f283f7a7
org.wicketstuff	wicketstuff-autocomplete-tagit	8.3.0		45b947227c439f40c104f5d97cc61e45f4cd46cf
org.wicketstuff	wicketstuff-autocomplete-tagit	8.4.0		87db9e151963c8ebabc5fc671d30c46147e58c63
org.wicketstuff	wicketstuff-autocomplete-tagit	8.5.0		bccc44e63e9548de21edf78adce71d1ae851c860
org.wicketstuff	wicketstuff-autocomplete-tagit	8.6.0		87d431fc9b81d2a9d711cafe751c97278c5a90b3
org.wicketstuff	wicketstuff-autocomplete-tagit	8.7.0		21981ba014b55bea9ec6e423b7593f7dbf781ad3
org.wicketstuff	wicketstuff-autocomplete-tagit	8.8.0		9ed1dd95016ec1dcfaefabf3011dfe5f81877e96
org.wicketstuff	wicketstuff-autocomplete-tagit	8.9.0		dc8e66bd73c0276fd8056bd82ec7ddf77c781e22
org.wicketstuff	wicketstuff-autocomplete-tagit	9.0.0		bb2137a9f32caae40075e3704fc30fb1074ba173
org.wicketstuff	wicketstuff-autocomplete-tagit	9.0.0-M1		7f7c30a87ab8591ad67ed938be9839bd030ef9c0
org.wicketstuff	wicketstuff-autocomplete-tagit	9.0.0-M2		14ea88fbd98d55aa3efeb65909ca48880342f2b0
org.wicketstuff	wicketstuff-autocomplete-tagit	9.0.0-M3		96fe803e6d39a0e26a5340720eec5ac3984b26b8
org.wicketstuff	wicketstuff-autocomplete-tagit	9.0.0-M4		f159c88b57d3608530c9cbd62c9c1f30ee6037c8
org.wicketstuff	wicketstuff-autocomplete-tagit	9.0.0-M5		c7ea1c828e5f9c4ea16aa507470d871dc7ed8432
org.wicketstuff	wicketstuff-autocomplete-tagit	9.0.0-M5.1		9be890e273f09a4c13176a6ab55d184c60e234a4
org.wicketstuff	wicketstuff-autocomplete-tagit	9.0.1-M3		f705d2dcebf3485423fd646bafa5d5b8384acec8
org.wicketstuff	wicketstuff-autocomplete-tagit	9.1.0		0fe76b0192eedf4f33b56e9b549562545d1fb030
org.wicketstuff	wicketstuff-autocomplete-tagit	9.10.0		65f8403cee89ca4fcce6d11cd9e9f69d86581700
org.wicketstuff	wicketstuff-autocomplete-tagit	9.11.0		c570db51cb9b18f2275f8f210a930faa5a379985
org.wicketstuff	wicketstuff-autocomplete-tagit	9.12.0		466d61f1998ba75792c8da344d542e4ffec93f94
org.wicketstuff	wicketstuff-autocomplete-tagit	9.13.0		5385295f6bc5afa00e4761b8e781aed9508ace4d
org.wicketstuff	wicketstuff-autocomplete-tagit	9.14.0		aa5a0b8388f893000cead3027ffe33266ae9e98a
org.wicketstuff	wicketstuff-autocomplete-tagit	9.15.0		847424935fac7c615e101af5f69ccd847cc5a693
org.wicketstuff	wicketstuff-autocomplete-tagit	9.16.0		34e99948026221d4944801f08360f7767e59da20
org.wicketstuff	wicketstuff-autocomplete-tagit	9.17.0		43fb1ed523d651b43bc7a5ba472ff824a4c64cc2
org.wicketstuff	wicketstuff-autocomplete-tagit	9.18.0		e77cdf4879837161fe2dd80f342a7a7388ab2260
org.wicketstuff	wicketstuff-autocomplete-tagit	9.19.0		b727a6d7328277de60a166b7161fe49f38641229
org.wicketstuff	wicketstuff-autocomplete-tagit	9.2.0		cf81cfc12b7c9d70b3313305c815d6a7b3b502d1
org.wicketstuff	wicketstuff-autocomplete-tagit	9.20.0		884ad7d98de5061a323f19dd72e5138a280792f1
org.wicketstuff	wicketstuff-autocomplete-tagit	9.3.0		5bc4ab9c5f2f4886a57e35ec0c26115ca9c6b3a1
org.wicketstuff	wicketstuff-autocomplete-tagit	9.4.0		1f66d0912245c4831cb7d68b6418a7a3f1cf0195
org.wicketstuff	wicketstuff-autocomplete-tagit	9.5.0		066bea7315501995cfdb324e990e4d445dc1e1d9
org.wicketstuff	wicketstuff-autocomplete-tagit	9.6.0		1f298f3eda0bd4436777156bdf8fddb30f157a51
org.wicketstuff	wicketstuff-autocomplete-tagit	9.7.0		235c6ddb23461f42c8bb487bacf0eab29efbb41c
org.wicketstuff	wicketstuff-autocomplete-tagit	9.8.0		fce4fe20631dcaadf4e5694998eef27d22722a2f
org.wicketstuff	wicketstuff-autocomplete-tagit	9.9.0		eb3168d4e05578d178c5c79575d951caf71d7ed2
org.wicketstuff	wicketstuff-autocomplete-tagit	9.9.1		32e2fda68a6708aa698ae024d84fcbd3abc32db4
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.3.0		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.3.1		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.3.2		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.3.3		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.3.4		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.3.5		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.3.6		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.4.0		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.4.1		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.4.2		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.4.3		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.4.4		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.4.5		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.4.6		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.4.7		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.4.8		N/A
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service.feature	4.4.9		N/A
se.vgregion.HsaTools	HsaTools-Utils	1.3.5		d232cafcc95446b157f30ddc59a6a14797e29476
se.vgregion.HsaTools	HsaTools-Utils	1.3.6		debfa3f1599bf10cdfa6b196c684e17031f694e9
