ai.preferred	csvpl	1.0		88d15152f9fe75f8b5ad485d377b0f30bec387cc
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.54.0		f5b97f79596c494fe5e2561284a1809d9c93f715
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.54.1		dce748c27697e03cc53fdd459e89f1f7487b0c80
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.55.0		816b46b00a3f72f25a5a7aeec2c7abcaa619a997
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.56.0		ede4210ea7b69232c6d8ecfa845884542cafb32f
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.57.0		fa4e99a7445c789ce3b80cc1d48eef468fa8552b
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.58.0		1acdd2d6e3f837655e71c8e460224105570e41b6
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.58.1		895a3084403bf4b6e6ebe28028a801756cd1a4ef
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.59.0		057f242e438642c10339e1f474b5740155a9ce20
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.59.1		fcbc8de1af30943153c2c74640a2b4dc8948910b
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.59.2		e5bcb7bc61f7c55f713551fa1a7621ad2328ad0b
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.60.0		905e15eb7d5c0a4650f08aea3c3dd2947b25a058
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.61.0		c99ce105fc294210905d11ddac019f0741b681dd
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.61.1		09494bd5cacab3e9538ba1df5e6046a1082a7446
org.finos.legend.engine	legend-engine-protocol-external-store-service	3.0.0		321f837887804ff148d526840e698a5c4ace7393
org.hglteam.platform	settings-bom	1.0.3		1fabefdf59d3d317499c78f41df4ab9b88ccd81f
org.hglteam.platform	settings-bom	1.0.4		N/A
org.hglteam.platform	settings-bom	1.0.5		N/A
org.hglteam.platform	settings-bom	1.0.6		N/A
org.http4s	http4s-circe_native0.4_2.12	0.23.16		c4f4f13c782ed335cb115c6f68f3953da7cd42f0
org.http4s	http4s-circe_native0.4_2.12	0.23.17		569bc3051a2175a93f2751ea3e1ad34be225309b
org.http4s	http4s-circe_native0.4_2.12	0.23.18		0c98eff1c453066155b64a9b9e41900f2a2535a4
org.http4s	http4s-circe_native0.4_2.12	0.23.19		c189c09c8f1f0a5dfebbe6be78e73c2ad7a2b8bf
org.http4s	http4s-circe_native0.4_2.12	0.23.19-RC1		fe73575e6fee9ceda2fe667b0f90be8cb057233b
org.http4s	http4s-circe_native0.4_2.12	0.23.19-RC2		26ddbe38df5c8565cf356d6961fdc7858a674f51
org.http4s	http4s-circe_native0.4_2.12	0.23.19-RC3		4a28ae2ba59d1c68b29498c0f2ecc444c386f392
org.http4s	http4s-circe_native0.4_2.12	0.23.20		4d7efe004c5948a637762e5e8937ef949ae2a41f
org.http4s	http4s-circe_native0.4_2.12	0.23.21		e3243c6aae64e86bbb4420116da291580986c36f
org.http4s	http4s-circe_native0.4_2.12	0.23.22		8afb83ab03ece0f0a810df2cf94fb4c70a207c08
org.http4s	http4s-circe_native0.4_2.12	0.23.23		3b07eb5db599e92c4b753e7893956be76dce3a1c
org.http4s	http4s-circe_native0.4_2.12	0.23.24		8b0604b5159b364b6d5a75a7481d4861a25875e8
org.http4s	http4s-circe_native0.4_2.12	0.23.25		c9fda2c8e27f45ece977b824d0dedc00ef5ed999
org.http4s	http4s-circe_native0.4_2.12	0.23.26		968ac0f73f9be9dc528e7dcaf9b17fc5e61d865c
org.http4s	http4s-circe_native0.4_2.12	0.23.27		c85544abf2db02eeecf087a05b56b5be09ffe6e8
org.http4s	http4s-circe_native0.4_2.12	0.23.28		a78a5b18872065bab81071bf7837e70e74e0b371
org.http4s	http4s-circe_native0.4_2.12	0.23.29		88cae52801cc5dd6a0a391099a30dbb6e9aa83fe
org.http4s	http4s-circe_native0.4_2.12	0.23.30		f2f8a5ba998bd382d0986c64abf968744b93e94e
org.jboss.as	jboss-as-osgi-http	7.2.0.Final		c7d07b5c3bfb1608fd3d89450bbf3b3f3c0599c5
org.jboss.forge	maven-impl-projects	2.0.0.Alpha1		8e248817d53c0692c767853978c21ab945d006b2
org.jboss.forge	maven-impl-projects	2.0.0.Alpha2		131dd27c6ac9bb2cc18c2e74fbef576b9c35e06b
org.jboss.forge	maven-impl-projects	2.0.0.Alpha3		a9a84c6fb318ca77717d8184a085807d69f2629d
org.jboss.forge	maven-impl-projects	2.0.0.Alpha4		fd81affd6c3f93df91d2aa0dfa16864a0fd88085
org.json4sbt	json4sbt-mongo_2.10	3.4.1		6aea88fe9d023183be78d2ced3b547ba5ff3b9b3
org.kie.kogito	task-management-common	1.4.0.Final		8af60ad1cb236a6d612d530aedf784baeeab1293
org.kie.kogito	task-management-common	1.4.1.Final		53261544268df90fb6d9c003a7a57d4ea3998460
org.kie.kogito	task-management-common	1.5.0.Final		bef7854eabbdc8ecdde157c005581535b07bf1ba
org.kie.kogito	task-management-common	1.6.0.Final		1b5141e2be93ec52865203dcc2b15ea1eda25d6c
org.kie.kogito	task-management-common	1.7.0.Final		852920572f62f2a2f2b88bfa833b378ea05c973f
org.locationtech.geomesa	geomesa-convert-osm_2.12	3.2.0		df1d1248ed2ec9eac03dd355fe20773d38060717
org.locationtech.geomesa	geomesa-convert-osm_2.12	3.2.1		1736e43de56f77d73d014ac9a170fb327db92f40
org.locationtech.geomesa	geomesa-convert-osm_2.12	3.2.2		3101e2946ee1da57df5040a902bde332433bb9cd
org.locationtech.geomesa	geomesa-convert-osm_2.12	3.2.3		1f3ab6c498513b98318c888dddb7c42d2754f3f4
org.locationtech.geomesa	geomesa-convert-osm_2.12	3.3.0		6a8b16f0898ba49cb53258cd5f018aad1f4c26bf
org.locationtech.geomesa	geomesa-convert-osm_2.12	3.4.0		c60e32fd679ebacf4658eb83d04921efe16ab904
org.locationtech.geomesa	geomesa-convert-osm_2.12	3.4.1		8c0f1cc94a9f38181dbb5c480ef2628360b54f4d
org.locationtech.geomesa	geomesa-convert-osm_2.12	3.5.0		c8d42013750175edc32a8b8a4e94d54b69de7348
org.locationtech.geomesa	geomesa-convert-osm_2.12	3.5.1		6384205371594cae06a6c38c7eff911c42bd9b6e
org.locationtech.geomesa	geomesa-convert-osm_2.12	3.5.2		a3aad82540175ff250125aba123de72fde7f67e0
org.locationtech.geomesa	geomesa-convert-osm_2.12	4.0.0		aa990d1e37b990969f19a46972c581432b80108b
org.locationtech.geomesa	geomesa-convert-osm_2.12	4.0.1		f95150b41f3a4006107f24011c342a8769bf653d
org.locationtech.geomesa	geomesa-convert-osm_2.12	4.0.2		da5dbf21fc53b352a8352598f818c52b47ddd6c7
org.locationtech.geomesa	geomesa-convert-osm_2.12	4.0.3		70cebe23f316d1a6b655fcdc8a4a9d6815b98e39
org.locationtech.geomesa	geomesa-convert-osm_2.12	4.0.4		e33b4d696d3599982c4a96edd18ac811e5cdbe10
org.locationtech.geomesa	geomesa-convert-osm_2.12	4.0.5		153c7a60ed01b5045899c7b855fc68c5e62fc7e9
org.opendaylight.alto	alto-parent	0.1.0-Lithium		N/A
org.opendaylight.alto	alto-parent	0.1.1-Lithium-SR1		N/A
org.opendaylight.alto	alto-parent	0.1.2-Lithium-SR2		N/A
org.opendaylight.alto	alto-parent	0.1.3-Lithium-SR3		N/A
org.opendaylight.alto	alto-parent	0.1.4-Lithium-SR4		N/A
org.opendaylight.alto	alto-parent	0.2.0-Beryllium		N/A
org.opendaylight.alto	alto-parent	0.2.1-Beryllium-SR1		N/A
org.opendaylight.alto	alto-parent	0.2.2-Beryllium-SR2		N/A
org.opendaylight.alto	alto-parent	0.2.3-Beryllium-SR3		N/A
org.opendaylight.alto	alto-parent	0.2.4-Beryllium-SR4		N/A
org.opendaylight.alto	alto-parent	0.3.0-Boron		N/A
org.opendaylight.alto	alto-parent	0.3.1-Boron-SR1		N/A
org.opendaylight.alto	alto-parent	0.3.2-Boron-SR2		N/A
org.opendaylight.alto	alto-parent	0.3.3-Boron-SR3		N/A
org.opendaylight.alto	alto-parent	0.3.4-Boron-SR4		N/A
org.opendaylight.alto	alto-parent	0.4.0-Carbon		N/A
org.opendaylight.alto	alto-parent	0.4.1-Carbon		N/A
org.opendaylight.alto	alto-parent	0.4.2-Carbon		N/A
org.opendaylight.alto	alto-parent	0.4.3-Carbon		N/A
org.opendaylight.alto	alto-parent	0.4.4-Carbon		N/A
org.opendaylight.alto	alto-parent	0.5.0		N/A
org.opendaylight.alto	alto-parent	0.5.1		N/A
org.opendaylight.alto	alto-parent	0.5.2		N/A
org.opendaylight.alto	alto-parent	0.5.3		N/A
org.opendaylight.alto	alto-parent	0.6.0		N/A
org.opendaylight.alto	alto-parent	0.6.1		N/A
org.opendaylight.alto	alto-parent	0.6.2		N/A
org.opendaylight.alto	alto-parent	0.6.3		N/A
org.opendaylight.alto	alto-parent	0.6.4		N/A
org.opendaylight.cardinal	cardinal-api	0.1.0-Boron		5c33aed4fb8561ac3537ce90ad15903b718221ac
org.opendaylight.cardinal	cardinal-api	0.1.1-Boron-SR1		64ca326b727d7a0c47971a14a58b85d79e586fb0
org.opendaylight.cardinal	cardinal-api	0.1.2-Boron-SR2		dcf880059f1f85b6a5f392a7f77d21f4a9eadd2b
org.opendaylight.cardinal	cardinal-api	0.1.3-Boron-SR3		63df125e9b8c40c0f85e65f99839c88d0fde8c5a
org.opendaylight.cardinal	cardinal-api	0.1.4-Boron-SR4		684898632242db073a84c0626e66ea7d190d7985
org.opendaylight.cardinal	cardinal-api	0.2.0-Carbon		bf8c1b10cb00353a710fb49546e51e75992dff54
org.opendaylight.cardinal	cardinal-api	0.2.1-Carbon		385bfd2f3613efb79699618e0ec6b2caf2bcb6b6
org.opendaylight.cardinal	cardinal-api	0.2.2-Carbon		92283f0146002bf2bc44f3e67c7a7203fb044b23
org.opendaylight.cardinal	cardinal-api	0.2.3-Carbon		378a9996be49099ee2d5b224d48cb3542a0599cc
org.opendaylight.cardinal	cardinal-api	0.2.4-Carbon		05043d782e60c15e19ba53d2d48ef7e15d74f259
org.opendaylight.cardinal	cardinal-api	0.3.0		c9bca6f2c8426a25825c697ec062bf21bb802d9d
org.opendaylight.cardinal	cardinal-api	0.3.1		9654fb27aeac5834a0e2d0a6551b3a9c4b30d431
org.opendaylight.cardinal	cardinal-api	0.3.2		8971126ee737ad8328764d445fb8373d1aed99ce
org.opendaylight.cardinal	cardinal-api	0.3.3		2a5090fb0268a6a2b8a29d85513cd64690e0dc9f
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.0		cc9ded9bbdd346291d429bd7977dfbae8cf2370f
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.1		f3f07d30aedb425c85d23583b4cf91eeab3074e1
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.10		a18d03c270f3fae50a4b863507d2b68435e8619b
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.11		235d829126544f1129ad676309fedc1d04477477
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.12		1d0c1d89885e7025ea509c716094925c60614e6b
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.13		c5484232c693f39661f7dda18be729b6d7c11332
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.14		acca28a275683bfdac00a1a5bafa54aad1e37d9f
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.15		a76552c67f158f8f4b02fcd74936671b77c69273
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.16		011b028794a231c04c317db86352352c1c15ec51
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.17		7f79bb2bf8b49d7f567cdcaf07aca8ac7de6e63b
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.18		2250099576aa7cbf18d1fec2b4a01d57bdf858bb
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.19		8e2ed85cb9f56ce99139e523a8680c1cbf6dcc1b
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.2		5e4069d8a21fad64449dbbb698d2767d8303aa28
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.20		5c0c59f93d4ca60746eb938b69c4dde3fa879280
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.21		747b0de3ce05f9da8ddd9187e3e37b95924300e2
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.22		1a240e37c302eebd20579e5352149f7988e667dc
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.23		16348888b70df52ef5e4d604acc43d1bfdba7488
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.24		ad6d26174be41ed4a2b3db75fc962c7ad630a471
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.25		869d33c2e1a3298fa9f000ff313436c501d0dd2a
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.26		dd6ad72c0b5982d89e65ff448285a6aa024eb4e7
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.27		605c242de69f6bf33ef357c0292e55887c74d62d
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.28		4b35ba36eb6862f06640f41eb38d57a4905e1cdf
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.29		140246f0aec81835ffbacc5f26a49fa8ad1e206b
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.3		7bfd726350ccd2f9afe24b292dcb06187b62b662
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.30		a7f09dc8802300d66f85854328080cd2e2946c5d
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.31		cdb7d39451655caa303a6994e76e473360da3398
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.32		3d7c96f89ee03dd9702c35842e409b7cabae1069
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.33		a6c3880984a24ef85396469159ced79cee118403
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.34		726ad9dc1f8ba0f6674db4d0a5c45a4986adc603
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.35		a66e6cabf3a31fc8428e94970f56d65f7eb479e8
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.36		e4a8f689ee67a712aea84bba15b6475702375998
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.4		e198a2b9c6d08f05514aa4cea2397ec3eb05a0fc
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.5		4bbcb493b4bbce168b40bf50b16406f34973a3ed
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.6		f9e87171f2e094660e84ea663eaba40b331b5ac2
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.7		c22d6ada80287c83217fe023b87071115c9db8d1
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.8		29a84b471f2e18a6ff70b76e68212e4bfb21e5a3
org.ow2.bundles	ow2-bundles-externals-bouncycastle	1.0.9		04355b583af1dab0b09125e6cfcb11c1b3223bc9
org.sadtech.bot.vcs	vcs-bot-context	0.0.1-RELEASE		1a933700b2a186ee2f484a27df46e89f47de58a1
org.scala-tools.archetypes	liftweb-archetype-hellolift	1.0		dfca3ee983918384e9f7be55f91ee0a02247c387
org.smart4j	smart-plugin-cache	1.0		89348e31a98f5deb445137a425ea18c68d019810
org.smart4j	smart-plugin-cache	2.2		a84367e7be0108236a1d0febdc9fc5223cce8fa2
org.springframework.cloud.fn	geode-consumer	1.0.0		2becd0b0bd367ac6a33ee1e4431e76a12b60462b
org.springframework.cloud.fn	geode-consumer	1.0.1		6fa091f6fc3eb0e33ed6557676a4012d18afd890
org.springframework.cloud.fn	geode-consumer	1.0.2		47ef03d7a5691d0d38e6711c8fc6f649362be433
org.springframework.cloud.fn	geode-consumer	1.0.3		087222a2a2c17c1c806c59da23938b15ed242309
org.springframework.cloud.fn	geode-consumer	1.1.0		21ac21a48f101b0c7b476a69d705fbcd10879639
org.springframework.cloud.fn	geode-consumer	1.1.1		a50cb5083459c47ce191b004e6848a3bb46fbaf2
org.springframework.cloud.fn	geode-consumer	1.2.0		32b4fe3714b0eaea9ab21456f5aad20eabf1144f
org.springframework.cloud.fn	geode-consumer	1.2.1		feba15e5449322278f5f389ca74658beb6a85bf4
org.treetank	saxon	6.0.1		a3d1f27583eb0f92a26db04842e61150f526c3fd
org.webjars.npm	alpha-shape	1.0.0		734c17568a8aa0deb9af308d12dce2844d2e03b4
org.webjars.npm	chain-function	1.0.0		54aff572f3143889bc850e6bdc28c95c525dde10
org.webjars.npm	chain-function	1.0.1		f8ffc9b3b9403bd5ca3d18660487e87bb6dff490
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.1.0-update10		df3ad91ede02bcc4ced82e766db1d8b48270c664
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.1.0-update11		864ccf418073a9052bb46e219b1c3263fb6b49a3
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.1.0-update12		5b4286103002b1d4a84322dbe74d3a553e405cfd
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.1.0-update13		ad67f5b3462e2d052af778c8ff253bf5821887f1
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.1.0-update14		9d481cce02cf1cfebe66b53b1dbbb2166121e17d
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.1.0-update4		dad5bc5bdde0a0afbbf89b860ab95e1bfb12f0f3
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.1.0-update5		291a8b7b9079646a94d9270261fd474a7af7d9f3
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.1.0-update6		259683ca59382b678ac3ad158a1cc6a4390f1cdd
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.1.0-update7		062b9eeb536a708273d590f3939f39d46ffb0307
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.1.0-update8		2c5a1c13654146f6fe7c99d3d760650277d9dfe0
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.1.0-update9		49382a7580b9d26b6a3f66954cf37ca1d605fc66
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.2.0		ddff6920ecb8c7b76fec1e4042b431d51c679337
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.2.0-update1		99b51fb9e9c414a4072c6f25979125d145cc8172
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.2.0-update2		0590049344ceea621c6af0dc93f11d0a8ba32326
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.2.0-update3		2fbbcc30be60026897f69abf4ed839bc6b9bbda4
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.2.0-update4		c4e15c61eefeaa546e24368a6762d898daf98b86
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.2.0-update5		8f0a8789e8074697ab5c6172dfdcdeca68ca2646
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.2.0-update6		3aab2b983877864551173bbd62c10a2f95be55b4
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.2.0-update7		7f637ee6f4bf6f59cb31a8be70b232491994d8f3
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.5.0		d348ff4b9cc6b679e4141cf01636b8e666327756
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.5.0-Alpha		6279e45c0851ea8cf9bba11e25334684e4945dc2
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.5.0-Beta		514b9af658cb30fddfe57f5f9c5eb29fe5bd4e4b
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.6.0		836479e5db2cd3066b849e6d23524e245db655d4
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.6.0-alpha		3bb3e1be0567553b11a923618f9d033bea519345
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.6.0-alpha2		632caeabcd9f5b43217c7c6d2e46fb250ba979c6
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.6.0-beta		0f6176314b20f45d2033bc158cdc0d32f93ea8d5
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.6.0-beta2		aef1bee7677e76dd45eaa4100de289d61786b3f9
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.6.0-m1		3b8493020aa9e98e25445c6f84a4c2e9ead83af6
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.6.0-m2		b17df30bd6f279d9defae97457e62c1c00bff9d8
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.6.0-rc1		17c7aba6bc4b08781f578b32ab4bc476fbf0923c
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	2.6.0-rc2		7112e478dcd4270cc1cea7d65c360e3e443b9730
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	3.0.0-alpha		1eb079adc663bedc47fd53ee2dacf496bf0fb98a
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	3.0.0-beta		1e8163763ccd5b18b51e6adee2a0a73a1b22319c
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	3.0.0-m32		7351e88e294428b20599ac11ae6c7330d6163a56
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	3.0.0-m33		e5ea1faf1d5b6f52361769d9f775272dd91b563e
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	3.0.0-m35		a58c05677ffff53d76c6db474c77b1f8803a8317
org.wso2.am	org.wso2.carbon.apimgt.clients.publisher.api	3.1.0-beta		93ea470b5ea3aa10567099b2042f06aad1ccee32
software.tnb	system-x-elasticsearch	0.0.1		001164be8bd9ee6b5ca552f2d7c91abc47ba5580
software.tnb	system-x-elasticsearch	0.0.10		bdbb66225e27ac745181bf919967968e7c0d4bd2
software.tnb	system-x-elasticsearch	0.0.11		6ac2d5f9126ec398c760cc8a779e6d492b21fe0f
software.tnb	system-x-elasticsearch	0.0.12		832c48213849cb39cb604d7a1c504366d7b5ff14
software.tnb	system-x-elasticsearch	0.0.13		20ffb9eca0eeaec67593e3b1c01e1661c4a87fe0
software.tnb	system-x-elasticsearch	0.0.14		47e06c4ecc26e50a440a724a9aea142e2d87671b
software.tnb	system-x-elasticsearch	0.0.2		dda696ee604402fb0e050ed73a3dffdbbc864e9b
software.tnb	system-x-elasticsearch	0.0.3		5a3723b9972fd55f02057e0ee198d5f805d2d0c6
software.tnb	system-x-elasticsearch	0.0.4		9fd981f2dc6f8da3e4ec3ed53d1d1790da6b7714
software.tnb	system-x-elasticsearch	0.0.5		cb4a458033dd0efdebad70f1838acd7602002d0e
software.tnb	system-x-elasticsearch	0.0.6		13fb3730e817e38ffdb2cd55655fa4e5cf0f95fd
software.tnb	system-x-elasticsearch	0.0.7		0e46adf92b16cb4d0bf0d45945ded5ab4e29e5eb
software.tnb	system-x-elasticsearch	0.0.8		23dda2b020d9d37bfc1335c0136f80fe7dcb1093
software.tnb	system-x-elasticsearch	0.0.9		c84436258ccc182250aa01bea2b821ca74ee1024
work.curioustools	dog_network	1.0.0		N/A
work.curioustools	dog_network	1.0.2		N/A
work.curioustools	dog_network	1.0.3		N/A
work.curioustools	dog_network	1.0.6		N/A
work.curioustools	dog_network	1.0.7		N/A
xyz.vopen.cartier	cartier-redis	4.5.0-RELEASE		09968bd4dc7cb950650905b09f8548feed1f7de7
xyz.vopen.cartier	cartier-redis	4.5.0-RELEASE	shaded	7eb2de3789df5d95b8fbb74b0beeb93a227edb04
