au.com.dius	pact-provider-jvm_2.10	1.0		9a90e289bdd4826975724335663b61e99c4089bd
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.11		548689964d792af268f637a5792e04464701af42
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.12		6ae00ba3b75c382b5b81a1752e1fe158900d3e65
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.13		4abb640064312d4f6b1d5ea2c37ff5c056fff1da
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.14		ae6c6e7157b8c30ccb8d6ea398dbbe598e23bb04
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.2		819d10b67c5c3d6864fa3768ebccc2e2e6c74d0d
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.3		fa35a2973c7fd5906ad11a3f4bab5c9a3eb3c615
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.4		d8577a7bdafbe8dc6570191a39a9ed710ac7e730
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.5		c9ac811fba1198323d4bf9282081b707013607ad
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.6		ddf1f967941fd7ae14124b22422c99c6c3e27f6e
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.7		71743c553404165c2e66c352cbea3a3ebc75258c
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.8		5dd7add68d5e340193ff0842475fec2b96802975
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	7.0.9		458657f08273dfe957f3b6715feb80c897e27bf2
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.0		de697b41e2c003abfef9ae1a3136ee071449069f
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.1		3da551da419b812880060724332b0e58b235fcd8
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.10		937663f67438038d515a32a8f053b6e597085cbd
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.11		b7cc12c7a96c7fd3141dd662071ed4876a9a1cf2
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.12		45695a89af9ec42679bfcb1a21375fcb02c0f2cc
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.13		7c0dd633b5a3d4be5ef4636f7ab20872a6e66d63
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.14		3dbdaab3e6ff27ac161968024b3386dff35904b7
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.15		f2810f61bc6de728148c9a6fb67c5c9af9e13410
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.16		df6f2e997de0824385644715ca75f058f0635156
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.2		3eff33853c8616a4ef90d4432745d485209d8c8c
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.3		29856ef8b3239e4467f31a19d20577d64f61bcd1
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.4		16b254c901d1eb3eef45058f8d566c65e7ff3fcf
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.5		dc4e8c9b8e97d2989c2691f1f5a4feb12406ee2b
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.6		0e4f4c4f7f62929225f53ad5239c2338462f49bc
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.7		f07b768fb673c697eefb9027c7fddb40a3517ade
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.8		fb7f8b663a7e98df4daa3a2bd2f5f3c039feb123
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	8.0.9		caaf5fc12c053447479b964a50997879d7d4182f
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	9.0.0		254265e678ae8558fe0ab8a5c9d7a1d8742b3e8c
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	9.0.1		ba8a4f4ff3f999bd90058977c5311fd4b4a90aa5
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	9.0.2		cae187d59808e1653cd18f8c35b48d3f0fb08783
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	9.0.3		f3bf4f428fb225a439a2a37581cad9495a40be36
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	9.0.4		68c9381a1c90f0651d0da8068117cb285f3ad02f
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	9.0.5		2e6009618b9cff788f430aa0f46d7fd25d27c635
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	9.0.6		ff732367e47680d4651fbeea06c8b26abc3c5d3d
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	9.0.7		984f4d425f27e58a4d8bfa28f32ba70905fa9f14
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-topology	9.0.8		34d510662e933b0badee162b417b45dc0b9f3cc7
org.openrdf.sesame	sesame-rio-jsonld	2.8.0		4c35d27de557f04a4b341a24f75a4c2ead91871e
org.openrdf.sesame	sesame-rio-jsonld	2.8.0-beta2		5bd4f8692867d4ce5a58456604da5a61be642715
org.openrdf.sesame	sesame-rio-jsonld	2.8.1		65f0b1db1c610c8c68d07b3eae6af937b4f4c008
org.openrdf.sesame	sesame-rio-jsonld	2.8.10		30821078d2f63cc8ee4026560ebeb2cc0d21cfa2
org.openrdf.sesame	sesame-rio-jsonld	2.8.11		5d228b6c82e79af2b3fc76fbb47709a9e5705ee0
org.openrdf.sesame	sesame-rio-jsonld	2.8.2		6a833b7b355e66e9f40d20841fed5b0fa9ce9c92
org.openrdf.sesame	sesame-rio-jsonld	2.8.3		93000d523c13a94502dd70940ed19f385f96289f
org.openrdf.sesame	sesame-rio-jsonld	2.8.4		908d6c9fd89ce56ed480ef805cd4b26f96fdd449
org.openrdf.sesame	sesame-rio-jsonld	2.8.5		be9c1b2dd6f58c7a11fb4d8ba6516d963e781867
org.openrdf.sesame	sesame-rio-jsonld	2.8.6		7404d758b830a41d6a7d1788e59b441642158a4c
org.openrdf.sesame	sesame-rio-jsonld	2.8.7		a0e13c6080a9e43988ae5f85dbaa35080f640b9a
org.openrdf.sesame	sesame-rio-jsonld	2.8.8		3427605cf1bf8b192e0c265746b3fd830b450f21
org.openrdf.sesame	sesame-rio-jsonld	2.8.9		82a799e0d23c6eddf2dede63aa90fd0e5104f5f7
org.openrdf.sesame	sesame-rio-jsonld	2.9.0		6ab35bb5c4c181fc049f6bbe06bf379834a87d30
org.openrdf.sesame	sesame-rio-jsonld	4.0.0		bbad02f1a7762d953f0074cc6481c68b667e4d79
org.openrdf.sesame	sesame-rio-jsonld	4.0.0-M1		647a48eb6ec9dc535ef8d1b9bd35373edd60c816
org.openrdf.sesame	sesame-rio-jsonld	4.0.0-RC1		8531b3278a75dc862ee1d3c850f98b0f44f59aad
org.openrdf.sesame	sesame-rio-jsonld	4.0.1		2d7aef286e76fa4bf9291fd3ea02f8b5ae600635
org.openrdf.sesame	sesame-rio-jsonld	4.0.2		325dce15c671e7743cf16e0cf9d9bc9edd19f31c
org.openrdf.sesame	sesame-rio-jsonld	4.1.0		0e92194f45f938829aa0b2c2cc37dd75be2a4a11
org.openrdf.sesame	sesame-rio-jsonld	4.1.1		577a5e9e7bad0368675ea9925677d9951f84aaec
org.openrdf.sesame	sesame-rio-jsonld	4.1.2		54658e0bf52fcbe4e428b0835f570c1c496e09e9
org.openrewrite	rewrite-templating	0.1.1		9fc37ebf49462ec0e498228e63f2d1ba06148162
org.openrewrite	rewrite-templating	1.0.0		c9fb8ce26546df8f0758470cada4898636278962
org.openrewrite	rewrite-templating	1.1.0		6fa3cc026f6b8bc6e940cff8b97bbf490f2e8934
org.openrewrite	rewrite-templating	1.1.1		098bb8db4751dc6156b7eafa1edc5bba420ffda4
org.openrewrite	rewrite-templating	1.1.2		6ef1250abec53e0b633df58d45aaf119d134b049
org.openrewrite	rewrite-templating	1.1.3		7156622071bab1b28e7a8f2825a95bb0143a93d3
org.openrewrite	rewrite-templating	1.10.0		9fb831163353c6ada2a1c33ee00eda82f3d983b2
org.openrewrite	rewrite-templating	1.11.0		d21e24c45d8b8510723313b0f786363c92e38ef4
org.openrewrite	rewrite-templating	1.11.1		610a7ae962f5d2dd2f3fea5698a8effbf84f328f
org.openrewrite	rewrite-templating	1.11.2		67238c22516720786a2f06e6390ff7a605ed188e
org.openrewrite	rewrite-templating	1.12.0		099171c1342b48534d15148f71eee702de1d0ea2
org.openrewrite	rewrite-templating	1.12.1		b75d27210326173a1fcbe1e802176a9e4f8bde75
org.openrewrite	rewrite-templating	1.12.3		a1525aa2ff8b4dc270644372fad26413f28b0b46
org.openrewrite	rewrite-templating	1.13.0		46834375ce9eceebfd54ffd0d15eb62c9a44b315
org.openrewrite	rewrite-templating	1.14.0		ea94f5625e9a38c0d55a4afed46a40001c23e3e5
org.openrewrite	rewrite-templating	1.14.1		15320b3b748b889513605595f80b510e19da7477
org.openrewrite	rewrite-templating	1.15.0		822b61668929d58515969ead40d605a02b6ca640
org.openrewrite	rewrite-templating	1.16.0		ae5a5149e58776efbdc22d39970a678ed8de4a44
org.openrewrite	rewrite-templating	1.16.1		a906cb57ead363e4bb640b30d17ad06b3dcb447e
org.openrewrite	rewrite-templating	1.16.2		307323d16607c9361597ac337c29651d5892ecaf
org.openrewrite	rewrite-templating	1.16.3		432a48e641b3589143c6d9bc2a8069ad62d4cbb1
org.openrewrite	rewrite-templating	1.17.0		547a87a16437c71ffe70e9e668c88ad763c0a9e3
org.openrewrite	rewrite-templating	1.17.1		34edf0e47c94f5062368bcdd3dc164fbed2866f3
org.openrewrite	rewrite-templating	1.18.0		3003934c91d21b99883f526aec0cce7fdf9f74cf
org.openrewrite	rewrite-templating	1.19.0		e3c3f7aa5921c45376a7575cd9abf11826d7a384
org.openrewrite	rewrite-templating	1.19.1		63d5fb09cc85b8ab27323d67d0409317f8108a7b
org.openrewrite	rewrite-templating	1.2.0		4366a9e149bd3b73111ab38d252b1003a852edb7
org.openrewrite	rewrite-templating	1.20.0		42a22c51bbf371a54ff7c47d26d762634821b126
org.openrewrite	rewrite-templating	1.20.1		74035feb2088d17085900c7690cd2c6268aa791d
org.openrewrite	rewrite-templating	1.20.2		578452bfa8704dee63f94e3fa641b2f75fc45089
org.openrewrite	rewrite-templating	1.21.0		bd4391ab0f5085f83cb13eebe01479a493e732f7
org.openrewrite	rewrite-templating	1.22.0		3860faa46dcc16cf3b0b7229808953523d6c118b
org.openrewrite	rewrite-templating	1.22.1		edd91b67b689c6742b4358fd616a5853a181858f
org.openrewrite	rewrite-templating	1.23.0		4b1241f21dd87189f2104edb51df682a7991ffff
org.openrewrite	rewrite-templating	1.24.0		416f8e236d5714bd8b4e8f50e944637dd14596c8
org.openrewrite	rewrite-templating	1.24.1		43bb8455c3e77dad1161f67453ab5d5f99bc6c91
org.openrewrite	rewrite-templating	1.24.2		bef5c1778edf5e1ded418a16ee0d89f403b75e63
org.openrewrite	rewrite-templating	1.25.0		4e5798f2963fc91e677334c22bba4f8c07d4d3d5
org.openrewrite	rewrite-templating	1.25.1		019795d7a990b651c76930a45a8bb6194ba372d4
org.openrewrite	rewrite-templating	1.26.0		aab07d99eea36f01648f74e8a97870c4adb69a46
org.openrewrite	rewrite-templating	1.26.1		1e4728d1b63ce33b3743652b8b3abf7b0d4c856d
org.openrewrite	rewrite-templating	1.26.2		1aa99ab4e7e851f0634e3a7900b33d63893ba472
org.openrewrite	rewrite-templating	1.3.0		2217f1bf852cf89b40ab924384d8fc046b49cdf7
org.openrewrite	rewrite-templating	1.3.1		6d3b79b9699fba7bd6788c1350f12a897c589452
org.openrewrite	rewrite-templating	1.3.10		d9c1e995ab0ff51faf2b08ba3c29027b44f8562d
org.openrewrite	rewrite-templating	1.3.11		21a4b75ba54dcbdeb202ca65d6fc47819f4bbce4
org.openrewrite	rewrite-templating	1.3.12		9b4d4f5c4f4814f584639a2a39c9a0e2e4b1273d
org.openrewrite	rewrite-templating	1.3.13		17254e2103fae098513d0bf5f996ede4d3dd8f86
org.openrewrite	rewrite-templating	1.3.14		e47d3ea033bee29af56cb3711a4587e30dfe6f62
org.openrewrite	rewrite-templating	1.3.2		6f7af8a129716a2996a2a6843e2eaebdbb0992b2
org.openrewrite	rewrite-templating	1.3.3		a18cfaeaeda2fdfe550dd0f181e58c2e74323bb9
org.openrewrite	rewrite-templating	1.3.4		49fa13b823a9fb539f748189d767180a763c95bf
org.openrewrite	rewrite-templating	1.3.5		29970550a8fd9a9dec9781c382f6b0f7fc171565
org.openrewrite	rewrite-templating	1.3.6		415fd0dfb8b4d910f622fc8e82a6e120450a0fda
org.openrewrite	rewrite-templating	1.3.7		fb4a5724fb712a24b78e96f1f2594c16490e92d2
org.openrewrite	rewrite-templating	1.3.8		5626a5a1dca7c1758037f4e98f926010018fb415
org.openrewrite	rewrite-templating	1.3.9		3e1e3db7a96d3b8cf5b172cd9d3c3c02ecd83fe3
org.openrewrite	rewrite-templating	1.4.0		3a1c2ef9b89cab8365738555cecb2dba941eb03d
org.openrewrite	rewrite-templating	1.4.1		13b32a87576a992e7f79e06d7208a43cc1467d8a
org.openrewrite	rewrite-templating	1.4.2		f6d8acf36523aa26cdd7e3aac1340119f6d5e11b
org.openrewrite	rewrite-templating	1.4.3		1a7c1dacc6e0510d357024c89779a2fd16b542e8
org.openrewrite	rewrite-templating	1.4.4		cf111eb11c0109671ef5aa7348bab47c6af4117d
org.openrewrite	rewrite-templating	1.5.0		83157f1d7b98d58fd2720d98ab157d29d9a1a4d1
org.openrewrite	rewrite-templating	1.5.1		895ca91a6b15ac041d6a402b9f508e0d39873954
org.openrewrite	rewrite-templating	1.6.0		69a20f965d893f28bf9f86451b22ce9edda3a5eb
org.openrewrite	rewrite-templating	1.6.1		63f71c5820184fc334bdcd1719df75dd17178404
org.openrewrite	rewrite-templating	1.6.2		c5b043fa2f88def8ff4c31a664f0f055207d0c16
org.openrewrite	rewrite-templating	1.6.3		48a86dbc96ad8b1491db685edf6cba653084dba1
org.openrewrite	rewrite-templating	1.6.4		ded9b75bc018ff3fe98d4855aa1279a9ea0e1715
org.openrewrite	rewrite-templating	1.7.0		e3b18fa6838092614cc82c6cace5bd49563191f9
org.openrewrite	rewrite-templating	1.7.1		0096b59789de3959d8fb6e342352c9ca57a216d6
org.openrewrite	rewrite-templating	1.7.2		89c9ac19411fbdd5f038ed86ca155285a1909ed6
org.openrewrite	rewrite-templating	1.8.0		e22bc3df32ca4b69ffcb03fe9e37cd4d5fa91779
org.openrewrite	rewrite-templating	1.8.1		2e620b7eaec4bd4a59f27fa98c7383563a301236
org.openrewrite	rewrite-templating	1.9.0		6bf0bb05f716062240a7c2574d3e4f35bfbde051
org.openrewrite	rewrite-templating	1.9.1		1d00904d3864fd220406e5f91a8a3a1bc492d29a
org.openrewrite	rewrite-templating	1.9.2		85b0acbf84f2492a8090af056ab222e8221ce5d1
org.ow2.petals.samples.jsr181	su-jsr181-hotel	1.6.0-1.0.0		N/A
org.scommons.service	scommons-service-util_2.12	0.1.0		e1305da323507f60399f52b61fc40fecfd2fdbba
org.scommons.service	scommons-service-util_2.12	0.2.0		fd48558ba9b0e84e14342b3fdd8f9d13e9ecc52c
org.scommons.service	scommons-service-util_2.12	0.3.0		fec127595cc96743354711a13c406c573ea3b6aa
org.scommons.service	scommons-service-util_2.12	0.4.0		406dfbd761593d180fd5bd5701864b71818124b6
org.springframework.cloud.stream.app	mail-app-starters-build	1.1.0.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	1.1.1.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	1.2.0.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	1.3.0.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	1.3.1.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	2.0.0.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	2.0.1.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	2.0.2.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	2.0.3.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	2.1.0.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	2.1.1.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	2.1.2.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	2.1.3.RELEASE		N/A
org.springframework.cloud.stream.app	mail-app-starters-build	2.1.4.RELEASE		N/A
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	1.0.0.RELEASE		acc9c903ce7fe9f871b31831bb599f853085a4c1
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	1.0.0.RELEASE	metadata	d79b040f1f8e0e96aea1cbcd2f56c818cbb1d6c6
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	1.0.1.RELEASE		0113702ae2ea4a85effc91c96785051a39821e59
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	1.0.1.RELEASE	metadata	759ef23d8cd87fb16547797546b4023aada6f9f0
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.0.0.RELEASE		6554deabe4d94bd6d6502dd756eccaba6530d228
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.0.0.RELEASE	metadata	f24dcaa09b2fd99e230c7413ebd6ec41b2be48c2
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.0.1.RELEASE		477363e001d49cf552eab2c3dc8fe02397370dbc
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.0.1.RELEASE	metadata	37d7bced68ab1330884355b2ff2e59f3f2350b8f
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.0.2.RELEASE		0170f6ce2f2b5030b2bca3dce2b948f457a975cc
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.0.2.RELEASE	metadata	c2ff50bbe6bf52ea58848403b48c347c0c0f9ea8
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.0.3.RELEASE		f9458f57042eb589f2bef70b31947d91b5f240d5
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.0.3.RELEASE	metadata	095ba5c6c2e1d70e5a189f6a6ec08d5c9e4f0c09
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.1.0.RELEASE		3f75d41e3ad6dcdbfcb5fec340f7fdadf4623707
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.1.0.RELEASE	metadata	c015c106b22ddc552614904c872ce854d720130c
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.1.1.RELEASE		f530a42bd8f2bce4e3abb0f3a22c722d80597b44
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.1.1.RELEASE	metadata	9168d68b266ef1284346a05b29eb9ab5fe5c542d
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.1.2.RELEASE		5793f3b9f5393ae2de3755b8c304821c1344dce4
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.1.2.RELEASE	metadata	25a31412d8270314d83eb5e26c03808ff727c29a
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.1.3.RELEASE		772140ac41472e755aeff8126a407aab1d741bc5
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.1.3.RELEASE	metadata	9db19a2c0fdd880f5cfe6485b8250799c4bc6914
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.1.4.RELEASE		59c554a449b30f9d7865cd5a607640c1bca33756
org.springframework.cloud.stream.app	twitter-sentiment-processor-rabbit	2.1.4.RELEASE	metadata	5c6d6edbe992e94b2aaf1fb2680e496a0da1591b
org.tkit.quarkus.app	quarkus-app-parent	1.0.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	1.1.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	1.2.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	2.0.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	2.1.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	2.2.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	3.0.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	3.2.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	3.3.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	3.4.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	3.5.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	3.6.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	3.7.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	3.8.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	4.0.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	4.1.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	4.2.0		N/A
org.tkit.quarkus.app	quarkus-app-parent	4.3.0		N/A
org.ton.kotlin	ton-kotlin-contract-iosx64	0.4.0		N/A
org.ton.kotlin	ton-kotlin-contract-iosx64	0.4.0	metadata	390ceb0b1f3871ce660bd592a69242870cc2a3c6
org.typelevel	scalacheck-effect_native0.4_3	2.0-9366e44		affe8e1f40f68117c373b23ca03b56983b7af6d9
org.typelevel	scalacheck-effect_native0.4_3	2.0.0-M2		570cd0a1237ebd97ec24ba1ba98bf32db5d3b7a3
org.vivoweb	vitro-project	1.10.0		N/A
org.vivoweb	vitro-project	1.10.0-alpha1		N/A
org.vivoweb	vitro-project	1.10.0-alpha2		N/A
org.vivoweb	vitro-project	1.10.0-beta1		N/A
org.vivoweb	vitro-project	1.10.0-beta2		N/A
org.vivoweb	vitro-project	1.11.0		N/A
org.vivoweb	vitro-project	1.11.1		N/A
org.vivoweb	vitro-project	1.12.0		N/A
org.vivoweb	vitro-project	1.12.1		N/A
org.vivoweb	vitro-project	1.12.2		N/A
org.vivoweb	vitro-project	1.13.0		N/A
org.vivoweb	vitro-project	1.14.0		N/A
org.vivoweb	vitro-project	1.14.1		N/A
org.vivoweb	vitro-project	1.14.2		N/A
org.vivoweb	vitro-project	1.14.3		N/A
org.vivoweb	vitro-project	1.15.0		N/A
org.vivoweb	vitro-project	1.9.0		N/A
org.vivoweb	vitro-project	1.9.0-alpha-1		N/A
org.vivoweb	vitro-project	1.9.0-alpha-2		N/A
org.vivoweb	vitro-project	1.9.0-rc1		N/A
org.vivoweb	vitro-project	1.9.1		N/A
org.vivoweb	vitro-project	1.9.2		N/A
org.vivoweb	vitro-project	1.9.3		N/A
org.webjars.bower	angular-auth0	2.0.0-beta.1		54473378e3b9d7569ae3de3e17d2904b25a81722
org.webjars.npm	alpinejs-swipe	1.0.2		c30e0d0e39ef05c8311a0658c70eae50c2e11591
org.webjars.npm	aws-sdk__middleware-flexible-checksums	3.451.0		ecb292a6b53a4d3980089bb7a7638f3c8c77b1cd
org.webjars.npm	babel-preset-stage-3	6.24.1		aaf6c0ddfcd0bcaca2b0d2625e29696faaa9bcad
org.webjars.npm	babel-preset-stage-3	6.3.13		bf3108dbe3792184c68f7721d6c33b0f11c4db68
org.wso2.appserver.shade.slf4j	slf4j-shaded	1.7.21.wso2v1-m2		2d32a68b17267ce9cf953b9611b5dc97cb7ce223
org.wso2.appserver.shade.slf4j	slf4j-shaded	1.7.21.wso2v1-m3		8db9412779b821dc9c1602c638b6ca3b828ee852
org.wso2.carbon.business-process	org.wso2.carbon.application.mgt.humantask.ui	4.3.0		8b552c7191f7f429ef077780c87e444035e6e615
org.wso2.carbon.business-process	org.wso2.carbon.application.mgt.humantask.ui	4.3.1		0d8d48ddeb93a1037f27b6b07109d2eebd3d9702
org.wso2.carbon.business-process	org.wso2.carbon.application.mgt.humantask.ui	4.4.0		468ab5f3e6f77dbfded8dde5cfc55ab4426d1a9d
org.wso2.carbon.business-process	org.wso2.carbon.application.mgt.humantask.ui	4.4.1		aca3bbeccd3cdba0c0b126f2859d773ec2d28503
org.wso2.carbon.business-process	org.wso2.carbon.application.mgt.humantask.ui	4.4.10		1ea4824d85d0690a279dc8c2545b60e47b01fb00
org.wso2.carbon.business-process	org.wso2.carbon.application.mgt.humantask.ui	4.4.10-alpha		3d0e09e2a52fe97f0cd269d0665d9b7c7ecd6adb
org.wso2.carbon.business-process	org.wso2.carbon.application.mgt.humantask.ui	4.4.10-beta		b5feced2581ea404aace1bac4943b55601634e5b
