cn.detachment	core	1.0.8-RELEASE		3c6e6459decb01a32edd61fab82f9419d085b927
org.xwiki.commons	xwiki-commons-logging-logback	3.2-milestone-3		1c58c8e454b8522fdef4dcf92c250f70044e6c9b
org.xwiki.commons	xwiki-commons-logging-logback	3.2-rc-1		8369b28dbae8f088d847cc63a8c92b4f8017fde4
org.xwiki.commons	xwiki-commons-logging-logback	3.2.1		f4f6bb45d0edee4cbd2abeb9788ced59e468c6b6
org.xwiki.commons	xwiki-commons-logging-logback	3.3		6fbcdc10c4ed3ac3ff20437d95a12dc46e5e3b3f
org.xwiki.commons	xwiki-commons-logging-logback	3.3-milestone-1		9d55255a844829db5ede0a3004a4011df5e839d0
org.xwiki.commons	xwiki-commons-logging-logback	3.3-milestone-2		8b018a0dd37d6bec84b970c6d1f12848e41c62e2
org.xwiki.commons	xwiki-commons-logging-logback	3.3-rc-1		960109620d5cd45ece9dcf7199ccb28754ccf727
org.xwiki.commons	xwiki-commons-logging-logback	3.3.1		9ee453f79d170922f7d9b6ae789f04b11c324370
org.xwiki.commons	xwiki-commons-logging-logback	3.4		a1412aa4d0d6d9857d1c63fee7c6c6e0f636dad3
org.xwiki.commons	xwiki-commons-logging-logback	3.4-milestone-1		7ff22882542dab8ad901d77f21f27db90024a990
org.xwiki.commons	xwiki-commons-logging-logback	3.4-rc-1		b327a5740dd19598858210b617099fcb39830693
org.xwiki.commons	xwiki-commons-logging-logback	3.5		67e52c335fb7797aadefeccf8c936b93c9bcf060
org.xwiki.commons	xwiki-commons-logging-logback	3.5-milestone-1		bd980a5b56daf26823751a3a534b5da042dabbd9
org.xwiki.commons	xwiki-commons-logging-logback	3.5.1		68a37cacfa07147873531069bc97ffe72a13f678
org.xwiki.commons	xwiki-commons-logging-logback	4.0		464decbfb7541a99969df0955cd20480d9b436ed
org.xwiki.commons	xwiki-commons-logging-logback	4.0-milestone-1		9e1697213a68a1c6989d6f03df66e179a3cbbc77
org.xwiki.commons	xwiki-commons-logging-logback	4.0-milestone-2		379bd325dac4e85ce253ec240f105c55f15a4252
org.xwiki.commons	xwiki-commons-logging-logback	4.0-rc-1		6902245648f4213e5452e33c67da51895faeb319
org.xwiki.commons	xwiki-commons-logging-logback	4.0.1		4540fbdecf51bcc69dddcaab5c8d32fca0153d9b
org.xwiki.commons	xwiki-commons-logging-logback	4.1		6b21c5da5bafca540d75a73bda7c168ff64d01b4
org.xwiki.commons	xwiki-commons-logging-logback	4.1-milestone-1		30b29b2d74dee457ec1a4aa48c3c15e3a0288641
org.xwiki.commons	xwiki-commons-logging-logback	4.1-milestone-2		cb7570de170a7e72e34f9fddf3f6ff8db0977649
org.xwiki.commons	xwiki-commons-logging-logback	4.1-rc-1		c599104229e6d2f677d88c8f78905cbf48c44712
org.xwiki.commons	xwiki-commons-logging-logback	4.1.1		2fafe0129edbe578040754d2d7d9295e1e57e82d
org.xwiki.commons	xwiki-commons-logging-logback	4.1.2		c2faf8779ac2fd0cd038bc87485adaaac4fdb594
org.xwiki.commons	xwiki-commons-logging-logback	4.1.3		c1f017fea59b8417bf0068f2f2574f90a33553f8
org.xwiki.commons	xwiki-commons-logging-logback	4.1.4		39417e18edbea8452504c5a1c58d65905c39b9fa
org.xwiki.commons	xwiki-commons-logging-logback	4.2		54cc89151db8178af603c19304cba385d804734a
org.xwiki.commons	xwiki-commons-logging-logback	4.2-milestone-1		29c75f71af80236ed78bb116e590ba20f709bed6
org.xwiki.commons	xwiki-commons-logging-logback	4.2-milestone-2		2272ba97692296ed719f49ac9435c4dce5198fa1
org.xwiki.commons	xwiki-commons-logging-logback	4.2-milestone-3		397be100cbd87e67dd4da5d769a41d1e73eb5ec7
org.xwiki.commons	xwiki-commons-logging-logback	4.2-rc-1		3e8a173796350937b73cc78ae2ef12390dcf3348
org.xwiki.commons	xwiki-commons-logging-logback	4.3		7bb2b533c253dcffe70a76ece635823fde07af48
org.xwiki.commons	xwiki-commons-logging-logback	4.3-milestone-1		e1f2adeccb1a2387e13559fd990ff415e127b125
org.xwiki.commons	xwiki-commons-logging-logback	4.3-milestone-2		423ce4264e17e1e65a7175168d54ce21a37c3486
org.xwiki.commons	xwiki-commons-logging-logback	4.3-rc-1		e430e8d4ba766765a94d7a3cc556ae664765ae17
org.xwiki.commons	xwiki-commons-logging-logback	4.3.1		732d2bf708420e4e693faaef6f55d8e4346dc424
org.xwiki.commons	xwiki-commons-logging-logback	4.4		3ce3d28678500114443dfd2b93da079af75db144
org.xwiki.commons	xwiki-commons-logging-logback	4.4-rc-1		d1a5a100d0b2a533c12349524ea6b8154d7e3094
org.xwiki.commons	xwiki-commons-logging-logback	4.4.1		80e8e3bcf93d3f99ccb94d2a7698a452922a0cb4
org.xwiki.commons	xwiki-commons-logging-logback	4.5		e627d892f0b1d0df735fc7be377bfc23b6544fac
org.xwiki.commons	xwiki-commons-logging-logback	4.5-milestone-1		ee56cfd4a77133bc9778311f8b922f3b7229173b
org.xwiki.commons	xwiki-commons-logging-logback	4.5-rc-1		5fec777e1818fd3f3d0739083023162704353b82
org.xwiki.commons	xwiki-commons-logging-logback	4.5.1		c52922f5dee49642a53e480c432b31668260c4ef
org.xwiki.commons	xwiki-commons-logging-logback	4.5.2		81b2761ed7ad639510b4b423c4e17aedda9737b5
org.xwiki.commons	xwiki-commons-logging-logback	4.5.3		4ad3af5d6ba6162ca8c6a82e40da0bd6d44dfd8c
org.xwiki.commons	xwiki-commons-logging-logback	5.0		95dca149981c451e18fa03b9aa90c515d9515833
org.xwiki.commons	xwiki-commons-logging-logback	5.0-milestone-1		675069ca88ab375db38a943790a188f90b86710c
org.xwiki.commons	xwiki-commons-logging-logback	5.0-milestone-2		cabdd57cad8b72aa22cdfd978068447ff1d78673
org.xwiki.commons	xwiki-commons-logging-logback	5.0-rc-1		f182d27f9042fedd202dea81b5160a5e600015af
org.xwiki.commons	xwiki-commons-logging-logback	5.0.1		620705e64b0d569b5721a9717b8d4a1f11f3c4f6
org.xwiki.commons	xwiki-commons-logging-logback	5.0.2		b55970d5aba4c149a0ff710ce5d83f3fcd7a499b
org.xwiki.commons	xwiki-commons-logging-logback	5.0.3		74ea3ea2d22b40aed88079cc7e10e04c749e2f9c
org.xwiki.commons	xwiki-commons-logging-logback	5.1		f01b2095cca21afb2ff01d42376200eedc516210
org.xwiki.commons	xwiki-commons-logging-logback	5.1-milestone-1		5ceaaa48683caf162f1feaf4a507666a737d31d5
org.xwiki.commons	xwiki-commons-logging-logback	5.1-milestone-2		61d8d7f86ebcfb9032756faad463756015d25b28
org.xwiki.commons	xwiki-commons-logging-logback	5.1-rc-1		499a0bc2c45609c9798ddfad070eaa8ae2b37025
org.xwiki.commons	xwiki-commons-logging-logback	5.2		578b9dc0c86e672d4bca8d97f00d50807be0b80c
org.xwiki.commons	xwiki-commons-logging-logback	5.2-milestone-1		d5e7f1d484682d10ff22f06079ae3fcb05fb376f
org.xwiki.commons	xwiki-commons-logging-logback	5.2-milestone-2		90f171fec3193e3932627df9fa35e340eb863468
org.xwiki.commons	xwiki-commons-logging-logback	5.2-rc-1		ea710a5cbc72491e13a7095e097dc742f92bb02c
org.xwiki.commons	xwiki-commons-logging-logback	5.2.1		b86124c06838fdb639d0bfa9c31caf104f36ea76
org.xwiki.commons	xwiki-commons-logging-logback	5.2.2		f457b81f65b141b4b173fb4eef1052fb87ca44a2
org.xwiki.commons	xwiki-commons-logging-logback	5.2.3		31738261592e9c033062f50ba7a6034c3fb51ef9
org.xwiki.commons	xwiki-commons-logging-logback	5.2.4		820cf5a0a3bb6b34a9d4c9e0c0044f1f0d58ea7a
org.xwiki.commons	xwiki-commons-logging-logback	5.3		10f2865e7e757484dac26cb68e5fdd557ab1fe71
org.xwiki.commons	xwiki-commons-logging-logback	5.3-milestone-1		595105160522b28db5aae45e995cf8d445ca6ec1
org.xwiki.commons	xwiki-commons-logging-logback	5.3-milestone-2		c47845acbf0e058de114cd584c66eec0c9d38e90
org.xwiki.commons	xwiki-commons-logging-logback	5.3-rc-1		12c74340de71b37964c9e68fdba93291b7534de8
org.xwiki.commons	xwiki-commons-logging-logback	5.4		58a55f75c795485b05aef934a651f159a824e680
org.xwiki.commons	xwiki-commons-logging-logback	5.4-milestone-1		40c302f217f973372e5619b663cf3495fce6a03b
org.xwiki.commons	xwiki-commons-logging-logback	5.4-rc-1		ce0084d68ce500b78f2dfa3dafd749195b3a784d
org.xwiki.commons	xwiki-commons-logging-logback	5.4.1		7eac54a3fc708f82ac02250443b2f9ae50987d9d
org.xwiki.commons	xwiki-commons-logging-logback	5.4.2		2a883c68b4785fa2fadd7c05f2c1d2ff25c41d43
org.xwiki.commons	xwiki-commons-logging-logback	5.4.3		03f76bfe3ac90c323e68ac56b0d4f5dbb399963d
org.xwiki.commons	xwiki-commons-logging-logback	5.4.4		9786d57c1fa0ec74097dba964540e1a13c84daa3
org.xwiki.commons	xwiki-commons-logging-logback	5.4.5		20696826ebce4ad9a82d523d1f34d5d0a775ca35
org.xwiki.commons	xwiki-commons-logging-logback	5.4.6		d5cf9937c70720a14b4cf91d403bef415c8f9028
org.xwiki.commons	xwiki-commons-logging-logback	5.4.7		49c1526201dd33855d0c5cd0e6157d40b61f2210
org.xwiki.commons	xwiki-commons-logging-logback	6.0		197058f64a683c849d94ba94dfad23ae8f948c6d
org.xwiki.commons	xwiki-commons-logging-logback	6.0-milestone-1		4d2a7107027634b8c4055c27eb00e6616b82fa5b
org.xwiki.commons	xwiki-commons-logging-logback	6.0-milestone-2		57b56eccdef7316a2cd4ae82ad88968f268818e7
org.xwiki.commons	xwiki-commons-logging-logback	6.0-rc-1		96bf0bdd774c59c1c4134a7ccb51d265ad710a8d
org.xwiki.commons	xwiki-commons-logging-logback	6.0.1		295a8aee08101026f42c05223ece56ec025e3a2b
org.xwiki.commons	xwiki-commons-logging-logback	6.1		d2c9e936f565664d110f3fcb72a310626bbf866d
org.xwiki.commons	xwiki-commons-logging-logback	6.1-milestone-1		ca1c157ea57866963f135462e244f253830b5077
org.xwiki.commons	xwiki-commons-logging-logback	6.1-milestone-2		1f2917ee9b01814ee9c8918e4fadb23c52c57a80
org.xwiki.commons	xwiki-commons-logging-logback	6.1-rc-1		54cc6bd962f64991e38e76bbb8d048570c997634
org.xwiki.commons	xwiki-commons-logging-logback	6.2		98f763a265a94ae2632e0c738e621cfaa7588cca
org.xwiki.commons	xwiki-commons-logging-logback	6.2-milestone-1		275b1ee3618a4a6e56e701689f9bcc7842c4e1a7
org.xwiki.commons	xwiki-commons-logging-logback	6.2-milestone-2		79591ed02939af169b7347c26c1de1e90b7a279f
org.xwiki.commons	xwiki-commons-logging-logback	6.2-rc-1		d6e77b704e04e5a82a8a6ccae3ac21ca5672fa6b
org.xwiki.commons	xwiki-commons-logging-logback	6.2.1		a4f0bc22df53d82065f56da287f724cca9291e5d
org.xwiki.commons	xwiki-commons-logging-logback	6.2.2		f2e4d24a64bc5ba030a56066d9a833ee3508cc6c
org.xwiki.commons	xwiki-commons-logging-logback	6.2.3		9288ce0ed32b8afd69f221dbe70969ad413e2f6f
org.xwiki.commons	xwiki-commons-logging-logback	6.2.4		940ec987976d02583820df21a302d335a5ac1ce2
org.xwiki.commons	xwiki-commons-logging-logback	6.2.5		f086097760bda400a68215f1a502f5386023a5b4
org.xwiki.commons	xwiki-commons-logging-logback	6.2.6		81b549fae6abc19c7d67f92b513f3bf46c26f490
org.xwiki.commons	xwiki-commons-logging-logback	6.2.7		caad29bc140c970cf157c49c498d4aba13825c70
org.xwiki.commons	xwiki-commons-logging-logback	6.3		9b75c14ca1796b4e66199549be40a9b4a80af52a
org.xwiki.commons	xwiki-commons-logging-logback	6.3-milestone-1		1b8c03cf989c5c7b46fa85c6cd584fbfd49b9a02
org.xwiki.commons	xwiki-commons-logging-logback	6.3-milestone-2		e7e1726778023a0ac5de0bcdb34cdf03719d1635
org.xwiki.commons	xwiki-commons-logging-logback	6.3-rc-1		1cae84acd71587271a591d55c24d9dd8c0eada98
org.xwiki.commons	xwiki-commons-logging-logback	6.4		f78f3ae4bd8e5fdcbb7b3757a3a0b1d84e6b593f
org.xwiki.commons	xwiki-commons-logging-logback	6.4-milestone-1		8dfac0d425f12820044c9a019cb32afb09a704de
org.xwiki.commons	xwiki-commons-logging-logback	6.4-milestone-2		68785cb55e18bcbb6d116f430ee31420cf41ff3c
org.xwiki.commons	xwiki-commons-logging-logback	6.4-milestone-3		1ae32800dfe2e3d92e94d48956c35d6be6a0761f
org.xwiki.commons	xwiki-commons-logging-logback	6.4-rc-1		06d696618deda8e2a8a2a59d0a3a2cc89efec81d
org.xwiki.commons	xwiki-commons-logging-logback	6.4.1		2ae14d5e6bd58adde82919d87db38c833e5a7b6c
org.xwiki.commons	xwiki-commons-logging-logback	6.4.2		4ad9d1f5459f3f99d2053fa8631f9f6e27f497aa
org.xwiki.commons	xwiki-commons-logging-logback	6.4.3		23467670a473a7b409bc187144dfff6ef9a92f6d
org.xwiki.commons	xwiki-commons-logging-logback	6.4.4		f6eb5ba529cb262fe8d8b5e1c792c0f467b9e3bb
org.xwiki.commons	xwiki-commons-logging-logback	6.4.5		3d54c86ba03e50667df39b08634f1065fba37e1e
org.xwiki.commons	xwiki-commons-logging-logback	6.4.6		54f497e9fe41f9b02029c3ba9b87a54ab1eaca13
org.xwiki.commons	xwiki-commons-logging-logback	6.4.7		b1d968643aca5eb53f71ef29a187dc11c4679b66
org.xwiki.commons	xwiki-commons-logging-logback	6.4.8		0b92818e0b2102d90643e7a2ced4088e7565e929
org.xwiki.commons	xwiki-commons-logging-logback	7.0		61b0d65ba41ae432cd7305ac89a6cfb8edd37767
org.xwiki.commons	xwiki-commons-logging-logback	7.0-milestone-1		d95057591e04ecd009eec5e8acdb996ad95df54c
org.xwiki.commons	xwiki-commons-logging-logback	7.0-milestone-2		1df96e62daab4a7eb8c59c3154f7673b168ab58e
org.xwiki.commons	xwiki-commons-logging-logback	7.0-rc-1		df16ea3c7afea43ae2eff68af9f61269ceecea8e
org.xwiki.commons	xwiki-commons-logging-logback	7.0.1		3beffd2adcc5b570c47268cbcfaaabffe5cb540c
org.xwiki.commons	xwiki-commons-logging-logback	7.1		e0f3355a34b57ba4e41f8c085a301f2999204ec8
org.xwiki.commons	xwiki-commons-logging-logback	7.1-milestone-1		222d76a2e4ba273fc6a3a6af5512682f69e7b2d2
org.xwiki.commons	xwiki-commons-logging-logback	7.1-milestone-2		afcb62fa9e28ca981d90412bf226d7908f2de762
org.xwiki.commons	xwiki-commons-logging-logback	7.1-rc-1		3cbfc5ed44d5181e4a0d227b0403497f2900e3fd
org.xwiki.commons	xwiki-commons-logging-logback	7.1.1		fb06e3811f4810a38f3be12898dc2ed6b11e1b47
org.xwiki.commons	xwiki-commons-logging-logback	7.1.2		252e79d590ea48190da5a21299ac30f9f7a0ece4
org.xwiki.commons	xwiki-commons-logging-logback	7.1.3		398e3935fe1a95cfdfd512f92c591ea0d959de90
org.xwiki.commons	xwiki-commons-logging-logback	7.1.4		36a2b48f89867d363bf81528ad9dac9da622cb48
org.xwiki.commons	xwiki-commons-logging-logback	7.2		37c8e46de570e1c01be67e1f515a388e6af9d3aa
org.xwiki.commons	xwiki-commons-logging-logback	7.2-milestone-1		be2e98450cc26e2cc817f1570262b2a4b0cd9ce3
org.xwiki.commons	xwiki-commons-logging-logback	7.2-milestone-2		6cb7a43651b52537987374448bfc3e6843b1e086
org.xwiki.commons	xwiki-commons-logging-logback	7.2-milestone-3		05c46147ca09ce04499ad4e7a29a2ed15edcace2
org.xwiki.commons	xwiki-commons-logging-logback	7.2-rc-1		cf707831450a78ef6d241b7cab209effe3c5eee5
org.xwiki.commons	xwiki-commons-logging-logback	7.3		826f3713568446a60f45cf4a58194cf6899e2e81
org.xwiki.commons	xwiki-commons-logging-logback	7.3-milestone-1		6f9ca2d3fac7513d9b973dfb7f0b20fba856bc81
org.xwiki.commons	xwiki-commons-logging-logback	7.3-rc-1		c6de2649ad3f52a49a1eff8e8ae924a6d76fa0f0
org.xwiki.commons	xwiki-commons-logging-logback	7.4		1657bbe9e05bdb68504cb8b7a4da5caba0f5763a
org.xwiki.commons	xwiki-commons-logging-logback	7.4-milestone-1		ae1c59205df747e29884409987878756aafecdd3
org.xwiki.commons	xwiki-commons-logging-logback	7.4-milestone-2		ec417e68d0d54f903ac875b7e98e16c5c1bfa21b
org.xwiki.commons	xwiki-commons-logging-logback	7.4-rc-1		5435044c2ccc54fe3406298bda9ce8acd94b9f8b
org.xwiki.commons	xwiki-commons-logging-logback	7.4.1		75c918d555231e81793a80524e2d53a7ee392385
org.xwiki.commons	xwiki-commons-logging-logback	7.4.2		c4755411d44faccc0a52b5e83315b0ffc47ff533
org.xwiki.commons	xwiki-commons-logging-logback	7.4.3		2fe006ae0260aa188c81c2377e4aae2c565bc47a
org.xwiki.commons	xwiki-commons-logging-logback	7.4.4		00f6eaa06daec2f51364ef69e70f175fcbc07e5b
org.xwiki.commons	xwiki-commons-logging-logback	7.4.5		90916045821e2d1fb65bdea80c5801ed31395e77
org.xwiki.commons	xwiki-commons-logging-logback	7.4.6		9fd6e6eafdeb5339bbcdf96a8e7f80c3c6236555
org.xwiki.commons	xwiki-commons-logging-logback	8.0		8c5dec0aa35ff3e70344f8574d311ba0a63166a9
org.xwiki.commons	xwiki-commons-logging-logback	8.0-milestone-1		71ed05b1bd5f8d8808b34e0fb8df505caa003c5b
org.xwiki.commons	xwiki-commons-logging-logback	8.0-milestone-2		2205714e1f6a3b2143feb2fd28022371891549aa
org.xwiki.commons	xwiki-commons-logging-logback	8.0-rc-1		85516e4eabf86ae4864c80e1e1efbc846a0c3269
org.xwiki.commons	xwiki-commons-logging-logback	8.1		1be9eb3a1ed3740a62eba7916724b839c8897714
org.xwiki.commons	xwiki-commons-logging-logback	8.1-milestone-1		c10bedc16a3cfcc2ea6c3a2b10419aa7916fbe15
org.xwiki.commons	xwiki-commons-logging-logback	8.1-milestone-2		749472d5435faf97188b01629ffbee7d55d49e6d
org.xwiki.commons	xwiki-commons-logging-logback	8.1-rc-1		5cb5be1e5d90efdffdf95cf8ad0d6b6d56f0375d
org.xwiki.commons	xwiki-commons-logging-logback	8.2		725279a4f1be591ecc2178424f2837f7136528b7
org.xwiki.commons	xwiki-commons-logging-logback	8.2-milestone-1		a7abefc0c7ada0fbe4640c73dd2e8b84e066961a
org.xwiki.commons	xwiki-commons-logging-logback	8.2-milestone-2		5d8789b4a6f89fdfa0a8997b4b3446c7ce2103e8
org.xwiki.commons	xwiki-commons-logging-logback	8.2-rc-1		d8b1cd88927f2c4d17d31616b2859c429d023454
org.xwiki.commons	xwiki-commons-logging-logback	8.2.1		5cf760bb8873567d25014493669c1d80da804070
org.xwiki.commons	xwiki-commons-logging-logback	8.2.2		c25fe3b59fc10a0dc8923e3d6f337fa73bb3efd8
org.xwiki.commons	xwiki-commons-logging-logback	8.3		032320f5bf0abe85677da37af1ab2a83843690f4
org.xwiki.commons	xwiki-commons-logging-logback	8.3-milestone-2		77ad55bb4ef087f9caa1e4b7eae4ae0eb23e3649
org.xwiki.commons	xwiki-commons-logging-logback	8.3-rc-1		d6ab8df9181de6408260fb160af71447e2ab1677
org.xwiki.commons	xwiki-commons-logging-logback	8.4		f25bf326291a18fbc7188d61c3e5a865525e8f88
org.xwiki.commons	xwiki-commons-logging-logback	8.4-rc-1		320b36a0328ce8d13c16b2910b257485d2bce58c
org.xwiki.commons	xwiki-commons-logging-logback	8.4.1		2222464a8de09030b76052f235ff25dad21a61bb
org.xwiki.commons	xwiki-commons-logging-logback	8.4.2		3fba4c800913940f7fe7275dcef5f4c3a4987ce1
org.xwiki.commons	xwiki-commons-logging-logback	8.4.3		ba9b638cdf134eb5a24a8346f2edcfb9131def05
org.xwiki.commons	xwiki-commons-logging-logback	8.4.4		68becc152622c976f1b32bda0ec1e513efab482b
org.xwiki.commons	xwiki-commons-logging-logback	8.4.5		4265964b001fac34c12837186eaa9c906d6e24dd
org.xwiki.commons	xwiki-commons-logging-logback	8.4.6		72f6610c83ff2897cba6d88433d6921aeb43bc52
org.xwiki.commons	xwiki-commons-logging-logback	9.0		bb24a5e81b6703cd9adfde07568dfc771dd76849
org.xwiki.commons	xwiki-commons-logging-logback	9.0-rc-1		a90d2a65f407cdfdbf048a03f4342db04b1dd63c
org.xwiki.commons	xwiki-commons-logging-logback	9.1		cf393690e1ccf02f3a599b67542b2e35365672b7
org.xwiki.commons	xwiki-commons-logging-logback	9.1-rc-1		eac6a1cfa1697cbf11072a3eafe3652bc747cd0e
org.xwiki.commons	xwiki-commons-logging-logback	9.1.1		3e2ab6dbccfd33df6e0787b4262cbe9f10840c9d
org.xwiki.commons	xwiki-commons-logging-logback	9.1.2		9113fc849e30335c1dce70e5129879bba7ce4f74
org.xwiki.commons	xwiki-commons-logging-logback	9.10		8d05dd02e0593d5eebe704c65c60e7d2a6f2bbf8
org.xwiki.commons	xwiki-commons-logging-logback	9.10-rc-1		76df29e5816086f8e064118df5ffdcddb732deb3
org.xwiki.commons	xwiki-commons-logging-logback	9.10.1		6fcd78e82b2ea9287b20880ba688a9937ea9b55b
org.xwiki.commons	xwiki-commons-logging-logback	9.11		d26c82ff166734c66c9e2fc298eb0c986d1d8463
org.xwiki.commons	xwiki-commons-logging-logback	9.11-rc-1		137f339f7301a8a5b0715638e0c8c827dc69f248
org.xwiki.commons	xwiki-commons-logging-logback	9.11.1		20a83d6b56ce2e3549fb0d5fbabd38b2323d44b0
org.xwiki.commons	xwiki-commons-logging-logback	9.11.2		df222cf449cd6b9a06ac824c0049f2ab675a6a7c
org.xwiki.commons	xwiki-commons-logging-logback	9.11.3		63eccb42a8139b943ab72d45c52837bb82faf6a4
org.xwiki.commons	xwiki-commons-logging-logback	9.11.4		2d30fede12766df5f81168461ac9ece646a0c118
org.xwiki.commons	xwiki-commons-logging-logback	9.11.5		ab86b080dc32444c78bf96b9edeedc037621a62c
org.xwiki.commons	xwiki-commons-logging-logback	9.11.6		2cdc1d5bc94a48d85b6ee2283f4bfc1d710cd92e
org.xwiki.commons	xwiki-commons-logging-logback	9.11.7		b2076caca3a1d7f70715955e037e914404913910
org.xwiki.commons	xwiki-commons-logging-logback	9.11.8		d1242aa8a23575bb435290ad78847e62b6008e6c
org.xwiki.commons	xwiki-commons-logging-logback	9.11.9		2dc649dd2aeb6ac528cd2d76da926c951af5f93d
org.xwiki.commons	xwiki-commons-logging-logback	9.2		1007333d447a1f388fd50f4c538caa17ad8a0821
org.xwiki.commons	xwiki-commons-logging-logback	9.2-rc-1		b5e50df94fb351a56f073326dd551ab293fd31d8
org.xwiki.commons	xwiki-commons-logging-logback	9.3		bc760d4ba5673acbbf62fd112ca891f4d2ee324a
org.xwiki.commons	xwiki-commons-logging-logback	9.3-rc-1		ad8469ff9a974894366598cd7957dfc4bea6390a
org.xwiki.commons	xwiki-commons-logging-logback	9.3.1		239a9f2913469dfba23ceaff0225d32c902f1797
org.xwiki.commons	xwiki-commons-logging-logback	9.4		69ef4f7080a0e346d36619e7da5eaeb0bb651caa
org.xwiki.commons	xwiki-commons-logging-logback	9.4-rc-1		275219c07be72ee7d36e9ee92f36c7da658e4c66
org.xwiki.commons	xwiki-commons-logging-logback	9.5		15acd0c4db2a38d3cc6a6bd7354619e1cc2ee6d0
org.xwiki.commons	xwiki-commons-logging-logback	9.5-rc-1		f2ffc49888d62950682c9af42bc2baffce2caccf
org.xwiki.commons	xwiki-commons-logging-logback	9.5.1		294fa17168b160cd169eb4bd3b7df54f1bd75a6b
org.xwiki.commons	xwiki-commons-logging-logback	9.6		b459833030ca75db6110190396729c5b8bcdf47e
org.xwiki.commons	xwiki-commons-logging-logback	9.6-rc-1		ba84f19bb2f03157ff91afde08c81f00d52a2626
org.xwiki.commons	xwiki-commons-logging-logback	9.7		2cdcbb0016f8106a002bd7ddc9f94eb0c9a3da94
org.xwiki.commons	xwiki-commons-logging-logback	9.7-rc-1		2057b6b001bc88742b1ef714a14636c7bdc239bc
org.xwiki.commons	xwiki-commons-logging-logback	9.8		e3e2b504484e75c5b6094157b1abcc258cf9358c
org.xwiki.commons	xwiki-commons-logging-logback	9.8-rc-1		004aa460eb72da8ffb22730f67422922ddbfa748
org.xwiki.commons	xwiki-commons-logging-logback	9.8.1		cfcaf6ca14e333909bcd83254c77584665fd58ef
org.xwiki.commons	xwiki-commons-logging-logback	9.9		ff3621405c88c9a8c2edf15f2b16e0e378a425df
org.xwiki.commons	xwiki-commons-logging-logback	9.9-rc-1		15ce26aff145a47dfe5be92e85ba779f87e376ec
org.xwiki.commons	xwiki-commons-logging-logback	9.9-rc-2		218d8b3e65af9516926bccaa986bd3f188c01b15
se.swedenconnect.signservice	signservice-authn-base	1.0.0		d0970b7bc171fc2b16fa6259667240a5dd2fe35f
se.swedenconnect.signservice	signservice-authn-base	1.0.1		94895d908229beb490834b19d2a4236ca2107e8f
se.swedenconnect.signservice	signservice-authn-base	1.0.2		337e23269c5545c7a6ea33acadc7b5cfa6d6a86a
se.swedenconnect.signservice	signservice-authn-base	1.1.0		d37c4e08deef24b12bead94bc6663ad1e5eac8ec
se.swedenconnect.signservice	signservice-authn-base	1.1.1		845cf741a3ebcde663bbe73c3dbb4e92ff14bf2c
se.swedenconnect.signservice	signservice-authn-base	1.1.2		c2d9defb3f8d30f0f55c01aad5ad8633144f0a8d
