app.bondar.gradle.git-version	app.bondar.gradle.git-version.gradle.plugin	1.0.0	-	25d175af013c7eb9b2d2d586f548176d7dcd9c43
io.github.vigoo	zio-aws-devicefarm_3	3.17.38.1	-	3a9a503e79ca2547fffc51d0257413465018ce27
io.github.vigoo	zio-aws-devicefarm_3	3.17.39.1	-	85751ae182236f27d3ede1a981c4d12b4b8439af
io.github.vigoo	zio-aws-devicefarm_3	3.17.40.1	-	7afef40406c3a4c792eac3fd20c69ddd5d2b66ae
io.github.vigoo	zio-aws-devicefarm_3	3.17.41.1	-	0a8e15e22edbc58f8fd3682f6939d1d5a722bc2a
io.github.vigoo	zio-aws-devicefarm_3	3.17.41.2	-	760c4a3c75bb521ed3bd29761d7f7471639c9389
io.github.vigoo	zio-aws-devicefarm_3	3.17.42.1	-	5e44b5a0552d8e425de6a1c92fadd7e1cdd0367d
io.github.vigoo	zio-aws-devicefarm_3	3.17.42.2	-	0a7efd85a0ff3138ab5f2711fff2ca8fd965c609
io.github.vigoo	zio-aws-devicefarm_3	3.17.42.3	-	15ab805a74c1b9cb6f83fed3a1c402c53c744781
io.github.vigoo	zio-aws-devicefarm_3	3.17.42.4	-	40b1d01524c02a630a8c442828624f81a34e16c5
io.github.vigoo	zio-aws-devicefarm_3	3.17.42.5	-	9398433c17981b6b6465b40787876d3b8fea2e6e
io.github.vigoo	zio-aws-devicefarm_3	3.17.42.6	-	7879b440560fde22542bccc493dcdae1d86fd9e7
io.github.vigoo	zio-aws-devicefarm_3	3.17.42.7	-	a38a9c4f3505b61e14a58767ed0db9e413f8ab86
io.github.vigoo	zio-aws-devicefarm_3	3.17.42.8	-	212accf50f08bb9c585d2c0ffd78b59b638a3787
io.github.vigoo	zio-aws-devicefarm_3	3.17.42.9	-	86ec7a36e0190eb7f2ca1401ca14c9ddda8d8b64
io.github.vigoo	zio-aws-devicefarm_3	3.17.5.1	-	712041da0436bad424914d410cd3bb263100894b
io.github.vigoo	zio-aws-devicefarm_3	3.17.56.1	-	2e761b9750e845106202783aae089d66fac44dd8
io.github.vigoo	zio-aws-devicefarm_3	3.17.57.1	-	7de3f00b7d6d24773171d09909f138bf9636d5d9
io.github.vigoo	zio-aws-devicefarm_3	3.17.57.2	-	c2684ff49f01c8ec9c31f94ad8fd8430bd0e3956
io.github.vigoo	zio-aws-devicefarm_3	3.17.58.1	-	dd687500462d609ad5a2d8b2b1fccf6a27b5f968
io.github.vigoo	zio-aws-devicefarm_3	3.17.59.1	-	4b5c48775d89589f7be231cf14e63311d324e88c
io.github.vigoo	zio-aws-devicefarm_3	3.17.61.1	-	b5d314c5b4aeb393e9d36f72971737ffa82ad72b
io.github.vigoo	zio-aws-devicefarm_3	3.17.61.2	-	4e8dedc10345bec9b1261ab59ffef02386c0fdff
io.github.vigoo	zio-aws-devicefarm_3	3.17.62.1	-	26a9b0f914ac9b7b02813bd7ced49ac5267d62f9
io.github.vigoo	zio-aws-devicefarm_3	3.17.63.1	-	be1732e7b374f70a39af59ed474a18ec4db50bb1
io.github.vigoo	zio-aws-devicefarm_3	3.17.63.2	-	3d5f0e12962939936ebdfa25d19f8fd5881cdb29
io.github.vigoo	zio-aws-devicefarm_3	3.17.64.1	-	c2126d44795b8ff07dced4c529b7909385d5a80b
io.github.vigoo	zio-aws-devicefarm_3	3.17.65.1	-	16d4d873fca900996267fd7c0cf1c94cb0ea802c
io.github.vigoo	zio-aws-devicefarm_3	3.17.68.1	-	36d12491075cb717685f4d1dddcc9fb156b5f48a
io.github.vigoo	zio-aws-devicefarm_3	3.17.70.1	-	6c1139f0b07e555f6a66f77b1cea8e3b1a5d35d9
io.github.vigoo	zio-aws-devicefarm_3	3.17.71.1	-	7a75d44e8d31d5a900b9247d8ee66383209e8d32
io.github.vigoo	zio-aws-devicefarm_3	3.17.71.2	-	86a46da5a5abdfcd06bf6db68810df52343c91ed
io.github.vigoo	zio-aws-devicefarm_3	3.17.71.3	-	d87330368897c2d4fadcc529308aeb0c29dc8133
io.github.vigoo	zio-aws-devicefarm_3	3.17.74.1	-	aa636e592e25ccff69a5f2700d6aad9043c69164
io.github.vigoo	zio-aws-devicefarm_3	3.17.75.1	-	4e8d6c2ff9547a5ef7df76b08304d9399f1ea0a4
io.github.vigoo	zio-aws-devicefarm_3	3.17.76.1	-	4c49bcd0c2ef61af6ab7c48acb93e9ed6b8b675c
io.github.vigoo	zio-aws-devicefarm_3	3.17.77.1	-	e2023be8f8f4c44f4e5fa0e6d96022f3183cea13
io.github.vigoo	zio-aws-devicefarm_3	3.17.78.1	-	a638aef88eb404383a50e4eb673ea9345d86ab69
io.github.vigoo	zio-aws-devicefarm_3	3.17.79.1	-	f920725e951a88a8a16fd9dc5f8c791c674ddc84
io.github.vigoo	zio-aws-devicefarm_3	3.17.8.1	-	cc81b855946d8ab03b8e58f3e5e912bb703c7727
io.github.vigoo	zio-aws-devicefarm_3	3.17.8.2	-	091d1918aa08507be295facf1fe0ae875cb00931
io.github.vigoo	zio-aws-devicefarm_3	3.17.8.3	-	9d86f3e7932d1eb466386acc08703bfead3d42e5
io.github.vigoo	zio-aws-devicefarm_3	3.17.8.4	-	f993c3cec60debb8b01cc3a2fd40cd667c8c0861
io.github.vigoo	zio-aws-devicefarm_3	3.17.8.5	-	ea257f8100a969286a5128446d1c476cf3923d3d
io.github.vigoo	zio-aws-devicefarm_3	3.17.80.1	-	99460334b33003f8ee78c1da648877f37bbc3087
io.github.vigoo	zio-aws-devicefarm_3	3.17.81.1	-	95646b82f4c9a78c11c5b03bb39a74d396ccb58f
io.github.vigoo	zio-aws-devicefarm_3	3.17.87.2	-	4c6dbab56e652dcf375c5acb4a9854333edbfd5c
io.github.vigoo	zio-aws-devicefarm_3	3.17.88.1	-	493841973935a39edcfc51be5f534aa88c4ffb7a
io.github.vigoo	zio-aws-devicefarm_3	3.17.9.1	-	1d89d84c05198a1e885672f8a12240baa8fc5977
io.github.vigoo	zio-aws-devicefarm_3	3.17.90.1	-	2d71c9d7d2e51434f87e01c8d938f97f094b2077
io.github.vigoo	zio-aws-devicefarm_3	3.17.94.1	-	60345531d56ec6c527f1770aa9795ac2f0bf809c
io.github.vigoo	zio-aws-devicefarm_3	3.17.94.2	-	f671599be2cd8fb83694fa2a5dde9c86d60d8765
io.github.vigoo	zio-aws-devicefarm_3	3.17.97.1	-	985f323021a64419ff9a14a54efc6e27ef81be9d
io.github.vigoo	zio-aws-devicefarm_3	3.17.98.1	-	b6d3acc04fdc221bf5683efc523f00fe0185de9e
io.github.vigoo	zio-aws-devicefarm_3	3.17.99.1	-	6037758d614f04bef43102a3247ed7993b179a3a
io.github.vigoo	zio-aws-devicefarm_3	4.0.2	-	6101e35b8faec814d5ff4f414b6a74adef4cd482
io.github.vigoo	zio-aws-devicefarm_3	4.0.4	-	f673f45f3b0ff6d05fd9a229f458f5a6f4d878d3
io.github.vigoo	zio-aws-devicefarm_3	4.0.5	-	e8fc47a7bde56f6ad3a41d47005387b0292eb9ce
io.github.vigoo	zio-aws-devicefarm_3	4.17.104.1	-	df2cdde598a10584284465faf2bf3d298f83cd68
io.github.vigoo	zio-aws-devicefarm_3	4.17.104.2	-	3cad3a7a2c992244f8931978c611a3df76ee1c5b
io.github.vigoo	zio-aws-devicefarm_3	4.17.280.4	-	598dd19a8ebf4213c29095eeb56bc6766c2e1f52
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha2-rc2	1.0.0-alpha2-rc2-metadata	69ce37d109ea273407722eaa68058e4c6b600cfb
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha2-rc3	1.0.0-alpha2-rc3-metadata	b9a1122406bab65f21bfe2d7c12e93477581f046
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha2-rc4	1.0.0-alpha2-rc4-metadata	9d80f8d5f16c8412569cd1ae63e898d71fdc4c82
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha2-rc5	1.0.0-alpha2-rc5-metadata	4d348fb97d4114a6a975fdce6e1cbd7ae5494f83
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha2-rc6	1.0.0-alpha2-rc6-metadata	e4a2b580695c8f7db4e9108f3fc3ccebf00ee2c0
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha4	1.0.0-alpha4-metadata	4fdc2d114965aa4a8f344dc6226da32cc1a0e211
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha5	1.0.0-alpha5-metadata	fd6b40e936a7782bd962120663368e38f7311c00
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha6	1.0.0-alpha6-metadata	4508f4c97dc98f4b3aaf7bc001b0fe518cfa2e81
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha6-rc1	1.0.0-alpha6-rc1-metadata	deb1f50c9a083394936f8ab8574101d1f02b21c1
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha7	1.0.0-alpha7-metadata	db48243fa342b1e882520933ab5ad557783f3137
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha7-rc1	1.0.0-alpha7-rc1-metadata	3d24a94b9f66429e3d29507c397a54931b81af10
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha8	1.0.0-alpha8-metadata	6c56e4ca8835e748b42b0ade492ac8802028478b
io.github.xlopec	tea-time-travel-protocol-iosarm64	1.0.0-alpha8-rc1	1.0.0-alpha8-rc1-metadata	9dde87a4c18e5eba20681ce4197cd990c4e64677
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.0.1	-	a3e28156c980e2f06cf1e2ee2be6a21da49b1a18
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.0.2	-	b044ab7d1a815b640eb3fdcb5860d8a6f159a24e
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.1.0	-	d0480cee9cb901d7a12371279c991d768eb3d35b
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.10.0	-	2b58125c43fefcdced2d0d777be92cda17465720
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.10.1	-	2350e3ff8e4327dead6ce5c2553c8176cd4bb570
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.10.2	-	5cc224471decafbd2a0843ca2232322e2b8c90cb
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.10.3	-	e0bd2628ac945ebb951ef93c6d46bb53b385518a
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.10.4	-	ccdb9cfdcdd90f6166bcd06f69bf74c13aef7cf9
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.10.5	-	d68cb64d5b2465bc36cd1789d7c1413c7aa28a83
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.11.0	-	bb24ed178de99f36f919c5220dda02e50dd45473
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.11.1	-	b1f89f7630b32242f2b2bc83f4c644d01dda13b1
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.11.2	-	92e379386947e22b406f59085642dbb0a44de819
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.11.3	-	f7f76e724bf6705662471a16f3a3ab89c773f5e3
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.11.4	-	12e535f3a005f18cee8e96f2ca61cfed69d96d12
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.12.0	-	2d66e3683f053e99cb1adb2474af2084f98db2d5
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.12.1	-	28f7a7cc0edd379f178a8ca6d8905d4a195226e4
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.12.2	-	bb27e7ee0dd3c33ff20625005f56867f71f772a6
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.12.3	-	4b0691adc669a3e923d16586a1c7e5f09d2eaf07
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.12.4	-	60167af71e2fff85b70835a40958292360d5af4b
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.12.5	-	e7c867f3ab1e15cd2242345dd4c1af27454771cb
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.13.0	-	26633d6140fc8fcf7f2da990d4cdec7fe9f34c2f
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.13.1	-	35c43a7a25c51256023cd497b97a257b58c73381
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.13.2	-	694c9346c05fb7495cb2a6e910d75d585f14c16f
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.13.3	-	7902f795ca59638f6bf8c518731dd40a7ba5551c
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.14.0	-	f2cb6927b4312ff9e4649347c6a132d927287c45
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.14.1	-	aa8255a552b731efa8b45cbb871be18b58388455
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.14.2	-	0a289ddd9ca114f00532a660263ac8782d3efdc3
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.14.3	-	9d457dbe9aeb4379061fd966f080114ccd99e5be
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.14.4	-	8e55c385590b98fd1e9e96288f5e92966e614f5c
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.15.0	-	e084a12d100de8e939fc17896f56b5c608d19e47
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.15.1	-	5355292c2c25e315f4d01a0d7e478e1b59ba6b3b
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.15.2	-	b590102ee0539d9534294a45b310d7e759c7ccb0
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.15.3	-	0308c465f2286b3fd50c24cfe022465d99929d88
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.15.4	-	1f5ee39296c18050557cc56408c8dd25f151bfd6
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.15.5	-	6ba581cf35d820fe810fe567cfe4ae147377318e
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.15.6	-	07423a1804d73dada359a0ab5bf6b0b7630088bd
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.15.7	-	5208e80f423d69421ad28218a51f2ec6f954ea64
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.15.8	-	63c7f0be2f3d47e04c3d79380c41745436871580
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.16.0	-	20e335ae98e79e487550e300d007116a931d24d8
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.16.1	-	3315c9fb10e6438bfb76e1711b1a621831a6f458
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.16.2	-	326603fb0549ac20c850611e35a479b9a482abf8
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.16.3	-	a7bf7ac91b38ae1b69a76c8a7ea99b69b6be9bea
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.16.4	-	0d61d12d923c623236c1cacda059e8d46bd083ba
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.16.5	-	c5141137ae3f9dc04abd116f7a9347c36cdb2cbb
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.16.6	-	4baa2879a4afc4cb84ebf95fdfca13aa8c4a69fe
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.17.0	-	1b1b7d5c9d977701d3d4ac8d00b5197cee8c8bcc
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.18.0	-	8367de3e4574f15ba5d990f00874acaeef46714d
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.18.1	-	f057af686923c8236e5a8f700a16e3f071dffb20
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.18.2	-	18d22bf5dcdff8a7b0f78492859c9b7e94e266ca
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.18.3	-	c7f73bd4fef740a356a03df80ae6438627db0781
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.19.0	-	49510954d1e778c5d2175b38eb302f71739f048c
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.19.1	-	0313cd0947586df0da4ad7c997fa8cf977055897
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.19.2	-	3908e55393d1db7ff49f45d863d04f00195eea42
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.19.3	-	22865c406c18aff6089b65e45c8115c58e462fcd
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.2.0	-	7ca978f88f75335ef78fbff3d8c501ff636f6a96
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.0	-	943502d1bd2f311a90a5b39a9249bcaeb340699e
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.1	-	f843c06db08b19a075df56dc5330f048f5deaa7b
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.10	-	c10f6f91fb4560582b451c000750433d826b8118
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.11	-	ab5c6935d7d696ebda1b216592e19536fbfd8ea0
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.12	-	f262b3552d8947d77d0a1bdafe12707f9988327c
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.13	-	40d7bc301136fdbe55c906df886b869cc165759e
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.14	-	b4fb42b83eb61051c73b3f6c656b5c55f650c950
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.15	-	f0a1ffe90442e6eb04df9653e3d9befc12cdf00b
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.16	-	850cfd356a297541f0259ee5d4dd1709f2be84d8
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.17	-	dd3ebf8274d6bafbc1fa8e1433527ae355bc2132
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.18	-	46174479fbc5c7197450793dadba1db0b8f3ad23
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.19	-	c3198754231e58729f777ff609d3cb33011822bb
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.2	-	f5eb191bac80d5691d8f9ac14370d27145c9762c
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.3	-	34713dcf0f92b82e2ec49fbdbb3dd07b428289af
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.4	-	1f5f229c21a3382bba426325b6d3ff690afcf888
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.5	-	a718e83a74d618337faca0f032059a8b9b3d95b6
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.6	-	a98bdb79aa32e602b0411835fa0d9b4cc2cb94e5
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.7	-	01914c967584f68a34d81ee221779543975e084d
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.8	-	6476b5a87f756433b9a053d994877d9ce9585f10
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.20.9	-	f9920fd2d2b38712fb61ab8d706e97d098f4789d
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.21.0	-	72b24eb2be29b1cd849d883fc0e8338eafde3f91
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.21.1	-	f0cb1d0e77e1d8ad7cc8c92b36e8daea8076d920
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.21.2	-	18f6eb732cf9e0bc3fdc0e858d807e3f0d70e2a0
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.21.3	-	de75c8b0845af2e216e23cba10c1139ef9b08679
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.21.4	-	42f794727e7f818d4d8ab4f5ce5701adb8bbd820
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.21.5	-	1a64ad59b8fb1fa52ab4a0a3be3152129e5e59f8
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.22.0	-	e14c2def95de0085398635c831a9182e0c84adde
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.22.1	-	7a54ac33f55444d904460e539b8d4db12bbaf87a
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.22.2	-	b7a1a7fc66ba6699835cd57c1e1bfce2c98c484b
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.22.3	-	ee7c845f09f8177e0168434d26d23d0c05a29643
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.23.0	-	16a7f84cdf07e48f3ceddafcbac8aec97797a888
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.23.1	-	fd3dcccabcbcfa6e50df51738a9abc1ecd742841
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.23.2	-	5f4002e28afd43cbfdb711d8e8e85e920f924550
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.24.0	-	8c8f5fda9c458a83f946c760f8c998c5f05502d1
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.24.1	-	e280d955b314e347eab0d79580939a5c61f637ff
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.0	-	61b6fb41391adb5b87c473ca90c7630b75cc2b53
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.1	-	8f14f5fc721d1b1fc2a1996477b44eca12394965
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.10	-	ebb59a677ccc0f77038ca5b99637e5f00a669ed5
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.11	-	e08f4fdc6f6f7318fbb4132a0c2a72bad3579d79
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.12	-	b9164ab348a360acc7ef9b6f950695daf8dcda0e
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.13	-	f26185e09e45a03ecc75f4a98880fc1889b2d949
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.14	-	a559702819b1c7689ec62010aa3136f48c0aee2d
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.15	-	02ec2e22ec8fc6304c1a489afb66bb024046b048
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.16	-	a74b6d3c636c03f0dbec11fdde703e355641e859
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.17	-	5f90768dd42348f356808487ae9cf51bf280969e
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.18	-	718052d45260a9ff048df0339a9ddf41eeff5e36
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.19	-	cb2b0127303beedc91b8faa31befb64e68b4bb35
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.2	-	2922be4b2972d913b55ab05a30648337bfd3cd7f
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.20	-	871f7ab1d6e0ea2403c825e7bfcf707bb4cab501
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.21	-	a6c787fcb90b2d45bd4337c83cbe45bf1eabd7c4
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.22	-	7ba001e643324a7ac6c1ebcf19f892eeaf49cb52
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.23	-	96229f3927bb6f65d1a67dd856d767a7574ed0bb
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.24	-	11aefc4abbac2d61aec20907feed140de30eec87
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.25	-	abd7a84b87daf7b41ddde5b0cba3953b77d707f7
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.26	-	5bc1c2619501bd86286e594beb061e7ad0627897
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.27	-	2aa5205fe880bb26d312f83378169a8b2e4d7aba
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.3	-	973cb610f8e03b0a03d493a8533d7907328fdc23
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.4	-	6a15a574a85be48f5529ac23de95aa530fc1f47c
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.5	-	1132f28c8da6b92656dd7ceefcde1806cfde2791
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.6	-	f41741121704b9ce8b6663ccad7653afa860a11a
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.7	-	9d08c596a543a6a1149ccb97a95862eef116b49d
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.8	-	60eed64f0e4a496bf07345510b26f1a238f8e7e6
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.25.9	-	9696c9c10709605ed85632b54bc2ac17ef99986d
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.26.0	-	7346791b5701b688aa706852463fcad4d1a87d21
io.gravitee.management.services	gravitee-management-api-services-subscriptions	1.26.1	-	bf9fdb435bd881fabc6f137708f6a7559fde6eca
